Topic,Normalized Token,Number of Occurences,Number of Tweets,Percentage of Tweetts,Number of Users,Percentage of Users
8,small,7387,6911,1.41826,3113,19.57492
8,shut,3395,3310,0.67927,2001,12.58253
8,bbq,2674,2638,0.54136,1417,8.91027
9,home,22093,20142,4.13349,5816,36.57172
9,stay,12881,11984,2.45933,4724,29.70509
9,safe,8295,7930,1.62737,3592,22.58693
9,long,5986,5803,1.19088,2907,18.27957
9,christmas,5288,4841,0.99346,2647,16.64466
9,care,19064,17044,3.49773,4822,30.32132
9,hit,4575,4369,0.8966,2370,14.90285
9,resident,4623,4158,0.85329,2063,12.9724
9,thanks,3655,3567,0.73201,2245,14.11683
9,thats,5386,5102,1.04702,2563,16.11646
9,thanksgiving,3638,3525,0.72339,1713,10.77155
9,dead,3280,3085,0.6331,1575,9.90379
9,family,13382,12554,2.5763,4483,28.18965
9,ltc,3487,3171,0.65074,1324,8.32547
9,tweet,2916,2819,0.57851,1791,11.26203
10,death,33076,26944,5.52938,5293,33.28303
10,flu,5173,4345,0.89167,2121,13.33711
10,die,5136,4782,0.98135,2238,14.07282
10,disease,4630,4435,0.91014,2234,14.04766
10,rate,8214,7439,1.52661,2995,18.83292
10,cause,3561,3424,0.70266,1931,12.14236
10,cdc,3351,3122,0.64069,1585,9.96667
10,study,3377,3195,0.65567,1805,11.35006
10,effect,2889,2747,0.56373,1716,10.79042
10,age,2893,2578,0.52905,1590,9.99811
10,john,2203,2128,0.4367,1273,8.00478
10,condition,2518,2344,0.48103,1516,9.53279
10,usa,1739,1650,0.33861,879,5.52726
10,killed,1922,1857,0.38109,1285,8.08024
10,toll,1855,1798,0.36898,1063,6.68427
11,canada,31550,28109,5.76846,5753,36.17556
11,live,6739,6572,1.34869,2915,18.32987
11,2020,7315,6726,1.38029,3200,20.12199
11,update,8171,7996,1.64092,2569,16.15418
11,watch,5591,5228,1.07288,2547,16.01585
11,minister,6909,6570,1.34828,2602,16.36169
11,world,9739,9323,1.91324,3960,24.90096
11,pm,4354,4126,0.84673,1974,12.41275
11,nation,4039,3837,0.78742,1938,12.18638
11,united,3051,2753,0.56496,1613,10.14274
11,recovery,3052,2867,0.58836,1602,10.07357
11,cdnpoli,22485,22431,4.60323,3283,20.6439
11,people,59041,50949,10.45562,8053,50.63824
11,december,4509,4361,0.89495,2280,14.33692
11,australia,1896,1846,0.37883,1196,7.52059
12,school,15851,12107,2.48457,3366,21.16582
12,student,4742,4328,0.88818,2041,12.83406
12,kid,4591,4112,0.84385,2173,13.66409
12,team,4703,4440,0.91117,2375,14.93429
12,true,2602,2544,0.52207,1670,10.50116
12,bcpoli,4736,4732,0.97109,788,4.95504
12,close,4103,4028,0.82662,2374,14.928
12,bc,8538,7856,1.61219,2078,13.06672
12,outbreak,8064,7344,1.50712,2475,15.5631
12,class,3100,2833,0.58138,1696,10.66465
12,infected,2520,2399,0.49232,1424,8.95429
12,list,2280,2224,0.4564,1504,9.45734
12,teacher,2470,2246,0.46092,1241,7.80356
12,game,1963,1893,0.38848,1312,8.25002
12,closed,3326,3144,0.6452,1976,12.42533
13,onpoli,13549,13522,2.77495,2447,15.38703
13,ontario,20194,18872,3.87286,3740,23.51758
13,fordnation,8295,8127,1.6678,1932,12.14865
13,ford,8538,7618,1.56335,1985,12.48192
13,response,12123,11723,2.40576,3631,22.83217
13,report,11094,10796,2.21553,3476,21.85751
13,cdnpoli,22485,22431,4.60323,3283,20.6439
13,doug,4448,4195,0.86089,1520,9.55795
13,general,3878,3836,0.78721,1855,11.66447
13,rt,2854,2686,0.55121,1247,7.84129
13,force,3473,3314,0.68009,1897,11.92857
13,auditor,2399,2285,0.46892,1002,6.3007
13,justintrudeau,4272,4236,0.8693,1564,9.83462
13,lead,3101,3007,0.61709,1733,10.89731
13,celliottability,1769,1758,0.36077,687,4.31994
14,trump,18051,15363,3.15276,3290,20.68792
14,election,5620,5187,1.06446,2137,13.43772
14,president,5130,4823,0.98976,2088,13.1296
14,house,4784,4492,0.92184,2222,13.97221
14,biden,3968,3520,0.72237,1478,9.29384
14,america,5179,4782,0.98135,1985,12.48192
14,realdonaldtrump,2982,2936,0.60252,1195,7.51431
14,american,13702,12676,2.60134,3115,19.5875
14,truth,2465,2258,0.46338,1394,8.76564
14,white,2903,2726,0.55942,1472,9.25612
14,party,5408,5060,1.0384,2376,14.94058
14,rally,2556,2456,0.50401,1421,8.93542
14,fauci,2143,1807,0.37083,1027,6.4579
14,lie,3382,3114,0.63905,1658,10.42571
14,gop,3395,3013,0.61832,1126,7.08043
15,day,28267,24169,4.9599,6080,38.23178
15,month,13658,13049,2.67788,4590,28.86248
15,worker,12683,11436,2.34687,3557,22.36685
15,sick,6519,5949,1.22084,2692,16.92762
15,100,4587,4445,0.91219,2405,15.12293
15,ago,4298,4197,0.8613,2202,13.84644
15,video,4030,3828,0.78557,2016,12.67685
15,died,12146,11092,2.27627,3496,21.98327
15,healthcare,6341,6059,1.24341,2457,15.44992
15,american,13702,12676,2.60134,3115,19.5875
15,10,6292,5871,1.20483,2846,17.89599
15,dying,3728,3535,0.72544,1892,11.89713
15,people,59041,50949,10.45562,8053,50.63824
15,working,7021,6715,1.37804,3215,20.21631
15,single,3197,3123,0.64089,1854,11.65818
16,hospital,17994,16043,3.2923,4155,26.12715
16,patient,10368,9163,1.88041,3194,20.08426
16,care,19064,17044,3.49773,4822,30.32132
16,doctor,7133,6659,1.36654,2720,17.10369
16,second,5211,5110,1.04866,2520,15.84607
16,icu,9302,8254,1.69386,2453,15.42476
16,nurse,5117,4543,0.9323,2031,12.77118
16,wave,5002,4701,0.96473,2145,13.48802
16,outbreak,8064,7344,1.50712,2475,15.5631
16,surge,3780,3604,0.7396,1647,10.35654
16,staff,6399,6046,1.24074,2648,16.65095
16,bed,2965,2485,0.50997,1353,8.50783
16,capacity,3414,3146,0.64561,1776,11.1677
16,field,2168,2095,0.42993,1107,6.96095
16,room,2188,2009,0.41228,1287,8.09281
17,need,23961,21839,4.48174,5974,37.56524
17,help,14423,13371,2.74396,4765,29.9629
17,relief,7808,7389,1.51635,2257,14.19229
17,fight,4201,4127,0.84693,2209,13.89046
17,vote,3854,3513,0.72093,1731,10.88474
17,check,3824,3630,0.74494,2100,13.20506
17,food,4482,3996,0.82005,2143,13.47544
17,support,10762,10098,2.07229,3994,25.11476
17,act,3908,3766,0.77285,2036,12.80262
17,deal,3249,3112,0.63864,1876,11.79652
17,american,13702,12676,2.60134,3115,19.5875
17,republican,4231,4029,0.82682,1419,8.92284
17,pas,2366,2317,0.47549,1317,8.28146
17,senate,3082,2951,0.6056,1085,6.82261
17,georgia,2465,2274,0.46666,902,5.67189
18,really,7088,6822,1.39999,3203,20.14085
18,question,5961,5681,1.16584,2775,17.44954
18,thread,4720,4672,0.95878,2024,12.72716
18,believe,5107,4895,1.00454,2553,16.05357
18,medium,6340,5961,1.2233,2525,15.87751
18,erinotoole,3146,3084,0.63289,1120,7.0427
18,thought,3194,3106,0.63741,1963,12.34358
18,want,13958,12681,2.60236,4592,28.87506
18,share,3321,3181,0.6528,2017,12.68314
18,hear,2802,2726,0.55942,1789,11.24945
18,answer,3032,2832,0.58118,1803,11.33748
18,cdnpoli,22485,22431,4.60323,3283,20.6439
18,dangerous,2905,2864,0.58774,1734,10.9036
18,article,2595,2470,0.50689,1465,9.2121
18,conservative,7287,6831,1.40184,2096,13.1799
19,say,26473,24761,5.08139,5729,36.02465
19,expert,5936,5605,1.15024,2598,16.33654
19,man,4281,4081,0.83749,2333,14.67019
19,saying,4408,4290,0.88038,2264,14.23631
19,come,7666,7476,1.53421,3589,22.56807
19,premier,11388,10449,2.14432,2957,18.59398
19,wont,3648,3540,0.72647,2047,12.87179
19,isnt,3345,3303,0.67783,1873,11.77765
19,didnt,3177,2917,0.59862,1780,11.19286
19,got,7390,6954,1.42708,3388,21.30416
19,agree,2185,1995,0.40941,1401,8.80966
19,course,2186,2163,0.44389,1500,9.43218
19,fuck,1695,1574,0.32301,1046,6.57738
19,mandatory,2105,1948,0.39976,1218,7.65893
19,idiot,1727,1671,0.34292,1192,7.49544
20,think,12791,12095,2.48211,4419,27.78721
20,le,9684,7758,1.59208,2954,18.57511
20,guy,3593,3479,0.71395,2138,13.444
20,et,4785,3789,0.77757,1043,6.55851
20,exactly,2138,2119,0.43486,1368,8.60215
20,happening,2515,2477,0.50832,1579,9.92894
20,hey,2516,2487,0.51038,1669,10.49488
20,imagine,2243,2085,0.42788,1424,8.95429
20,pour,3177,2639,0.54157,568,3.57165
20,plus,2503,2292,0.47036,1109,6.97353
20,du,2422,2079,0.42665,483,3.03716
20,whats,1904,1868,0.38335,1307,8.21858
20,au,2296,1875,0.38478,449,2.82337
20,sound,1444,1419,0.2912,1030,6.47677
20,est,2025,1761,0.36139,612,3.84833
21,test,14802,12890,2.64525,4106,25.81903
21,positive,10532,9912,2.03412,3603,22.6561
21,testing,9170,8176,1.67786,3187,20.04024
21,tested,6028,5633,1.15599,2580,16.22335
21,result,4264,4071,0.83544,2295,14.43124
21,contact,4449,4104,0.84221,1999,12.56996
21,symptom,3378,3142,0.64479,1775,11.16142
21,information,2988,2877,0.59041,1659,10.43199
21,app,2302,1981,0.40654,1036,6.51449
21,giuliani,3016,2771,0.56866,1189,7.47658
21,rapid,2382,2194,0.45025,1265,7.95447
21,rudy,3202,3019,0.61955,1251,7.86644
21,false,2463,2204,0.4523,1279,8.04251
21,tracing,2092,2006,0.41167,1039,6.53336
21,potential,1509,1452,0.29798,919,5.77878
22,canadian,18342,16624,3.41153,4254,26.74967
22,government,24789,23204,4.76187,5307,33.37106
22,plan,10435,9716,1.99389,3668,23.06483
22,read,8551,8329,1.70926,3510,22.07131
22,trudeau,10780,10049,2.06223,2577,16.20449
22,federal,7125,6823,1.4002,2740,17.22945
22,money,6308,5602,1.14963,2685,16.88361
22,china,5409,4471,0.91753,1960,12.32472
22,liberal,5129,4758,0.97642,1952,12.27441
22,billion,4641,4119,0.84529,2094,13.16733
22,free,3499,3404,0.69856,2055,12.92209
22,economy,7152,6554,1.345,2864,18.00918
22,citizen,2854,2764,0.56722,1664,10.46343
22,statement,2533,2443,0.50135,1423,8.948
22,dollar,2369,2253,0.46235,1456,9.15551
23,good,10937,10536,2.16217,4324,27.18984
23,news,11420,11039,2.2654,3842,24.15896
23,great,6525,6324,1.2978,3260,20.49928
23,story,6504,6150,1.26209,2923,18.38018
23,point,5444,5314,1.09053,2701,16.98422
23,cbc,4335,4085,0.83831,1682,10.57662
23,latest,4200,4175,0.85678,2029,12.7586
23,data,9054,8149,1.67232,3058,19.22908
23,idea,3046,2983,0.61216,1929,12.12979
23,morning,2592,2568,0.527,1674,10.52632
23,black,2050,1960,0.40223,1331,8.36949
23,friday,2791,2747,0.56373,1583,9.9541
23,rising,1732,1712,0.35133,1169,7.35081
23,release,2060,2019,0.41433,1287,8.09281
23,press,1681,1635,0.33553,1136,7.14331
24,time,23019,21558,4.42408,6159,38.72854
24,today,22938,21960,4.50658,5733,36.0498
24,year,16871,15292,3.13819,5390,33.89298
24,thank,5093,4925,1.0107,2709,17.03452
24,family,13382,12554,2.5763,4483,28.18965
24,important,4598,4498,0.92307,2507,15.76432
24,friend,5697,5521,1.13301,2778,17.4684
24,florida,3338,2835,0.58179,1267,7.96705
24,word,3253,3143,0.645,1894,11.9097
24,remember,4368,4279,0.87813,2405,15.12293
24,state,10658,9958,2.04356,3332,20.95202
24,old,3123,3018,0.61935,1934,12.16123
24,scientist,2731,2669,0.54773,1590,9.99811
24,holiday,5149,4796,0.98422,2457,15.44992
24,loved,2944,2860,0.58692,1614,10.14903
25,right,17441,15694,3.22068,4843,30.45337
25,business,15638,13772,2.82625,4491,28.23995
25,restriction,9397,9048,1.85681,3499,22.00214
25,yes,3349,3225,0.66183,1940,12.19896
25,freedom,4602,4073,0.83585,2023,12.72087
25,big,5512,5308,1.08929,2789,17.53757
25,court,3980,3750,0.76957,1858,11.68333
25,church,3668,3018,0.61935,1664,10.46343
25,small,7387,6911,1.41826,3113,19.57492
25,fine,3118,2958,0.60703,1761,11.07338
25,wow,1877,1822,0.37391,1340,8.42608
25,stayhome,2273,2269,0.46564,977,6.14349
25,religious,2284,2111,0.43321,1292,8.12425
25,justice,2014,1750,0.35913,1164,7.31937
25,law,3963,3804,0.78065,2095,13.17362
