Normalized Token,Number of Occurences,Number of Tweets,Percentage of Tweets,Number of Users,Percentage of Users
alexa17101614,4,3,0.0029,1,0.00782
alex451618,4,4,0.00386,2,0.01563
alemania,4,4,0.00386,4,0.03127
albertarabbit,4,4,0.00386,4,0.03127
albertaoil,4,4,0.00386,4,0.03127
alamo,4,4,0.00386,4,0.03127
ajplusespanol,4,4,0.00386,1,0.00782
ajoute,4,4,0.00386,4,0.03127
ajoutant,4,4,0.00386,4,0.03127
airman,4,4,0.00386,3,0.02345
airliner,4,4,0.00386,4,0.03127
airlifted,4,4,0.00386,4,0.03127
airindiain,4,4,0.00386,3,0.02345
ailtonbenedito,4,4,0.00386,1,0.00782
aideznous,4,4,0.00386,4,0.03127
ahvaz,4,4,0.00386,4,0.03127
ahmad,4,4,0.00386,4,0.03127
agw,4,3,0.0029,2,0.01563
agriculturefp,4,4,0.00386,4,0.03127
agriculteurs,4,4,0.00386,4,0.03127
agricoles,4,4,0.00386,4,0.03127
agitation,4,4,0.00386,4,0.03127
agiowa,4,4,0.00386,4,0.03127
agility,4,4,0.00386,4,0.03127
agence,4,4,0.00386,4,0.03127
afua,4,2,0.00193,2,0.01563
afghan,4,4,0.00386,4,0.03127
affordablehousing,4,4,0.00386,4,0.03127
affluent,4,4,0.00386,4,0.03127
affiliate,4,4,0.00386,4,0.03127
affiche,4,4,0.00386,4,0.03127
affecte,4,4,0.00386,3,0.02345
aefo,4,4,0.00386,4,0.03127
adulation,4,4,0.00386,4,0.03127
admittance,4,3,0.0029,3,0.02345
admires,4,4,0.00386,4,0.03127
administración,4,4,0.00386,4,0.03127
adjusts,4,4,0.00386,4,0.03127
además,4,4,0.00386,4,0.03127
additionally,4,4,0.00386,4,0.03127
adamsmiller,4,4,0.00386,4,0.03127
adamrogers2030,4,4,0.00386,4,0.03127
ada,4,4,0.00386,4,0.03127
acusa,4,4,0.00386,3,0.02345
acuerdo,4,4,0.00386,3,0.02345
actnow,4,4,0.00386,4,0.03127
actifs,4,4,0.00386,3,0.02345
achetés,4,4,0.00386,4,0.03127
accueillir,4,4,0.00386,4,0.03127
accra,4,4,0.00386,4,0.03127
accorder,4,4,0.00386,4,0.03127
accompanying,4,4,0.00386,4,0.03127
accepts,4,4,0.00386,4,0.03127
acceleration,4,4,0.00386,4,0.03127
abu,4,4,0.00386,4,0.03127
absurdity,4,4,0.00386,4,0.03127
absolument,4,4,0.00386,4,0.03127
abrazo,4,4,0.00386,4,0.03127
abraham,4,4,0.00386,4,0.03127
abpol,4,4,0.00386,4,0.03127
abpatientsfordoctors,4,4,0.00386,4,0.03127
aborting,4,4,0.00386,4,0.03127
abomination,4,4,0.00386,4,0.03127
abndp,4,4,0.00386,4,0.03127
abiy,4,4,0.00386,4,0.03127
abigail,4,4,0.00386,4,0.03127
aber,4,4,0.00386,3,0.02345
abdocs4teachers,4,4,0.00386,4,0.03127
abcworldnews,4,4,0.00386,4,0.03127
abalbrectsen,4,4,0.00386,3,0.02345
aarogya,4,4,0.00386,4,0.03127
aaiofficial,4,4,0.00386,1,0.00782
aag2020,4,4,0.00386,4,0.03127
aag,4,4,0.00386,4,0.03127
9999,4,4,0.00386,4,0.03127
985000,4,4,0.00386,4,0.03127
976,4,4,0.00386,4,0.03127
96000,4,4,0.00386,4,0.03127
938,4,4,0.00386,4,0.03127
90yearold,4,4,0.00386,4,0.03127
90s—just,4,4,0.00386,4,0.03127
900k,4,4,0.00386,4,0.03127
8x,4,4,0.00386,4,0.03127
8m,4,4,0.00386,4,0.03127
870,4,4,0.00386,4,0.03127
869,4,4,0.00386,4,0.03127
866,4,4,0.00386,4,0.03127
8544,4,4,0.00386,4,0.03127
848m,4,4,0.00386,4,0.03127
837am,4,4,0.00386,3,0.02345
835,4,4,0.00386,4,0.03127
833,4,4,0.00386,4,0.03127
83227,4,4,0.00386,4,0.03127
825000,4,4,0.00386,1,0.00782
7pmcheer,4,4,0.00386,3,0.02345
7edo,4,4,0.00386,4,0.03127
774,4,3,0.0029,3,0.02345
768,4,4,0.00386,4,0.03127
76262,4,4,0.00386,4,0.03127
75931,4,4,0.00386,4,0.03127
749,4,4,0.00386,4,0.03127
742,4,4,0.00386,4,0.03127
73yearold,4,4,0.00386,4,0.03127
739,4,4,0.00386,4,0.03127
730pm,4,4,0.00386,4,0.03127
717,4,4,0.00386,3,0.02345
712,4,4,0.00386,4,0.03127
700m,4,4,0.00386,4,0.03127
6️⃣,4,3,0.0029,3,0.02345
6gombe,4,4,0.00386,4,0.03127
6foot,4,4,0.00386,4,0.03127
679,4,4,0.00386,4,0.03127
66m,4,4,0.00386,4,0.03127
652,4,4,0.00386,4,0.03127
649,4,4,0.00386,4,0.03127
634,4,4,0.00386,3,0.02345
633,4,4,0.00386,4,0.03127
626,4,4,0.00386,4,0.03127
62458,4,4,0.00386,4,0.03127
61yearold,4,4,0.00386,4,0.03127
61k,4,4,0.00386,4,0.03127
617,4,4,0.00386,4,0.03127
61669,4,4,0.00386,4,0.03127
613,4,4,0.00386,3,0.02345
60k70k,4,4,0.00386,4,0.03127
5year,4,4,0.00386,4,0.03127
5k,4,4,0.00386,4,0.03127
588,4,4,0.00386,4,0.03127
57yearold,4,4,0.00386,4,0.03127
57351,4,4,0.00386,4,0.03127
56k,4,4,0.00386,4,0.03127
558,4,4,0.00386,4,0.03127
555000,4,4,0.00386,1,0.00782
547991,4,4,0.00386,4,0.03127
543,4,4,0.00386,4,0.03127
542,4,4,0.00386,4,0.03127
54000,4,4,0.00386,4,0.03127
539,4,4,0.00386,4,0.03127
53657,4,4,0.00386,4,0.03127
535,4,4,0.00386,4,0.03127
534,4,4,0.00386,4,0.03127
523,4,2,0.00193,2,0.01563
5220,4,4,0.00386,4,0.03127
51yearold,4,4,0.00386,4,0.03127
51017,4,4,0.00386,4,0.03127
50k60k,4,4,0.00386,4,0.03127
509,4,4,0.00386,4,0.03127
50442,4,4,0.00386,4,0.03127
503,4,4,0.00386,4,0.03127
4x4,4,4,0.00386,4,0.03127
4sokoto,4,4,0.00386,4,0.03127
4k,4,4,0.00386,4,0.03127
4ever,4,4,0.00386,4,0.03127
4e,4,4,0.00386,4,0.03127
4a,4,4,0.00386,4,0.03127
4900,4,4,0.00386,4,0.03127
488,4,4,0.00386,4,0.03127
483,4,2,0.00193,1,0.00782
482,4,4,0.00386,4,0.03127
481,4,4,0.00386,4,0.03127
4700,4,4,0.00386,4,0.03127
46500,4,4,0.00386,4,0.03127
463,4,4,0.00386,4,0.03127
460,4,4,0.00386,4,0.03127
457,4,4,0.00386,4,0.03127
4569,4,4,0.00386,4,0.03127
4549,4,4,0.00386,4,0.03127
44th,4,4,0.00386,4,0.03127
445000,4,4,0.00386,1,0.00782
435,4,4,0.00386,4,0.03127
432132,4,4,0.00386,4,0.03127
4300000,4,4,0.00386,1,0.00782
427,4,4,0.00386,4,0.03127
426,4,4,0.00386,4,0.03127
4232,4,4,0.00386,4,0.03127
4200,4,4,0.00386,4,0.03127
41615,4,4,0.00386,4,0.03127
4111,4,4,0.00386,4,0.03127
408,4,4,0.00386,3,0.02345
406,4,4,0.00386,4,0.03127
4043,4,4,0.00386,4,0.03127
404,4,4,0.00386,4,0.03127
4003,4,4,0.00386,4,0.03127
3rdtimewalter,4,4,0.00386,4,0.03127
3mil,4,4,0.00386,4,0.03127
3edo,4,4,0.00386,4,0.03127
3dprinted,4,4,0.00386,2,0.01563
3de3,4,4,0.00386,4,0.03127
396,4,4,0.00386,4,0.03127
395,4,4,0.00386,4,0.03127
3883,4,4,0.00386,4,0.03127
386,4,4,0.00386,4,0.03127
37yearold,4,4,0.00386,4,0.03127
37year,4,4,0.00386,4,0.03127
37054,4,4,0.00386,4,0.03127
3700000,4,4,0.00386,1,0.00782
369,4,2,0.00193,2,0.01563
363,4,4,0.00386,3,0.02345
355,4,4,0.00386,4,0.03127
354,4,4,0.00386,4,0.03127
351,4,4,0.00386,4,0.03127
3428,4,4,0.00386,4,0.03127
33k,4,4,0.00386,4,0.03127
333,4,4,0.00386,4,0.03127
33000,4,4,0.00386,4,0.03127
3300,4,4,0.00386,4,0.03127
327,4,4,0.00386,4,0.03127
325,4,4,0.00386,4,0.03127
3225,4,4,0.00386,4,0.03127
3223,4,4,0.00386,4,0.03127
319,4,4,0.00386,4,0.03127
31587,4,4,0.00386,4,0.03127
31241,4,4,0.00386,4,0.03127
310359,4,4,0.00386,4,0.03127
30615,4,4,0.00386,4,0.03127
3013,4,4,0.00386,3,0.02345
2year,4,4,0.00386,4,0.03127
2plateau,4,4,0.00386,4,0.03127
2hour,4,4,0.00386,4,0.03127
2hear,4,4,0.00386,4,0.03127
2eston,4,4,0.00386,4,0.03127
29kano,4,4,0.00386,4,0.03127
299,4,4,0.00386,4,0.03127
298,4,4,0.00386,4,0.03127
29656,4,4,0.00386,4,0.03127
291,4,4,0.00386,4,0.03127
289,4,4,0.00386,4,0.03127
2878,4,4,0.00386,4,0.03127
2854,4,4,0.00386,4,0.03127
28379,4,4,0.00386,4,0.03127
283687,4,4,0.00386,4,0.03127
278,4,4,0.00386,4,0.03127
2700000,4,4,0.00386,1,0.00782
270,4,4,0.00386,4,0.03127
26th,4,4,0.00386,4,0.03127
2628000,4,4,0.00386,4,0.03127
2600,4,4,0.00386,4,0.03127
25years,4,4,0.00386,4,0.03127
25thamendment,4,4,0.00386,4,0.03127
25b,4,4,0.00386,4,0.03127
257,4,4,0.00386,4,0.03127
25613,4,4,0.00386,4,0.03127
255,4,4,0.00386,4,0.03127
2549,4,4,0.00386,4,0.03127
2534,4,4,0.00386,4,0.03127
2510,4,4,0.00386,4,0.03127
245m,4,4,0.00386,4,0.03127
245213,4,4,0.00386,4,0.03127
244000,4,4,0.00386,4,0.03127
240m,4,4,0.00386,4,0.03127
23m,4,4,0.00386,4,0.03127
2360,4,4,0.00386,4,0.03127
232,4,3,0.0029,3,0.02345
228,4,4,0.00386,4,0.03127
227000,4,4,0.00386,4,0.03127
226,4,4,0.00386,4,0.03127
217,4,4,0.00386,3,0.02345
2128,4,4,0.00386,4,0.03127
211central,4,4,0.00386,2,0.01563
2112,4,4,0.00386,4,0.03127
21000,4,4,0.00386,4,0.03127
2087,4,4,0.00386,4,0.03127
208,4,4,0.00386,4,0.03127
2040,4,4,0.00386,4,0.03127
2039,4,4,0.00386,4,0.03127
2020election,4,4,0.00386,4,0.03127
20200429,4,4,0.00386,2,0.01563
200mg,4,4,0.00386,2,0.01563
2001,4,4,0.00386,4,0.03127
1️⃣,4,4,0.00386,4,0.03127
1u,4,4,0.00386,4,0.03127
1rivers,4,4,0.00386,4,0.03127
1plateau,4,4,0.00386,3,0.02345
1imo,4,4,0.00386,4,0.03127
1comment,4,4,0.00386,4,0.03127
1avory1,4,4,0.00386,1,0.00782
19944,4,4,0.00386,4,0.03127
1992,4,4,0.00386,4,0.03127
1980s,4,4,0.00386,4,0.03127
1979,4,4,0.00386,4,0.03127
1972,4,4,0.00386,4,0.03127
1957,4,4,0.00386,4,0.03127
1950,4,4,0.00386,4,0.03127
1946,4,4,0.00386,4,0.03127
1944,4,4,0.00386,4,0.03127
1929,4,4,0.00386,4,0.03127
19227,4,4,0.00386,4,0.03127
1919,4,4,0.00386,4,0.03127
19181919,4,4,0.00386,4,0.03127
18m,4,4,0.00386,4,0.03127
1867,4,4,0.00386,4,0.03127
1864,4,4,0.00386,4,0.03127
183,4,4,0.00386,3,0.02345
1820,4,4,0.00386,4,0.03127
1772,4,4,0.00386,4,0.03127
172,4,4,0.00386,4,0.03127
1669,4,4,0.00386,4,0.03127
16684,4,4,0.00386,4,0.03127
16532,4,4,0.00386,4,0.03127
1653,4,4,0.00386,4,0.03127
1650000,4,4,0.00386,1,0.00782
161703,4,4,0.00386,3,0.02345
15min,4,4,0.00386,4,0.03127
15m,4,4,0.00386,4,0.03127
1599,4,4,0.00386,4,0.03127
15620,4,4,0.00386,4,0.03127
1552,4,4,0.00386,3,0.02345
1524,4,4,0.00386,4,0.03127
14covid19,4,4,0.00386,4,0.03127
14andolder,4,4,0.00386,4,0.03127
14817,4,4,0.00386,4,0.03127
145000,4,4,0.00386,4,0.03127
140000week,4,4,0.00386,4,0.03127
139,4,4,0.00386,4,0.03127
1344,4,4,0.00386,4,0.03127
134351,4,4,0.00386,4,0.03127
130pm,4,4,0.00386,4,0.03127
130000,4,4,0.00386,4,0.03127
12k,4,4,0.00386,4,0.03127
12hr,4,4,0.00386,4,0.03127
12928,4,4,0.00386,4,0.03127
12895,4,4,0.00386,4,0.03127
1266554,4,4,0.00386,4,0.03127
122,4,4,0.00386,4,0.03127
1212,4,4,0.00386,4,0.03127
120000,4,4,0.00386,4,0.03127
11yearold,4,4,0.00386,4,0.03127
11year,4,4,0.00386,3,0.02345
1169,4,4,0.00386,4,0.03127
1159pm,4,4,0.00386,4,0.03127
1157954,4,4,0.00386,4,0.03127
11554,4,4,0.00386,4,0.03127
1145,4,4,0.00386,4,0.03127
11356,4,4,0.00386,4,0.03127
11298,4,4,0.00386,4,0.03127
1115687,4,4,0.00386,4,0.03127
1115,4,4,0.00386,4,0.03127
10day,4,4,0.00386,4,0.03127
1064572,4,4,0.00386,4,0.03127
1055,4,4,0.00386,4,0.03127
1030pm,4,4,0.00386,4,0.03127
102yearold,4,4,0.00386,4,0.03127
1027,4,4,0.00386,4,0.03127
1017,4,4,0.00386,4,0.03127
0600,4,4,0.00386,4,0.03127
019,4,4,0.00386,4,0.03127
003,4,4,0.00386,4,0.03127
002,4,4,0.00386,4,0.03127
00,4,4,0.00386,4,0.03127
🧑🏽‍💻mental,3,3,0.0029,3,0.02345
🦠🚨breaking,3,3,0.0029,3,0.02345
🥱scheer,3,3,0.0029,3,0.02345
🤣that,3,3,0.0029,3,0.02345
🤔is,3,3,0.0029,3,0.02345
🚨🚨flashback,3,3,0.0029,3,0.02345
🚨we,3,3,0.0029,3,0.02345
🚨us,3,3,0.0029,3,0.02345
🚨this,3,3,0.0029,3,0.02345
🚨speakerpelosi,3,3,0.0029,3,0.02345
🚨germanys,3,3,0.0029,3,0.02345
😡i,3,3,0.0029,3,0.02345
🔹us,3,3,0.0029,2,0.01563
🔹day,3,3,0.0029,2,0.01563
🔹case,3,3,0.0029,2,0.01563
🔴🔴evil,3,3,0.0029,3,0.02345
🔴retweet,3,3,0.0029,3,0.02345
🔴add,3,3,0.0029,3,0.02345
🔥remdesivir,3,3,0.0029,3,0.02345
📱the,3,1,0.00097,1,0.00782
📌vote,3,1,0.00097,1,0.00782
📊updated,3,3,0.0029,3,0.02345
📊tuesdays,3,3,0.0029,2,0.01563
📈s,3,3,0.0029,2,0.01563
💥💥💥weve,3,3,0.0029,3,0.02345
💥updated,3,3,0.0029,3,0.02345
💥rt💥,3,3,0.0029,2,0.01563
👍💥realdonaldtrump💥👍,3,3,0.0029,2,0.01563
👋psst,3,3,0.0029,3,0.02345
👋in,3,3,0.0029,3,0.02345
👉🏻il,3,3,0.0029,3,0.02345
👉the,3,2,0.00193,2,0.01563
👇they,3,3,0.0029,3,0.02345
👇pass,3,3,0.0029,3,0.02345
👆nothing,3,3,0.0029,3,0.02345
🇺🇸president,3,3,0.0029,3,0.02345
🇬🇧uk,3,3,0.0029,3,0.02345
サイレント低酸素症をスクリーニングすることにより、covid肺炎の初期段階を早期に特定して治療するためのリソースを提供する必要があります。,3,3,0.0029,1,0.00782
⬇️noise,3,3,0.0029,3,0.02345
⬇️large,3,3,0.0029,3,0.02345
⬇️fire,3,3,0.0029,3,0.02345
⬇️4,3,3,0.0029,3,0.02345
⬆️5,3,3,0.0029,3,0.02345
➡️why,3,3,0.0029,3,0.02345
➡️malicious,3,1,0.00097,1,0.00782
➡️au,3,3,0.0029,3,0.02345
➡️75m,3,3,0.0029,3,0.02345
➡️100k,3,3,0.0029,3,0.02345
❤️🇺🇸voteredtosaveamerica,3,3,0.0029,3,0.02345
✅watch,3,3,0.0029,3,0.02345
✅expanding,3,2,0.00193,2,0.01563
⛩🦇virus,3,3,0.0029,3,0.02345
⛔️imagine,3,1,0.00097,1,0.00782
⚠️fda,3,3,0.0029,3,0.02345
⚠️explosive,3,3,0.0029,3,0.02345
⚠️doctors,3,3,0.0029,3,0.02345
▶️robust,3,3,0.0029,3,0.02345
▶️cases,3,3,0.0029,3,0.02345
⁦wseungminkim⁩,3,3,0.0029,3,0.02345
⁦therickwilson⁩,3,3,0.0029,3,0.02345
⁦tedcruz⁩,3,3,0.0029,3,0.02345
⁦taviagrant⁩,3,3,0.0029,3,0.02345
⁦sprawlcalgary⁩,3,3,0.0029,3,0.02345
⁦richardwarnica⁩,3,3,0.0029,3,0.02345
⁦realdonaldtrump,3,3,0.0029,3,0.02345
⁦peterbakernyt⁩,3,3,0.0029,3,0.02345
⁦ongov⁩,3,3,0.0029,1,0.00782
⁦maryng⁩,3,3,0.0029,3,0.02345
⁦kellygrant1⁩,3,3,0.0029,3,0.02345
⁦kblazebaum⁩,3,3,0.0029,3,0.02345
⁦kahowlett⁩,3,3,0.0029,3,0.02345
⁦jdiamond1⁩,3,3,0.0029,3,0.02345
⁦ivansemeniuk⁩,3,3,0.0029,3,0.02345
⁦hold,3,3,0.0029,3,0.02345
⁦harrispolitico⁩,3,3,0.0029,3,0.02345
⁦govabbott⁩,3,3,0.0029,3,0.02345
⁦francoislegault⁩,3,3,0.0029,2,0.01563
⁦cdcgov⁩,3,3,0.0029,3,0.02345
⁦carrietait⁩,3,3,0.0029,3,0.02345
⁦carltonreid⁩,3,3,0.0029,2,0.01563
⁦andrewscheer⁩,3,3,0.0029,3,0.02345
⁦aaronderfel⁩,3,3,0.0029,2,0.01563
⁉️what⁉️,3,3,0.0029,3,0.02345
‼️pennsylvania,3,3,0.0029,3,0.02345
‼️breaking‼️,3,3,0.0029,3,0.02345
…it,3,3,0.0029,3,0.02345
•all,3,2,0.00193,2,0.01563
—national,3,3,0.0029,3,0.02345
—formation,3,3,0.0029,3,0.02345
—cmha,3,3,0.0029,3,0.02345
—canada,3,3,0.0029,3,0.02345
—970k,3,3,0.0029,3,0.02345
—62458,3,3,0.0029,3,0.02345
—3,3,3,0.0029,3,0.02345
—240m,3,3,0.0029,3,0.02345
—175m,3,3,0.0029,3,0.02345
–whether,3,3,0.0029,3,0.02345
–horacio,3,3,0.0029,3,0.02345
کوید19,3,2,0.00193,1,0.00782
œuvre,3,3,0.0029,3,0.02345
üniversitesi,3,3,0.0029,1,0.00782
única,3,3,0.0029,3,0.02345
öffnen,3,3,0.0029,2,0.01563
île,3,3,0.0029,3,0.02345
êtres,3,2,0.00193,1,0.00782
événement,3,3,0.0029,3,0.02345
évaluation,3,3,0.0029,2,0.01563
équipages,3,3,0.0029,3,0.02345
épisode,3,3,0.0029,3,0.02345
épidémies,3,3,0.0029,3,0.02345
épicerie,3,3,0.0029,3,0.02345
émission,3,2,0.00193,2,0.01563
élus,3,3,0.0029,3,0.02345
éleveurs,3,3,0.0029,3,0.02345
écrire,3,3,0.0029,3,0.02345
çok,3,2,0.00193,2,0.01563
är,3,2,0.00193,2,0.01563
âme,3,3,0.0029,3,0.02345
âges,3,3,0.0029,3,0.02345
álvarez,3,3,0.0029,3,0.02345
£87million,3,3,0.0029,3,0.02345
zwoodford,3,3,0.0029,3,0.02345
zoé,3,3,0.0029,3,0.02345
zoomus,3,3,0.0029,3,0.02345
zone💥,3,3,0.0029,3,0.02345
zoerobledo,3,3,0.0029,3,0.02345
zippyduvall,3,3,0.0029,3,0.02345
zillywi,3,3,0.0029,2,0.01563
zhang,3,3,0.0029,3,0.02345
zev,3,3,0.0029,3,0.02345
zeroed,3,3,0.0029,3,0.02345
zeneicortez,3,3,0.0029,3,0.02345
zealot,3,3,0.0029,3,0.02345
zazzybritches,3,3,0.0029,3,0.02345
zackbeauchamp,3,3,0.0029,3,0.02345
yunnan,3,3,0.0029,3,0.02345
yung,3,1,0.00097,1,0.00782
yum,3,3,0.0029,3,0.02345
yukonstrong,3,3,0.0029,3,0.02345
yukoner3,3,3,0.0029,1,0.00782
yuan,3,3,0.0029,3,0.02345
ytweek1,3,3,0.0029,2,0.01563
ysbs,3,3,0.0029,3,0.02345
youyour,3,3,0.0029,3,0.02345
youtuber,3,3,0.0029,3,0.02345
yourems,3,3,0.0029,2,0.01563
yourbusiness,3,3,0.0029,3,0.02345
yougotthis,3,3,0.0029,3,0.02345
youarethechampions,3,3,0.0029,3,0.02345
yorkbased,3,3,0.0029,3,0.02345
yonge,3,3,0.0029,3,0.02345
yogiadityanaths,3,3,0.0029,1,0.00782
ymmflood,3,3,0.0029,3,0.02345
ymm,3,3,0.0029,3,0.02345
yknow,3,3,0.0029,3,0.02345
yielded,3,3,0.0029,3,0.02345
yi,3,3,0.0029,3,0.02345
yeg👋,3,3,0.0029,3,0.02345
yegfood,3,3,0.0029,3,0.02345
yegdt,3,3,0.0029,3,0.02345
yeast,3,3,0.0029,3,0.02345
yearround,3,3,0.0029,3,0.02345
yearoveryear,3,3,0.0029,3,0.02345
yearofthenurseandmidwife,3,3,0.0029,3,0.02345
yearn,3,3,0.0029,3,0.02345
yea,3,3,0.0029,3,0.02345
ye,3,3,0.0029,3,0.02345
yates,3,3,0.0029,3,0.02345
yasin,3,3,0.0029,3,0.02345
yahoonation,3,3,0.0029,3,0.02345
yahaya,3,3,0.0029,3,0.02345
xxx,3,3,0.0029,3,0.02345
xuankiet,3,3,0.0029,1,0.00782
xtra,3,2,0.00193,2,0.01563
xtina,3,3,0.0029,2,0.01563
xinjiang,3,3,0.0029,3,0.02345
xinhua,3,3,0.0029,3,0.02345
xiaoming,3,3,0.0029,3,0.02345
während,3,3,0.0029,3,0.02345
wynne,3,3,0.0029,3,0.02345
www,3,3,0.0029,3,0.02345
wwiii,3,3,0.0029,3,0.02345
wwf,3,3,0.0029,3,0.02345
ww1,3,3,0.0029,3,0.02345
wuhanvirusmadeinchina,3,3,0.0029,3,0.02345
wuhanflu,3,3,0.0029,3,0.02345
wtppa2020,3,3,0.0029,1,0.00782
wti,3,3,0.0029,3,0.02345
wterrence,3,3,0.0029,3,0.02345
wsjwhatsnow,3,3,0.0029,3,0.02345
writeup,3,3,0.0029,3,0.02345
wrhospital,3,3,0.0029,3,0.02345
wrench,3,3,0.0029,3,0.02345
wreak,3,3,0.0029,3,0.02345
wrawesome,3,3,0.0029,3,0.02345
wpfd2020,3,3,0.0029,3,0.02345
worthington,3,3,0.0029,3,0.02345
worldrenowned,3,3,0.0029,3,0.02345
workplacerelated,3,3,0.0029,3,0.02345
workload,3,3,0.0029,3,0.02345
workflow,3,3,0.0029,3,0.02345
wordt,3,3,0.0029,1,0.00782
woohoo,3,3,0.0029,3,0.02345
wood—the,3,3,0.0029,3,0.02345
woken,3,3,0.0029,3,0.02345
wnd,3,3,0.0029,3,0.02345
wkbw,3,3,0.0029,1,0.00782
wjackermann,3,3,0.0029,3,0.02345
wizard,3,3,0.0029,3,0.02345
withdrew,3,3,0.0029,3,0.02345
winston,3,3,0.0029,3,0.02345
winona,3,3,0.0029,3,0.02345
wilt,3,3,0.0029,3,0.02345
willowdale,3,3,0.0029,3,0.02345
willnorman,3,3,0.0029,3,0.02345
williamson,3,3,0.0029,3,0.02345
williamlegate,3,3,0.0029,3,0.02345
will61375,3,3,0.0029,1,0.00782
wilkinson,3,3,0.0029,3,0.02345
wilkes,3,3,0.0029,3,0.02345
wij,3,3,0.0029,1,0.00782
widower,3,3,0.0029,3,0.02345
wickdchiq,3,3,0.0029,3,0.02345
whyeyecare,3,3,0.0029,1,0.00782
who…,3,3,0.0029,3,0.02345
wholeofgovernment,3,3,0.0029,3,0.02345
wholefoods,3,3,0.0029,3,0.02345
whitty,3,3,0.0029,3,0.02345
whitneywebb,3,3,0.0029,3,0.02345
whiteness,3,3,0.0029,3,0.02345
whitehouseoutbreak,3,3,0.0029,3,0.02345
whistled,3,3,0.0029,3,0.02345
whiplash,3,3,0.0029,3,0.02345
whip,3,3,0.0029,3,0.02345
whigstandard,3,3,0.0029,3,0.02345
whew,3,3,0.0029,3,0.02345
whereswalter🐒,3,3,0.0029,3,0.02345
wher,3,3,0.0029,3,0.02345
wheelhouse,3,3,0.0029,3,0.02345
whealthcare,3,3,0.0029,3,0.02345
whatthe,3,3,0.0029,3,0.02345
whatsoever—as,3,3,0.0029,3,0.02345
whatdoyouthink,3,3,0.0029,3,0.02345
whackadoodles,3,3,0.0029,3,0.02345
whack,3,3,0.0029,3,0.02345
whaaat,3,3,0.0029,3,0.02345
wfbap,3,3,0.0029,3,0.02345
wey,3,3,0.0029,3,0.02345
wexner,3,3,0.0029,3,0.02345
wexitneeded,3,3,0.0029,3,0.02345
wetechalliance,3,3,0.0029,3,0.02345
westray,3,3,0.0029,3,0.02345
westbengal,3,3,0.0029,3,0.02345
wer,3,3,0.0029,3,0.02345
wenmama2,3,3,0.0029,2,0.01563
welshsprout,3,3,0.0029,3,0.02345
wellsourced,3,3,0.0029,3,0.02345
welldeserved,3,3,0.0029,3,0.02345
welker,3,3,0.0029,3,0.02345
weinberger,3,3,0.0029,3,0.02345
weibo,3,3,0.0029,3,0.02345
weer,3,3,0.0029,3,0.02345
wedonotconsent,3,3,0.0029,3,0.02345
wednesdayvibes,3,3,0.0029,3,0.02345
wednesdayreview,3,3,0.0029,1,0.00782
weathernetwork,3,3,0.0029,3,0.02345
weathered,3,3,0.0029,3,0.02345
weatherchannel,3,3,0.0029,3,0.02345
weareessential,3,3,0.0029,3,0.02345
weared,3,3,0.0029,3,0.02345
weakly,3,3,0.0029,3,0.02345
wdunlap,3,3,0.0029,3,0.02345
wddeguzman,3,3,0.0029,1,0.00782
wd,3,3,0.0029,3,0.02345
wcovid,3,3,0.0029,3,0.02345
wchina,3,3,0.0029,3,0.02345
wcb,3,3,0.0029,3,0.02345
wc,3,3,0.0029,3,0.02345
wb,3,3,0.0029,2,0.01563
wazirabad,3,3,0.0029,3,0.02345
wattersworld,3,2,0.00193,2,0.01563
watters,3,3,0.0029,3,0.02345
watergate,3,3,0.0029,3,0.02345
watching👇🏻,3,3,0.0029,3,0.02345
washhands,3,3,0.0029,3,0.02345
warship,3,3,0.0029,3,0.02345
warmest,3,3,0.0029,3,0.02345
want👊,3,3,0.0029,3,0.02345
wani,3,2,0.00193,2,0.01563
wane,3,3,0.0029,3,0.02345
wand,3,3,0.0029,3,0.02345
walrus,3,3,0.0029,3,0.02345
wala,3,3,0.0029,3,0.02345
wakeupgermany,3,3,0.0029,3,0.02345
wajid,3,3,0.0029,3,0.02345
waiter,3,3,0.0029,3,0.02345
wailing,3,3,0.0029,3,0.02345
waheguru,3,2,0.00193,2,0.01563
wagesubsidy,3,3,0.0029,3,0.02345
wacko,3,3,0.0029,3,0.02345
vérité,3,3,0.0029,3,0.02345
vécue,3,3,0.0029,3,0.02345
vulture,3,3,0.0029,3,0.02345
vulnérable,3,3,0.0029,3,0.02345
vpotus,3,3,0.0029,3,0.02345
vowing,3,3,0.0029,3,0.02345
voulezvous,3,3,0.0029,3,0.02345
votethemout,3,3,0.0029,3,0.02345
voteredtosaveamerica❤,3,3,0.0029,3,0.02345
votered,3,3,0.0029,3,0.02345
votejoebiden2020,3,3,0.0029,3,0.02345
votejoe2020,3,3,0.0029,3,0.02345
vonyugen,3,3,0.0029,1,0.00782
volées,3,3,0.0029,3,0.02345
volta,3,3,0.0029,3,0.02345
vols,3,3,0.0029,3,0.02345
voler,3,3,0.0029,3,0.02345
voisin,3,3,0.0029,3,0.02345
vois,3,3,0.0029,3,0.02345
voight,3,3,0.0029,3,0.02345
voient,3,3,0.0029,3,0.02345
voiding,3,3,0.0029,3,0.02345
voiceofbusiness,3,3,0.0029,3,0.02345
voiced,3,3,0.0029,3,0.02345
vocês,3,3,0.0029,3,0.02345
