Word,2020-01-21_2020-02-03,2020-02-04_2020-02-17,2020-02-18_2020-03-03,2020-03-04_2020-03-17,2020-03-18_2020-03-31,2020-04-01_2020-04-14,2020-04-15_2020-04-28,2020-04-29_2020-05-12,2020-05-13_2020-05-26,2020-05-27_2020-06-09,2020-06-10_2020-06-23,2020-06-24_2020-07-07,2020-07-08_2020-07-21,2020-07-22_2020-08-04,2020-08-05_2020-08-18,2020-08-19_2020-09-01,2020-09-02_2020-09-15,2020-09-16_2020-09-29,2020-09-30_2020-10-13,2020-10-14_2020-10-27,2020-10-28_2020-11-10,2020-11-11_2020-11-24,2020-11-25_2020-12-08,2020-12-09_2020-12-22,2020-12-23_2021-01-05,2021-01-06_2021-01-19,2021-01-20_2021-02-02,2021-02-03_2021-02-16,2021-02-17_2021-03-02,2021-03-03_2021-03-16,2021-03-17_2021-03-30,2021-03-31_2021-04-13,2021-04-14_2021-04-27,2021-04-28_2021-05-12,2021-05-13_2021-05-26,2021-05-28_2021-06-10,2021-06-11_2021-06-25,2021-06-26_2021-07-09,2021-07-10_2021-07-23
test,0.01804774886822766,0.01889331638337176,0.019449988960313552,0.018417452860968086,0.015477712447837475,0.011615093004566207,0.007857643249766675,0.0048702899132773555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hospital,0.017355887148433342,0.016952321866851628,0.016219803921991644,0.01561429930405964,0.015029932346791145,0.014343853741156829,0.013621701900057662,0.012925390495851896,0.012233325101214554,0.01153150074995426,0.010750452155663056,0.009772988637988145,0.00861176283826202,0.007421525233570972,0.00673448745047062,0.006685521577931772,0.007373884968956904,0.008844887925419103,0.010904875275908407,0.013044647490491,0.014494391298620873,0.014569446946200071,0.013119930372458198,0.010788402169269622,0.008323632492689872,0.0059379590061211865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
patient,0.017092635886524942,0.017215054093590556,0.01717287673001818,0.016940549128869914,0.016603823810608282,0.01620068223647845,0.01577515758820935,0.01531028917824312,0.014811168834460686,0.014285316256502931,0.013740520182332999,0.013102063171716766,0.012355351764276667,0.01157225377946811,0.011036383590846034,0.010892100881655207,0.011241250353587064,0.012059344751835732,0.013098482255870188,0.01394456634498297,0.014040894979875618,0.013134213303256538,0.011369082614522541,0.009412410778028204,0.007706924142345899,0.006208188938401319,0.004953489000076939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vaccine,0.010556233934840812,0.010797378140311974,0.011077639194696147,0.011313848255052411,0.011544462810083672,0.011885640656847558,0.012377732203296844,0.012981558302557743,0.01367494008107925,0.014467435924181269,0.015527422235701594,0.016970346605028996,0.018727239310000008,0.02042504458855046,0.022008994269483207,0.023094828131653963,0.02365179960313025,0.02386874474362494,0.02491077066771009,0.02877796796799351,0.03598223834184892,0.04648177401642472,0.058668583178885896,0.06826536445561848,0.0734437540852426,0.07686518682220167,0.07969607813766671,0.08067549613100058,0.08017704749708597,0.07899845122723408,0.07788244011007762,0.07708876323545077,0.0767915534730401,0.07670297415485483,0.0769300326984944,0.07743521356437859,0.07821092266975486,0.07916120903176416,0.07981301567278175
medical,0.010265471489202345,0.010450762625287286,0.010614584712449682,0.010711550348662204,0.010620021726115956,0.01021903439098966,0.009564926259193578,0.008803528342525804,0.008072519753385257,0.007470850397865601,0.007056149884772929,0.0068377176890380325,0.006736422618917716,0.006698394812960995,0.006714950880284174,0.006776680995138676,0.006870807980412579,0.006943122138076257,0.006816201873692262,0.006386365977328815,0.0056576345562634025,0.004734045621021891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
virus,0.010072481800898255,0.009815502823039328,0.00931188428840847,0.008763720213788276,0.008303120501748909,0.008037456249631083,0.007977118044114542,0.008047114168024314,0.008188561741820859,0.008363821108289616,0.008541343811958526,0.008614528538503766,0.008435763261611644,0.008097009272441604,0.007767561663810398,0.007417886396835273,0.007043707188521029,0.006633707392307418,0.006098546339006688,0.0055077420515388265,0.0047574610530577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
doctor,0.009695328471889909,0.0099448113792181,0.010207870027895425,0.010467378034371769,0.01057343276212382,0.010446833427660698,0.010133825766029591,0.009708743444829098,0.009267159347225872,0.008906506602308677,0.008719286030776837,0.008756394568108115,0.008923765424087111,0.008987191827022607,0.008830104996249633,0.008657754830215506,0.008574557422983886,0.008572407093143901,0.008514939482702372,0.008235720765732457,0.007583680147730551,0.006580861884191053,0.005436735161942035,0.004413530909556307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
testing,0.009583014074754285,0.01019225725397164,0.0109176738858157,0.011115853030206548,0.010489196251084429,0.009402943987330827,0.008157014470220575,0.00693239291246603,0.005858451499392644,0.005002490512492269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
disease,0.009582700792170863,0.009321960612772878,0.00873228565124401,0.007940198338141866,0.007169920922848299,0.006584955365365014,0.006218693079242588,0.006020527031563104,0.0059380347718048605,0.005930043010226239,0.005959091525414465,0.00599522859199035,0.006049999610078223,0.0060957509670967235,0.006271646591300852,0.0065462047474778,0.006809362528914404,0.0069297489159201985,0.006820089021605179,0.006465863514574639,0.005729190868198139,0.004752907210319498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
symptom,0.008417907839379441,0.008142009756866918,0.007593321171349511,0.006871878228989472,0.006095292376617917,0.0,0.0,0.0,0.0,0.0,0.0,0.0044646444124549645,0.0045568541308918156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sars,0.007895891200900628,0.005997565450117924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
who,0.007836085257581985,0.008030584855793322,0.008267919879863264,0.008522599544381,0.008737883403910412,0.00888014538369827,0.008931198123122982,0.008862371704041196,0.008668163246341811,0.008360941600135218,0.007971476110864434,0.007568865570308276,0.007165761098614544,0.006745409479200172,0.0063871651700728735,0.00610440454646845,0.005885433798358883,0.00571415010779664,0.005563348459841399,0.005467920052680384,0.005341087700190946,0.005171489803623566,0.004957822635771576,0.004756741580394992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004733591171897744,0.0050306893151752805,0.005369575782767999,0.0057132030490816684,0.006029401106064634,0.006291098353316361,0.0064763859579788354,0.006565449329868199
lab,0.0058978948790755535,0.005537697978419971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
worker,0.005655322343003254,0.005948049699272823,0.006271530119569469,0.006388682093772567,0.0061162203272965105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005494892438220754,0.006138928208269129,0.005582721010681511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kit,0.005405560481956697,0.005488735968757568,0.005326900868389419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
appointment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004704332339677866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
astrazeneca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005218469679442222,0.005942962141608132,0.006070091938551931,0.006377077652257854,0.005251854774491287,0.0,0.0,0.0,0.0,0.0
canada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056582048512753644,0.009363134330063177,0.011128068168196623,0.010480218019419478,0.010583029664617907,0.012257368456113443,0.013766356161622246,0.01330444516447206,0.011750637628939324,0.009682456543270039,0.008240479419895206,0.0077563772681210836,0.007673632677525212,0.0075015123326368114,0.007253329609562583,0.006928685215052307,0.006594814252989023,0.006386501951357733
care,0.0,0.0,0.005588971363352027,0.005839691380553454,0.005795423953381413,0.005418962861918403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004899104445487802,0.005294900931412105,0.005248623232290696,0.004720852992776716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cdc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004891957304687387,0.0054105748657877,0.005319440308584463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cdnpoli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004645691443714623,0.0063096317006750635,0.0069044434509951185,0.005678030065759969,0.00438816316419632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
