Word,2020-01-21_2020-02-03,2020-02-04_2020-02-17,2020-02-18_2020-03-03,2020-03-04_2020-03-17,2020-03-18_2020-03-31,2020-04-01_2020-04-14,2020-04-15_2020-04-28,2020-04-29_2020-05-12,2020-05-13_2020-05-26,2020-05-27_2020-06-09,2020-06-10_2020-06-23,2020-06-24_2020-07-07,2020-07-08_2020-07-21,2020-07-22_2020-08-04,2020-08-05_2020-08-18,2020-08-19_2020-09-01,2020-09-02_2020-09-15,2020-09-16_2020-09-29,2020-09-30_2020-10-13,2020-10-14_2020-10-27,2020-10-28_2020-11-10,2020-11-11_2020-11-24,2020-11-25_2020-12-08,2020-12-09_2020-12-22,2020-12-23_2021-01-05,2021-01-06_2021-01-19,2021-01-20_2021-02-02,2021-02-03_2021-02-16,2021-02-17_2021-03-02,2021-03-03_2021-03-16,2021-03-17_2021-03-30,2021-03-31_2021-04-13,2021-04-14_2021-04-27,2021-04-28_2021-05-12,2021-05-13_2021-05-26,2021-05-28_2021-06-10,2021-06-11_2021-06-25,2021-06-26_2021-07-09,2021-07-10_2021-07-23
trump,0.02998907421351927,0.031569764579618124,0.033867190352072814,0.03588240214152692,0.037279332118184454,0.03806419673345827,0.03843553448910542,0.03853937528614041,0.038450048217095925,0.038136750003301224,0.037821289197246914,0.037884046517535776,0.03791747320379906,0.03805140535754004,0.038654871330663435,0.039659070990368264,0.040538922400791294,0.0407232379293602,0.039663017599365864,0.03717574089443886,0.033207819891295065,0.028530705898624706,0.024186947143954498,0.020565995027894655,0.01775280507877678,0.015436615899444193,0.013502985684898706,0.011830834099648085,0.010457382990161062,0.009558688791097003,0.008943294425012623,0.008398437343952472,0.007886319067449632,0.00741271672586614,0.006986579897560413,0.0066379972580287135,0.0063883380516938405,0.006224205568018366,0.0061308659005119715
china,0.013340992735700623,0.012699403766157611,0.011487185270837712,0.010368669005724907,0.00936330261886972,0.008314831625605012,0.007177079746432137,0.006035443078734408,0.005008575486915942,0.004168283702140301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004684636559926249,0.0051829889600074315,0.005613309786061559,0.005937044720016552,0.006098910243799812,0.006138602279744869,0.006315046060376221,0.006655326960607064,0.006997246635106603,0.00728167071094407,0.007506071852302974,0.007657475955507746,0.007752737960331368,0.00781652465559739,0.007851452809219497,0.007849374193864203
president,0.009631361409587967,0.0101507779620808,0.01093420763212714,0.011634115150478902,0.012113220597541136,0.012363572342901055,0.012451457766327133,0.01240660852041774,0.0122470699787289,0.011967351356571536,0.011631595906413794,0.011397776069706586,0.01123734194990865,0.011188664325279504,0.011434007459442064,0.011962703345639878,0.012649911883193015,0.0131888766551291,0.013003745920005111,0.011859321940216865,0.010220925774011605,0.008675079486387209,0.00757598936478385,0.007001913657942527,0.00693445883107393,0.007177581661418898,0.007551508411607103,0.007679026326127876,0.007536186785375809,0.0072925525234581404,0.006928604492875084,0.0064355793054492955,0.005882493379307394,0.005340015288623831,0.004849991458826041,0.00445357844933406,0.004170181671932558,0.0039851876695401614,0.0
US,0.007078368665725444,0.007167709837020518,0.007189185996586582,0.007092880607338657,0.006899270920019604,0.006637410359404506,0.0063497210081985495,0.006066054965234191,0.005796321130965655,0.0055487896648534225,0.00535844756460133,0.005305715244132376,0.005183742354071767,0.004963572397666299,0.004661311529208146,0.004336473490887795,0.0,0.0,0.0,0.0,0.0,0.004214042747424684,0.004419010909033144,0.0046162461342798885,0.00483658443038877,0.00504529584256788,0.005189557683321533,0.005271658860000883,0.005337415469315721,0.005517707667881449,0.0058157596999538885,0.006106560847029175,0.006315667093689882,0.0064296991179889915,0.0064641225759062716,0.006462353588224049,0.006464862958208981,0.006467932379981303,0.00645999422770768
hoax,0.007067798414963368,0.007138116601422533,0.006720309131167208,0.005196298462839436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
american,0.0069445903697602914,0.007250923945719317,0.007731986852419188,0.00832663754263373,0.009001875205131255,0.00973285162347401,0.010535603750460268,0.011395409016660201,0.012249136882379705,0.013008939825537828,0.013670653904462036,0.0143648548207985,0.014814103114824763,0.015092819562450888,0.01515534950724185,0.014903068253605888,0.014226150912253316,0.01336681027821102,0.012617063791383177,0.012663685163299706,0.013021803534196956,0.01350941357216153,0.014040349177686342,0.014419343546198147,0.01462680407610378,0.014663960883377939,0.014670198116595652,0.014522960749018736,0.014126968666105863,0.013719987290264777,0.01319040740464455,0.012469567690138123,0.011631115569406717,0.010763843691815315,0.009953437834515345,0.009286019864327885,0.008809148198350679,0.008501185730073645,0.00833417411018569
who,0.006167446187529821,0.006308528915767142,0.006446014950809299,0.006562869209087824,0.006605734990669026,0.006525313417571872,0.006298361991442319,0.005936417926635258,0.005502327108671448,0.0050619838238115415,0.0047046532602367875,0.004542617466665967,0.004496003806211711,0.0045402541111691464,0.00468590103349357,0.004929830293786508,0.005225175641246585,0.005567975654462351,0.005873676658027751,0.006245435243631663,0.0065917455790924185,0.006876648484451283,0.00712575590652552,0.007304648282696072,0.007440242057425553,0.007467269755794016,0.00735875893707997,0.007093325078580055,0.006743081066757647,0.006553010667272643,0.006485910841588306,0.006424627807835986,0.00633724437228921,0.006229314052728175,0.00610874456328026,0.00600430340874278,0.005935688614720727,0.005895361406553648,0.0058689710024732505
chinese,0.005999674572916758,0.005394317894468584,0.004436998803263232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
response,0.0055152549411710446,0.005708131996790844,0.005917003793939707,0.005931126063063063,0.00575987156644382,0.005480220464753563,0.005162928037800331,0.0048444025612389575,0.004518034109331082,0.004204700812620702,0.003979170283528523,0.003931509243040544,0.003941820499020367,0.0039523112827105945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cdc,0.005373021679862603,0.005415065841827406,0.00521387928383005,0.00449224263991101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004155660582814155,0.004168921490665903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
