User ID	Screen Name	Tweet Count	Topic Count	Topics
714477321953140736	BregmanPs	785	5	1, 2, 3, 4, 5
191092262	pairsonnalitesN	673	5	1, 2, 3, 4, 5
708908492359225345	lambert_pp	668	5	1, 2, 3, 4, 5
2339733614	LaceyLaceyp	657	5	1, 2, 3, 4, 5
3055684983	KWojtalik	647	5	1, 2, 3, 4, 5
241640955	jmhamiltonblog	637	5	1, 2, 3, 4, 5
274369575	wavetop	613	5	1, 2, 3, 4, 5
16272844	johangreg	602	5	1, 2, 3, 4, 5
138418838	Pairsonnalites	587	5	1, 2, 3, 4, 5
208056970	PairsonnalitesU	581	5	1, 2, 3, 4, 5
495066576	GadflyQuebec	538	5	1, 2, 3, 4, 5
154136730	JDignum	531	5	1, 2, 3, 4, 5
262522708	NoEasyBrushOff	523	5	1, 2, 3, 4, 5
43998427	Frazzling	517	5	1, 2, 3, 4, 5
824450408	JoanneCangal	514	5	1, 2, 3, 4, 5
1223950760	KSP_Libs	512	5	1, 2, 3, 4, 5
851751855487148032	Jinxy_Minxy	507	5	1, 2, 3, 4, 5
2557859383	MEEKSVS	501	5	1, 2, 3, 4, 5
58361723	katydogcrazy	490	5	1, 2, 3, 4, 5
185789961	stigmabase	484	5	1, 2, 3, 4, 5
15677734	mig30m6	475	5	1, 2, 3, 4, 5
280082481	Ez4u2say_Janis	473	5	1, 2, 3, 4, 5
1233159478121553921	lambe_johnny	449	5	1, 2, 3, 4, 5
1172345379125260288	kathy19090674	448	5	1, 2, 3, 4, 5
394245906	1loriking	447	5	1, 2, 3, 4, 5
765296237331357696	olynikbjcanada	439	5	1, 2, 3, 4, 5
22307579	snw106	436	5	1, 2, 3, 4, 5
1246239509638979584	DrKatie2	425	5	1, 2, 3, 4, 5
753278309597847552	surveyorX	418	5	1, 2, 3, 4, 5
704798725747531776	allan_crawshaw	414	5	1, 2, 3, 4, 5
897599384413765634	SouzaEluam	412	5	1, 2, 3, 4, 5
1373991758	frawsy2010	409	5	1, 2, 3, 4, 5
19042993	Crof	408	5	1, 2, 3, 4, 5
34375961	canukcookie	404	5	1, 2, 3, 4, 5
1103451206616150017	JackNationalist	401	5	1, 2, 3, 4, 5
291336460	PaulStewartII	401	5	1, 2, 3, 4, 5
1924904623	MooseMan1956	388	5	1, 2, 3, 4, 5
273107148	teach_n_travel	388	5	1, 2, 3, 4, 5
932975444	tomcox60	386	5	1, 2, 3, 4, 5
1215271759101882378	AlbertaYoda	379	5	1, 2, 3, 4, 5
1016486686958739457	BeHappyandCivil	372	5	1, 2, 3, 4, 5
410870088	GregKOESTER	369	5	1, 2, 3, 4, 5
271590345	KenRoberts112	366	5	1, 2, 3, 4, 5
102532798	bwtibbitts	363	5	1, 2, 3, 4, 5
2297571146	DogDuffy	363	5	1, 2, 3, 4, 5
