Topic,Normalized Token,Number of Occurences,Number of Tweets,Percentage of Tweetts,Number of Users,Percentage of Users
4,easter,428,389,1.34166,319,5.20137
4,tuned,221,213,0.73463,190,3.09799
4,potential,188,188,0.64841,175,2.85342
4,make,970,947,3.26619,756,12.32676
4,say,2011,1881,6.48755,1182,19.27279
4,restriction,910,890,3.0696,669,10.9082
4,stay,967,863,2.97648,675,11.00603
4,cabinet,181,174,0.60012,157,2.55992
5,want,563,526,1.81417,463,7.54932
5,protect,263,257,0.88639,232,3.78281
5,feel,204,188,0.64841,176,2.86972
5,people,3583,3184,10.98158,1845,30.08316
5,thank,261,255,0.87949,236,3.84804
5,way,569,555,1.91419,464,7.56563
5,pandemic,4529,4404,15.18935,2322,37.86075
5,actually,201,200,0.6898,183,2.98386
5,friend,186,181,0.62427,164,2.67406
5,better,426,400,1.3796,347,5.65792
5,crisis,224,214,0.73808,191,3.1143
5,real,282,266,0.91743,231,3.76651
5,god,77,77,0.26557,71,1.15767
5,talk,165,160,0.55184,148,2.41317
5,life,684,640,2.20735,515,8.3972
6,12,539,535,1.84521,450,7.33736
6,pfizer,586,537,1.85211,439,7.158
6,vaccine,5117,4250,14.65821,2166,35.31714
6,effective,556,508,1.75209,427,6.96233
6,infection,543,515,1.77623,421,6.8645
6,100,539,528,1.82107,451,7.35366
6,variant,1359,1111,3.83183,774,12.62025
6,safe,656,638,2.20046,524,8.54394
6,kid,611,526,1.81417,425,6.92972
6,say,2011,1881,6.48755,1182,19.27279
6,surge,388,388,1.33821,336,5.47856
6,15,509,507,1.74864,422,6.88081
6,warning,240,236,0.81396,210,3.4241
6,different,277,259,0.89329,238,3.88065
6,member,325,319,1.10023,290,4.72852
7,ontario,3389,2986,10.29868,1413,23.0393
7,dos,840,571,1.96937,456,7.43519
7,vaccine,5117,4250,14.65821,2166,35.31714
7,million,977,790,2.7247,630,10.2723
7,freezer,144,142,0.48976,112,1.82619
7,administered,150,145,0.5001,124,2.02185
7,received,213,207,0.71394,195,3.17952
7,supply,237,210,0.72429,193,3.14691
7,delivery,125,120,0.41388,112,1.82619
7,run,103,103,0.35525,102,1.66313
7,sitting,105,105,0.36214,98,1.59791
7,arm,134,128,0.44147,115,1.8751
7,florida,263,199,0.68635,182,2.96755
7,early,209,208,0.71739,194,3.16322
7,fordnation,982,969,3.34207,538,8.77222
8,lockdown,3270,2764,9.53301,1423,23.20235
8,france,334,324,1.11747,266,4.33719
8,macron,218,216,0.74498,185,3.01647
8,close,302,295,1.01745,272,4.43502
8,national,254,246,0.84845,221,3.60346
8,true,164,131,0.45182,118,1.92402
8,president,342,340,1.17266,282,4.59808
8,new,3075,2624,9.05015,1529,24.9307
8,emmanuel,128,128,0.44147,112,1.82619
8,amid,131,131,0.45182,118,1.92402
8,announced,302,299,1.03125,247,4.02739
8,worked,212,137,0.47251,131,2.13599
8,2nd,161,151,0.5208,135,2.20121
8,nationwide,84,84,0.28972,80,1.30442
8,saturday,82,82,0.28282,80,1.30442
9,cdnpoli,972,972,3.35242,593,9.669
9,canadian,841,784,2.70401,589,9.60378
9,pandemic,4529,4404,15.18935,2322,37.86075
9,trudeau,439,417,1.43823,290,4.72852
9,future,186,183,0.63117,174,2.83711
9,recovery,198,186,0.64151,171,2.7882
9,post,128,124,0.42767,113,1.84249
9,economic,131,128,0.44147,114,1.8588
9,pay,232,209,0.72084,193,3.14691
9,woman,196,179,0.61737,152,2.4784
9,manufacturing,91,66,0.22763,62,1.01092
9,priority,135,129,0.44492,118,1.92402
9,biden,245,227,0.78292,174,2.83711
9,tam,65,62,0.21384,58,0.9457
9,office,93,93,0.32076,89,1.45117
10,pandemic,4529,4404,15.18935,2322,37.86075
10,government,1425,1375,4.74236,948,15.45736
10,response,475,471,1.62447,412,6.71776
10,control,447,437,1.50721,353,5.75575
10,federal,246,240,0.82776,212,3.45671
10,agency,151,151,0.5208,140,2.28273
10,said,726,697,2.40395,543,8.85374
10,cut,143,134,0.46216,115,1.8751
10,biggest,116,109,0.37594,103,1.67944
10,track,146,145,0.5001,139,2.26643
10,tax,231,210,0.72429,189,3.08169
10,queen,84,82,0.28282,78,1.27181
10,financial,110,104,0.35869,99,1.61422
10,brianlilley,59,59,0.20349,46,0.75004
10,liberal,183,179,0.61737,149,2.42948
11,school,1627,1316,4.53887,830,13.53334
11,student,368,323,1.11402,264,4.30458
11,staff,363,342,1.17955,284,4.63069
11,parent,178,167,0.57598,149,2.42948
11,education,163,152,0.52425,131,2.13599
11,sflecce,129,127,0.43802,93,1.51639
11,let,157,156,0.53804,146,2.38056
11,possible,259,253,0.87259,231,3.76651
11,case,3825,2878,9.92619,1510,24.6209
11,event,152,145,0.5001,131,2.13599
11,learning,158,150,0.51735,138,2.25012
11,kid,611,526,1.81417,425,6.92972
11,teacher,113,104,0.35869,96,1.5653
11,outdoors,108,70,0.24143,67,1.09245
11,child,578,493,1.70035,388,6.32643
12,home,1109,1006,3.46968,765,12.4735
12,stay,967,863,2.97648,675,11.00603
12,order,390,344,1.18645,309,5.03832
12,wait,251,242,0.83466,218,3.55454
12,ongov,137,121,0.41733,107,1.74466
12,act,242,240,0.82776,198,3.22844
12,exposure,151,148,0.51045,133,2.1686
12,telling,116,98,0.338,95,1.549
12,risk,677,567,1.95558,439,7.158
12,nursing,101,101,0.34835,90,1.46747
12,protected,78,77,0.26557,76,1.2392
12,elderly,93,92,0.31731,90,1.46747
12,figure,89,86,0.29661,82,1.33703
12,family,659,638,2.20046,528,8.60916
12,canadian,841,784,2.70401,589,9.60378
13,vaccine,5117,4250,14.65821,2166,35.31714
13,community,556,503,1.73484,404,6.58731
13,astrazeneca,369,356,1.22784,257,4.19045
13,available,279,271,0.93468,247,4.02739
13,rollout,215,204,0.70359,173,2.82081
13,question,315,302,1.04159,268,4.3698
13,information,178,173,0.59668,147,2.39687
13,info,184,183,0.63117,154,2.51101
13,appointment,417,368,1.26923,294,4.79374
13,blood,128,115,0.39663,94,1.53269
13,answer,111,108,0.37249,98,1.59791
13,clot,85,76,0.26212,65,1.05984
13,receive,126,126,0.43457,120,1.95663
13,lack,119,118,0.40698,105,1.71205
13,care,1167,1115,3.84562,800,13.04419
14,action,305,275,0.94847,247,4.02739
14,young,432,414,1.42788,350,5.70683
14,failure,246,239,0.82431,209,3.40779
14,isnt,227,216,0.74498,204,3.32627
14,policy,284,265,0.91398,238,3.88065
14,currently,160,159,0.54839,145,2.36426
14,closed,259,243,0.8381,215,3.50563
14,morning,432,429,1.47962,386,6.29382
14,people,3583,3184,10.98158,1845,30.08316
14,blame,162,154,0.53114,139,2.26643
14,partying,77,77,0.26557,77,1.2555
14,government,1425,1375,4.74236,948,15.45736
14,icu,1920,1724,5.94606,1063,17.33246
14,need,1524,1439,4.9631,1004,16.37045
14,47,54,54,0.18625,49,0.79896
15,people,3583,3184,10.98158,1845,30.08316
15,virus,929,839,2.8937,638,10.40274
15,theyre,179,164,0.56563,153,2.4947
15,surprise,67,66,0.22763,63,1.02723
15,place,278,261,0.90019,233,3.79912
15,leader,241,241,0.83121,207,3.37518
15,pandemic,4529,4404,15.18935,2322,37.86075
15,head,179,179,0.61737,159,2.59253
15,new,3075,2624,9.05015,1529,24.9307
15,remain,101,101,0.34835,87,1.41856
15,reality,83,83,0.28627,80,1.30442
15,considered,90,70,0.24143,67,1.09245
15,comment,97,97,0.33455,92,1.50008
15,delivering,24,24,0.08278,23,0.37502
15,disability,72,70,0.24143,60,0.97831
16,mean,370,366,1.26233,327,5.33181
16,million,977,790,2.7247,630,10.2723
16,lost,267,220,0.75878,204,3.32627
16,shot,391,359,1.23819,312,5.08723
16,half,232,230,0.79327,206,3.35888
16,remember,286,282,0.97262,257,4.19045
16,house,249,246,0.84845,225,3.66868
16,fully,197,189,0.65186,168,2.73928
16,given,162,150,0.51735,136,2.21751
16,people,3583,3184,10.98158,1845,30.08316
16,guy,132,129,0.44492,120,1.95663
16,vaccinated,781,743,2.5626,605,9.86467
16,american,336,311,1.07264,252,4.10892
16,weve,158,152,0.52425,148,2.41317
16,13,134,125,0.43112,121,1.97293
17,month,697,679,2.34186,550,8.96788
17,pandemic,4529,4404,15.18935,2322,37.86075
17,million,977,790,2.7247,630,10.2723
17,coming,392,385,1.32786,336,5.47856
17,happens,102,102,0.3518,94,1.53269
17,year,1525,1372,4.73201,1039,16.94114
17,middle,112,111,0.38284,108,1.76097
17,later,168,166,0.57253,154,2.51101
17,cost,85,80,0.27592,76,1.2392
17,strategy,109,102,0.3518,94,1.53269
17,oversee,35,35,0.12071,35,0.57068
17,businessmen,35,35,0.12071,35,0.57068
17,proud,113,113,0.38974,105,1.71205
17,disgusting,52,52,0.17935,51,0.83157
17,gave,84,78,0.26902,75,1.22289
18,year,1525,1372,4.73201,1039,16.94114
18,open,386,363,1.25198,324,5.2829
18,learn,287,283,0.97606,241,3.92956
18,toronto,784,732,2.52466,547,8.91896
18,city,448,405,1.39684,341,5.56008
18,old,400,369,1.27268,330,5.38073
18,hope,186,185,0.63806,177,2.88603
18,clinic,232,199,0.68635,166,2.70667
18,60,204,197,0.67945,172,2.8045
18,vaccination,977,893,3.07995,698,11.38105
18,soon,195,180,0.62082,167,2.72297
18,indigenous,162,142,0.48976,122,1.98924
18,absolutely,120,120,0.41388,115,1.8751
18,people,3583,3184,10.98158,1845,30.08316
18,mayor,121,121,0.41733,103,1.67944
19,outbreak,548,507,1.74864,365,5.95141
19,celliottability,237,237,0.81741,152,2.4784
19,didnt,195,187,0.64496,172,2.8045
19,needed,173,170,0.58633,159,2.59253
19,fordnation,982,969,3.34207,538,8.77222
19,relief,147,138,0.47596,119,1.94032
19,stop,448,435,1.50031,370,6.03294
19,ldnont,84,84,0.28972,25,0.40763
19,heart,90,89,0.30696,82,1.33703
19,university,104,100,0.3449,78,1.27181
19,epdevilla,79,78,0.26902,53,0.86418
19,ongoing,89,89,0.30696,75,1.22289
19,protocol,101,99,0.34145,87,1.41856
19,public,1048,1002,3.45589,730,11.90282
19,voted,64,49,0.169,47,0.76635
20,canada,1626,1530,5.27695,1033,16.84331
20,far,416,389,1.34166,331,5.39703
20,world,492,467,1.61068,394,6.42426
20,concerned,130,130,0.44837,124,2.02185
20,seeing,138,129,0.44492,124,2.02185
20,florida,263,199,0.68635,182,2.96755
20,political,197,192,0.66221,172,2.8045
20,16,146,142,0.48976,137,2.23382
20,best,193,190,0.65531,179,2.91864
20,access,194,167,0.57598,146,2.38056
20,opening,112,112,0.38629,106,1.72835
20,sent,140,139,0.47941,131,2.13599
20,driven,109,109,0.37594,106,1.72835
20,middleaged,50,50,0.17245,47,0.76635
20,germany,80,69,0.23798,65,1.05984
21,news,840,769,2.65227,608,9.91358
21,good,722,703,2.42464,568,9.26137
21,say,2011,1881,6.48755,1182,19.27279
21,ottawa,366,339,1.16921,212,3.45671
21,cbc,165,165,0.56908,138,2.25012
21,ottnews,141,141,0.48631,62,1.01092
21,break,221,208,0.71739,179,2.91864
21,science,425,402,1.38649,333,5.42964
21,ask,149,147,0.507,142,2.31534
21,jkenney,79,79,0.27247,69,1.12506
21,province,937,920,3.17307,697,11.36475
21,leadership,182,182,0.62772,157,2.55992
21,skpoli,77,77,0.26557,40,0.65221
21,second,228,226,0.77947,203,3.30996
21,red,99,98,0.338,90,1.46747
22,fordnation,982,969,3.34207,538,8.77222
22,story,329,321,1.10713,276,4.50024
22,job,348,323,1.11402,289,4.71221
22,covid19ontario,354,354,1.22094,260,4.23936
22,told,326,325,1.12092,280,4.56547
22,plant,245,200,0.6898,151,2.46209
22,shut,158,154,0.53114,145,2.36426
22,happened,126,124,0.42767,115,1.8751
22,outbreak,548,507,1.74864,365,5.95141
22,death,1594,1357,4.68028,931,15.18017
22,nurse,108,97,0.33455,88,1.43486
22,cargill,93,89,0.30696,66,1.07615
22,inquiry,91,88,0.30351,64,1.04353
22,inside,98,98,0.338,88,1.43486
22,largest,100,100,0.3449,90,1.46747
23,mask,1075,932,3.21446,695,11.33214
23,wear,383,373,1.28647,312,5.08723
23,social,545,535,1.84521,464,7.56563
23,love,149,147,0.507,136,2.21751
23,ok,93,91,0.31386,86,1.40225
23,distancing,189,185,0.63806,169,2.75558
23,hand,201,199,0.68635,188,3.06538
23,wearing,181,175,0.60357,160,2.60884
23,face,161,156,0.53804,152,2.4784
23,distance,93,91,0.31386,86,1.40225
23,store,87,82,0.28282,74,1.20659
23,mandate,131,119,0.41043,109,1.77727
23,republican,110,103,0.35525,93,1.51639
23,funny,29,29,0.10002,29,0.47285
23,turn,94,91,0.31386,90,1.46747
24,rate,504,472,1.62792,390,6.35904
24,china,515,342,1.17955,272,4.43502
24,dose,227,199,0.68635,183,2.98386
24,country,637,611,2.10733,511,8.33197
24,animal,230,220,0.75878,178,2.90233
24,vaccine,5117,4250,14.65821,2166,35.31714
24,zoo,132,132,0.45527,108,1.76097
24,cause,209,205,0.70704,192,3.1306
24,vaccinating,173,171,0.58978,161,2.62514
24,start,351,349,1.2037,324,5.2829
24,virus,929,839,2.8937,638,10.40274
24,continues,167,166,0.57253,152,2.4784
24,died,423,414,1.42788,363,5.9188
24,lie,243,232,0.80017,210,3.4241
24,rest,183,174,0.60012,164,2.67406
25,know,852,818,2.82127,647,10.54949
25,restriction,910,890,3.0696,669,10.9082
25,need,1524,1439,4.9631,1004,16.37045
25,economy,340,281,0.96917,244,3.97848
25,working,313,310,1.06919,280,4.56547
25,lot,238,233,0.80361,221,3.60346
25,conference,180,161,0.55529,147,2.39687
25,sure,196,195,0.67255,180,2.93494
25,person,176,168,0.57943,158,2.57623
25,time,1438,1369,4.72167,1036,16.89222
25,latest,327,327,1.12782,285,4.64699
25,lifted,160,157,0.54149,142,2.31534
25,canadian,841,784,2.70401,589,9.60378
25,set,287,285,0.98296,254,4.14153
25,struggling,131,131,0.45182,126,2.05446
26,right,876,831,2.86611,640,10.43535
26,thing,706,668,2.30392,568,9.26137
26,lock,312,271,0.93468,237,3.86434
26,hard,291,288,0.99331,261,4.25567
26,ltc,205,200,0.6898,176,2.86972
26,table,233,231,0.79672,199,3.24474
26,human,208,207,0.71394,188,3.06538
26,wrong,167,162,0.55874,142,2.31534
26,asking,169,163,0.56219,154,2.51101
26,worse,160,158,0.54494,149,2.42948
26,situation,218,212,0.73119,194,3.16322
26,40,145,144,0.49665,137,2.23382
26,wave,855,809,2.79023,611,9.9625
26,50,192,180,0.62082,169,2.75558
26,ontario,3389,2986,10.29868,1413,23.0393
27,flu,241,190,0.65531,171,2.7882
27,uk,214,200,0.6898,148,2.41317
27,virus,929,839,2.8937,638,10.40274
27,calling,215,177,0.61047,157,2.55992
27,report,863,834,2.87646,633,10.32121
27,wuhan,133,120,0.41388,99,1.61422
27,trump,405,346,1.19335,268,4.3698
27,china,515,342,1.17955,272,4.43502
27,research,142,139,0.47941,124,2.02185
27,season,91,87,0.30006,85,1.38594
27,origin,191,187,0.64496,152,2.4784
27,zero,114,113,0.38974,105,1.71205
27,lab,148,141,0.48631,125,2.03815
27,idiot,100,98,0.338,94,1.53269
27,chinese,87,83,0.28627,79,1.28811
28,wave,855,809,2.79023,611,9.9625
28,think,594,575,1.98317,478,7.7939
28,doctor,440,388,1.33821,311,5.07093
28,ableg,339,339,1.16921,184,3.00016
28,3rd,325,304,1.04849,252,4.10892
28,save,169,168,0.57943,155,2.52731
28,govt,243,231,0.79672,207,3.37518
28,kenney,144,133,0.45872,91,1.48378
28,clear,189,184,0.63461,172,2.8045
28,covid19ab,144,144,0.49665,100,1.63052
28,alberta,531,511,1.76243,337,5.49486
28,ucp,146,139,0.47941,104,1.69574
28,completely,196,196,0.676,183,2.98386
28,forget,116,116,0.40008,114,1.8588
28,pandemic,4529,4404,15.18935,2322,37.86075
29,health,1752,1614,5.56667,1031,16.8107
29,public,1048,1002,3.45589,730,11.90282
29,official,335,333,1.14851,268,4.3698
29,medical,316,309,1.06574,272,4.43502
29,dr,636,604,2.08319,483,7.87543
29,vaccination,977,893,3.07995,698,11.38105
29,safety,189,181,0.62427,162,2.64145
29,fighting,214,212,0.73119,117,1.90771
29,officer,158,158,0.54494,152,2.4784
29,minister,325,308,1.06229,243,3.96217
29,provide,139,137,0.47251,128,2.08707
29,mental,97,90,0.31041,81,1.32072
29,stigma,114,103,0.35525,5,0.08153
29,individual,104,102,0.3518,100,1.63052
29,henry,77,76,0.26212,57,0.9294
30,going,789,753,2.59709,624,10.17447
30,long,536,527,1.81762,457,7.45149
30,come,356,353,1.21749,318,5.18506
30,die,243,221,0.76223,187,3.04908
30,increase,447,380,1.31062,324,5.2829
30,doesnt,314,312,1.07608,277,4.51655
30,waiting,172,172,0.59323,156,2.54362
30,local,215,211,0.72774,196,3.19583
30,end,505,449,1.5486,382,6.2286
30,bad,271,264,0.91053,236,3.84804
30,weekend,291,276,0.95192,242,3.94587
30,summer,205,161,0.55529,151,2.46209
30,vaccination,977,893,3.07995,698,11.38105
30,matter,185,178,0.61392,170,2.77189
30,lead,111,107,0.36904,102,1.66313
31,march,706,652,2.24874,525,8.56025
31,update,500,490,1.69,388,6.32643
31,live,350,341,1.17611,280,4.56547
31,2021,409,403,1.38994,338,5.51117
31,31,316,314,1.08298,266,4.33719
31,end,505,449,1.5486,382,6.2286
31,thread,178,177,0.61047,163,2.65775
31,today,1560,1488,5.1321,1010,16.46829
31,pm,202,190,0.65531,161,2.62514
31,wednesday,358,356,1.22784,266,4.33719
31,exactly,142,139,0.47941,128,2.08707
31,source,129,127,0.43802,117,1.90771
31,join,159,158,0.54494,136,2.21751
31,giving,122,116,0.40008,107,1.74466
31,positivity,166,160,0.55184,144,2.34795
32,folk,203,203,0.70014,182,2.96755
32,senior,245,234,0.80706,216,3.52193
32,fordfailedontario,129,128,0.44147,75,1.22289
32,reason,221,212,0.73119,197,3.21213
32,votefordout2022,118,117,0.40353,77,1.2555
32,fordvaccinefailure,83,83,0.28627,48,0.78265
32,bring,114,114,0.39318,113,1.84249
32,symptom,166,155,0.53459,145,2.36426
32,wonder,140,140,0.48286,133,2.1686
32,checkthefreezerdoug,51,51,0.1759,35,0.57068
32,fordfailedthepeople,69,69,0.23798,59,0.96201
32,rare,140,136,0.46906,126,2.05446
32,field,80,80,0.27592,75,1.22289
32,onpoli,1482,1481,5.10795,729,11.88652
32,fordnation,982,969,3.34207,538,8.77222
33,bc,733,672,2.31772,390,6.35904
33,bcpoli,493,493,1.70035,215,3.50563
33,age,657,590,2.0349,475,7.74499
33,book,342,284,0.97951,233,3.79912
33,pharmacy,232,185,0.63806,145,2.36426
33,appointment,417,368,1.26923,294,4.79374
33,resident,509,481,1.65896,399,6.50579
33,65,211,211,0.72774,185,3.01647
33,believe,156,151,0.5208,139,2.26643
33,vaccine,5117,4250,14.65821,2166,35.31714
33,covid19bc,115,115,0.39663,62,1.01092
33,online,233,220,0.75878,190,3.09799
33,spreading,187,185,0.63806,173,2.82081
33,older,149,140,0.48286,131,2.13599
33,55,158,158,0.54494,148,2.41317
34,government,1425,1375,4.74236,948,15.45736
34,great,316,306,1.05539,279,4.54916
34,cdc,297,261,0.90019,219,3.57085
34,state,557,517,1.78313,425,6.92972
34,data,656,622,2.14527,502,8.18523
34,thanks,146,143,0.49321,135,2.20121
34,hell,130,114,0.39318,105,1.71205
34,justintrudeau,218,214,0.73808,171,2.7882
34,tweet,116,114,0.39318,106,1.72835
34,director,110,110,0.37939,97,1.58161
34,carry,97,91,0.31386,84,1.36964
34,threat,106,95,0.32765,85,1.38594
34,facility,156,138,0.47596,127,2.07076
34,wanted,103,103,0.35525,102,1.66313
34,evidence,216,200,0.6898,180,2.93494
35,read,372,369,1.27268,328,5.34812
35,time,1438,1369,4.72167,1036,16.89222
35,change,328,307,1.05884,266,4.33719
35,johnson,298,166,0.57253,152,2.4784
35,said,726,697,2.40395,543,8.85374
35,man,252,246,0.84845,219,3.57085
35,reaction,141,141,0.48631,121,1.97293
35,holiday,116,112,0.38629,107,1.74466
35,climate,117,110,0.37939,102,1.66313
35,rt,133,133,0.45872,116,1.89141
35,1st,157,157,0.54149,149,2.42948
35,retweet,63,40,0.13796,40,0.65221
35,sorry,98,98,0.338,95,1.549
35,article,137,137,0.47251,105,1.71205
35,truth,98,96,0.3311,82,1.33703
36,week,1224,1156,3.98703,830,13.53334
36,fact,313,305,1.05194,273,4.45133
36,medium,366,359,1.23819,307,5.00571
36,ago,287,283,0.97606,260,4.23936
36,away,217,216,0.74498,204,3.32627
36,really,467,452,1.55894,379,6.17968
36,watch,251,248,0.85535,205,3.34257
36,thousand,166,163,0.56219,146,2.38056
36,failed,158,158,0.54494,145,2.36426
36,used,235,229,0.78982,214,3.48932
36,trying,156,152,0.52425,144,2.34795
36,trudeau,439,417,1.43823,290,4.72852
36,common,158,158,0.54494,146,2.38056
36,pandemic,4529,4404,15.18935,2322,37.86075
36,happy,92,91,0.31386,90,1.46747
37,measure,514,501,1.72794,404,6.58731
37,boom,84,84,0.28972,70,1.14137
37,saying,205,192,0.66221,177,2.88603
37,court,229,204,0.70359,163,2.65775
37,rule,268,258,0.88984,232,3.78281
37,saskatchewan,116,116,0.40008,66,1.07615
37,citizen,92,89,0.30696,86,1.40225
37,charge,73,71,0.24488,68,1.10876
37,quarantine,95,87,0.30006,83,1.35333
37,money,175,163,0.56219,154,2.51101
37,authority,93,91,0.31386,84,1.36964
37,day,1290,1200,4.13879,868,14.15294
37,strike,40,40,0.13796,39,0.6359
37,30,268,264,0.91053,232,3.78281
37,belgium,43,42,0.14486,37,0.60329
38,make,970,947,3.26619,756,12.32676
38,help,583,559,1.92799,460,7.50041
38,vaccinated,781,743,2.5626,605,9.86467
38,no3rdlockdown,292,259,0.89329,155,2.52731
38,population,303,282,0.97262,265,4.32089
38,passport,214,211,0.72774,175,2.85342
38,youre,188,170,0.58633,157,2.55992
38,release,162,161,0.55529,149,2.42948
38,immunity,151,147,0.507,128,2.08707
38,group,373,342,1.17955,312,5.08723
38,outside,183,176,0.60702,163,2.65775
38,deal,174,171,0.58978,161,2.62514
38,big,375,366,1.26233,323,5.26659
38,kind,165,162,0.55874,158,2.57623
38,modeling,113,76,0.26212,67,1.09245
39,day,1290,1200,4.13879,868,14.15294
39,testing,241,214,0.73808,192,3.1306
39,area,197,189,0.65186,168,2.73928
39,tested,156,148,0.51045,132,2.15229
39,curve,121,119,0.41043,108,1.76097
39,week,1224,1156,3.98703,830,13.53334
39,flatten,87,83,0.28627,76,1.2392
39,april,456,426,1.46927,356,5.80466
39,texas,121,112,0.38629,98,1.59791
39,positive,330,322,1.11057,265,4.32089
39,14,133,133,0.45872,121,1.97293
39,insane,42,42,0.14486,42,0.68482
39,big,375,366,1.26233,323,5.26659
39,feeling,70,68,0.23453,66,1.07615
39,grey,114,93,0.32076,89,1.45117
40,risk,677,567,1.95558,439,7.158
40,quebec,267,241,0.83121,177,2.88603
40,expert,282,261,0.90019,218,3.55454
40,variant,1359,1111,3.83183,774,12.62025
40,rise,212,207,0.71394,182,2.96755
40,seen,188,187,0.64496,168,2.73928
40,program,185,179,0.61737,165,2.69036
40,small,255,209,0.72084,186,3.03277
40,transmission,226,221,0.76223,196,3.19583
40,british,141,132,0.45527,112,1.82619
40,higher,191,164,0.56563,138,2.25012
40,ahead,147,147,0.507,136,2.21751
40,p1,140,108,0.37249,89,1.45117
40,business,585,490,1.69,415,6.76667
40,city,448,405,1.39684,341,5.56008
41,getting,618,574,1.97972,489,7.97326
41,got,464,451,1.55549,396,6.45687
41,restaurant,255,238,0.82086,215,3.50563
41,fight,235,233,0.80361,219,3.57085
41,life,684,640,2.20735,515,8.3972
41,thought,248,235,0.81051,217,3.53824
41,seriously,139,137,0.47251,126,2.05446
41,party,255,242,0.83466,219,3.57085
41,regina,115,115,0.39663,81,1.32072
41,mom,123,122,0.42078,118,1.92402
41,healthy,127,125,0.43112,113,1.84249
41,black,136,81,0.27937,80,1.30442
41,fund,115,108,0.37249,105,1.71205
41,likely,268,236,0.81396,217,3.53824
41,resort,86,84,0.28972,70,1.14137
42,worker,718,678,2.33841,511,8.33197
42,sick,439,365,1.25888,287,4.6796
42,healthcare,249,242,0.83466,209,3.40779
42,support,446,413,1.42443,341,5.56008
42,business,585,490,1.69,415,6.76667
42,left,223,191,0.65876,176,2.86972
42,essential,238,228,0.78637,202,3.29366
42,paid,209,196,0.676,160,2.60884
42,nation,175,154,0.53114,139,2.26643
42,line,192,191,0.65876,174,2.83711
42,overwhelmed,104,78,0.26902,74,1.20659
42,leave,97,89,0.30696,82,1.33703
42,mandatory,61,56,0.19314,56,0.91309
42,plan,455,437,1.50721,381,6.21229
42,able,166,166,0.57253,161,2.62514
43,tell,395,350,1.20715,305,4.9731
43,test,631,515,1.77623,416,6.78298
43,politician,195,184,0.63461,163,2.65775
43,word,199,174,0.60012,159,2.59253
43,child,578,493,1.70035,388,6.32643
43,responsible,152,151,0.5208,142,2.31534
43,positive,330,322,1.11057,265,4.32089
43,wake,99,95,0.32765,93,1.51639
43,hey,124,124,0.42767,113,1.84249
43,taking,179,178,0.61392,163,2.65775
43,mass,164,161,0.55529,155,2.52731
43,pcr,131,98,0.338,82,1.33703
43,agree,112,105,0.36214,97,1.58161
43,period,135,134,0.46216,126,2.05446
43,criminal,158,157,0.54149,142,2.31534
44,work,726,676,2.33152,558,9.09832
44,study,402,392,1.352,326,5.31551
44,spread,598,586,2.02111,466,7.59824
44,important,311,307,1.05884,275,4.48394
44,concern,246,235,0.81051,200,3.26105
