User ID	Screen Name	Number of Tweets	Number of Topics	Topics Discussed
1172345379125260288	kathy19090674	137	37	1, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 34, 35, 36, 38, 39, 40, 41, 42, 43
3091880673	StutterLoudly	135	36	1, 2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 36, 37, 38, 39, 40, 42, 44
2557859383	MEEKSVS	108	37	1, 2, 3, 4, 5, 7, 9, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 23, 25, 26, 27, 29, 30, 31, 32, 33, 34, 35, 36, 38, 39, 40, 41, 42, 43, 44
977204844	MerlinofCanada	83	27	1, 2, 3, 5, 6, 8, 10, 11, 12, 14, 15, 17, 21, 25, 26, 28, 29, 30, 31, 33, 36, 38, 39, 40, 41, 42, 43
16272844	johangreg	80	28	5, 6, 7, 9, 10, 11, 12, 13, 17, 18, 19, 20, 22, 23, 25, 27, 28, 29, 30, 31, 32, 37, 39, 40, 42, 43, 44, 45
1105645631568150528	nlo_mph_mom_to3	80	32	1, 2, 3, 4, 5, 6, 7, 10, 11, 12, 14, 15, 17, 18, 19, 20, 21, 22, 23, 25, 26, 28, 30, 31, 32, 36, 38, 39, 40, 42, 44, 45
2424007068	CodieneC	75	38	1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 27, 28, 29, 30, 32, 33, 34, 36, 37, 38, 39, 41, 42, 43, 44
273107148	teach_n_travel	75	29	1, 2, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 17, 19, 20, 21, 22, 23, 25, 26, 28, 30, 31, 32, 33, 34, 36, 38, 40
714477321953140736	BregmanPs	72	28	1, 3, 4, 5, 6, 8, 9, 10, 11, 13, 14, 16, 18, 19, 20, 23, 26, 27, 28, 29, 31, 34, 37, 38, 39, 40, 41, 42
241640955	jmhamiltonblog	70	29	1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 19, 20, 24, 25, 26, 27, 28, 29, 30, 31, 34, 37, 41, 45
919548186590621696	gail_sloane	69	31	2, 4, 5, 6, 7, 8, 9, 12, 13, 15, 19, 20, 22, 24, 25, 26, 29, 30, 31, 32, 34, 35, 37, 38, 39, 40, 41, 42, 43, 44, 45
214492262	nisobel	69	29	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 14, 15, 16, 18, 20, 21, 22, 23, 26, 28, 29, 33, 36, 37, 38, 39, 40, 42
191092262	pairsonnalitesN	68	23	1, 6, 7, 8, 9, 10, 11, 13, 16, 17, 18, 21, 24, 29, 30, 31, 32, 35, 37, 40, 41, 44, 45
245750555	mutalabala	68	26	1, 5, 6, 9, 11, 13, 15, 16, 19, 20, 22, 23, 24, 25, 26, 27, 28, 31, 32, 34, 35, 36, 37, 38, 41, 43
15333188	Real_Dr_Roy	67	37	1, 3, 5, 7, 8, 9, 10, 11, 12, 13, 15, 17, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44
15677734	mig30m6	65	31	1, 2, 3, 4, 6, 7, 8, 10, 11, 13, 15, 17, 18, 19, 20, 21, 23, 24, 25, 26, 29, 30, 31, 32, 33, 34, 35, 37, 40, 41, 44
704798725747531776	allan_crawshaw	64	26	1, 3, 5, 6, 9, 10, 11, 13, 14, 15, 17, 20, 22, 23, 24, 25, 27, 29, 31, 33, 34, 37, 40, 42, 44, 45
