Document ID,Weight,Is Retweet?,Document Text
1222909605828681728,0.03702,Retweet,"Here is Canada's Health Minister @PattyHajdu  addressing the CoronaVirus. Note the green square of cloth hastily put on with a diaper pin.

The world could be facing a serious pandemic crisis but Hajdu uses the moment to virtue signal to the Islamists

Govt by virtue signalling. https://t.co/twQVyxyTpP"
1222907907446050816,0.03702,Original,"Here is Canada's Health Minister @PattyHajdu  addressing the CoronaVirus. Note the green square of cloth hastily put on with a diaper pin.

The world could be facing a serious pandemic crisis but Hajdu uses the moment to virtue signal to the Islamists

Govt by virtue signalling. https://t.co/twQVyxyTpP"
1222917236257689600,0.03702,Retweet,"Here is Canada's Health Minister @PattyHajdu  addressing the CoronaVirus. Note the green square of cloth hastily put on with a diaper pin.

The world could be facing a serious pandemic crisis but Hajdu uses the moment to virtue signal to the Islamists

Govt by virtue signalling. https://t.co/twQVyxyTpP"
1222924289923375104,0.03702,Retweet,"Here is Canada's Health Minister @PattyHajdu  addressing the CoronaVirus. Note the green square of cloth hastily put on with a diaper pin.

The world could be facing a serious pandemic crisis but Hajdu uses the moment to virtue signal to the Islamists

Govt by virtue signalling. https://t.co/twQVyxyTpP"
1222919072276459522,0.03702,Retweet,"Here is Canada's Health Minister @PattyHajdu  addressing the CoronaVirus. Note the green square of cloth hastily put on with a diaper pin.

The world could be facing a serious pandemic crisis but Hajdu uses the moment to virtue signal to the Islamists

Govt by virtue signalling. https://t.co/twQVyxyTpP"
1222918728678920194,0.03702,Retweet,"Here is Canada's Health Minister @PattyHajdu  addressing the CoronaVirus. Note the green square of cloth hastily put on with a diaper pin.

The world could be facing a serious pandemic crisis but Hajdu uses the moment to virtue signal to the Islamists

Govt by virtue signalling. https://t.co/twQVyxyTpP"
1222915317149523970,0.03702,Retweet,"Here is Canada's Health Minister @PattyHajdu  addressing the CoronaVirus. Note the green square of cloth hastily put on with a diaper pin.

The world could be facing a serious pandemic crisis but Hajdu uses the moment to virtue signal to the Islamists

Govt by virtue signalling. https://t.co/twQVyxyTpP"
1222914998533525505,0.03702,Retweet,"Here is Canada's Health Minister @PattyHajdu  addressing the CoronaVirus. Note the green square of cloth hastily put on with a diaper pin.

The world could be facing a serious pandemic crisis but Hajdu uses the moment to virtue signal to the Islamists

Govt by virtue signalling. https://t.co/twQVyxyTpP"
1222930169117081601,0.03702,Retweet,"Here is Canada's Health Minister @PattyHajdu  addressing the CoronaVirus. Note the green square of cloth hastily put on with a diaper pin.

The world could be facing a serious pandemic crisis but Hajdu uses the moment to virtue signal to the Islamists

Govt by virtue signalling. https://t.co/twQVyxyTpP"
1222941039108841472,0.03702,Retweet,"Here is Canada's Health Minister @PattyHajdu  addressing the CoronaVirus. Note the green square of cloth hastily put on with a diaper pin.

The world could be facing a serious pandemic crisis but Hajdu uses the moment to virtue signal to the Islamists

Govt by virtue signalling. https://t.co/twQVyxyTpP"
1222940404745691136,0.03702,Retweet,"Here is Canada's Health Minister @PattyHajdu  addressing the CoronaVirus. Note the green square of cloth hastily put on with a diaper pin.

The world could be facing a serious pandemic crisis but Hajdu uses the moment to virtue signal to the Islamists

Govt by virtue signalling. https://t.co/twQVyxyTpP"
1222940184389541888,0.03702,Retweet,"Here is Canada's Health Minister @PattyHajdu  addressing the CoronaVirus. Note the green square of cloth hastily put on with a diaper pin.

The world could be facing a serious pandemic crisis but Hajdu uses the moment to virtue signal to the Islamists

Govt by virtue signalling. https://t.co/twQVyxyTpP"
1222937881234288643,0.03702,Retweet,"Here is Canada's Health Minister @PattyHajdu  addressing the CoronaVirus. Note the green square of cloth hastily put on with a diaper pin.

The world could be facing a serious pandemic crisis but Hajdu uses the moment to virtue signal to the Islamists

Govt by virtue signalling. https://t.co/twQVyxyTpP"
1222931866962915335,0.03702,Retweet,"Here is Canada's Health Minister @PattyHajdu  addressing the CoronaVirus. Note the green square of cloth hastily put on with a diaper pin.

The world could be facing a serious pandemic crisis but Hajdu uses the moment to virtue signal to the Islamists

Govt by virtue signalling. https://t.co/twQVyxyTpP"
1222928153087266825,0.03702,Retweet,"Here is Canada's Health Minister @PattyHajdu  addressing the CoronaVirus. Note the green square of cloth hastily put on with a diaper pin.

The world could be facing a serious pandemic crisis but Hajdu uses the moment to virtue signal to the Islamists

Govt by virtue signalling. https://t.co/twQVyxyTpP"
