User ID	Screen Name	Number of Tweets	Number of Topics	Topics Discussed
2424007068	CodieneC	88	19	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19
706036914	lbastura	87	19	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20
2735404548	CarrollynAragon	87	18	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 14, 15, 16, 17, 18, 19, 20
1172345379125260288	kathy19090674	86	16	1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15, 16, 17, 18, 19
928941890711388160	808oceangirl	86	19	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19
46512964	Bselected	85	15	2, 3, 5, 6, 7, 8, 10, 11, 12, 14, 15, 16, 17, 18, 19
138418838	Pairsonnalites	85	14	1, 2, 5, 7, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19
525857359	GeoffyPJohnston	85	17	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 16, 17, 18, 19
1220529001241989121	World_In_Mins	85	18	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19
779142917793263616	JU2419922	85	14	1, 2, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 20
191092262	pairsonnalitesN	84	17	1, 2, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20
310643025	johnmknox	84	18	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19
919548186590621696	gail_sloane	84	17	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 19
1605693206	OttLegalRebels	83	14	1, 3, 5, 8, 9, 10, 11, 13, 14, 16, 17, 18, 19, 20
4894794579	031_666_003_BN	83	5	1, 4, 6, 10, 20
2925571294	emgfind	83	19	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19
473627914	Deen_______Yaro	83	17	1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 17, 18, 19, 20
245750555	mutalabala	82	18	1, 2, 3, 4, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20
2832014197	LeblancLianne	82	20	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20
956362191501901824	Doodettedoodle	82	18	1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19
897179512437428224	KingofDaddys	82	20	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20
413514250	ghostcatbce	82	19	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19
22307579	snw106	82	17	1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19
2844898897	CndMusicVideos	81	15	1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18
1245748940714037249	Ben64879040	80	19	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19
2905260526	SammyBytes	80	19	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19
3191478638	stanspak	79	18	1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19
2557859383	MEEKSVS	78	17	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 14, 15, 16, 17, 18, 19
897599384413765634	SouzaEluam	77	17	1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 20
3618354350	LndOntRetweets	77	16	1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18
270921976	mog7546	77	16	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 18, 19
1233092738335178752	bekind29837084	77	19	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20
3253906285	franceschinian2	77	17	1, 2, 4, 5, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20
534929951	kelownascott	76	20	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20
748350360373305344	SherriKuczeryk	76	18	1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19
164664227	anneottley	76	17	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18
1238569531016007680	MarionSchafter	76	18	1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19
143225212	DrSpockets	75	17	1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19
785546413274914816	rohaniroop	75	20	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20
17569440	greeeneyedwhwom	75	16	1, 2, 3, 4, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19
302182335	delly60	75	18	1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19
513739938	chuddles11	75	19	1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20
1036816881347219457	NorthBelle4	75	18	1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20
467016100	albertan48	74	18	1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20
899277637734060033	chardorey	74	18	1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19
818660875259277313	DawsonMdhoust	73	19	1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20
2433516463	RachaelAHancock	73	17	1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19
787140516219645953	amriana	73	19	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19
292407186	rstrok71	73	17	1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19
1382793386	mtnbvan	72	18	1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20
62065766	Oddy4real	72	17	1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19
2976810483	SKSteckle	72	17	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 16, 17, 18, 19
488700754	Jeapam	71	11	1, 2, 3, 5, 7, 8, 9, 13, 14, 18, 20
220798237	norplescu	71	19	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20
555431921	RoxanaSato	71	19	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20
2266295418	UncleRee1	70	18	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19
1200754801316941826	Stephen43854803	70	18	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19
27165564	CurKath	70	18	1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19
163299688	DennisCardiff	70	18	1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20
778018011722551297	lott_hayley	70	18	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19
1243091310166323200	Brandon1000mg	69	18	1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20
22532456	_dralaterdzo	69	17	1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19
110194870	PaulCogan	69	12	1, 2, 3, 6, 8, 9, 11, 12, 14, 17, 18, 19
710088641243123712	MMjustified	69	17	1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19
123926189	medical91	68	18	1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20
4717113855	radisson52	68	18	1, 2, 3, 4, 5, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20
2713506655	SamadhiMora	68	17	1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20
1924904623	MooseMan1956	68	20	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20
71080496	NEWS1130	68	15	1, 2, 4, 6, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20
530796589	traceynichols5	68	18	1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19
1182947209	DennisKoch10	68	16	1, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19
502394586	JohnTartantrail	68	18	1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19
3360131914	joepalojoe	68	18	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19
3749682733	Suzee5335	68	19	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19
31016461	JdeQuebec	67	1	20
222987791	deBeauxOs1	67	20	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20
303275428	ghostwolfman	67	15	1, 2, 3, 4, 5, 7, 8, 11, 12, 14, 15, 16, 17, 18, 19
330379522	AbelBishopH	67	20	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20
848973710916689920	charbone1	66	18	1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19
2653909938	bonillal1	66	18	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18
294344306	patstagepage	65	18	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 16, 17, 18, 19, 20
984171897888927744	OttawaNewsToday	65	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 17, 18
349295868	hazydav	65	17	1, 2, 3, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20
3136060350	gabrfranke	64	19	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19
1051965121210142721	UPROAR23	64	18	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 20
1305697758	britjpncdn	64	16	1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 16, 17, 19, 20
1548449911	mountkidd	64	19	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20
608826805	LivingstonLD22	64	18	1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 16, 17, 18, 19, 20
214492262	nisobel	63	20	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20
914710178687205377	DoraJob1	63	18	1, 2, 3, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20
2821395707	DoyenneSolace	63	17	1, 2, 3, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19
1094449606392344576	TruegritG	63	16	1, 2, 4, 5, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19
154136730	JDignum	63	19	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20
22279004	MurfAD	63	18	1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19
1167608936821772289	Al82754998	62	14	1, 2, 3, 4, 5, 7, 8, 10, 12, 13, 16, 17, 18, 19
18360735	suepeac	62	20	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20
913590706974760960	NinjaRapheal	62	18	1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19
469614368	JesseLonnen	62	18	2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20
3111624335	rhugh4791	62	16	1, 2, 3, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17, 18, 19
1166807706826661888	ElaineS41103933	61	18	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19
714477321953140736	BregmanPs	61	17	1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19
1243689813317910529	Realist44634576	61	11	2, 3, 4, 5, 6, 9, 11, 12, 16, 17, 19
242619951	ad198741	61	19	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20
40010093	Pattidbedwell	61	19	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20
244650352	Chuckw12	61	19	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20
316245912	CoastalCndn	61	15	1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 15, 16, 17, 19
456516646	greenhkd	61	19	1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20
25571455	DidiM47	61	19	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19
2337446900	patrickmajor56	61	16	1, 2, 3, 4, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19
4615453154	Karen88775	61	20	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20
68493002	painchaud	60	18	1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19
768976342369071105	MoriartyLab	60	15	1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 19, 20
895714832426520578	KenSoroka	60	18	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19
26089729	tweetzydeetzy	60	17	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18
21584887	PortCityPisces	60	15	1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18
4395821867	eflorian10	60	19	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20
1248372795366498304	BrighamThought	60	6	3, 4, 8, 13, 16, 19
4870484893	canadaknife	59	17	1, 2, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19
830792908559245312	jewelofthenine	59	18	1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20
1249011580098019328	Frankcuba2020	58	1	13
471688044	NickSilvey12	58	16	1, 2, 3, 5, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19
1108357496471576576	onlyafewcows	58	17	1, 2, 3, 4, 5, 7, 8, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20
957384842718560257	Grammy_111	58	19	1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20
29121035	Peach3146	58	16	1, 2, 3, 5, 6, 7, 8, 10, 11, 12, 14, 15, 16, 17, 18, 19
436928528	3015nyac	58	16	1, 3, 4, 5, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19
220844663	one_freyja	58	15	1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 16, 17, 18, 19
524789620	scoutkayaker	58	16	1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18
120818659	MissyJo79	58	19	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19
1111290178616942593	signsaresaying	57	18	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19
385678932	bee2216	57	19	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20
879506869529616384	ThesisPi	57	18	2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19
1117771561824600064	Wobbledance1	57	18	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19
50788031	MaryAReed	57	17	1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19
111394815	RGAME2	57	16	1, 2, 3, 4, 5, 7, 8, 9, 10, 12, 14, 15, 16, 17, 18, 19
2708122608	Zancett	57	16	1, 2, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19
20630100	zombie_nun	57	17	1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19
