Word,2020-01-21_2020-02-03,2020-02-04_2020-02-17,2020-02-18_2020-03-03,2020-03-04_2020-03-17,2020-03-18_2020-03-31,2020-04-01_2020-04-14,2020-04-15_2020-04-28,2020-04-29_2020-05-12,2020-05-13_2020-05-26,2020-05-27_2020-06-09,2020-06-10_2020-06-23,2020-06-24_2020-07-07,2020-07-08_2020-07-21,2020-07-22_2020-08-04,2020-08-05_2020-08-18,2020-08-19_2020-09-01,2020-09-02_2020-09-15,2020-09-16_2020-09-29,2020-09-30_2020-10-13,2020-10-14_2020-10-27,2020-10-28_2020-11-10,2020-11-11_2020-11-24,2020-11-25_2020-12-08,2020-12-09_2020-12-22,2020-12-23_2021-01-05,2021-01-06_2021-01-19,2021-01-20_2021-02-02,2021-02-03_2021-02-16,2021-02-17_2021-03-02,2021-03-03_2021-03-16,2021-03-17_2021-03-30,2021-03-31_2021-04-13,2021-04-14_2021-04-27,2021-04-28_2021-05-12,2021-05-13_2021-05-26,2021-05-28_2021-06-10,2021-06-11_2021-06-25,2021-06-26_2021-07-09,2021-07-10_2021-07-23
china,0.04969889591680609,0.047280310165869734,0.041830158211033544,0.035444139193521504,0.02964267102607138,0.024562048420015612,0.020188704948912266,0.01675910343434795,0.014268637131050924,0.012540887977337607,0.011450261528787767,0.010758575751500707,0.010228868687288456,0.009702516505855456,0.009068058669426057,0.008219476117556575,0.0071450024977363575,0.005932687688228028,0.004731909593470664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wuhan,0.028962520353904158,0.0207247257914851,0.012481391442429332,0.007681800142776771,0.005186375279231465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chinese,0.015233434132360899,0.013998503311820027,0.01195455226976992,0.009991899463206015,0.008472233216968725,0.007323127649130878,0.006486843981250094,0.005882589584070839,0.00542073968593555,0.0050145800659507425,0.004642404561577272,0.0042383586554591715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flight,0.012219143974278663,0.0110102421398715,0.009196439685414918,0.00733704531945396,0.005733587813168076,0.004475940554216395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004401004890215223,0.004512148286474637,0.004503712179603179,0.004425901353951556,0.00432707039910664,0.004238782970060167,0.0041808419245984805
travel,0.009641248178941826,0.009878362824753205,0.010156126724025612,0.009785925808512858,0.008838286040494815,0.007768725366620493,0.006854263453591593,0.006225995880527317,0.005883888889898186,0.00576276153540764,0.005797189966125655,0.005807785083383951,0.005600295032526782,0.005251572755749377,0.004861960384689223,0.004503474977190702,0.004253785755143918,0.0,0.0,0.0046990465427046,0.0052617112667302625,0.0061499564190164325,0.007521494754652089,0.009696759810959863,0.01197134648398521,0.012819302996229609,0.012357052403851895,0.010999691819777892,0.00975834049484298,0.008962709580032471,0.008650735355993887,0.008748055228554598,0.009008387192339292,0.009125889994940723,0.009112718284539155,0.009007921927162736,0.00886717972906174,0.008727776856913245,0.008629912618271104
outbreak,0.008292289833682588,0.008004230355124249,0.007554094694675989,0.006982059021660188,0.0063941408362820345,0.005934563923345833,0.005636255814359315,0.005453157194263609,0.005338283131718618,0.005244565935239165,0.005105804251402723,0.004786967286498093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
quarantine,0.008186093508890399,0.008363599295263636,0.008186317075053276,0.0075651612877283515,0.0066662894286970385,0.005728784014968017,0.004917235935465704,0.004304007926908491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051998695135216134,0.005758537440922949,0.005940336669317078,0.005701754392364115,0.005254465857811296,0.00479259649286294,0.004448085185400836,0.00424419905888239,0.0,0.0,0.003997915715700953,0.0,0.0
canada,0.00815425537763666,0.008405623041194453,0.00869348167300964,0.008915490330771965,0.009032375085932732,0.009049504156963007,0.009025205712752638,0.009037705948524266,0.009126279449863222,0.009305390403077618,0.009578592521342995,0.00986925019436936,0.010049733945555582,0.01004872044468104,0.009890745642450578,0.00955612935516138,0.009142665440407777,0.008744134587928065,0.008442735041820809,0.008268531378050715,0.008187842482549827,0.008193833134088991,0.008371983266226535,0.008773243719994559,0.009196697658775657,0.009695761702911422,0.010160656867802521,0.010487697578392772,0.0106807807143952,0.010799808133891236,0.010811870887007413,0.010815720461168899,0.010894365921509564,0.011033518854795482,0.011198693352386905,0.011337898874678523,0.011425869913399084,0.01146019412875421,0.011450811020453453
canadian,0.006622031498832316,0.00652618118649304,0.006160752432710224,0.0056972968695179135,0.005207085605101541,0.0047461193972893724,0.004362883542922583,0.00409377826119031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043124980842059795,0.004267802772761696,0.0,0.0,0.0,0.0,0.0,0.0,0.004819805936988091,0.00527892591548308,0.005720102030704797,0.006031983113127394,0.006074477772103567,0.0058277269980999856,0.0054167841805921,0.0049614463272836746,0.004578086872800294,0.0,0.0,0.0,0.0,0.0,0.0039576905676749225,0.0
city,0.0058679597556455885,0.005446499411176363,0.004773772040056423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
