Normalized Token,Number of Occurences,Number of Tweets,Percentage of Tweets,Number of Users,Percentage of Users
surging,12,12,0.01132,12,0.14027
surfaced,12,12,0.01132,11,0.12858
suffers,12,11,0.01038,10,0.11689
sued,12,12,0.01132,12,0.14027
strictest,12,12,0.01132,12,0.14027
stoptravelfromchina,12,12,0.01132,12,0.14027
stepping,12,12,0.01132,12,0.14027
stephengn,12,12,0.01132,1,0.01169
stephenbannon,12,12,0.01132,9,0.1052
stabilize,12,12,0.01132,12,0.14027
spite,12,12,0.01132,12,0.14027
specimen,12,12,0.01132,10,0.11689
soutien,12,12,0.01132,11,0.12858
sorrow,12,12,0.01132,11,0.12858
solidaridad,12,11,0.01038,9,0.1052
soir,12,12,0.01132,11,0.12858
snyder,12,12,0.01132,12,0.14027
smuggling,12,12,0.01132,12,0.14027
smoker,12,12,0.01132,12,0.14027
slocke375,12,12,0.01132,1,0.01169
slated,12,12,0.01132,9,0.1052
skippybill,12,12,0.01132,12,0.14027
skew,12,12,0.01132,11,0.12858
sk,12,12,0.01132,4,0.04676
simonpearson961,12,12,0.01132,1,0.01169
simisara980,12,12,0.01132,9,0.1052
signaling,12,12,0.01132,11,0.12858
shortterm,12,12,0.01132,12,0.14027
sgt,12,12,0.01132,10,0.11689
sg,12,11,0.01038,9,0.1052
seul,12,12,0.01132,8,0.09351
selfcriticism,12,12,0.01132,12,0.14027
seizes,12,12,0.01132,12,0.14027
seemingly,12,12,0.01132,12,0.14027
screenshot,12,12,0.01132,10,0.11689
scientifically,12,12,0.01132,12,0.14027
scaring,12,12,0.01132,10,0.11689
scammer,12,10,0.00943,8,0.09351
saveusa1776,12,12,0.01132,1,0.01169
rynoonair,12,12,0.01132,1,0.01169
ruptured,12,12,0.01132,12,0.14027
rts,12,12,0.01132,12,0.14027
rridley11,12,12,0.01132,6,0.07013
rozinisa,12,12,0.01132,12,0.14027
roojinh,12,12,0.01132,11,0.12858
robrobbedwards,12,12,0.01132,9,0.1052
ritual,12,11,0.01038,7,0.08182
rickwestergard,12,12,0.01132,1,0.01169
rez,12,12,0.01132,11,0.12858
retirement,12,12,0.01132,10,0.11689
resuscitate,12,12,0.01132,12,0.14027
resolution,12,12,0.01132,12,0.14027
resigntrumpence,12,12,0.01132,1,0.01169
residence,12,12,0.01132,11,0.12858
reportage,12,12,0.01132,8,0.09351
repercussion,12,12,0.01132,12,0.14027
reluctance,12,12,0.01132,12,0.14027
reinfect,12,12,0.01132,11,0.12858
reflecting,12,12,0.01132,12,0.14027
reeling,12,12,0.01132,11,0.12858
reconsider,12,12,0.01132,11,0.12858
reclaim,12,12,0.01132,12,0.14027
reckedrik,12,12,0.01132,1,0.01169
reception,12,12,0.01132,12,0.14027
realbluehand,12,12,0.01132,1,0.01169
realand,12,12,0.01132,12,0.14027
rdimatin,12,6,0.00566,1,0.01169
randenoch,12,12,0.01132,1,0.01169
radiation,12,12,0.01132,12,0.14027
quishi,12,12,0.01132,9,0.1052
quinte,12,12,0.01132,11,0.12858
quichi,12,12,0.01132,12,0.14027
quaranting,12,12,0.01132,12,0.14027
purposefully,12,12,0.01132,12,0.14027
pundit,12,12,0.01132,12,0.14027
puff,12,12,0.01132,12,0.14027
publicized,12,12,0.01132,10,0.11689
protéger,12,12,0.01132,10,0.11689
protects,12,11,0.01038,11,0.12858
proceed,12,12,0.01132,12,0.14027
prioritized,12,12,0.01132,12,0.14027
possibilité,12,12,0.01132,8,0.09351
posing,12,12,0.01132,11,0.12858
populace,12,12,0.01132,12,0.14027
pooh,12,11,0.01038,8,0.09351
ponder,12,12,0.01132,12,0.14027
policing,12,10,0.00943,9,0.1052
poised,12,11,0.01038,11,0.12858
pocket😳,12,12,0.01132,12,0.14027
picardonhealt,12,12,0.01132,12,0.14027
physically,12,12,0.01132,12,0.14027
photographer,12,12,0.01132,12,0.14027
phnom,12,12,0.01132,11,0.12858
philipelder,12,12,0.01132,1,0.01169
petebuttigieg,12,12,0.01132,12,0.14027
penicillin,12,10,0.00943,9,0.1052
peking,12,11,0.01038,11,0.12858
pearson,12,12,0.01132,12,0.14027
pcnw45mike,12,12,0.01132,1,0.01169
pcchq,12,12,0.01132,9,0.1052
pathological,12,12,0.01132,8,0.09351
patented,12,10,0.00943,10,0.11689
particle,12,12,0.01132,11,0.12858
parking,12,12,0.01132,11,0.12858
parka,12,12,0.01132,12,0.14027
painted,12,12,0.01132,8,0.09351
ownership,12,10,0.00943,10,0.11689
overloaded,12,11,0.01038,9,0.1052
overdoses,12,12,0.01132,11,0.12858
outset,12,12,0.01132,12,0.14027
outline,12,12,0.01132,12,0.14027
outdoor,12,11,0.01038,10,0.11689
ought,12,11,0.01038,6,0.07013
orgs,12,12,0.01132,12,0.14027
organize,12,12,0.01132,12,0.14027
opioids,12,12,0.01132,10,0.11689
oott,12,12,0.01132,9,0.1052
oddly,12,12,0.01132,10,0.11689
nzpol,12,12,0.01132,3,0.03507
nuance,12,12,0.01132,12,0.14027
notleys,12,12,0.01132,3,0.03507
nonchinese,12,12,0.01132,11,0.12858
nixon,12,12,0.01132,12,0.14027
nile,12,10,0.00943,9,0.1052
nike,12,12,0.01132,10,0.11689
nightshiftmd,12,12,0.01132,6,0.07013
nickkristof,12,12,0.01132,12,0.14027
nfulmer0827,12,12,0.01132,1,0.01169
newyork,12,12,0.01132,12,0.14027
newsweek,12,12,0.01132,7,0.08182
nerve,12,12,0.01132,12,0.14027
nationalnews,12,12,0.01132,3,0.03507
nationalism,12,12,0.01132,11,0.12858
nafta,12,12,0.01132,11,0.12858
médicos,12,11,0.01038,9,0.1052
médical,12,12,0.01132,9,0.1052
motherinlaw,12,12,0.01132,10,0.11689
mortgage,12,11,0.01038,11,0.12858
montrealer,12,12,0.01132,11,0.12858
monger,12,12,0.01132,12,0.14027
mondial,12,12,0.01132,11,0.12858
mobilized,12,12,0.01132,10,0.11689
mist,12,8,0.00755,8,0.09351
missyjo79,12,12,0.01132,1,0.01169
misreported,12,12,0.01132,12,0.14027
mincing,12,12,0.01132,11,0.12858
merci,12,11,0.01038,11,0.12858
medidas,12,12,0.01132,10,0.11689
meaningless,12,11,0.01038,11,0.12858
mckinseys,12,12,0.01132,12,0.14027
mayotte,12,12,0.01132,11,0.12858
martuk56,12,12,0.01132,1,0.01169
marilynlavala,12,12,0.01132,2,0.02338
marché,12,12,0.01132,8,0.09351
maoist,12,12,0.01132,12,0.14027
mantaichow,12,12,0.01132,12,0.14027
makerpieter,12,12,0.01132,1,0.01169
mahjong,12,10,0.00943,10,0.11689
lunatic,12,12,0.01132,12,0.14027
lukemonroe1,12,12,0.01132,1,0.01169
lousy,12,12,0.01132,12,0.14027
louse,12,12,0.01132,12,0.14027
logged,12,12,0.01132,12,0.14027
log,12,11,0.01038,10,0.11689
lobster,12,9,0.00849,7,0.08182
limbo,12,12,0.01132,12,0.14027
lieu,12,12,0.01132,10,0.11689
lienyeung,12,12,0.01132,8,0.09351
licking,12,12,0.01132,12,0.14027
legislature,12,12,0.01132,11,0.12858
legislative,12,12,0.01132,11,0.12858
legco,12,12,0.01132,10,0.11689
lackland,12,12,0.01132,11,0.12858
kthopkins,12,12,0.01132,10,0.11689
kowtow,12,12,0.01132,10,0.11689
kowloon,12,12,0.01132,9,0.1052
knocking,12,12,0.01132,12,0.14027
keqiang,12,12,0.01132,10,0.11689
kennedy,12,12,0.01132,11,0.12858
kaga,12,12,0.01132,10,0.11689
justinjournos,12,12,0.01132,12,0.14027
journalistsbeijing,12,12,0.01132,12,0.14027
johnbpage4,12,12,0.01132,1,0.01169
jlawless20,12,12,0.01132,1,0.01169
jessjackie50,12,12,0.01132,1,0.01169
jdm,12,12,0.01132,7,0.08182
jbp3666,12,12,0.01132,1,0.01169
jazzman10,12,12,0.01132,1,0.01169
japón,12,11,0.01038,9,0.1052
janisfrayer,12,12,0.01132,4,0.04676
jailing,12,12,0.01132,12,0.14027
jacket,12,12,0.01132,12,0.14027
ivy,12,12,0.01132,12,0.14027
islamist,12,6,0.00566,6,0.07013
introduction,12,12,0.01132,10,0.11689
intravenous,12,12,0.01132,11,0.12858
intlcrimcourt,12,12,0.01132,6,0.07013
intentional,12,12,0.01132,12,0.14027
intends,12,12,0.01132,11,0.12858
inteldotwav,12,12,0.01132,9,0.1052
instructed,12,12,0.01132,11,0.12858
inspiration,12,12,0.01132,12,0.14027
insertion,12,12,0.01132,11,0.12858
innovative,12,12,0.01132,12,0.14027
infiltrate,12,12,0.01132,12,0.14027
incapable,12,12,0.01132,12,0.14027
imprisonment,12,12,0.01132,12,0.14027
impressed,12,12,0.01132,9,0.1052
iingwen,12,12,0.01132,8,0.09351
idtwitter,12,12,0.01132,10,0.11689
idrccrdi,12,12,0.01132,10,0.11689
identification,12,12,0.01132,9,0.1052
hydrogen,12,9,0.00849,9,0.1052
hybrid,12,11,0.01038,11,0.12858
hvacperformance,12,12,0.01132,2,0.02338
hungry,12,12,0.01132,12,0.14027
humanly,12,12,0.01132,12,0.14027
huangzhou,12,12,0.01132,12,0.14027
housingcrisis,12,12,0.01132,4,0.04676
hongkongprotest,12,12,0.01132,10,0.11689
highrisk,12,12,0.01132,11,0.12858
help，my,12,12,0.01132,12,0.14027
hauled,12,12,0.01132,12,0.14027
hateful,12,12,0.01132,11,0.12858
hastily,12,12,0.01132,12,0.14027
hastalık,12,9,0.00849,1,0.01169
hardesthit,12,12,0.01132,12,0.14027
gtyou,12,12,0.01132,12,0.14027
gtobama,12,12,0.01132,12,0.14027
gthillary,12,12,0.01132,12,0.14027
greece,12,12,0.01132,12,0.14027
grasp,12,12,0.01132,12,0.14027
grandmother,12,12,0.01132,10,0.11689
graduate,12,12,0.01132,10,0.11689
gps,12,11,0.01038,10,0.11689
gopleader,12,12,0.01132,5,0.05845
godblessamerica,12,12,0.01132,2,0.02338
glitch,12,12,0.01132,10,0.11689
gileads,12,12,0.01132,11,0.12858
ghostbusters,12,12,0.01132,12,0.14027
gg,12,12,0.01132,12,0.14027
garymcf43269584,12,12,0.01132,1,0.01169
futile,12,12,0.01132,12,0.14027
fullscale,12,12,0.01132,12,0.14027
fulfill,12,12,0.01132,11,0.12858
fucker,12,12,0.01132,12,0.14027
freelion7,12,12,0.01132,2,0.02338
freedomsdoes,12,12,0.01132,12,0.14027
fredfoxyguy,12,12,0.01132,1,0.01169
frankchanged,12,12,0.01132,1,0.01169
foyer,12,12,0.01132,11,0.12858
foundinnv,12,12,0.01132,1,0.01169
fist,12,11,0.01038,11,0.12858
fishyfish67,12,12,0.01132,1,0.01169
fishy,12,12,0.01132,11,0.12858
fille,12,12,0.01132,11,0.12858
feminist,12,11,0.01038,8,0.09351
fat,12,12,0.01132,11,0.12858
fastest,12,12,0.01132,12,0.14027
famine,12,11,0.01038,11,0.12858
familes，desperation,12,12,0.01132,12,0.14027
fam,12,12,0.01132,9,0.1052
fakethe,12,12,0.01132,12,0.14027
eyewitness,12,12,0.01132,10,0.11689
expel,12,12,0.01132,11,0.12858
executing,12,12,0.01132,11,0.12858
eversollae,12,12,0.01132,1,0.01169
ethanol,12,12,0.01132,12,0.14027
escalates,12,12,0.01132,11,0.12858
ericincredible,12,12,0.01132,10,0.11689
epicentro,12,12,0.01132,9,0.1052
epi,12,12,0.01132,9,0.1052
engagement,12,12,0.01132,12,0.14027
enables,12,12,0.01132,11,0.12858
eminent,12,12,0.01132,12,0.14027
emiliasuze,12,12,0.01132,10,0.11689
elitist,12,12,0.01132,11,0.12858
elephant,12,12,0.01132,10,0.11689
editing,12,12,0.01132,12,0.14027
eats,12,12,0.01132,12,0.14027
eamorris,12,12,0.01132,11,0.12858
dépasse,12,12,0.01132,11,0.12858
dying，i,12,12,0.01132,12,0.14027
dwnews,12,12,0.01132,11,0.12858
dwindle😬,12,12,0.01132,12,0.14027
drain,12,12,0.01132,12,0.14027
downloaded,12,12,0.01132,12,0.14027
dormitory,12,12,0.01132,9,0.1052
donné,12,12,0.01132,12,0.14027
donner,12,12,0.01132,10,0.11689
dominate,12,12,0.01132,12,0.14027
divert,12,12,0.01132,11,0.12858
disrespectful,12,12,0.01132,12,0.14027
dispose,12,12,0.01132,11,0.12858
disembarks,12,12,0.01132,11,0.12858
discord,12,12,0.01132,11,0.12858
discepuer,12,12,0.01132,1,0.01169
dioxyde,12,8,0.00755,4,0.04676
dimartinobooth,12,12,0.01132,8,0.09351
diet,12,7,0.0066,7,0.08182
dictatorship😡,12,12,0.01132,12,0.14027
devotion,12,12,0.01132,12,0.14027
deville150,12,12,0.01132,2,0.02338
devant,12,12,0.01132,11,0.12858
desk,12,12,0.01132,10,0.11689
depot,12,12,0.01132,2,0.02338
deploys,12,12,0.01132,12,0.14027
dent,12,12,0.01132,12,0.14027
democracyatwrk,12,12,0.01132,2,0.02338
deinvestment,12,12,0.01132,12,0.14027
defiant,12,12,0.01132,11,0.12858
decimated,12,12,0.01132,11,0.12858
daysnothing,12,12,0.01132,12,0.14027
dawn,12,12,0.01132,10,0.11689
darker,12,12,0.01132,12,0.14027
dancady,12,12,0.01132,1,0.01169
csse,12,12,0.01132,6,0.07013
criminally,12,12,0.01132,8,0.09351
craziest,12,12,0.01132,12,0.14027
courier,12,11,0.01038,11,0.12858
cottrell,12,12,0.01132,10,0.11689
coronavirusdeaths,12,12,0.01132,7,0.08182
coronavirusbut,12,12,0.01132,12,0.14027
coronaphobia,12,11,0.01038,10,0.11689
coop,12,9,0.00849,4,0.04676
cooling,12,11,0.01038,10,0.11689
convenience,12,12,0.01132,12,0.14027
contaminé,12,11,0.01038,9,0.1052
consent,12,12,0.01132,12,0.14027
consensus,12,12,0.01132,12,0.14027
confiscate,12,12,0.01132,12,0.14027
conely6511,12,12,0.01132,1,0.01169
conclude,12,12,0.01132,12,0.14027
comrade,12,11,0.01038,10,0.11689
complain,12,12,0.01132,12,0.14027
compete,12,12,0.01132,12,0.14027
companion,12,12,0.01132,11,0.12858
communicating,12,12,0.01132,12,0.14027
comms,12,12,0.01132,12,0.14027
commonground,12,12,0.01132,5,0.05845
commenting,12,12,0.01132,12,0.14027
colonial,12,12,0.01132,12,0.14027
cmadocs,12,12,0.01132,6,0.07013
climatehawk2,12,12,0.01132,1,0.01169
classmate,12,9,0.00849,9,0.1052
clas,12,12,0.01132,12,0.14027
cincideplorable,12,12,0.01132,1,0.01169
christopher,12,12,0.01132,11,0.12858
chrismurphyct,12,12,0.01132,11,0.12858
chretien,12,12,0.01132,11,0.12858
chineseamerican,12,12,0.01132,11,0.12858
chigrl,12,12,0.01132,7,0.08182
chelsea,12,11,0.01038,10,0.11689
chapter,12,12,0.01132,11,0.12858
ch167,12,12,0.01132,6,0.07013
certificate,12,12,0.01132,11,0.12858
cb,12,12,0.01132,12,0.14027
catastrophy,12,12,0.01132,12,0.14027
captainclemesha,12,12,0.01132,1,0.01169
canceling,12,12,0.01132,12,0.14027
canadain,12,12,0.01132,12,0.14027
calif,12,9,0.00849,9,0.1052
calculated,12,11,0.01038,11,0.12858
calamity,12,12,0.01132,12,0.14027
c69,12,12,0.01132,12,0.14027
c48,12,12,0.01132,12,0.14027
butterf28263304,12,12,0.01132,1,0.01169
butcher,12,12,0.01132,11,0.12858
busybody,12,12,0.01132,12,0.14027
bustedhow,12,12,0.01132,12,0.14027
burst,12,12,0.01132,12,0.14027
bullish,12,11,0.01038,11,0.12858
bulk,12,12,0.01132,11,0.12858
bu,12,12,0.01132,8,0.09351
briteeyes8,12,12,0.01132,1,0.01169
breached,12,11,0.01038,11,0.12858
brazenly,12,12,0.01132,10,0.11689
bravely,12,12,0.01132,12,0.14027
boycott,12,12,0.01132,12,0.14027
boss,12,12,0.01132,12,0.14027
boring,12,12,0.01132,12,0.14027
bonne,12,12,0.01132,12,0.14027
bomber,12,12,0.01132,12,0.14027
bluehandjb,12,12,0.01132,1,0.01169
bluehandarea,12,12,0.01132,1,0.01169
blacklist,12,12,0.01132,12,0.14027
blackhistorymonth,12,12,0.01132,11,0.12858
bingo,12,12,0.01132,10,0.11689
binding,12,12,0.01132,10,0.11689
bible,12,12,0.01132,11,0.12858
bevingedeord,12,12,0.01132,1,0.01169
bettercoronavirus,12,12,0.01132,12,0.14027
bentdooley,12,12,0.01132,9,0.1052
beneficiary,12,12,0.01132,12,0.14027
bargain,12,12,0.01132,12,0.14027
backlog,12,12,0.01132,12,0.14027
baba,12,12,0.01132,9,0.1052
aw,12,12,0.01132,12,0.14027
automobile,12,12,0.01132,9,0.1052
automaker,12,12,0.01132,11,0.12858
aussie,12,12,0.01132,11,0.12858
atterri,12,12,0.01132,11,0.12858
attends,12,12,0.01132,12,0.14027
atrocious,12,12,0.01132,9,0.1052
atl,12,12,0.01132,12,0.14027
assessing,12,12,0.01132,10,0.11689
armour,12,11,0.01038,11,0.12858
ard,12,12,0.01132,12,0.14027
arab,12,12,0.01132,12,0.14027
appointmentsconflict,12,12,0.01132,12,0.14027
applies,12,12,0.01132,12,0.14027
apoyo,12,12,0.01132,10,0.11689
antonio,12,12,0.01132,12,0.14027
antioutbreak,12,12,0.01132,12,0.14027
anthonymentill4,12,12,0.01132,1,0.01169
anthonykoch,12,12,0.01132,8,0.09351
annulés,12,8,0.00755,8,0.09351
annonce,12,12,0.01132,12,0.14027
anna938,12,12,0.01132,11,0.12858
animalcruelty,12,12,0.01132,10,0.11689
anchor,12,12,0.01132,11,0.12858
américain,12,12,0.01132,10,0.11689
amnesty,12,12,0.01132,11,0.12858
americanrising,12,12,0.01132,1,0.01169
alexpiersonamp,12,12,0.01132,9,0.1052
alcoholism,12,12,0.01132,12,0.14027
airborn,12,12,0.01132,12,0.14027
aggressively,12,12,0.01132,12,0.14027
aggiornamento,12,12,0.01132,1,0.01169
aerosolized,12,12,0.01132,11,0.12858
administrator,12,12,0.01132,11,0.12858
addoilnoccp,12,12,0.01132,3,0.03507
achieved,12,12,0.01132,12,0.14027
acceleration,12,12,0.01132,12,0.14027
aampe,12,12,0.01132,11,0.12858
9month,12,12,0.01132,11,0.12858
8am,12,12,0.01132,9,0.1052
88,12,11,0.01038,11,0.12858
812,12,12,0.01132,11,0.12858
7pm,12,12,0.01132,12,0.14027
79,12,12,0.01132,12,0.14027
7463,12,12,0.01132,12,0.14027
7000,12,12,0.01132,11,0.12858
6jy6zqvys4p7yrl,12,12,0.01132,1,0.01169
69000,12,12,0.01132,10,0.11689
65000,12,12,0.01132,11,0.12858
617,12,12,0.01132,12,0.14027
5k,12,12,0.01132,11,0.12858
5911,12,12,0.01132,11,0.12858
5611,12,12,0.01132,12,0.14027
4chan,12,12,0.01132,12,0.14027
40554,12,12,0.01132,11,0.12858
3b,12,11,0.01038,9,0.1052
3900,12,12,0.01132,12,0.14027
3711,12,12,0.01132,12,0.14027
370,12,12,0.01132,12,0.14027
360,12,12,0.01132,11,0.12858
31211,12,12,0.01132,12,0.14027
2ndary,12,12,0.01132,2,0.02338
2987,12,12,0.01132,11,0.12858
280,12,12,0.01132,12,0.14027
270,12,12,0.01132,10,0.11689
2666,12,12,0.01132,12,0.14027
2051,12,12,0.01132,12,0.14027
2048,12,12,0.01132,11,0.12858
1moocat,12,12,0.01132,1,0.01169
1964,12,12,0.01132,12,0.14027
15day,12,12,0.01132,12,0.14027
1527,12,12,0.01132,12,0.14027
1320,12,12,0.01132,12,0.14027
1115,12,12,0.01132,11,0.12858
🤔🤔canadian,11,11,0.01038,11,0.12858
🇨🇳amp,11,11,0.01038,11,0.12858
⚠️warning,11,11,0.01038,9,0.1052
⁦fpchampagne⁩,11,11,0.01038,11,0.12858
étaient,11,11,0.01038,10,0.11689
équipement,11,10,0.00943,8,0.09351
zhengzhou,11,11,0.01038,9,0.1052
yen,11,10,0.00943,10,0.11689
yegortarazevich,11,11,0.01038,9,0.1052
xijingping,11,11,0.01038,9,0.1052
xiangguo,11,11,0.01038,11,0.12858
wwg1gwa,11,11,0.01038,7,0.08182
wuxi,11,10,0.00943,10,0.11689
wuhanpnuemonia,11,11,0.01038,7,0.08182
wrongfully,11,11,0.01038,11,0.12858
wounded,11,11,0.01038,11,0.12858
wokeman8,11,11,0.01038,1,0.01169
wished,11,11,0.01038,11,0.12858
wil,11,11,0.01038,11,0.12858
wetsuwetenstrong,11,11,0.01038,10,0.11689
westvan,11,11,0.01038,3,0.03507
wednesdaythoughts,11,11,0.01038,5,0.05845
weakest,11,11,0.01038,9,0.1052
wchina,11,11,0.01038,11,0.12858
wannabe,11,11,0.01038,11,0.12858
vraiment,11,11,0.01038,11,0.12858
virulently,11,11,0.01038,11,0.12858
violates,11,11,0.01038,11,0.12858
villes,11,9,0.00849,6,0.07013
viewpoint,11,11,0.01038,6,0.07013
video👇🏽,11,11,0.01038,10,0.11689
victoria,11,10,0.00943,9,0.1052
viability,11,11,0.01038,11,0.12858
veut,11,11,0.01038,10,0.11689
veraetches,11,11,0.01038,8,0.09351
vendredi,11,11,0.01038,10,0.11689
us675,11,11,0.01038,11,0.12858
upgraded,11,11,0.01038,11,0.12858
unveils,11,11,0.01038,11,0.12858
unregulated,11,11,0.01038,5,0.05845
unmitigated,11,11,0.01038,11,0.12858
universe,11,11,0.01038,8,0.09351
unfair,11,11,0.01038,10,0.11689
unabated,11,11,0.01038,11,0.12858
uma,11,10,0.00943,7,0.08182
ukpolitics,11,11,0.01038,2,0.02338
ufwd,11,11,0.01038,6,0.07013
twitched,11,11,0.01038,11,0.12858
tujadili,11,11,0.01038,1,0.01169
trueqanuck11,11,11,0.01038,7,0.08182
troubled,11,11,0.01038,11,0.12858
trnshow,11,11,0.01038,2,0.02338
tribune,11,11,0.01038,7,0.08182
translator,11,10,0.00943,10,0.11689
traiter,11,11,0.01038,9,0.1052
tragicomically,11,11,0.01038,11,0.12858
traded,11,11,0.01038,9,0.1052
traction,11,11,0.01038,11,0.12858
toomuchlovetob1,11,11,0.01038,1,0.01169
timelapse,11,11,0.01038,8,0.09351
thrive,11,11,0.01038,10,0.11689
thomas,11,11,0.01038,11,0.12858
this👇🏼,11,11,0.01038,11,0.12858
thickens,11,11,0.01038,11,0.12858
thesaracartershow,11,11,0.01038,9,0.1052
thepointwithlx,11,11,0.01038,5,0.05845
theeconomist,11,11,0.01038,8,0.09351
teririch,11,11,0.01038,9,0.1052
temptation,11,11,0.01038,11,0.12858
technician,11,11,0.01038,11,0.12858
taux,11,11,0.01038,7,0.08182
targetting,11,11,0.01038,11,0.12858
taiwancanhelp,11,11,0.01038,10,0.11689
sxmcanadatalks,11,11,0.01038,7,0.08182
sway,11,11,0.01038,11,0.12858
susaniverach,11,11,0.01038,6,0.07013
supplement,11,10,0.00943,10,0.11689
superspreading,11,11,0.01038,7,0.08182
summoned,11,11,0.01038,11,0.12858
suitability,11,11,0.01038,11,0.12858
subtitle,11,11,0.01038,11,0.12858
subdued,11,11,0.01038,10,0.11689
stressed,11,11,0.01038,11,0.12858
strained,11,11,0.01038,11,0.12858
starvation,11,11,0.01038,11,0.12858
startling,11,11,0.01038,11,0.12858
sshrccrsh,11,11,0.01038,9,0.1052
specialized,11,11,0.01038,11,0.12858
spared,11,11,0.01038,11,0.12858
span,11,11,0.01038,11,0.12858
sourced,11,10,0.00943,9,0.1052
sole,11,11,0.01038,11,0.12858
snap,11,11,0.01038,11,0.12858
smeared,11,11,0.01038,11,0.12858
smear,11,11,0.01038,11,0.12858
sinophobia,11,11,0.01038,9,0.1052
sind,11,10,0.00943,2,0.02338
sincere,11,11,0.01038,11,0.12858
signature,11,10,0.00943,10,0.11689
signaled,11,11,0.01038,11,0.12858
shoved,11,11,0.01038,11,0.12858
shopkeeper,11,11,0.01038,11,0.12858
shld,11,11,0.01038,9,0.1052
shamed,11,11,0.01038,11,0.12858
sham,11,11,0.01038,10,0.11689
shakeup,11,11,0.01038,11,0.12858
separately,11,11,0.01038,11,0.12858
seller,11,10,0.00943,10,0.11689
selflessness,11,11,0.01038,11,0.12858
selfisolated,11,11,0.01038,10,0.11689
select,11,11,0.01038,10,0.11689
según,11,11,0.01038,11,0.12858
seeker,11,11,0.01038,11,0.12858
sdg7,11,11,0.01038,2,0.02338
screwing,11,11,0.01038,11,0.12858
scream,11,11,0.01038,11,0.12858
scapegoating,11,11,0.01038,11,0.12858
saveonfoods,11,11,0.01038,5,0.05845
saturdaymorning,11,11,0.01038,10,0.11689
saskatchewan,11,11,0.01038,11,0.12858
sarscov,11,8,0.00755,7,0.08182
sailed,11,11,0.01038,10,0.11689
sadopopulism,11,11,0.01038,11,0.12858
rubicon,11,11,0.01038,11,0.12858
romanian,11,11,0.01038,10,0.11689
rogers,11,9,0.00849,9,0.1052
robynchercrew,11,6,0.00566,2,0.02338
robbed,11,11,0.01038,10,0.11689
riverside,11,10,0.00943,9,0.1052
risingserpent,11,11,0.01038,9,0.1052
ripped,11,11,0.01038,11,0.12858
ridicule,11,11,0.01038,11,0.12858
rhetoric,11,11,0.01038,11,0.12858
revenir,11,11,0.01038,10,0.11689
retiree,11,11,0.01038,9,0.1052
resumption,11,11,0.01038,11,0.12858
rester,11,11,0.01038,9,0.1052
resigns,11,11,0.01038,11,0.12858
reservoir,11,11,0.01038,9,0.1052
rescued,11,11,0.01038,11,0.12858
rescheduled,11,9,0.00849,8,0.09351
repairing,11,11,0.01038,11,0.12858
relating,11,11,0.01038,11,0.12858
rein,11,11,0.01038,11,0.12858
reflection,11,11,0.01038,11,0.12858
recode,11,11,0.01038,6,0.07013
reassured,11,11,0.01038,11,0.12858
rar,11,11,0.01038,11,0.12858
ranking,11,11,0.01038,10,0.11689
randomly,11,11,0.01038,11,0.12858
quietly,11,11,0.01038,11,0.12858
quicker,11,11,0.01038,11,0.12858
quarantine😯,11,11,0.01038,11,0.12858
qualify,11,11,0.01038,11,0.12858
qing,11,11,0.01038,3,0.03507
purdy,11,11,0.01038,11,0.12858
pulitzer,11,11,0.01038,11,0.12858
ptsdfirstresponder,11,11,0.01038,6,0.07013
promotes,11,10,0.00943,9,0.1052
profiling,11,9,0.00849,8,0.09351
productive,11,11,0.01038,11,0.12858
presently,11,11,0.01038,11,0.12858
prendre,11,11,0.01038,11,0.12858
preemptive,11,11,0.01038,11,0.12858
prayforwuhan,11,11,0.01038,10,0.11689
practical,11,11,0.01038,9,0.1052
potable,11,11,0.01038,11,0.12858
postal,11,11,0.01038,10,0.11689
polyu,11,11,0.01038,11,0.12858
politique,11,11,0.01038,9,0.1052
politicususa,11,11,0.01038,11,0.12858
pmjustnot,11,11,0.01038,11,0.12858
pixiesdorule,11,11,0.01038,8,0.09351
pittis,11,9,0.00849,9,0.1052
phony,11,11,0.01038,10,0.11689
penh,11,11,0.01038,10,0.11689
peep,11,11,0.01038,8,0.09351
patriotic,11,10,0.00943,10,0.11689
pat,11,11,0.01038,11,0.12858
partystate,11,11,0.01038,11,0.12858
partie,11,11,0.01038,11,0.12858
participant,11,11,0.01038,10,0.11689
parroting,11,11,0.01038,10,0.11689
pantomime,11,11,0.01038,11,0.12858
pandemicif,11,11,0.01038,11,0.12858
pacientes,11,11,0.01038,11,0.12858
overdrive,11,11,0.01038,11,0.12858
overcome,11,11,0.01038,11,0.12858
outsourced,11,11,0.01038,11,0.12858
outbreak—,11,11,0.01038,11,0.12858
ottawahealth,11,11,0.01038,8,0.09351
opaque,11,11,0.01038,9,0.1052
omits,11,11,0.01038,11,0.12858
offset,11,11,0.01038,11,0.12858
offense,11,10,0.00943,10,0.11689
não,11,9,0.00849,4,0.04676
nuevos,11,11,0.01038,9,0.1052
notoriously,11,11,0.01038,11,0.12858
northvan,11,11,0.01038,7,0.08182
northeast,11,11,0.01038,11,0.12858
nont,11,11,0.01038,9,0.1052
nom,11,10,0.00943,7,0.08182
nog,11,7,0.0066,4,0.04676
nitwit,11,11,0.01038,9,0.1052
ningbo,11,7,0.0066,7,0.08182
nickboro1,11,11,0.01038,1,0.01169
