Word,2020-01-21_2020-02-03,2020-02-04_2020-02-17,2020-02-18_2020-03-03,2020-03-04_2020-03-17,2020-03-18_2020-03-31,2020-04-01_2020-04-14,2020-04-15_2020-04-28,2020-04-29_2020-05-12,2020-05-13_2020-05-26,2020-05-27_2020-06-09,2020-06-10_2020-06-23,2020-06-24_2020-07-07,2020-07-08_2020-07-21,2020-07-22_2020-08-04,2020-08-05_2020-08-18,2020-08-19_2020-09-01,2020-09-02_2020-09-15,2020-09-16_2020-09-29,2020-09-30_2020-10-13,2020-10-14_2020-10-27,2020-10-28_2020-11-10,2020-11-11_2020-11-24,2020-11-25_2020-12-08,2020-12-09_2020-12-22,2020-12-23_2021-01-05,2021-01-06_2021-01-19,2021-01-20_2021-02-02,2021-02-03_2021-02-16,2021-02-17_2021-03-02,2021-03-03_2021-03-16,2021-03-17_2021-03-30,2021-03-31_2021-04-13,2021-04-14_2021-04-27,2021-04-28_2021-05-12,2021-05-13_2021-05-26,2021-05-28_2021-06-10,2021-06-11_2021-06-25,2021-06-26_2021-07-09,2021-07-10_2021-07-23
canada,0.017633837234984323,0.017166360429226965,0.01624812222753302,0.015053783515462698,0.013702166057600464,0.012338007435883067,0.011021429520885005,0.009867188778681696,0.00891721847293552,0.008167356384519112,0.007620776070613746,0.007256327069302868,0.006925563697200497,0.00665082028660263,0.00651225912341754,0.006515979142226658,0.006577529702262938,0.006580075914659767,0.006503084243881961,0.0063096067953598905,0.006028960102146047,0.005629281833515424,0.005206860341200698,0.0,0.0,0.0,0.0,0.004743391597324116,0.004869874989550725,0.0049064717543194376,0.004822775475757169,0.0,0.004551160154501972,0.0,0.0,0.0,0.0,0.004552690542602086,0.004537418061996746
canadian,0.016090703688533613,0.01581735582824114,0.015233864602046553,0.014524376591251812,0.01371347210640721,0.01283612413797982,0.011955177466154387,0.011156820846498423,0.01045543478753707,0.009857930935315442,0.00938010066774358,0.009066101749118918,0.008858833996910828,0.008717030218280014,0.008721640542417483,0.008832532190022148,0.008860018043541739,0.00865896924668196,0.00821558515538139,0.0076095688610389005,0.006949066493772163,0.006358334204410993,0.005944408061140638,0.005658651365690529,0.005489106181838673,0.00557708072010335,0.00575011155306585,0.005898849617729525,0.005913310493918292,0.005749010886734877,0.005426390940882907,0.005079793507232621,0.004798728136157887,0.004645251612291338,0.0,0.0,0.0,0.0,0.0
trudeau,0.015645646130247638,0.015593406051304312,0.015359353745003796,0.01498724595310855,0.014447223726420884,0.013729292945425612,0.012859606725131652,0.01192638816368243,0.01098729798238718,0.010097607929293947,0.009286716388139353,0.00866399650621378,0.0081377023879752,0.0077965527321110515,0.007719209175499831,0.007806424707160443,0.007945063048247146,0.008080788083225765,0.00818667282192351,0.008188351704493828,0.008058287731552866,0.00783541237882587,0.007618398846855778,0.007512784135030994,0.0074888830366829995,0.0077481769645232745,0.008013142915312115,0.00803390258949128,0.007769588305083715,0.007292958418324081,0.006702455199036713,0.006158725161011885,0.00575293621799686,0.005497401691683726,0.00534029201948176,0.005225335025246341,0.005126113892278937,0.00504229632808948,0.00498602114320364
cdnpoli,0.01371334279022032,0.0139286873650327,0.014209968091121235,0.014501528416221385,0.014676655613319482,0.014641696942555005,0.014356784095723767,0.013880465202243232,0.013298842431935761,0.012695850516220297,0.012162414780906806,0.011762830216937178,0.01147889182867534,0.01132215082934619,0.011413817170209745,0.011749810079139429,0.012187796969460951,0.012555576490840643,0.012746946339854417,0.012765449461305438,0.012657963453672299,0.012446414495480073,0.01229787313929045,0.012120945165377234,0.011928695552972232,0.012035509861790411,0.012159860685768124,0.01218594374695821,0.012001846613355287,0.01155253551030695,0.010866963881256794,0.010129314958126787,0.009542292224083274,0.009187209591540856,0.008977017607415816,0.008822984001620203,0.008691171877260368,0.008575541363887686,0.008494009647802855
government,0.012352229629599936,0.012493155495357865,0.012635246187312025,0.012682011813733707,0.01258199300167842,0.012335086709247918,0.01198673344615031,0.011606036592202414,0.011232986918344802,0.010901977524460886,0.010663187866188844,0.010547545783997518,0.010525715458717099,0.01062227167830067,0.010923839414379523,0.011488612827599127,0.012151280590794955,0.01268328910001659,0.012995345633578768,0.013007416451192574,0.012832271359522357,0.012553130629991376,0.01236584505032447,0.01226043775643309,0.012194669922770447,0.012522261571686467,0.01296746447126741,0.013401202782650189,0.013780184367159129,0.014002058435414192,0.013982151373019397,0.01377366471236607,0.013538391716914414,0.013442990210841102,0.013429046558180188,0.013415983861811103,0.013379881437870457,0.013326011426652863,0.013273265935366128
health,0.009250011081347254,0.008741026809261232,0.007913668990210305,0.006875099666666957,0.00579149315197839,0.004815796489509791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00469240373212629,0.0052773796909683585,0.005387671858215104,0.005072597553436,0.004576593281805798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004718340159864275,0.004824000351067604,0.004915226860070671,0.004979733484124405,0.005011546136102045
cut,0.009120253173357434,0.008747035854622722,0.007809741124491859,0.006534621535804399,0.005345308385302061,0.004451253027724511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
liberal,0.006442427007528721,0.0063746938151219325,0.006168572585036583,0.005873421161303384,0.005535758586411622,0.005210059875329718,0.00494155196773434,0.004749778322903123,0.00463412641053287,0.00458159502218017,0.004578746008844705,0.004657303020743578,0.004814794171297366,0.005042473077827665,0.005340887556082642,0.005685560480262445,0.006013656489066104,0.006153375304948135,0.006019847803679493,0.005527888656350447,0.004708813322445473,0.0,0.0,0.0,0.0,0.0,0.0,0.004765059501372471,0.004875880362295987,0.00470043778611031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
minister,0.0062238481302519825,0.00622683621330559,0.006214303439471375,0.006194253660138088,0.006123937505407395,0.005981619389336203,0.005771294706074791,0.005546057686188494,0.0053097419733254955,0.005050304751599108,0.004771639222086604,0.004516992353968637,0.004323635653533726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004562966954723466,0.0047486121999297465,0.004943239003736243,0.004926895887033145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day,0.004916561444073543,0.004409679632614302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
