Tweet ID,Weight,Total Times Tweeted,Tweet Text
1343390185178841088,0.04744,1,@F0XRIDER2020 @CirclesSpinning @a_patriciann @zazzybritches @RonniLaurie @BernadetteNTF @GDThor1 @oldmanliver @bobbiejaneV @RobertVosFrere @HalSaline @BonJS0370 @HondoResists @politiolyc @theresagiudice @kristyshl @yolalindayola @ThomONeil1 @vaato5455 @ldog562 @Ezim79 @IMundebo @TJNugent520 @RegVickers @212_artist @julyriver @BlueWave_resist @BlueTsuni @62WalterP @patricia_millin @MykeyCantona7 @BubbaJoeJimBob1 @BandieraNancy @TilghmanChris @doug_in_nc @MairScott3 @CunningSq16 @RonPyke @MarciaBunney @impinkestgirl @MFrance923 @Betterw05759703 @bettypge69 @MilmadRn @KeepsAtIt @KellyKurtz16 @ShashaBrown12 @alenesmiles @Cha51brolll19 @McGeezer67 They cry about COVID hoax but bust through to front of the line..bunch of chicken shit mofos
1341650476845027333,0.04701,1,"@MarciaBunney @kristyshl @62WalterP @HalSaline @RobertVosFrere @keriRN @vaato5455 @yolalindayola @ldog562 @bobbiejaneV @zazzybritches @BonJS0370 @HondoResists @politiolyc @theresagiudice @GDThor1 @ThomONeil1 @F0XRIDER2020 @BernadetteNTF @Ezim79 @IMundebo @TJNugent520 @RegVickers @oldmanliver @212_artist @julyriver @BlueWave_resist @BlueTsuni @patricia_millin @MykeyCantona7 @BubbaJoeJimBob1 @BandieraNancy @TilghmanChris @doug_in_nc @MairScott3 @CunningSq16 @RonPyke @impinkestgirl @MFrance923 @Betterw05759703 @bettypge69 @MilmadRn @KeepsAtIt @KellyKurtz16 @CirclesSpinning @alenesmiles @Cha51brolll19 @McGeezer67 @poppij The #UKCOVID19Strain is 70% More Transmissible, Causes Increased Illness in #Children &amp; #YoungAdults, but has NOT been proven to be any More Deadly to #Adults &amp; #Seniors YET. It's being Studied in Detail by the Scientists at the #NIH, #WHO &amp; #CDC.
More Information is Forthcoming. https://t.co/zbsyD3ZPUE"
1343347554369466368,0.04662,1,@ThomONeil1 @RonniLaurie @TilghmanChris @keriRN @GDThor1 @poppij @Ezim79 @HalSaline @kristyshl @HondoResists @ldog562 @BonJS0370 @zazzybritches @politiolyc @BernadetteNTF @BlueTsuni @MairScott3 @IMundebo @KeepsAtIt @yolalindayola @MarciaBunney @62WalterP @bobbiejaneV @madmamavotes @RobertVosFrere @vaato5455 @TJNugent520 @RegVickers @oldmanliver @212_artist @julyriver @BlueWave_resist @patricia_millin @MykeyCantona7 @BandieraNancy @doug_in_nc @CunningSq16 @RonPyke @impinkestgirl @MFrance923 @Betterw05759703 @bettypge69 @MilmadRn @CirclesSpinning @alenesmiles @Cha51brolll19 @McGeezer67 @OklahomaPatrio1 Iowans tend to be conservative but the anti science thing is what I can’t understand their Governor flip flopped on mask wearing it makes no senses except she wanted to please Trump now the cases are out of control 😞https://t.co/2WEV7GVujs
1343697048575492097,0.04627,1,"@zazzybritches @koontz_milkman @MykeyCantona7 @poppij @HalSaline @IMundebo @RonniLaurie @BlueTsuni @ldog562 @HondoResists @HootyHi @blues679 @BandieraNancy @Cha51brolll19 @BernadetteNTF @TJNugent520 @MairScott3 @CirclesSpinning @kristyshl @62WalterP @212_artist @BubbaJoeJimBob1 @TilghmanChris @ThomONeil1 @bobbiejaneV @oldmanliver @GDThor1 @doug_in_nc @RegVickers @CunningSq16 @RonPyke @keriRN @BlueWave_resist @MarciaBunney @politiolyc @impinkestgirl @Ezim79 @MFrance923 @Betterw05759703 @bettypge69 @MilmadRn @KeepsAtIt @KellyKurtz16 @yolalindayola @ShashaBrown12 @alenesmiles @McGeezer67 @OklahomaPatrio1 BTW,  Rupert Murdoch should be  paying every single person who has gotten Covid-19 which is almost 20 million people, for all the Lies and denials about Covid-19 on Fuxnews!
He's Complisit in feeding our citizens REPUBLICAN LIES!"
1343693443638300673,0.04625,1,"@KeepsAtIt @MFrance923 @MykeyCantona7 @SusanFDe @RobertVosFrere @F0XRIDER2020 @BernadetteNTF @RonniLaurie @keriRN @CirclesSpinning @a_patriciann @zazzybritches @GDThor1 @oldmanliver @HalSaline @BonJS0370 @HondoResists @politiolyc @theresagiudice @kristyshl @yolalindayola @ThomONeil1 @vaato5455 @ldog562 @Ezim79 @IMundebo @TJNugent520 @RegVickers @212_artist @julyriver @BlueWave_resist @BlueTsuni @62WalterP @patricia_millin @BubbaJoeJimBob1 @BandieraNancy @TilghmanChris @doug_in_nc @MairScott3 @CunningSq16 @RonPyke @MarciaBunney @impinkestgirl @Betterw05759703 @bettypge69 @MilmadRn @KellyKurtz16 @ShashaBrown12 @alenesmiles @Cha51brolll19 My dear Wink, yes we have that pact. Your words come on a day when needed. Darn weather isn’t helping much. I want snow &amp; sunshine! 😻Send me some of yours. Thanks for always being there even as you’re recuperating from Covid. Who says women aren’t SuperPowers? Now get some rest! https://t.co/4IeyA6bCat"
1344538038244843520,0.04619,1,"@GDThor1 @patricia_millin @BlueTsuni @RegVickers @ThomONeil1 @BonJS0370 @KeepsAtIt @bobbiejaneV @MFrance923 @MykeyCantona7 @SusanFDe @RobertVosFrere @F0XRIDER2020 @BernadetteNTF @RonniLaurie @keriRN @CirclesSpinning @a_patriciann @oldmanliver @HalSaline @HondoResists @politiolyc @theresagiudice @kristyshl @yolalindayola @vaato5455 @ldog562 @Ezim79 @IMundebo @TJNugent520 @212_artist @julyriver @BlueWave_resist @62WalterP @BubbaJoeJimBob1 @BandieraNancy @TilghmanChris @doug_in_nc @MairScott3 @CunningSq16 @RonPyke @MarciaBunney @impinkestgirl @Betterw05759703 @bettypge69 @MilmadRn @KellyKurtz16 @ShashaBrown12 @alenesmiles @Cha51brolll19 That's 50 million people. Once again, Trump is screwing up.
https://t.co/Om7s3YnkxU"
1341650688036630528,0.04619,1,@RonniLaurie @MarciaBunney @kristyshl @62WalterP @HalSaline @RobertVosFrere @keriRN @vaato5455 @yolalindayola @ldog562 @bobbiejaneV @zazzybritches @BonJS0370 @HondoResists @politiolyc @theresagiudice @GDThor1 @ThomONeil1 @F0XRIDER2020 @Ezim79 @IMundebo @TJNugent520 @RegVickers @oldmanliver @212_artist @julyriver @BlueWave_resist @BlueTsuni @patricia_millin @MykeyCantona7 @BubbaJoeJimBob1 @BandieraNancy @TilghmanChris @doug_in_nc @MairScott3 @CunningSq16 @RonPyke @impinkestgirl @MFrance923 @Betterw05759703 @bettypge69 @MilmadRn @KeepsAtIt @KellyKurtz16 @CirclesSpinning @alenesmiles @Cha51brolll19 @McGeezer67 @poppij That’s crazy because CoVid is already way more transmissible than the flu 😷.
1343726806050852864,0.04581,1,"@MarciaBunney @BernadetteNTF @koontz_milkman @MykeyCantona7 @poppij @HalSaline @IMundebo @RonniLaurie @BlueTsuni @ldog562 @HondoResists @HootyHi @blues679 @BandieraNancy @Cha51brolll19 @patricia_millin @TJNugent520 @MairScott3 @CirclesSpinning @kristyshl @62WalterP @212_artist @BubbaJoeJimBob1 @TilghmanChris @ThomONeil1 @bobbiejaneV @oldmanliver @zazzybritches @GDThor1 @doug_in_nc @RegVickers @CunningSq16 @RonPyke @keriRN @BlueWave_resist @politiolyc @impinkestgirl @Ezim79 @MFrance923 @Betterw05759703 @bettypge69 @MilmadRn @KeepsAtIt @KellyKurtz16 @yolalindayola @ShashaBrown12 @alenesmiles @McGeezer67 @OklahomaPatrio1 Hey, Marcia Ruppert Murdoch and his Criminal employees at Fuxnews should be paying for the health care costs of funerals for the victims of their Denials and Lies about Covid-19! I bet they all got the vaccine!🤬🤬🤬
BTW Rupert owns the NY Post. It used to be a Liberal Paper!🙄🤬 https://t.co/XslFnUqxlQ"
1342063958522351616,0.04575,1,"@kristyshl @IMundebo @keriRN @RonniLaurie @madmamavotes @ldog562 @yolalindayola @BonJS0370 @BernadetteNTF @KeepsAtIt @zazzybritches @ThomONeil1 @BubbaJoeJimBob1 @MarciaBunney @62WalterP @HalSaline @RobertVosFrere @vaato5455 @bobbiejaneV @HondoResists @politiolyc @theresagiudice @GDThor1 @F0XRIDER2020 @Ezim79 @TJNugent520 @RegVickers @oldmanliver @212_artist @julyriver @BlueWave_resist @BlueTsuni @patricia_millin @MykeyCantona7 @BandieraNancy @TilghmanChris @doug_in_nc @CunningSq16 @RonPyke @impinkestgirl @MFrance923 @Betterw05759703 @bettypge69 @MilmadRn @CirclesSpinning @alenesmiles @Cha51brolll19 @McGeezer67 @poppij wtaf 🤬 but hey commit war crimes , steal $ lie to FBI get Pardoned   nbfd  💀 Covid is a HOAX 334,356 gone ✨✨✨
70 million people voted for this diabolical crap 
May his name be married  to losing death  &amp; corruption forever"
1343382530745982977,0.04574,1,@F0XRIDER2020 @CirclesSpinning @BernadetteNTF @GDThor1 @oldmanliver @zazzybritches @bobbiejaneV @RobertVosFrere @HalSaline @BonJS0370 @HondoResists @politiolyc @theresagiudice @kristyshl @yolalindayola @ThomONeil1 @vaato5455 @RonniLaurie @ldog562 @Ezim79 @IMundebo @TJNugent520 @RegVickers @212_artist @julyriver @BlueWave_resist @BlueTsuni @62WalterP @patricia_millin @MykeyCantona7 @BubbaJoeJimBob1 @BandieraNancy @TilghmanChris @doug_in_nc @MairScott3 @CunningSq16 @RonPyke @MarciaBunney @impinkestgirl @MFrance923 @Betterw05759703 @bettypge69 @MilmadRn @KeepsAtIt @KellyKurtz16 @ShashaBrown12 @alenesmiles @Cha51brolll19 @McGeezer67 @poppij https://t.co/hE1F8aG4IQ
1343534770773483521,0.04561,1,"@keriRN @GDThor1 @poppij @Ezim79 @HalSaline @kristyshl @HondoResists @ldog562 @BonJS0370 @zazzybritches @politiolyc @BernadetteNTF @BlueTsuni @MairScott3 @IMundebo @KeepsAtIt @yolalindayola @RonniLaurie @MarciaBunney @ThomONeil1 @62WalterP @bobbiejaneV @madmamavotes @RobertVosFrere @vaato5455 @theresagiudice @TJNugent520 @RegVickers @oldmanliver @212_artist @julyriver @BlueWave_resist @patricia_millin @MykeyCantona7 @BandieraNancy @doug_in_nc @CunningSq16 @RonPyke @impinkestgirl @MFrance923 @Betterw05759703 @bettypge69 @MilmadRn @CirclesSpinning @alenesmiles @Cha51brolll19 @McGeezer67 @OklahomaPatrio1 Btw, have Y'all seen this story. Pissed off again.
https://t.co/JhOnuI7RCw"
1344376865297821696,0.04539,1,"@BonJS0370 @BandieraNancy @BernadetteNTF @HalSaline @RonniLaurie @kristyshl @ThomONeil1 @zazzybritches @KeepsAtIt @MFrance923 @MykeyCantona7 @SusanFDe @RobertVosFrere @F0XRIDER2020 @keriRN @CirclesSpinning @a_patriciann @GDThor1 @oldmanliver @HondoResists @politiolyc @theresagiudice @yolalindayola @vaato5455 @ldog562 @Ezim79 @IMundebo @TJNugent520 @RegVickers @212_artist @julyriver @BlueWave_resist @BlueTsuni @62WalterP @BubbaJoeJimBob1 @TilghmanChris @doug_in_nc @MairScott3 @CunningSq16 @RonPyke @MarciaBunney @impinkestgirl @Betterw05759703 @bettypge69 @MilmadRn @ShashaBrown12 @alenesmiles @Cha51brolll19 Ppl who just don’t believe the virus is real need to wake up, stop listening to trump. Here’s more sad news: https://t.co/hhI6FgGlbP"
1343389379469791233,0.04537,1,"@keriRN @F0XRIDER2020 @CirclesSpinning @a_patriciann @zazzybritches @BernadetteNTF @GDThor1 @oldmanliver @bobbiejaneV @RobertVosFrere @HalSaline @BonJS0370 @HondoResists @politiolyc @theresagiudice @kristyshl @yolalindayola @ThomONeil1 @vaato5455 @ldog562 @Ezim79 @IMundebo @TJNugent520 @RegVickers @212_artist @julyriver @BlueWave_resist @BlueTsuni @62WalterP @patricia_millin @MykeyCantona7 @BubbaJoeJimBob1 @BandieraNancy @TilghmanChris @doug_in_nc @MairScott3 @CunningSq16 @RonPyke @MarciaBunney @impinkestgirl @MFrance923 @Betterw05759703 @bettypge69 @MilmadRn @KeepsAtIt @KellyKurtz16 @ShashaBrown12 @alenesmiles @Cha51brolll19 @McGeezer67 Yep. #PureBullshit!

https://t.co/LlVfMzFKnB"
1343706770431123456,0.04537,1,@ldog562 @MykeyCantona7 @BernadetteNTF @patricia_millin @GDThor1 @bobbiejaneV @BonJS0370 @BrendaLeeNY @HondoResists @HalSaline @rothwel @Ezim79 @BlueTsuni @MairScott3 @zazzybritches @IMundebo @KeepsAtIt @yolalindayola @RonniLaurie @kristyshl @MarciaBunney @ThomONeil1 @62WalterP @politiolyc @madmamavotes @RobertVosFrere @keriRN @vaato5455 @theresagiudice @TJNugent520 @RegVickers @oldmanliver @julyriver @BlueWave_resist @BandieraNancy @TilghmanChris @doug_in_nc @CunningSq16 @RonPyke @impinkestgirl @MFrance923 @Betterw05759703 @bettypge69 @MilmadRn @CirclesSpinning @alenesmiles @Cha51brolll19 @McGeezer67 @poppij @OklahomaPatrio1 The 2 greates things about Covid.  No school kids got shot in school and the incompetence of #DonTheCon made him a one termer.
1342064057260490752,0.04528,1,@MairScott3 @IMundebo @keriRN @RonniLaurie @madmamavotes @ldog562 @yolalindayola @BonJS0370 @BernadetteNTF @KeepsAtIt @zazzybritches @ThomONeil1 @BubbaJoeJimBob1 @MarciaBunney @62WalterP @HalSaline @RobertVosFrere @vaato5455 @bobbiejaneV @HondoResists @politiolyc @theresagiudice @GDThor1 @F0XRIDER2020 @Ezim79 @TJNugent520 @RegVickers @oldmanliver @212_artist @julyriver @BlueWave_resist @BlueTsuni @patricia_millin @MykeyCantona7 @BandieraNancy @TilghmanChris @doug_in_nc @CunningSq16 @RonPyke @impinkestgirl @MFrance923 @Betterw05759703 @bettypge69 @MilmadRn @CirclesSpinning @alenesmiles @Cha51brolll19 @McGeezer67 @poppij https://t.co/6QnOb9aDnt
