Document ID,Weight,Is Retweet?,Document Text
1282653878597693440,0.04861,Original,"@Over400ppm @Kenneth72712993 @NikolovScience @jimdtweet @Voight_Kampff_3 @Setophaga9 @barrjcb @mrpjtay @NicolausBourba2 @BubbasRanch @jgorman2424 @IBergwiesel @DenglerJoachim @ladyspat1 @ClimatePoet @freddreise @KCTaz @robhon_ @stevenmosher @joedieseldodge @caerbannog666 @DawnTJ90 @FriendsOScience @Chrisdebois1 @priscian @AlexHanss @Gladfly1 @MichaelEPerrone @claude_roumain @TWTThisIsNow @EthonRaptor @ron9gray @BobArmstrong @oakden_wolf @notGHGs @zwerfkat @TQMKA @serveBC @MLBinWA @No1Trump @eachus @Curmudgeon1836 @SantasTavern @SpurglyD @Dang83616 @DavidMichaelRi8 @ToneyBrooks @BArgentavis @HuygensWill @Robin_Blue19
""Japan has had less than 1000 Covid deaths. It is 12 times more densely populated than US, &amp; have more elderly per capita than any other nation. They never did a complete lockdown. How did they do it? Virtually everyone wears a mask. So simple. We look ridiculous."""
1282447698638118912,0.04308,Original,"@Over400ppm @Kenneth72712993 @jimdtweet @Voight_Kampff_3 @Setophaga9 @barrjcb @mrpjtay @NicolausBourba2 @BubbasRanch @jgorman2424 @IBergwiesel @DenglerJoachim @ladyspat1 @NikolovScience @ClimatePoet @freddreise @KCTaz @robhon_ @stevenmosher @joedieseldodge @caerbannog666 @DawnTJ90 @FriendsOScience @Chrisdebois1 @priscian @AlexHanss @Gladfly1 @MichaelEPerrone @claude_roumain @TWTThisIsNow @EthonRaptor @ron9gray @BobArmstrong @oakden_wolf @notGHGs @zwerfkat @TQMKA @serveBC @MLBinWA @No1Trump @eachus @Curmudgeon1836 @SantasTavern @SpurglyD @Dang83616 @DavidMichaelRi8 @ToneyBrooks @BArgentavis @HuygensWill @5_cambridge Nah, that was the KR guy. 

As to the point that past pandemics killed more than COVID so far: what is your point?"
1282381203379757057,0.04303,Original,"@Kenneth72712993 @Over400ppm @jimdtweet @Voight_Kampff_3 @Setophaga9 @barrjcb @mrpjtay @NicolausBourba2 @BubbasRanch @jgorman2424 @IBergwiesel @DenglerJoachim @ladyspat1 @NikolovScience @ClimatePoet @freddreise @KCTaz @robhon_ @stevenmosher @joedieseldodge @caerbannog666 @DawnTJ90 @FriendsOScience @Chrisdebois1 @priscian @AlexHanss @Gladfly1 @MichaelEPerrone @claude_roumain @TWTThisIsNow @EthonRaptor @ron9gray @BobArmstrong @oakden_wolf @notGHGs @zwerfkat @TQMKA @serveBC @MLBinWA @No1Trump @eachus @Curmudgeon1836 @SantasTavern @SpurglyD @Dang83616 @DavidMichaelRi8 @ToneyBrooks @BArgentavis @HuygensWill @5_cambridge Also your numbers from earlier are wonky. Florida just tested nearly 100,000 people and got 15,000 positives. That's about 6.7% - a very far cry from your estimate of 33%.  Also check out this: https://t.co/sUkQQfEMAs
and 
https://t.co/ye3m6YUIIy"
1285425617043771392,0.04293,Retweet,"@KIVUNature @DenglerJoachim @Kenneth72712993 @jimdtweet @Chop997 @KCTaz @Voight_Kampff_3 @Over400ppm @NikolovScience @Setophaga9 @barrjcb @NicolausBourba2 @BubbasRanch @jgorman2424 @IBergwiesel @ladyspat1 @ClimatePoet @freddreise @robhon_ @stevenmosher @joedieseldodge @caerbannog666 @DawnTJ90 @FriendsOScience @Chrisdebois1 @priscian @AlexHanss @Gladfly1 @MichaelEPerrone @claude_roumain @TWTThisIsNow @EthonRaptor @ron9gray @BobArmstrong @oakden_wolf @notGHGs @zwerfkat @TQMKA @serveBC @MLBinWA @No1Trump @eachus @Curmudgeon1836 @SantasTavern @SpurglyD @Dang83616 @DavidMichaelRi8 @ToneyBrooks @BArgentavis @HuygensWill In other news, CDC excess deaths go below epidemic levels and it appears that the virus is dying out.

https://t.co/iCP5B5tpJa https://t.co/iLSb4bQTcg"
1285038012661932039,0.04287,Original,@SpurglyD @jimdtweet @Kenneth72712993 @mrpjtay @KCTaz @Voight_Kampff_3 @Over400ppm @NikolovScience @Setophaga9 @barrjcb @NicolausBourba2 @BubbasRanch @jgorman2424 @IBergwiesel @DenglerJoachim @ladyspat1 @ClimatePoet @freddreise @robhon_ @stevenmosher @joedieseldodge @caerbannog666 @DawnTJ90 @FriendsOScience @Chrisdebois1 @priscian @AlexHanss @Gladfly1 @MichaelEPerrone @claude_roumain @TWTThisIsNow @EthonRaptor @ron9gray @BobArmstrong @oakden_wolf @notGHGs @zwerfkat @TQMKA @serveBC @MLBinWA @No1Trump @eachus @Curmudgeon1836 @SantasTavern @Dang83616 @DavidMichaelRi8 @ToneyBrooks @BArgentavis @HuygensWill @Robin_Blue19 How is that related to COVID?
1283591360130560001,0.04272,Original,"@mrpjtay @Voight_Kampff_3 @redforged42 @BubbasRanch @Kenneth72712993 @jimdtweet @Over400ppm @NikolovScience @Setophaga9 @barrjcb @NicolausBourba2 @jgorman2424 @IBergwiesel @DenglerJoachim @ladyspat1 @ClimatePoet @freddreise @KCTaz @robhon_ @stevenmosher @joedieseldodge @caerbannog666 @DawnTJ90 @FriendsOScience @Chrisdebois1 @priscian @AlexHanss @Gladfly1 @MichaelEPerrone @claude_roumain @TWTThisIsNow @EthonRaptor @ron9gray @BobArmstrong @oakden_wolf @notGHGs @zwerfkat @TQMKA @serveBC @MLBinWA @No1Trump @eachus @Curmudgeon1836 @SantasTavern @SpurglyD @Dang83616 @DavidMichaelRi8 @ToneyBrooks @BArgentavis @HuygensWill Guys, 140,000 dead Americans, most did not need to die.  COVID is a severely nasty disease with gruesome after-effects, even if you don't die, that are potentially going to be a drag on American society for several decades. You should be trying to prevent it, not making excuses."
1282453173165268993,0.04267,Original,@Over400ppm @Kenneth72712993 @jimdtweet @Voight_Kampff_3 @Setophaga9 @barrjcb @mrpjtay @NicolausBourba2 @BubbasRanch @jgorman2424 @IBergwiesel @DenglerJoachim @ladyspat1 @NikolovScience @ClimatePoet @freddreise @KCTaz @robhon_ @stevenmosher @joedieseldodge @caerbannog666 @DawnTJ90 @FriendsOScience @Chrisdebois1 @priscian @AlexHanss @Gladfly1 @MichaelEPerrone @claude_roumain @TWTThisIsNow @EthonRaptor @ron9gray @BobArmstrong @oakden_wolf @notGHGs @zwerfkat @TQMKA @serveBC @MLBinWA @No1Trump @eachus @Curmudgeon1836 @SantasTavern @SpurglyD @Dang83616 @DavidMichaelRi8 @ToneyBrooks @BArgentavis @HuygensWill @5_cambridge Your point is evil recommending people in the US get COVID is just plain evil. NZ took control right away and have been essentially at zero for a long time with the only exception a traveller introduction. Use your brains and be sensible about what the situation is like in the US
1282359467632361472,0.04261,Original,"@Over400ppm @Kenneth72712993 @jimdtweet @Voight_Kampff_3 @Setophaga9 @barrjcb @mrpjtay @NicolausBourba2 @BubbasRanch @jgorman2424 @IBergwiesel @DenglerJoachim @ladyspat1 @NikolovScience @ClimatePoet @freddreise @KCTaz @robhon_ @stevenmosher @joedieseldodge @caerbannog666 @DawnTJ90 @FriendsOScience @Chrisdebois1 @priscian @AlexHanss @Gladfly1 @MichaelEPerrone @claude_roumain @TWTThisIsNow @EthonRaptor @ron9gray @BobArmstrong @oakden_wolf @notGHGs @zwerfkat @TQMKA @serveBC @MLBinWA @No1Trump @eachus @Curmudgeon1836 @SantasTavern @SpurglyD @Dang83616 @DavidMichaelRi8 @ToneyBrooks @BArgentavis @HuygensWill @5_cambridge Yes. You cited four different viruses all of which killed hundreds of thousands or millions of people and now you suggest we should relax and do nothing because COVID has killed only a little over half a million people, whereas others killed more. 
That is both insane and stupid."
1284813529212694528,0.04209,Original,@Kenneth72712993 @SpurglyD @KCTaz @Voight_Kampff_3 @jimdtweet @Over400ppm @NikolovScience @Setophaga9 @barrjcb @mrpjtay @NicolausBourba2 @BubbasRanch @jgorman2424 @IBergwiesel @DenglerJoachim @ladyspat1 @ClimatePoet @freddreise @robhon_ @stevenmosher @joedieseldodge @caerbannog666 @DawnTJ90 @FriendsOScience @Chrisdebois1 @priscian @AlexHanss @Gladfly1 @MichaelEPerrone @claude_roumain @TWTThisIsNow @EthonRaptor @ron9gray @BobArmstrong @oakden_wolf @notGHGs @zwerfkat @TQMKA @serveBC @MLBinWA @No1Trump @eachus @Curmudgeon1836 @SantasTavern @Dang83616 @DavidMichaelRi8 @ToneyBrooks @BArgentavis @HuygensWill @Robin_Blue19 2/ That is basically the only way to contain a virus once it escapes. Failure to observe full and comprehensive lockdown and extremely limited travel for essentials will result in continued infections. If the Ro value stays above 1 the country/region/community is in deep trouble.
1283126693125853189,0.04201,Original,"@Kenneth72712993 @jimdtweet @Over400ppm @NikolovScience @Voight_Kampff_3 @Setophaga9 @barrjcb @mrpjtay @NicolausBourba2 @BubbasRanch @jgorman2424 @IBergwiesel @DenglerJoachim @ladyspat1 @ClimatePoet @freddreise @KCTaz @robhon_ @stevenmosher @joedieseldodge @caerbannog666 @DawnTJ90 @FriendsOScience @Chrisdebois1 @priscian @AlexHanss @Gladfly1 @MichaelEPerrone @claude_roumain @TWTThisIsNow @EthonRaptor @ron9gray @BobArmstrong @oakden_wolf @notGHGs @zwerfkat @TQMKA @serveBC @MLBinWA @No1Trump @eachus @Curmudgeon1836 @SantasTavern @SpurglyD @Dang83616 @DavidMichaelRi8 @ToneyBrooks @BArgentavis @HuygensWill @Robin_Blue19 Your continued wish to increase death rate is truly disgusting. 
Factors for low transmission in schools include: low community infection rate, pod/social distancing, masks, minimal contact and speaking to other kids, training all reduce school infections. https://t.co/0BcGMAakW5"
