User ID	Screen Name	Number of Tweets	Number of Topics	Topics Discussed
241640955	jmhamiltonblog	171	5	1, 2, 3, 4, 5
245750555	mutalabala	145	5	1, 2, 3, 4, 5
1223950760	KSP_Libs	107	5	1, 2, 3, 4, 5
37552089	suestroud	94	5	1, 2, 3, 4, 5
386007819	MLGG2	89	5	1, 2, 3, 4, 5
975128014517362689	Cabarfeidh59	88	5	1, 2, 3, 4, 5
17535691	rubic_ca	87	5	1, 2, 3, 4, 5
907646706895937536	LisaMar91564392	87	5	1, 2, 3, 4, 5
394245906	1loriking	87	5	1, 2, 3, 4, 5
16272844	johangreg	85	4	1, 3, 4, 5
897599384413765634	SouzaEluam	84	5	1, 2, 3, 4, 5
1185531782952816640	The12fthOfNever	81	5	1, 2, 3, 4, 5
2245822809	mini_bubbly	80	5	1, 2, 3, 4, 5
2557859383	MEEKSVS	78	5	1, 2, 3, 4, 5
2915954031	rexglacer	76	5	1, 2, 3, 4, 5
951614969837060097	carrollev1	74	5	1, 2, 3, 4, 5
513739938	chuddles11	73	5	1, 2, 3, 4, 5
19042993	Crof	70	5	1, 2, 3, 4, 5
1096613561147764736	Cherylscotian1	68	5	1, 2, 3, 4, 5
359087790	IBAConservative	67	4	1, 3, 4, 5
271989352	TorontoDDG	67	5	1, 2, 3, 4, 5
208056970	PairsonnalitesU	67	5	1, 2, 3, 4, 5
191092262	pairsonnalitesN	66	5	1, 2, 3, 4, 5
3091880673	StutterLoudly	66	5	1, 2, 3, 4, 5
495066576	GadflyQuebec	65	5	1, 2, 3, 4, 5
635750362	BasuAshis	64	5	1, 2, 3, 4, 5
2849064914	happyfinko	64	5	1, 2, 3, 4, 5
1548449911	mountkidd	64	5	1, 2, 3, 4, 5
2453484217	PaulSweeneyYYZ	63	5	1, 2, 3, 4, 5
40065735	nsemo	62	5	1, 2, 3, 4, 5
1172345379125260288	kathy19090674	62	4	1, 3, 4, 5
977204844	MerlinofCanada	61	5	1, 2, 3, 4, 5
753278309597847552	surveyorX	60	5	1, 2, 3, 4, 5
1016486686958739457	BeHappyandCivil	60	5	1, 2, 3, 4, 5
20878297	ezralevant	60	5	1, 2, 3, 4, 5
1692796112	PitRko	59	4	1, 3, 4, 5
1103451206616150017	JackNationalist	59	5	1, 2, 3, 4, 5
1105645631568150528	nlo_mph_mom_to3	57	5	1, 2, 3, 4, 5
3375072193	jocelyne_jocey	57	5	1, 2, 3, 4, 5
273107148	teach_n_travel	56	5	1, 2, 3, 4, 5
110504574	michaelcozens	55	4	1, 2, 3, 4
1087134051914395648	BeverlyTymchuk	55	5	1, 2, 3, 4, 5
