Normalized Token,Number of Occurences,Number of Tweets,Percentage of Tweets,Number of Users,Percentage of Users
googled,4,4,0.00774,4,0.05537
goldyhyder,4,4,0.00774,1,0.01384
gof,4,4,0.00774,4,0.05537
goat,4,4,0.00774,4,0.05537
goahealth,4,4,0.00774,4,0.05537
gm,4,4,0.00774,4,0.05537
glory👇🏻,4,4,0.00774,4,0.05537
glenmcgregor,4,4,0.00774,3,0.04153
gleeful,4,4,0.00774,4,0.05537
gigantic,4,4,0.00774,4,0.05537
ggreenwald,4,4,0.00774,4,0.05537
gezondheid,4,4,0.00774,2,0.02769
getyourshot,4,4,0.00774,4,0.05537
gettheshot,4,4,0.00774,4,0.05537
gestational,4,4,0.00774,4,0.05537
germaphobe,4,3,0.00581,3,0.04153
geoffypjohnston,4,4,0.00774,3,0.04153
generates,4,4,0.00774,4,0.05537
generalized,4,4,0.00774,4,0.05537
gavin,4,4,0.00774,4,0.05537
gatineau,4,4,0.00774,4,0.05537
garafraxa,4,4,0.00774,4,0.05537
gananoquechamb,4,4,0.00774,4,0.05537
gamechanger,4,4,0.00774,4,0.05537
gal,4,4,0.00774,4,0.05537
gagner,4,4,0.00774,4,0.05537
gage,4,4,0.00774,4,0.05537
gadget,4,4,0.00774,1,0.01384
gabriel,4,4,0.00774,4,0.05537
gaan,4,4,0.00774,1,0.01384
g,4,4,0.00774,4,0.05537
fundraiser,4,4,0.00774,4,0.05537
funders,4,4,0.00774,4,0.05537
fulton,4,4,0.00774,4,0.05537
fullyimmunized,4,4,0.00774,4,0.05537
fuckwit,4,4,0.00774,4,0.05537
fuckin,4,4,0.00774,4,0.05537
fte,4,4,0.00774,4,0.05537
frisun,4,4,0.00774,4,0.05537
frenzy,4,4,0.00774,4,0.05537
freedomyou,4,4,0.00774,4,0.05537
freedomdayuk,4,4,0.00774,4,0.05537
freakin,4,4,0.00774,4,0.05537
fraude,4,4,0.00774,4,0.05537
fraternité,4,4,0.00774,4,0.05537
francophone,4,4,0.00774,4,0.05537
fourwinns298,4,4,0.00774,4,0.05537
fou,4,4,0.00774,2,0.02769
forty,4,4,0.00774,4,0.05537
fortunately,4,4,0.00774,4,0.05537
fortnight,4,4,0.00774,4,0.05537
fortier,4,4,0.00774,2,0.02769
forthwave,4,4,0.00774,1,0.01384
formidable,4,4,0.00774,4,0.05537
forgerat,4,4,0.00774,2,0.02769
forfeited,4,4,0.00774,4,0.05537
foresight,4,4,0.00774,4,0.05537
forefront,4,4,0.00774,4,0.05537
forbidding,4,4,0.00774,4,0.05537
fonctionne,4,4,0.00774,4,0.05537
fn,4,4,0.00774,4,0.05537
floridaand,4,4,0.00774,4,0.05537
floriankund,4,4,0.00774,3,0.04153
floating,4,4,0.00774,4,0.05537
flexing,4,4,0.00774,4,0.05537
flashed,4,4,0.00774,4,0.05537
flailing,4,4,0.00774,4,0.05537
fiveyearold,4,4,0.00774,4,0.05537
fist,4,4,0.00774,4,0.05537
fishyfish67,4,4,0.00774,2,0.02769
fishy,4,4,0.00774,4,0.05537
fiseman,4,2,0.00387,2,0.02769
firstontario,4,4,0.00774,4,0.05537
firelecce,4,4,0.00774,4,0.05537
figuring,4,4,0.00774,4,0.05537
fetus,4,4,0.00774,4,0.05537
ferry,4,4,0.00774,4,0.05537
fermer,4,4,0.00774,4,0.05537
fera,4,4,0.00774,4,0.05537
feminist,4,4,0.00774,3,0.04153
federalist,4,4,0.00774,4,0.05537
feather,4,4,0.00774,4,0.05537
fearporn,4,4,0.00774,4,0.05537
favourable,4,4,0.00774,4,0.05537
faudrait,4,4,0.00774,4,0.05537
faucci,4,2,0.00387,2,0.02769
farmland,4,4,0.00774,4,0.05537
farce,4,4,0.00774,4,0.05537
famine,4,4,0.00774,4,0.05537
famille,4,4,0.00774,4,0.05537
famed,4,4,0.00774,4,0.05537
fam46,4,4,0.00774,2,0.02769
faitesvous,4,4,0.00774,4,0.05537
fais,4,4,0.00774,4,0.05537
faible,4,4,0.00774,4,0.05537
facilement,4,4,0.00774,4,0.05537
fabricated,4,4,0.00774,4,0.05537
exxonmobil,4,4,0.00774,2,0.02769
explosent,4,4,0.00774,4,0.05537
exploring,4,4,0.00774,4,0.05537
explorewr,4,4,0.00774,3,0.04153
explored,4,4,0.00774,4,0.05537
exploited,4,4,0.00774,4,0.05537
experimentation,4,4,0.00774,4,0.05537
expelled,4,4,0.00774,4,0.05537
existe,4,4,0.00774,4,0.05537
excellente,4,4,0.00774,4,0.05537
exceeded,4,4,0.00774,4,0.05537
exasperated,4,4,0.00774,3,0.04153
examines,4,4,0.00774,4,0.05537
exaggerate,4,4,0.00774,4,0.05537
exactement,4,4,0.00774,4,0.05537
evystadium,4,4,0.00774,4,0.05537
evolved,4,4,0.00774,4,0.05537
evolution,4,4,0.00774,4,0.05537
evilplasticfork,4,4,0.00774,3,0.04153
evident,4,4,0.00774,4,0.05537
everyshotcounts,4,4,0.00774,4,0.05537
evanlsolomon,4,4,0.00774,3,0.04153
ethiopia,4,4,0.00774,4,0.05537
etatsunis,4,4,0.00774,4,0.05537
esti,4,4,0.00774,4,0.05537
estado,4,4,0.00774,4,0.05537
essentialbcldb,4,4,0.00774,4,0.05537
espn,4,4,0.00774,4,0.05537
espagne,4,4,0.00774,4,0.05537
esnto,4,4,0.00774,3,0.04153
esfuerzos,4,4,0.00774,3,0.04153
escort,4,4,0.00774,4,0.05537
escalate,4,4,0.00774,4,0.05537
erupted,4,4,0.00774,3,0.04153
erinanderssen,4,4,0.00774,1,0.01384
ericcurts,4,4,0.00774,1,0.01384
equating,4,4,0.00774,4,0.05537
equates,4,4,0.00774,4,0.05537
equate,4,4,0.00774,3,0.04153
epilinked,4,4,0.00774,4,0.05537
envíos,4,4,0.00774,4,0.05537
envoy,4,4,0.00774,3,0.04153
environ,4,4,0.00774,3,0.04153
envious,4,4,0.00774,4,0.05537
entrer,4,4,0.00774,4,0.05537
entraîner,4,4,0.00774,4,0.05537
entourage,4,4,0.00774,4,0.05537
entier,4,4,0.00774,4,0.05537
ensures,4,4,0.00774,4,0.05537
enjeu,4,4,0.00774,3,0.04153
engita,4,4,0.00774,3,0.04153
enfermedad,4,4,0.00774,4,0.05537
enfant,4,4,0.00774,4,0.05537
endviolence,4,4,0.00774,3,0.04153
endlockdownsnow,4,4,0.00774,4,0.05537
enablers,4,4,0.00774,4,0.05537
emptiness,4,3,0.00581,3,0.04153
employed,4,4,0.00774,4,0.05537
emphasize,4,4,0.00774,4,0.05537
empathetic,4,4,0.00774,4,0.05537
emit,4,4,0.00774,4,0.05537
emirate,4,4,0.00774,4,0.05537
embarrass,4,4,0.00774,4,0.05537
ellison,4,4,0.00774,4,0.05537
ellisbross,4,4,0.00774,1,0.01384
elizabethrbess,4,4,0.00774,1,0.01384
elizabethmay,4,4,0.00774,2,0.02769
elicit,4,4,0.00774,4,0.05537
elgazzar,4,3,0.00581,3,0.04153
elexmichaelson,4,4,0.00774,4,0.05537
elanabrooklyn,4,4,0.00774,1,0.01384
ejwwest,4,4,0.00774,2,0.02769
eine,4,4,0.00774,2,0.02769
egypt,4,4,0.00774,4,0.05537
eff,4,4,0.00774,4,0.05537
efectividad,4,3,0.00581,3,0.04153
edwinmundt,4,4,0.00774,4,0.05537
edible,4,4,0.00774,4,0.05537
ecw,4,3,0.00581,1,0.01384
echochamber,4,4,0.00774,4,0.05537
eccmid2021,4,4,0.00774,1,0.01384
eaker,4,3,0.00581,3,0.04153
díazcanel,4,3,0.00581,3,0.04153
déterminer,4,4,0.00774,1,0.01384
défis,4,4,0.00774,3,0.04153
défense,4,4,0.00774,4,0.05537
dz,4,4,0.00774,4,0.05537
dystopian,4,4,0.00774,4,0.05537
dx,4,2,0.00387,2,0.02769
dust,4,4,0.00774,4,0.05537
durbin,4,4,0.00774,4,0.05537
duration,4,4,0.00774,4,0.05537
durante,4,4,0.00774,4,0.05537
duo,4,4,0.00774,4,0.05537
duh,4,4,0.00774,4,0.05537
duda,4,4,0.00774,4,0.05537
dubsndoo,4,4,0.00774,4,0.05537
dua,4,4,0.00774,4,0.05537
drum,4,4,0.00774,4,0.05537
drtessclifford1,4,4,0.00774,2,0.02769
drsamirsinha,4,4,0.00774,4,0.05537
droletrenee,4,4,0.00774,2,0.02769
droite,4,4,0.00774,3,0.04153
drjacobsrad,4,4,0.00774,3,0.04153
drip,4,4,0.00774,4,0.05537
drill,4,4,0.00774,4,0.05537
dried,4,4,0.00774,4,0.05537
drfauci,4,4,0.00774,4,0.05537
dressing,4,4,0.00774,4,0.05537
dread,4,4,0.00774,4,0.05537
drdenagrayson,4,4,0.00774,4,0.05537
drcraigwax,4,4,0.00774,2,0.02769
dpa,4,4,0.00774,2,0.02769
doz,4,2,0.00387,2,0.02769
downplays,4,4,0.00774,4,0.05537
downplay,4,4,0.00774,4,0.05537
downgrade,4,4,0.00774,4,0.05537
down,4,4,0.00774,4,0.05537
doubted,4,3,0.00581,3,0.04153
doublevaxed,4,2,0.00387,2,0.02769
doublevaccinated,4,4,0.00774,4,0.05537
donnezunvaccin,4,4,0.00774,4,0.05537
donnelly,4,3,0.00581,1,0.01384
donativos,4,4,0.00774,4,0.05537
donaciones,4,4,0.00774,3,0.04153
domenech,4,4,0.00774,4,0.05537
dokhoian,4,2,0.00387,2,0.02769
dogma,4,4,0.00774,4,0.05537
dod,4,4,0.00774,3,0.04153
doctrine,4,4,0.00774,4,0.05537
dmajjourno,4,4,0.00774,4,0.05537
djrothkopf,4,4,0.00774,4,0.05537
dizaines,4,4,0.00774,4,0.05537
divorce,4,4,0.00774,4,0.05537
distress,4,4,0.00774,4,0.05537
distracted,4,4,0.00774,4,0.05537
distorted,4,4,0.00774,4,0.05537
distincte,4,4,0.00774,1,0.01384
distantsarah,4,4,0.00774,3,0.04153
dissenters…,4,4,0.00774,4,0.05537
dissent,4,4,0.00774,4,0.05537
disruptive,4,4,0.00774,4,0.05537
disqualify,4,4,0.00774,4,0.05537
displacing,4,4,0.00774,4,0.05537
dismissing,4,4,0.00774,4,0.05537
disdain,4,4,0.00774,4,0.05537
discriminates,4,4,0.00774,4,0.05537
discovering,4,4,0.00774,4,0.05537
discourage,4,4,0.00774,4,0.05537
discount,4,4,0.00774,4,0.05537
discarded,4,4,0.00774,4,0.05537
disbelief,4,4,0.00774,4,0.05537
disagrees,4,4,0.00774,4,0.05537
disagreeing,4,4,0.00774,4,0.05537
disagreed,4,4,0.00774,4,0.05537
directorgeneral,4,4,0.00774,4,0.05537
directeur,4,4,0.00774,4,0.05537
diplomatic,4,4,0.00774,4,0.05537
dios,4,3,0.00581,3,0.04153
diminishes,4,4,0.00774,4,0.05537
died💔,4,4,0.00774,4,0.05537
died…,4,4,0.00774,4,0.05537
diazcanelb,4,4,0.00774,2,0.02769
dial,4,4,0.00774,4,0.05537
dgaf,4,4,0.00774,4,0.05537
deze,4,4,0.00774,2,0.02769
dewormer,4,3,0.00581,3,0.04153
devolved,4,4,0.00774,4,0.05537
devastate,4,4,0.00774,4,0.05537
devancer,4,4,0.00774,4,0.05537
determining,4,4,0.00774,4,0.05537
deterioration,4,4,0.00774,4,0.05537
details👇,4,4,0.00774,4,0.05537
detachment,4,4,0.00774,4,0.05537
destroyingweakening,4,4,0.00774,4,0.05537
después,4,4,0.00774,4,0.05537
desperation,4,4,0.00774,4,0.05537
descent,4,4,0.00774,4,0.05537
derided,4,4,0.00774,4,0.05537
derecho,4,4,0.00774,3,0.04153
depts,4,4,0.00774,4,0.05537
depressed,4,4,0.00774,4,0.05537
deportation,4,4,0.00774,4,0.05537
deployment,4,4,0.00774,4,0.05537
depletion,4,4,0.00774,4,0.05537
depleted,4,4,0.00774,4,0.05537
dentre,4,4,0.00774,4,0.05537
dent,4,4,0.00774,4,0.05537
dense,4,4,0.00774,4,0.05537
dennis,4,4,0.00774,4,0.05537
denisebatters,4,4,0.00774,2,0.02769
dengue,4,4,0.00774,4,0.05537
dems4usa,4,4,0.00774,4,0.05537
demonize,4,4,0.00774,4,0.05537
demol,4,4,0.00774,2,0.02769
demise,4,4,0.00774,4,0.05537
demi,4,4,0.00774,4,0.05537
deluged,4,4,0.00774,4,0.05537
deltavoc,4,4,0.00774,4,0.05537
deloitte,4,4,0.00774,4,0.05537
delete,4,4,0.00774,4,0.05537
degraded,4,4,0.00774,4,0.05537
degradation,4,4,0.00774,4,0.05537
defy,4,4,0.00774,4,0.05537
defender,4,4,0.00774,4,0.05537
deets,4,4,0.00774,4,0.05537
decries,4,4,0.00774,4,0.05537
decree,4,4,0.00774,4,0.05537
decimated,4,4,0.00774,4,0.05537
debtgdp,4,4,0.00774,1,0.01384
debrief,4,4,0.00774,3,0.04153
deborah,4,4,0.00774,4,0.05537
debacle,4,4,0.00774,4,0.05537
deathz,4,2,0.00387,2,0.02769
deathtotheunnwo,4,4,0.00774,3,0.04153
deathsworld,4,2,0.00387,1,0.01384
deandrehopkins,4,4,0.00774,4,0.05537
dealer,4,4,0.00774,4,0.05537
deadlinewh,4,4,0.00774,4,0.05537
ddiamond,4,4,0.00774,2,0.02769
davoir,4,4,0.00774,4,0.05537
davidsacks,4,4,0.00774,1,0.01384
davidkurten,4,4,0.00774,4,0.05537
davidkaplanmd,4,4,0.00774,3,0.04153
davidhamer1951,4,4,0.00774,2,0.02769
dautres,4,4,0.00774,3,0.04153
dated,4,4,0.00774,4,0.05537
das,4,4,0.00774,2,0.02769
danielkotzin,4,4,0.00774,3,0.04153
dancgoldberg,4,4,0.00774,1,0.01384
dalton,4,4,0.00774,4,0.05537
dalerte,4,3,0.00581,3,0.04153
d3,4,2,0.00387,2,0.02769
d,4,4,0.00774,4,0.05537
cypressnl,4,4,0.00774,2,0.02769
cyberattacks,4,4,0.00774,4,0.05537
cvangeyn,4,4,0.00774,4,0.05537
currency,4,4,0.00774,4,0.05537
curbed,4,4,0.00774,4,0.05537
cunningsq16,4,4,0.00774,2,0.02769
cult45,4,4,0.00774,4,0.05537
culprit,4,4,0.00774,4,0.05537
cullingham,4,2,0.00387,2,0.02769
culinary,4,4,0.00774,4,0.05537
ctvwinnipeg,4,4,0.00774,3,0.04153
ctvwindsor,4,4,0.00774,1,0.01384
cspleaders,4,4,0.00774,3,0.04153
cselley,4,3,0.00581,3,0.04153
crédibles,4,4,0.00774,3,0.04153
crux,4,4,0.00774,4,0.05537
cru,4,4,0.00774,4,0.05537
crossimmunity,4,4,0.00774,4,0.05537
crombies,4,4,0.00774,3,0.04153
croire,4,4,0.00774,4,0.05537
croient,4,4,0.00774,4,0.05537
criticizes,4,4,0.00774,4,0.05537
crewmembers,4,4,0.00774,4,0.05537
crematorium,4,4,0.00774,4,0.05537
creed,4,4,0.00774,4,0.05537
crece,4,2,0.00387,2,0.02769
creature,4,4,0.00774,4,0.05537
creativity,4,4,0.00774,4,0.05537
creaseskid,4,4,0.00774,4,0.05537
crawford,4,4,0.00774,4,0.05537
cr7,4,3,0.00581,1,0.01384
cqualtro,4,4,0.00774,4,0.05537
cpr,4,4,0.00774,3,0.04153
cpi,4,4,0.00774,3,0.04153
cphos,4,4,0.00774,4,0.05537
cower,4,4,0.00774,4,0.05537
covidwise,4,4,0.00774,4,0.05537
covidrestrictions,4,4,0.00774,4,0.05537
covidresearch,4,4,0.00774,3,0.04153
covidle,4,4,0.00774,4,0.05537
covididiot,4,4,0.00774,4,0.05537
covidfree,4,4,0.00774,4,0.05537
covidcases,4,4,0.00774,3,0.04153
covid19vancouver,4,4,0.00774,2,0.02769
covid19critical,4,4,0.00774,3,0.04153
covd,4,4,0.00774,4,0.05537
courtneyrcronin,4,4,0.00774,4,0.05537
countyoperated,4,4,0.00774,4,0.05537
countrygardener,4,4,0.00774,4,0.05537
counterproductive,4,4,0.00774,4,0.05537
counterfeit,4,4,0.00774,4,0.05537
costa,4,3,0.00581,3,0.04153
cosplay,4,4,0.00774,4,0.05537
correctional,4,3,0.00581,3,0.04153
coronavirus…fool,4,4,0.00774,4,0.05537
coronapandemie,4,4,0.00774,2,0.02769
coronaimpfung,4,3,0.00581,2,0.02769
corn,4,4,0.00774,3,0.04153
coping,4,4,0.00774,4,0.05537
coordination,4,4,0.00774,4,0.05537
cooganatwindrun,4,4,0.00774,3,0.04153
conventional,4,4,0.00774,4,0.05537
convalescent,4,4,0.00774,4,0.05537
contro,4,2,0.00387,2,0.02769
contrepartie,4,4,0.00774,4,0.05537
contrat,4,4,0.00774,4,0.05537
contradicts,4,4,0.00774,4,0.05537
contradict,4,4,0.00774,4,0.05537
contracté,4,4,0.00774,4,0.05537
contractor,4,4,0.00774,4,0.05537
continuous,4,4,0.00774,4,0.05537
continuons,4,4,0.00774,4,0.05537
cont,4,4,0.00774,4,0.05537
consultancy,4,4,0.00774,4,0.05537
considerable,4,4,0.00774,4,0.05537
consequently,4,4,0.00774,4,0.05537
conseil,4,4,0.00774,3,0.04153
conquered,4,4,0.00774,4,0.05537
congratulate,4,4,0.00774,4,0.05537
confederate,4,4,0.00774,4,0.05537
concrete,4,3,0.00581,3,0.04153
concession,4,3,0.00581,3,0.04153
concentrate,4,4,0.00774,4,0.05537
compromise,4,4,0.00774,4,0.05537
comprises,4,4,0.00774,4,0.05537
complotistes,4,4,0.00774,4,0.05537
complains,4,3,0.00581,3,0.04153
competitiveness,4,4,0.00774,4,0.05537
compel,4,4,0.00774,4,0.05537
communitech,4,3,0.00581,2,0.02769
commune,4,4,0.00774,3,0.04153
communautés,4,4,0.00774,4,0.05537
commonly,4,4,0.00774,4,0.05537
commissioned,4,4,0.00774,3,0.04153
commerciaux,4,4,0.00774,4,0.05537
commencé,4,4,0.00774,4,0.05537
comida,4,4,0.00774,4,0.05537
comic,4,4,0.00774,3,0.04153
comfy,4,4,0.00774,3,0.04153
comfortably,4,4,0.00774,4,0.05537
combien,4,4,0.00774,3,0.04153
colossal,4,4,0.00774,4,0.05537
colombia,4,4,0.00774,4,0.05537
colluding,4,4,0.00774,4,0.05537
collaborated,4,4,0.00774,4,0.05537
colbert,4,4,0.00774,4,0.05537
colapsados,4,4,0.00774,3,0.04153
coinciding,4,4,0.00774,4,0.05537
coincides,4,4,0.00774,4,0.05537
cohesion,4,4,0.00774,4,0.05537
cofounded,4,4,0.00774,4,0.05537
cochrane,4,2,0.00387,2,0.02769
coauthored,4,4,0.00774,4,0.05537
coated,4,4,0.00774,4,0.05537
coal,4,4,0.00774,4,0.05537
cnnsotu,4,4,0.00774,3,0.04153
cnnbrk,4,4,0.00774,4,0.05537
cmpa,4,4,0.00774,4,0.05537
cmos,4,4,0.00774,4,0.05537
cm,4,4,0.00774,4,0.05537
clubbesucher,4,2,0.00387,1,0.01384
closures…,4,4,0.00774,4,0.05537
clone,4,3,0.00581,3,0.04153
clinton,4,4,0.00774,4,0.05537
climatique,4,4,0.00774,3,0.04153
climatepoet,4,4,0.00774,2,0.02769
climatehope2,4,4,0.00774,2,0.02769
climatechangehoax,4,4,0.00774,1,0.01384
climatecatastr3,4,4,0.00774,2,0.02769
climateaction,4,4,0.00774,4,0.05537
clientsstaff,4,4,0.00774,4,0.05537
clergy,4,4,0.00774,4,0.05537
cleaned,4,3,0.00581,3,0.04153
clapanta,4,4,0.00774,4,0.05537
citizen004,4,4,0.00774,2,0.02769
cihrirsc,4,4,0.00774,3,0.04153
chsld,4,3,0.00581,2,0.02769
christina,4,4,0.00774,4,0.05537
chrisnotcapn,4,4,0.00774,4,0.05537
chrischirp,4,4,0.00774,4,0.05537
choking,4,4,0.00774,3,0.04153
choke,4,4,0.00774,4,0.05537
chlamydia,4,4,0.00774,4,0.05537
chimera414,4,4,0.00774,2,0.02769
chilliwack,4,4,0.00774,4,0.05537
cherijacobus,4,4,0.00774,4,0.05537
cheerlead,4,4,0.00774,4,0.05537
cheddar,4,4,0.00774,1,0.01384
cheating,4,4,0.00774,4,0.05537
cheaper,4,4,0.00774,4,0.05537
chastised,4,4,0.00774,4,0.05537
charlesadler,4,4,0.00774,4,0.05537
chanteclerto,4,4,0.00774,3,0.04153
cesspool,4,4,0.00774,4,0.05537
certify,4,4,0.00774,4,0.05537
celui,4,3,0.00581,3,0.04153
cellular,4,4,0.00774,4,0.05537
celinegounder,4,4,0.00774,4,0.05537
cedar,4,4,0.00774,4,0.05537
ceci,4,4,0.00774,4,0.05537
cease,4,4,0.00774,4,0.05537
cdnpse,4,4,0.00774,4,0.05537
cdnchange,4,4,0.00774,4,0.05537
cd8,4,2,0.00387,2,0.02769
ccouja,4,4,0.00774,3,0.04153
ccochranenwt,4,4,0.00774,2,0.02769
ccb,4,2,0.00387,2,0.02769
cblackst,4,4,0.00774,4,0.05537
cbcnl,4,4,0.00774,4,0.05537
cbcnewsbc,4,4,0.00774,4,0.05537
cbclondon,4,4,0.00774,4,0.05537
cb,4,4,0.00774,4,0.05537
causation,4,4,0.00774,4,0.05537
catcullingham,4,4,0.00774,3,0.04153
catalonia,4,4,0.00774,4,0.05537
caseloads,4,4,0.00774,4,0.05537
casedeath,4,4,0.00774,4,0.05537
carville,4,4,0.00774,4,0.05537
cartoonist,4,4,0.00774,4,0.05537
carte,4,4,0.00774,4,0.05537
carrie,4,3,0.00581,3,0.04153
carlos,4,4,0.00774,3,0.04153
cariboord,4,4,0.00774,1,0.01384
cariboopoli,4,4,0.00774,1,0.01384
capehartj,4,4,0.00774,4,0.05537
can—and,4,4,0.00774,4,0.05537
canister,4,4,0.00774,4,0.05537
candy,4,4,0.00774,4,0.05537
canda,4,4,0.00774,4,0.05537
canadianpm,4,4,0.00774,4,0.05537
canadianglen,4,4,0.00774,4,0.05537
canada—please,4,4,0.00774,4,0.05537
canadarelated,4,4,0.00774,3,0.04153
canadadev,4,4,0.00774,2,0.02769
camhnews,4,4,0.00774,4,0.05537
cambridge,4,4,0.00774,4,0.05537
calif,4,4,0.00774,4,0.05537
calgarymaximebernier,4,4,0.00774,4,0.05537
caerbannog666,4,4,0.00774,2,0.02769
cac,4,4,0.00774,4,0.05537
c208,4,4,0.00774,4,0.05537
c0v1d,4,4,0.00774,3,0.04153
bypassed,4,4,0.00774,4,0.05537
bypass,4,4,0.00774,4,0.05537
byline,4,4,0.00774,4,0.05537
buyout,4,4,0.00774,4,0.05537
buts,4,4,0.00774,4,0.05537
bustling,4,4,0.00774,4,0.05537
busier,4,4,0.00774,4,0.05537
burnaby,4,4,0.00774,4,0.05537
burkina,4,4,0.00774,4,0.05537
burial,4,4,0.00774,4,0.05537
buffett,4,4,0.00774,4,0.05537
buffet,4,4,0.00774,3,0.04153
bubbasranch,4,4,0.00774,2,0.02769
bsn,4,4,0.00774,4,0.05537
bryanvilleneuve,4,4,0.00774,3,0.04153
brushed,4,4,0.00774,4,0.05537
browsing,4,4,0.00774,4,0.05537
brockvillechamb,4,4,0.00774,4,0.05537
britishcolumbia,4,4,0.00774,4,0.05537
brisbane,4,4,0.00774,3,0.04153
briefest,4,4,0.00774,4,0.05537
bridle,4,4,0.00774,4,0.05537
brettkissel,4,4,0.00774,4,0.05537
brenbreithaupt,4,4,0.00774,1,0.01384
breed,4,4,0.00774,4,0.05537
breathless,4,4,0.00774,4,0.05537
breast,4,4,0.00774,4,0.05537
breakfasttv,4,4,0.00774,4,0.05537
breakenridgeyeg,4,4,0.00774,4,0.05537
brainer,4,4,0.00774,4,0.05537
bragging,4,4,0.00774,4,0.05537
bradschrag,4,4,0.00774,2,0.02769
bradmbradford,4,4,0.00774,4,0.05537
bracket,4,4,0.00774,4,0.05537
bpom,4,4,0.00774,4,0.05537
boycottvaccinepassports,4,4,0.00774,4,0.05537
boycottcomcast,4,4,0.00774,4,0.05537
boundless,4,4,0.00774,4,0.05537
boundary,4,4,0.00774,4,0.05537
botha,4,4,0.00774,4,0.05537
borne,4,4,0.00774,4,0.05537
bondi,4,3,0.00581,1,0.01384
boarding,4,4,0.00774,4,0.05537
bluewave2022,4,4,0.00774,4,0.05537
blues679,4,4,0.00774,2,0.02769
blueprint,4,4,0.00774,4,0.05537
bloomberg,4,4,0.00774,3,0.04153
blessed,4,4,0.00774,4,0.05537
bleed,4,4,0.00774,4,0.05537
blackwidow,4,4,0.00774,4,0.05537
blackface,4,4,0.00774,3,0.04153
bkives,4,4,0.00774,2,0.02769
bjp,4,4,0.00774,3,0.04153
bizcouncilbc,4,4,0.00774,1,0.01384
bizcouncilab,4,4,0.00774,2,0.02769
bir,4,4,0.00774,2,0.02769
biowarfare,4,4,0.00774,4,0.05537
biotechnology,4,4,0.00774,4,0.05537
biometric,4,4,0.00774,4,0.05537
biohazard,4,4,0.00774,4,0.05537
biodiversity,4,4,0.00774,4,0.05537
billy,4,4,0.00774,3,0.04153
billhanage,4,4,0.00774,3,0.04153
bij,4,3,0.00581,2,0.02769
bighorn,4,4,0.00774,4,0.05537
biblical,4,4,0.00774,4,0.05537
bi,4,4,0.00774,3,0.04153
bharat,4,4,0.00774,4,0.05537
bfmtv,4,4,0.00774,4,0.05537
bernier,4,4,0.00774,4,0.05537
benefited,4,4,0.00774,4,0.05537
belle,4,4,0.00774,4,0.05537
being,4,4,0.00774,4,0.05537
beetle,4,4,0.00774,3,0.04153
beautifully,4,4,0.00774,4,0.05537
bearing,4,4,0.00774,4,0.05537
bcldb,4,4,0.00774,4,0.05537
bcgeu,4,4,0.00774,4,0.05537
bbclaurak,4,4,0.00774,4,0.05537
bayer,4,4,0.00774,4,0.05537
bathhouse,4,4,0.00774,3,0.04153
bastion,4,4,0.00774,4,0.05537
barry,4,4,0.00774,4,0.05537
barrières,4,4,0.00774,3,0.04153
barrington,4,4,0.00774,4,0.05537
barcode,4,4,0.00774,4,0.05537
barbielynn01,4,4,0.00774,4,0.05537
barbarajdurkin,4,4,0.00774,2,0.02769
bandaid,4,4,0.00774,2,0.02769
ballmerknight,4,4,0.00774,4,0.05537
baisse,4,3,0.00581,3,0.04153
baffled,4,4,0.00774,4,0.05537
bacon,4,4,0.00774,4,0.05537
bach,4,4,0.00774,4,0.05537
babbitt,4,4,0.00774,4,0.05537
b4,4,4,0.00774,4,0.05537
azsun4trump,4,4,0.00774,4,0.05537
ayudar,4,4,0.00774,3,0.04153
awhile,4,4,0.00774,4,0.05537
await,4,4,0.00774,4,0.05537
avril,4,4,0.00774,4,0.05537
avid,4,4,0.00774,4,0.05537
avenue,4,4,0.00774,4,0.05537
automobile,4,4,0.00774,4,0.05537
authoritative,4,4,0.00774,4,0.05537
augsepoct,4,4,0.00774,4,0.05537
augmente,4,4,0.00774,4,0.05537
audelà,4,4,0.00774,4,0.05537
attraper,4,4,0.00774,3,0.04153
attracts,4,3,0.00581,3,0.04153
attest,4,4,0.00774,4,0.05537
attendre,4,4,0.00774,4,0.05537
atteint,4,4,0.00774,4,0.05537
atm,4,4,0.00774,4,0.05537
atlanta,4,4,0.00774,4,0.05537
athlètes,4,3,0.00581,3,0.04153
athletics,4,4,0.00774,4,0.05537
astute,4,4,0.00774,4,0.05537
astronomical,4,4,0.00774,4,0.05537
associação,4,3,0.00581,3,0.04153
asshat,4,4,0.00774,4,0.05537
assessing,4,4,0.00774,4,0.05537
assaulting,4,4,0.00774,4,0.05537
assad,4,3,0.00581,2,0.02769
aspirin,4,4,0.00774,4,0.05537
ashleyburr,4,4,0.00774,4,0.05537
arwenstar,4,4,0.00774,2,0.02769
artificially,4,4,0.00774,4,0.05537
article⬇️,4,4,0.00774,4,0.05537
arsonist,4,4,0.00774,4,0.05537
arse,4,4,0.00774,4,0.05537
arrudahoracio,4,4,0.00774,4,0.05537
arriver,4,4,0.00774,4,0.05537
arribo,4,4,0.00774,4,0.05537
arn,4,4,0.00774,4,0.05537
armstrong,4,4,0.00774,3,0.04153
arizonan,4,4,0.00774,2,0.02769
aristotlemrs,4,4,0.00774,2,0.02769
aquí,4,4,0.00774,4,0.05537
apropos,4,4,0.00774,4,0.05537
