Tweet ID,Weight,Total Times Tweeted,Tweet Text
1377299027717320706,0.06981,2,"Alex Lasarev ""Sasha daygame"" 
@SashaDaygame

Gives masculinity tips on his shitty podcast on youtube. Google him and you'll find his conspiracy shit. Well deserving of a bike in his noise making face. Watch out for this covidiot denier.

@GlobalBC @cbcnewsbc @CTVVancouver @CKNW https://t.co/rsFWSEU2GQ"
1377066509470588928,0.0658,2,"Peloton
Toilet paper shortage
Kim K's 40th bday party
Jeff Bezos getting richer
Fear of coughing in public
Mask-under-nose-wearers
Instagram caption qualifiers
“In these difficult times” e-mails

Our bracket is down to 8 pandemic annoyances. Vote: https://t.co/yMC1rXlHWx"
1377362645611765761,0.06487,2,"Florida COVID numbers are facing new scrutiny after research finds the state is undercounting the number of people who died from COVID-19 by the THOUSANDS. (at)heathergtv reveals the truth about Gov. Ron DeathSantis. 
https://t.co/c4qrDx60Fs 05"
1377302547602411523,0.06258,1,"Florida COVID numbers are facing new scrutiny after research finds the state is undercounting the number of people who died from COVID-19 by the THOUSANDS. (at)heathergtv reveals the truth about Gov. Ron DeathSantis. 
https://t.co/c4qrDwOpNU"
1377236258716520452,0.06144,2,Much-discussed @tabletmag  article embeds many assumptions into its conclusions. Is anti-Semitism really the parsimonious explanation of why educated Americans express more indulgence of BLM protests during pandemic than of Orthodox Jewish mass funerals? https://t.co/KpeVPUw28R
1377061811556659203,0.06139,5,"‼️New research argues that #Florida is *undercounting the number of #COVID19 deaths by THOUSANDS of cases* casting more doubt on bogus claims that Ron #DeathSantis successfully handled the coronavirus pandemic.
https://t.co/TXfdd5Oz3A"
1377057373085437958,0.05962,4,Breaking: Florida COVID numbers are facing new scrutiny after research finds the state is undercounting the number of people who died from COVID-19 by the THOUSANDS. @heathergtv reveals the truth about Gov. Ron DeathSantis. https://t.co/NDXhLkLilc
1377068866971566084,0.05947,3,"We are @RemoveRon. We are the org that is going to take down Ron #Deathsantis. In addition to being in Trump’s pocket, Ron refused to help dying Floridians during this pandemic. We are going to take him down. We have 117k followers. Help us to 120k by retweeting and following now"
1377062417906143234,0.05869,1,"New research published this month in the American Journal of Public Health argues that Florida is undercounting the number of people who died from COVID-19 by thousands of cases, casting new doubt on claims that Gov. Ron DeSantis navigated the coronavirus pandemic successfully. https://t.co/OXx26vUuP9"
1377077184075010051,0.05761,1,"""Florida is undercounting the number of people who died from COVID-19 by thousands of cases, casting new doubt on claims that Gov. Ron DeSantis navigated the coronavirus pandemic successfully."" https://t.co/MceHNs1Ism"
1377054974232956930,0.05755,17,"They're going to lock us down. Harder than ever.

The data is irrelevant.

The fear-mongering from health-officials and its media apparatchik is working. People are scared.

@fordnation and @JohnTory will never go against the official narrative. It would be political suicide."
1377049146557796353,0.05706,7,"How long does the city have to neglect park garbage pickup in order to have 100s of little dogshit bags overflow like this? 

Is this what civil servants got a raise during Covid for?

Bridlewood Ave if yer wondering https://t.co/t8FOtwhfZj"
1377088776023896068,0.05489,4,I remember when Trump White House tried to launch that trial balloon a yr ago. That’s when I began to realize this was an organized disinformation campaign. I was among the first to call it such. Only because I had yrs experience debunking antivax https://t.co/U8wItXHjFE
1377376607451586560,0.05453,2,"@ezralevant @Tamcolady Did I miss when Pierre revealed ANY facts about this farce?

He &amp; the entire CPC shadow cabinet is hiding that the bogus PCR created a fake pandemic, HCQ, actual mask science showing they’re medieval stupidity...

Logic dictates that Pierre is an actor. 

https://t.co/DFguc0LJep"
1377207301304545281,0.0527,39,"#cdnpoli 101: Basically, the pandemic is being used by Trudeau to ride roughshod over the House of Commons while politicking via #cdnmedia"
