Tweet ID,Weight,Total Times Tweeted,Tweet Text
1256768068564340736,0.03556,4,"At the conclusion of the Sacramento protest the California Highway Patrol assembled to discuss the successful arrests of 33 non-compliant protestors who stood too close to each-other violating the governor’s social distancing rules. [pictured]

https://t.co/xbgZ01abgG https://t.co/N7C80Pob6k"
1256275544045428736,0.03319,1,"Right Now On Fired Up @grlsbeersports #nba #NBATwitter #MLB #NFL #Wwe #gxtnetwork #np #SoundCloud #news #PodernFamily #Podcast #podgenie #podcastHQ #PODFIX #trypod  #BREAKING #UPDATE #coronavirus #COVID19 #StayHome
https://t.co/2UlRR2IrEE"
1258386637903585280,0.03319,2,"Right Now On Fired Up @grlsbeersports #nba #NBATwitter #MLB #NFL #Wwe #gxtnetwork #np #SoundCloud #news #PodernFamily #Podcast #podgenie #podcastHQ #PODFIX #trypod  #BREAKING #UPDATE #coronavirus #COVID19 #StayHome
https://t.co/wH2mmDel2H"
1256345685395410945,0.03296,3,"NEW: Aerial footage shows hundreds gathered in Huntington Beach, California, to protest Governor Newsom's stay-at-home orders and beach closures in Orange County, many without masks and defying COVID-19 social distance guidelines as they blocked traffic. https://t.co/LTKYWFhdnU https://t.co/2IdJXwDR6C"
1255869024900169729,0.03292,1,"Please do not use park amenities, such as: playgrounds &amp; outdoor exercise equipment, sports fields, basketball &amp; tennis courts, off-leash dog parks, benches, skateboard &amp; BMX parks, picnic areas, community gardens. Maximum penalty is $100,000. https://t.co/nTD8Stj0Ji https://t.co/WafsnZncbb"
1256341009123983365,0.03186,3,"🚨🚨BREAKING: Helicopter footage shows protesters in Huntington Beach protesting Gov. Newsom’s ORDER to close ALL Orange County beaches. 

Where are the masks?

Where is social distancing?

Defying #Covid_19 orders will only extend &amp; NOT #FlattenTheCuve 😡
https://t.co/lICINFRi8j"
1256336386669506561,0.03147,1,"Protesters shouted ""No more Newsom"" and ""Freedom"" at a demonstration in Huntington Beach today. 

Hundereds gathered to protest the stay-at-home order and closure of Orange County's beaches, both of which were issued by California's governor.  

https://t.co/sXEE9z111S https://t.co/Xg70IqhTbi"
1259239973905141765,0.03131,5,"End bylaw patrols in parks ⁦@JohnTory⁩ - eliminate fines/tickets, lectures, intimidation, harassment, armed border walls. Close snitch lines, take locks off basketball courts, golf courses, tennis courts. Open things up like ⁦@fordnation⁩ is doing. #openup #COVID19 https://t.co/jFLq3i2a8C"
1255288004245102593,0.03069,4,"Right Now Fired Up BarnBurner is Beyond proud to bring you @CoachsCornerDC Grapevine Podcast from 1986 with Bobby Hull &amp; Dave Stieb #coronavirus #COVID19 #Sports  #NHL #HockeyTwitter #gxtnetwork #np #SoundCloud #news #BREAKING #UPDATE #StayAtHome

https://t.co/y0yu1EwHta"
1258211685027983360,0.03064,1,"Right Now On Fired Up  
""The Tilley &amp; Billy Show"" Staring  @joeswisstilley &amp; @GreekOriginal 
#NHL #HockeyTwitter #NBA #NBATwitter #MLB
#NFL  #gxtnetwork #np #SoundCloud #news #podcasts #COVID19 #StayAtHome #BREAKING #UPDATE 

https://t.co/3rUYhN48UG"
1257810708189896704,0.03035,4,The path along Len Ford Park on the shore of Lake Ontario in the Long Branch neighbourhood in Etobicoke is lined with rocks with messages of hope and support as the city practices physical distancing to prevent the spread of COVID-19  in Toronto. #torontostrong https://t.co/pwSJ17QZRi
1256993932073984003,0.0302,1,"Right Now On Fired Up ""Crossfire #eSports Show"" Hosted by @Jake_Carter_1 &amp; @HarleyK_11
#StayAtHome #COVID19 #NHL #HockeyTwitter #NBA #NBATwitter #MLB #NFLDraft
#NFLTwitter #gxtnetwork #np #SoundCloud #news #podcasts
#PodernFamily #BREAKING #UPDATE 

https://t.co/hMiKuRifBp"
1259522531154898944,0.0302,1,"Right Now On Fired Up ""Crossfire #eSports Show"" Hosted by @Jake_Carter_1 &amp; @HarleyK_11
#StayAtHome #COVID19 #NHL #HockeyTwitter #NBA #NBATwitter #MLB #NFLDraft
#NFLTwitter #gxtnetwork #np #SoundCloud #news #podcasts
#PodernFamily #BREAKING #UPDATE 
https://t.co/zmRdjJ9ivH"
1259166744490508288,0.02986,2,"Right Now Fired Up ""Spanglish #Sports  World"" With @edharari @lgllockhart
&amp; @CKMagicSports Special Guest @MosebysGinch #COVID19 #StayHome #Sports #NHL #HockeyTwitter #NBA #NBATwitter #MLB
#NFL #gxtnetwork #np #SoundCloud #news #BREAKING #UPDATE 

https://t.co/KIyOa7zlAm"
1258145348658302977,0.02977,1,"Right Now A Special Fired Up With @lgllockhart &amp; @CKMagicSports
#DonShula #COVID19 #StayHome #Sports #NHL #HockeyTwitter #NBA #NBATwitter #MLB
#NFL #gxtnetwork #np #SoundCloud #news #BREAKING #UPDATE 

https://t.co/FJXRqcOpef"
