Document ID,Weight,Is Retweet?,Document Text
1277754474451415045,0.02198,Retweet,"Oil and gas, mining, and coal giants have all received financial &amp; regulatory relief as govts around the world enact Covid-19 recovery plans. These moves threaten to create a dirty, high-carbon legacy that long outlasts the current crisis. @Gardiner_Beth: https://t.co/iYXvx0iz09"
1279107950695477248,0.02191,Retweet,"The fact that Mitch McConnell and Senate Republicans are trying to ram through a $740 billion defense bill, but ignoring legislation to provide housing and food relief to Americans as the pandemic worsens tells you all you need to know about their priorities."
1279108273363451905,0.02191,Retweet,"The fact that Mitch McConnell and Senate Republicans are trying to ram through a $740 billion defense bill, but ignoring legislation to provide housing and food relief to Americans as the pandemic worsens tells you all you need to know about their priorities."
1279108802147581952,0.02191,Retweet,"The fact that Mitch McConnell and Senate Republicans are trying to ram through a $740 billion defense bill, but ignoring legislation to provide housing and food relief to Americans as the pandemic worsens tells you all you need to know about their priorities."
1279108940077453314,0.02191,Retweet,"The fact that Mitch McConnell and Senate Republicans are trying to ram through a $740 billion defense bill, but ignoring legislation to provide housing and food relief to Americans as the pandemic worsens tells you all you need to know about their priorities."
1279110503047012352,0.02191,Retweet,"The fact that Mitch McConnell and Senate Republicans are trying to ram through a $740 billion defense bill, but ignoring legislation to provide housing and food relief to Americans as the pandemic worsens tells you all you need to know about their priorities."
1279111256050479106,0.02191,Retweet,"The fact that Mitch McConnell and Senate Republicans are trying to ram through a $740 billion defense bill, but ignoring legislation to provide housing and food relief to Americans as the pandemic worsens tells you all you need to know about their priorities."
1279111385935261697,0.02191,Retweet,"The fact that Mitch McConnell and Senate Republicans are trying to ram through a $740 billion defense bill, but ignoring legislation to provide housing and food relief to Americans as the pandemic worsens tells you all you need to know about their priorities."
1279112429742575618,0.02191,Retweet,"The fact that Mitch McConnell and Senate Republicans are trying to ram through a $740 billion defense bill, but ignoring legislation to provide housing and food relief to Americans as the pandemic worsens tells you all you need to know about their priorities."
1279119836900098054,0.02191,Retweet,"The fact that Mitch McConnell and Senate Republicans are trying to ram through a $740 billion defense bill, but ignoring legislation to provide housing and food relief to Americans as the pandemic worsens tells you all you need to know about their priorities."
1279121452634169346,0.02191,Retweet,"The fact that Mitch McConnell and Senate Republicans are trying to ram through a $740 billion defense bill, but ignoring legislation to provide housing and food relief to Americans as the pandemic worsens tells you all you need to know about their priorities."
1279123500049920000,0.02191,Retweet,"The fact that Mitch McConnell and Senate Republicans are trying to ram through a $740 billion defense bill, but ignoring legislation to provide housing and food relief to Americans as the pandemic worsens tells you all you need to know about their priorities."
1279130118087204865,0.02191,Retweet,"The fact that Mitch McConnell and Senate Republicans are trying to ram through a $740 billion defense bill, but ignoring legislation to provide housing and food relief to Americans as the pandemic worsens tells you all you need to know about their priorities."
1279131377678548993,0.02191,Retweet,"The fact that Mitch McConnell and Senate Republicans are trying to ram through a $740 billion defense bill, but ignoring legislation to provide housing and food relief to Americans as the pandemic worsens tells you all you need to know about their priorities."
1279132500330078208,0.02191,Retweet,"The fact that Mitch McConnell and Senate Republicans are trying to ram through a $740 billion defense bill, but ignoring legislation to provide housing and food relief to Americans as the pandemic worsens tells you all you need to know about their priorities."
