Tweet ID,Weight,Total Times Tweeted,Tweet Text
1386831325462548483,0.03723,1,@kady @LeonaAlleslev @lraitt @DavidLametti @CTVNews @VassyKapelos @CBCNews @globalnews @RobertFife @MercedesGlobal @kateygoalie @Puglaas @JustinTrudeau @HedyFry @geoffregan @BoyerMichel @glen_mcgregor @ToddCTV @liberal_party @Rob_Oliphant @CommrRCMPGRC @CTV_PowerPlay @cafreeland @MinCanadaFA @mbouchardmtl @LoisLeeTV @MerellaCTV @calebmaupin @99freemind @wikileaks @TulsiGabbard @TruNews @realEdwardSzall @OSCE @UN @yfblanchet @CPC_HQ @theJagmeetSingh @AndrewScheer @NDP @BlocQuebecois @MarcGarneau @erinotoole @MichaelChongMP @HMcPhersonMP @Olympics @NATO @WHO @Olympic Cdnpoli polCan UKpolitics Auspol EUpol NZpol CTVpp USpoli PnPCBC Canada's biggest Public Health problem is the influence of Big Pharma dominating the message from #opioids to Covid19. Health🇨🇦 has known that Canadians are Vitamin D deficient for decades! https://t.co/3loul6KPoI https://t.co/6RgQgDAhFG
1382316942267015172,0.03679,1,@kady @LeonaAlleslev @lraitt @DavidLametti @CTVNews @VassyKapelos @CBCNews @globalnews @RobertFife @MercedesGlobal @kateygoalie @Puglaas @JustinTrudeau @HedyFry @geoffregan @BoyerMichel @glen_mcgregor @ToddCTV @liberal_party @Rob_Oliphant @CommrRCMPGRC @CTV_PowerPlay @cafreeland @MinCanadaFA @mbouchardmtl @LoisLeeTV @MerellaCTV @calebmaupin @99freemind @wikileaks @TulsiGabbard @TruNews @realEdwardSzall @OSCE @UN @yfblanchet @CPC_HQ @theJagmeetSingh @AndrewScheer @NDP @BlocQuebecois @MarcGarneau @erinotoole @MichaelChongMP @HMcPhersonMP @Olympics @NATO @WHO Cdnpoli polCan UKpolitics Auspol EUpol NZpol CTVpp USpoli PnPCBC @NATO might have invaded Russia as part of Operation #DefenderEurope in 2020 if not for the Covid19. Disease often kills more than weapons during wartime! (intentionally or incidentally) https://t.co/qtk2rEmKG2
1383892805102145551,0.03463,1,@kady @LeonaAlleslev @lraitt @DavidLametti @CTVNews @VassyKapelos @CBCNews @globalnews @RobertFife @MercedesGlobal @kateygoalie @Puglaas @JustinTrudeau @HedyFry @geoffregan @BoyerMichel @glen_mcgregor @ToddCTV @liberal_party @Rob_Oliphant @CommrRCMPGRC @CTV_PowerPlay @cafreeland @MinCanadaFA @mbouchardmtl @LoisLeeTV @MerellaCTV @calebmaupin @99freemind @wikileaks @TulsiGabbard @TruNews @realEdwardSzall @OSCE @UN @yfblanchet @CPC_HQ @theJagmeetSingh @AndrewScheer @NDP @BlocQuebecois @MarcGarneau @erinotoole @MichaelChongMP @HMcPhersonMP @Olympics @NATO @KikkiPlanet @OPCW Cdnpoli polCan UKpolitics Auspol EUpol NZpol CTVpp USpoli PnPCBC Many European countries think this huge NATO force is being mobilized to shoot off a few rounds &amp; have a big barbeque during a declared pandemic!  https://t.co/IHfnHGXUu4
1383109084753190921,0.03448,1,@kady @LeonaAlleslev @lraitt @DavidLametti @CTVNews @VassyKapelos @CBCNews @globalnews @RobertFife @MercedesGlobal @kateygoalie @Puglaas @JustinTrudeau @HedyFry @geoffregan @BoyerMichel @glen_mcgregor @ToddCTV @liberal_party @Rob_Oliphant @CommrRCMPGRC @CTV_PowerPlay @cafreeland @MinCanadaFA @mbouchardmtl @LoisLeeTV @MerellaCTV @calebmaupin @99freemind @wikileaks @TulsiGabbard @TruNews @realEdwardSzall @OSCE @UN @yfblanchet @CPC_HQ @theJagmeetSingh @AndrewScheer @NDP @BlocQuebecois @MarcGarneau @erinotoole @MichaelChongMP @HMcPhersonMP @Olympics @NATO @KikkiPlanet @OPCW Cdnpoli polCan UKpolitics Auspol EUpol NZpol CTVpp USpoli PnPCBC Russia is in Phase II testing of their preventive treatment &amp; Covid19 cure #Mir19! https://t.co/IZLbnM9Ncp https://t.co/Zi9WfzYfrq
1382515571690930177,0.03251,1,@kady @LeonaAlleslev @lraitt @DavidLametti @CTVNews @VassyKapelos @CBCNews @globalnews @RobertFife @MercedesGlobal @kateygoalie @Puglaas @JustinTrudeau @HedyFry @geoffregan @BoyerMichel @glen_mcgregor @ToddCTV @liberal_party @Rob_Oliphant @CommrRCMPGRC @CTV_PowerPlay @cafreeland @MinCanadaFA @mbouchardmtl @LoisLeeTV @MerellaCTV @calebmaupin @99freemind @wikileaks @TulsiGabbard @TruNews @realEdwardSzall @OSCE @UN @yfblanchet @CPC_HQ @theJagmeetSingh @AndrewScheer @NDP @BlocQuebecois @MarcGarneau @erinotoole @MichaelChongMP @HMcPhersonMP @Olympics @NATO @WHO Cdnpoli polCan UKpolitics Auspol EUpol NZpol CTVpp USpoli PnPCBC Why don't Dr. Supriya Sharma &amp; @CPHO_Canada tell us that healthy people with plenty of Vitamin D in their system are NOT being hospitalized with Covid19. Mr. FluDough's experts sell vaccines! https://t.co/7ue22kNhtG https://t.co/CFCX5eczHu
1384241250648293377,0.02711,4,"Today, 🇨🇦's Finance Minister, @cafreeland, presented #Budget2021 in the House of Commons.  

This historic budget will help Canadians get through the COVID-19 Pandemic while rebuilding a more inclusive, equitable, resilient and sustainable economy.

Highlights below: #cdnpoli https://t.co/FXaZQvHv5f"
1384500707689209858,0.0268,7,"#Budget2021 is a plan to address the #Covid19 recession, put people first, create jobs, grow the middle class, and set businesses on track. It will help ensure Canada’s future is healthier, more equitable, greener and more prosperous. 

Learn more at https://t.co/0YIqxTwgT3 https://t.co/4hTMtMxW8h"
1384548147947577345,0.02679,20,"NO new spending or programs

Tell provinces they won’t be bailed out if they keep lockdowns

Phase out COVID support

Abolish foreign aid, corp welfare, diversity promotion, media subsidies, etc.

Eliminate deficit within mandate

Focus on private sector productivity and jobs https://t.co/RbDutK2nvG"
1384235460478656516,0.02641,30,"Prime Minister @JustinTrudeau makes his #RealTalkRJ debut on Tuesday, April 20th at 3:45pm MT/5:45pm ET.

We'll talk #Budget2021, including Canada's #COVID19 recovery plan, job creation, and a national childcare program. 

WATCH/LISTEN LIVE: https://t.co/CkxNrMrnEB #cdnpoli"
1382455701792907264,0.02592,32,"A reminder that Kelly Loeffler, David Perdue, Richard Burr, Jim Inhofe, Ron Johnson, Dan Crenshaw committed insider trading at the very start of the pandemic in March 2020. Hope that doesn’t go away."
1384174050109321235,0.02583,4,"@erinotoole ‘Canadians keep being let down by the Liberals. With their slow and incompetent pandemic response and attempts to ‘reimagine the economy’. They offer no solutions. Our vision offers hope, recovery and growth, so we can secure the future for all.’
🤦🏻‍♂️

Erin VOTED NAY ON C-14

1/2 https://t.co/drTHkDy7U3"
1384252199136497668,0.02582,1,"Budget 2021: historic investment to address the specific wounds of the COVID-19 recession, put people first, create jobs, grow the middle class, set businesses on a track for long-term growth, &amp; ensure Canada’s future will be healthier, more equitable, greener, &amp; more prosperous. https://t.co/IbqK9wXLPA"
1384943864566501377,0.0257,1,".#Budget2021 is an historic investment to address the wounds of the #COVID19 recession, put people first, create jobs, grow the middle class, set businesses on a track for long-term growth,and ensure that our future will be healthier, more equitable, greener, and more prosperous. https://t.co/kTK91TWDSk"
1382128028688343040,0.0256,1,"@erinotoole ‘Last weekend the Prime Minister and the Liberals wasted time planning an election and attacking me.’
🤦🏻‍♂️

Erin
The MP from Oklahoma.

Your Shadow Health Minister that spent the first 6 months of the pandemic in another country attacks the PM often.

Let’s discuss.

⬇️
#cdnpoli https://t.co/awzPk508o0"
1384250551215345665,0.02549,15,"(1/2) What I have heard today from @cafreeland in #Budget2021 makes me optimistic. Canada understands the impact the pandemic has had on the North. It has laid bare the gaps in our society, and this budget addresses several shared priorities. #nwtpoli #cdnpoli"
