Document ID,Weight,Is Retweet?,Document Text
1224628885679046656,0.04148,Retweet,"Internal Video From Crematorium in #Wuhan.

All corpses packed in body bags &amp; lined up, waiting for incineration.

Yet the workers are singing Jackie Chan's song at the Spring Festival Gala, “My country doesn’t seem sick at all”

#CoronavirusOutbreak 

Via: Jennifer Zeng's blog https://t.co/mXfHAftsUB"
1224678154897444864,0.04148,Retweet,"Internal Video From Crematorium in #Wuhan.

All corpses packed in body bags &amp; lined up, waiting for incineration.

Yet the workers are singing Jackie Chan's song at the Spring Festival Gala, “My country doesn’t seem sick at all”

#CoronavirusOutbreak 

Via: Jennifer Zeng's blog https://t.co/mXfHAftsUB"
1224634095746961409,0.04116,Retweet,"Internal Videos From Crematories in Wuhan
All corpses were packed in body bags and lined up, waiting for incineration. Yet the workers were singing Jackie Chan's song at the Spring Festival Gala, “My country doesn’t seem sick at all” #WuhanCoronavirus #WuhanCrematories https://t.co/K5UVmJBnLo"
1224678497400037379,0.04116,Retweet,"Internal Videos From Crematories in Wuhan
All corpses were packed in body bags and lined up, waiting for incineration. Yet the workers were singing Jackie Chan's song at the Spring Festival Gala, “My country doesn’t seem sick at all” #WuhanCoronavirus #WuhanCrematories https://t.co/K5UVmJBnLo"
1225862462194507780,0.04116,Retweet,"Internal Videos From Crematories in Wuhan
All corpses were packed in body bags and lined up, waiting for incineration. Yet the workers were singing Jackie Chan's song at the Spring Festival Gala, “My country doesn’t seem sick at all” #WuhanCoronavirus #WuhanCrematories https://t.co/K5UVmJBnLo"
1224506796028649475,0.04009,Retweet,"#Wuhan has started converting three venues – a local convention center, an exhibition center and an indoor stadium, into temporary hospitals with over 3,400 beds in total for treating mild cases of novel #coronavirus https://t.co/Hmo92AtvcU"
1224586079874867201,0.04009,Retweet,"#Wuhan has started converting three venues – a local convention center, an exhibition center and an indoor stadium, into temporary hospitals with over 3,400 beds in total for treating mild cases of novel #coronavirus https://t.co/Hmo92AtvcU"
1225335087148875776,0.03887,Retweet,"@Chip2chip2 @SyLicoNgaAko @BoycottHegemony @liampclancy1 @FDPascual @Yvonne95072410 @MyRizalPH @kevinleversee @EggTarTisYummy @Andre07132000 @NoelFAquino1 @DOHgov Wuhan officials were accused of cremating the dead in secret last week, and a crematorium employee claimed the rumors are true as China adopts ""draconian measures"" to treat the outbreak.
https://t.co/edtGK02dBb"
1228180139453771779,0.03683,Retweet,"#Wikileaks search #Wuhan #Virology turns up reference to ""Australia Group Collective"" in #Zagreb &amp; #Kiev listed as having assisted Wuhan Institute of Virology to set up level 4 biocontainment lab. This ""collective"" appears under auspices of US Dept. State. https://t.co/xqgovuO7TJ"
1228199483374096384,0.03683,Retweet,"#Wikileaks search #Wuhan #Virology turns up reference to ""Australia Group Collective"" in #Zagreb &amp; #Kiev listed as having assisted Wuhan Institute of Virology to set up level 4 biocontainment lab. This ""collective"" appears under auspices of US Dept. State. https://t.co/xqgovuO7TJ"
1228203176039333897,0.03683,Retweet,"#Wikileaks search #Wuhan #Virology turns up reference to ""Australia Group Collective"" in #Zagreb &amp; #Kiev listed as having assisted Wuhan Institute of Virology to set up level 4 biocontainment lab. This ""collective"" appears under auspices of US Dept. State. https://t.co/xqgovuO7TJ"
1228220921191616512,0.03683,Retweet,"#Wikileaks search #Wuhan #Virology turns up reference to ""Australia Group Collective"" in #Zagreb &amp; #Kiev listed as having assisted Wuhan Institute of Virology to set up level 4 biocontainment lab. This ""collective"" appears under auspices of US Dept. State. https://t.co/xqgovuO7TJ"
1228342080805666816,0.03683,Retweet,"#Wikileaks search #Wuhan #Virology turns up reference to ""Australia Group Collective"" in #Zagreb &amp; #Kiev listed as having assisted Wuhan Institute of Virology to set up level 4 biocontainment lab. This ""collective"" appears under auspices of US Dept. State. https://t.co/xqgovuO7TJ"
1228470597312602113,0.03678,Retweet,"Masks are so scarce in Wuhan that doctors and nurses are using tape to patch them up. Chinese medical workers at the forefront of the fight against the coronavirus epidemic are now becoming its victims --  1,716 infected, 6 dead. w @chubailiang @amyyqin
https://t.co/4jmReWCqk7"
1228487191321567233,0.03678,Retweet,"Masks are so scarce in Wuhan that doctors and nurses are using tape to patch them up. Chinese medical workers at the forefront of the fight against the coronavirus epidemic are now becoming its victims --  1,716 infected, 6 dead. w @chubailiang @amyyqin
https://t.co/4jmReWCqk7"
