Document ID,Weight,Is Retweet?,Document Text
1225253730905358338,0.03764,Original,"Epic fail? When has this Liebral government gotten anything right in the last four years. Canadians in Chinese jails for over 400 days,nothing done! Veterans are suing Skippy.Bill C48 Bill C69 and now he wants to remove our rights and freedoms.Does anyone smell a Dictatorship?😡 https://t.co/e7GNPbrdHk"
1225257584950685697,0.03764,Retweet,"Epic fail? When has this Liebral government gotten anything right in the last four years. Canadians in Chinese jails for over 400 days,nothing done! Veterans are suing Skippy.Bill C48 Bill C69 and now he wants to remove our rights and freedoms.Does anyone smell a Dictatorship?😡 https://t.co/e7GNPbrdHk"
1225262064366575616,0.03764,Retweet,"Epic fail? When has this Liebral government gotten anything right in the last four years. Canadians in Chinese jails for over 400 days,nothing done! Veterans are suing Skippy.Bill C48 Bill C69 and now he wants to remove our rights and freedoms.Does anyone smell a Dictatorship?😡 https://t.co/e7GNPbrdHk"
1225264633172250624,0.03764,Retweet,"Epic fail? When has this Liebral government gotten anything right in the last four years. Canadians in Chinese jails for over 400 days,nothing done! Veterans are suing Skippy.Bill C48 Bill C69 and now he wants to remove our rights and freedoms.Does anyone smell a Dictatorship?😡 https://t.co/e7GNPbrdHk"
1225302153461456898,0.03764,Retweet,"Epic fail? When has this Liebral government gotten anything right in the last four years. Canadians in Chinese jails for over 400 days,nothing done! Veterans are suing Skippy.Bill C48 Bill C69 and now he wants to remove our rights and freedoms.Does anyone smell a Dictatorship?😡 https://t.co/e7GNPbrdHk"
1225309932376989696,0.03764,Retweet,"Epic fail? When has this Liebral government gotten anything right in the last four years. Canadians in Chinese jails for over 400 days,nothing done! Veterans are suing Skippy.Bill C48 Bill C69 and now he wants to remove our rights and freedoms.Does anyone smell a Dictatorship?😡 https://t.co/e7GNPbrdHk"
1225310804658020353,0.03764,Retweet,"Epic fail? When has this Liebral government gotten anything right in the last four years. Canadians in Chinese jails for over 400 days,nothing done! Veterans are suing Skippy.Bill C48 Bill C69 and now he wants to remove our rights and freedoms.Does anyone smell a Dictatorship?😡 https://t.co/e7GNPbrdHk"
1225392404292915200,0.03764,Retweet,"Epic fail? When has this Liebral government gotten anything right in the last four years. Canadians in Chinese jails for over 400 days,nothing done! Veterans are suing Skippy.Bill C48 Bill C69 and now he wants to remove our rights and freedoms.Does anyone smell a Dictatorship?😡 https://t.co/e7GNPbrdHk"
1225394232107655168,0.03764,Retweet,"Epic fail? When has this Liebral government gotten anything right in the last four years. Canadians in Chinese jails for over 400 days,nothing done! Veterans are suing Skippy.Bill C48 Bill C69 and now he wants to remove our rights and freedoms.Does anyone smell a Dictatorship?😡 https://t.co/e7GNPbrdHk"
1225400340339621889,0.03764,Retweet,"Epic fail? When has this Liebral government gotten anything right in the last four years. Canadians in Chinese jails for over 400 days,nothing done! Veterans are suing Skippy.Bill C48 Bill C69 and now he wants to remove our rights and freedoms.Does anyone smell a Dictatorship?😡 https://t.co/e7GNPbrdHk"
1225419600038203393,0.03764,Retweet,"Epic fail? When has this Liebral government gotten anything right in the last four years. Canadians in Chinese jails for over 400 days,nothing done! Veterans are suing Skippy.Bill C48 Bill C69 and now he wants to remove our rights and freedoms.Does anyone smell a Dictatorship?😡 https://t.co/e7GNPbrdHk"
1225504643809148931,0.03764,Retweet,"Epic fail? When has this Liebral government gotten anything right in the last four years. Canadians in Chinese jails for over 400 days,nothing done! Veterans are suing Skippy.Bill C48 Bill C69 and now he wants to remove our rights and freedoms.Does anyone smell a Dictatorship?😡 https://t.co/e7GNPbrdHk"
1227396598344429570,0.03682,Retweet,"The irony of calling the leader of a republic a psychopath while China covers up yet another massive humanitarian crisis is complete lost on you, isn't it?

How many millions of innocent lives has communism claimed, Lin?

And yet you are it's champion.  

What a weak mind. https://t.co/cDGJWK98JB"
1227398093647171584,0.03682,Retweet,"The irony of calling the leader of a republic a psychopath while China covers up yet another massive humanitarian crisis is complete lost on you, isn't it?

How many millions of innocent lives has communism claimed, Lin?

And yet you are it's champion.  

What a weak mind. https://t.co/cDGJWK98JB"
1227398617264197632,0.03682,Retweet,"The irony of calling the leader of a republic a psychopath while China covers up yet another massive humanitarian crisis is complete lost on you, isn't it?

How many millions of innocent lives has communism claimed, Lin?

And yet you are it's champion.  

What a weak mind. https://t.co/cDGJWK98JB"
