Topic,Normalized Token,Number of Occurences,Number of Tweets,Percentage of Tweetts,Number of Users,Percentage of Users
5,wow,1476,1413,0.32444,1109,6.94036
5,pour,2890,2501,0.57425,647,4.04906
5,fordfailedthepeople,1399,1391,0.31939,482,3.01646
6,news,11337,10907,2.50434,4074,25.49596
6,fordnation,7012,6857,1.57443,1844,11.54015
6,canada,19470,18090,4.15362,4950,30.97816
6,ford,6801,5972,1.37122,1853,11.59647
6,government,19739,18105,4.15706,4925,30.8217
6,read,5671,5393,1.23828,2762,17.28519
6,say,25958,24042,5.52025,5798,36.28512
6,question,6094,5716,1.31244,2952,18.47425
6,onpoli,8764,8757,2.01068,2060,12.89192
6,response,12194,11609,2.66552,4091,25.60235
6,canadian,14844,13398,3.07629,3871,24.22555
6,app,3503,2841,0.65232,1455,9.1057
6,cdnpoli,15193,15175,3.48431,2843,17.7921
6,second,6573,6306,1.44791,3076,19.25027
6,minister,7070,6616,1.51909,2817,17.62939
7,health,31664,28719,6.59413,6529,40.85988
7,care,19211,16631,3.81862,4757,29.77032
7,public,15477,14447,3.31715,4746,29.70148
7,school,12163,9527,2.18748,3438,21.51574
7,healthcare,6643,6110,1.40291,2587,16.19
7,worker,6779,6159,1.41416,2717,17.00357
7,ableg,6354,6333,1.45411,1111,6.95288
7,alberta,7915,7390,1.69681,2014,12.60404
7,pandemic,81058,77467,17.78708,9855,61.6747
7,outbreak,9722,9036,2.07474,3129,19.58195
7,kenney,4126,3719,0.85391,1007,6.30202
7,hospital,11365,10093,2.31744,3588,22.45447
7,home,14387,12947,2.97274,4860,30.41492
7,student,3629,3074,0.70582,1812,11.33988
7,official,4514,4451,1.02199,2314,14.48151
8,positive,11974,11053,2.53786,3770,23.59347
8,pandemic,81058,77467,17.78708,9855,61.6747
8,house,8944,8768,2.01321,2852,17.84843
8,white,7666,7366,1.6913,2258,14.13105
8,tested,7851,6970,1.60037,2897,18.13005
8,going,14408,13675,3.1399,4715,29.50748
8,test,14936,12681,2.91167,4272,26.73509
8,penny,4753,4183,0.96045,1366,8.54872
8,control,8515,8033,1.84444,3240,20.27661
8,staff,7087,6738,1.5471,2761,17.27893
8,force,3846,3755,0.86218,2042,12.77927
8,chief,3855,3768,0.86516,1834,11.47756
8,office,3447,3352,0.76965,1892,11.84054
8,day,23492,20603,4.73062,5861,36.67939
8,reminder,2391,2380,0.54647,1635,10.23218
9,election,13479,12159,2.79181,3994,24.99531
9,vote,14368,12265,2.81615,3597,22.5108
9,cdnpoli,15193,15175,3.48431,2843,17.7921
9,liberal,9985,9358,2.14868,2396,14.99468
9,trudeau,12060,11052,2.53763,2663,16.66562
9,canadian,14844,13398,3.07629,3871,24.22555
9,pandemic,81058,77467,17.78708,9855,61.6747
9,relief,6858,6593,1.51381,2271,14.2124
9,republican,6130,5856,1.34459,1911,11.95945
9,senate,5440,4754,1.09156,1695,10.60767
9,party,5576,5243,1.20384,2625,16.42781
9,government,19739,18105,4.15706,4925,30.8217
9,money,5975,5560,1.27662,2770,17.33525
9,committee,4071,3563,0.81809,1591,9.95682
9,conservative,5148,4824,1.10763,1994,12.47888
10,year,15164,14001,3.21475,5247,32.83685
10,flu,7724,6448,1.48052,2911,18.21766
10,vaccine,10939,8799,2.02032,3413,21.35928
10,today,17661,16785,3.85398,5344,33.4439
10,home,14387,12947,2.97274,4860,30.41492
10,died,9437,8718,2.00173,3161,19.78221
10,ago,4850,4534,1.04104,2444,15.29507
10,thank,3536,3434,0.78848,2221,13.89949
10,week,14084,13295,3.05264,4649,29.09444
10,kid,4804,4039,0.92739,2329,14.57538
10,death,27029,22872,5.2516,5159,32.28613
10,month,11334,10895,2.50158,4239,26.52857
10,child,5399,4815,1.10556,2488,15.57044
10,watch,4846,4744,1.08926,2481,15.52663
10,seen,3368,3181,0.73038,2073,12.97328
