Topic,Normalized Token,Number of Occurences,Number of Tweets,Percentage of Tweetts,Number of Users,Percentage of Users
9,vaccine,6667,5507,13.283,2478,34.9753
9,vaccination,1427,1355,3.26829,935,13.19689
9,received,760,701,1.69083,548,7.73465
9,12,771,733,1.76801,532,7.50882
9,dos,1885,1505,3.63009,955,13.47918
9,book,562,494,1.19154,353,4.98236
9,clinic,483,411,0.99134,303,4.27664
9,appointment,457,387,0.93345,281,3.96613
9,shot,919,773,1.86449,587,8.28511
9,2nd,585,508,1.22531,426,6.0127
9,70,364,354,0.85386,307,4.3331
9,eligible,308,301,0.72602,254,3.58504
9,1st,322,300,0.72361,262,3.69795
10,health,3067,2798,6.74884,1525,21.52435
10,public,1463,1373,3.31171,967,13.64855
10,official,549,542,1.30732,373,5.26464
10,medical,639,600,1.44721,459,6.47848
10,care,926,862,2.07916,646,9.11785
10,follow,275,261,0.62954,237,3.3451
10,mental,330,304,0.73325,253,3.57092
10,update,804,772,1.86208,499,7.04305
10,pm,407,376,0.90692,303,4.27664
10,service,307,290,0.69949,252,3.55681
10,join,209,207,0.49929,184,2.59704
10,live,594,578,1.39415,451,6.36556
10,measure,441,435,1.04923,370,5.2223
10,watch,494,467,1.12641,378,5.33522
10,officer,277,268,0.64642,238,3.35921
11,week,1491,1315,3.17181,938,13.23924
11,million,1367,1102,2.65805,804,11.34792
11,dos,1885,1505,3.63009,955,13.47918
11,vaccine,6667,5507,13.283,2478,34.9753
11,end,992,950,2.29142,759,10.71277
11,month,1053,1025,2.47232,798,11.26323
11,pfizer,585,547,1.31938,449,6.33733
11,died,579,536,1.29284,433,6.1115
11,moderna,348,334,0.80562,286,4.0367
11,ago,376,360,0.86833,313,4.41778
11,august,228,181,0.43658,170,2.39944
11,half,230,222,0.53547,203,2.86521
11,billion,369,332,0.80079,285,4.02258
11,thousand,406,382,0.92139,339,4.78476
11,year,2033,1903,4.59008,1295,18.27805
12,canadian,1299,1200,2.89443,831,11.729
12,trudeau,1093,987,2.38067,565,7.97459
12,government,1831,1752,4.22586,1101,15.53987
12,quarantine,539,433,1.04441,346,4.88356
12,hotel,512,432,1.04199,338,4.77064
12,federal,478,465,1.12159,382,5.39167
12,travel,380,355,0.85627,298,4.20607
12,border,376,344,0.82974,288,4.06493
12,justintrudeau,317,316,0.7622,236,3.33098
12,justin,211,190,0.45828,153,2.15949
12,longer,235,229,0.55235,201,2.83698
12,isnt,249,241,0.5813,226,3.18984
12,cdnpoli,1282,1276,3.07774,724,10.21877
12,g7,218,208,0.5017,185,2.61115
12,panel,176,161,0.38834,145,2.04658
13,ontario,2517,2359,5.68996,1233,17.40296
13,province,1064,1022,2.46509,714,10.07763
13,ottawa,449,417,1.00581,296,4.17784
13,icu,594,542,1.30732,389,5.49047
13,government,1831,1752,4.22586,1101,15.53987
13,happened,243,240,0.57889,214,3.02047
13,provincial,302,294,0.70913,255,3.59915
13,exactly,175,174,0.41969,164,2.31475
13,order,621,592,1.42792,469,6.61962
13,trying,375,360,0.86833,321,4.5307
13,morning,159,159,0.38351,149,2.10303
13,onhealth,153,153,0.36904,85,1.19972
13,onpoli,1253,1253,3.02226,685,9.66831
13,stayathome,178,177,0.42693,156,2.20183
13,covid19ontario,155,155,0.37386,94,1.32675
14,time,1810,1704,4.11008,1227,17.31828
14,think,814,787,1.89826,631,8.90614
14,want,1081,1016,2.45061,791,11.16443
14,make,1113,1085,2.61704,848,11.96895
14,way,761,726,1.75113,596,8.41214
14,life,1058,993,2.39514,776,10.95272
14,guy,255,243,0.58612,226,3.18984
14,thought,264,257,0.61989,232,3.27452
14,love,246,231,0.55718,212,2.99224
14,real,332,318,0.76702,276,3.89555
14,long,559,530,1.27837,459,6.47848
14,better,534,523,1.26149,455,6.42202
14,start,493,486,1.17224,427,6.02682
14,flu,245,204,0.49205,173,2.44178
14,happen,187,184,0.44381,172,2.42766
15,mask,1371,1193,2.87754,797,11.24912
15,wear,476,450,1.08541,375,5.29287
15,thank,431,417,1.00581,366,5.16584
15,free,433,398,0.95998,346,4.88356
15,toronto,535,501,1.20842,366,5.16584
15,social,414,403,0.97204,347,4.89767
15,sure,303,298,0.71878,271,3.82498
15,thanks,342,336,0.81044,306,4.31898
15,wait,217,210,0.50652,194,2.73818
15,zero,277,254,0.61265,226,3.18984
15,distancing,203,203,0.48964,190,2.68172
15,thing,835,797,1.92238,644,9.08963
15,happy,186,185,0.44622,177,2.49824
15,wearing,198,191,0.4607,181,2.55469
15,work,1095,1014,2.44579,789,11.1362
16,death,2374,2029,4.89399,1190,16.79605
16,cdc,378,362,0.87315,281,3.96613
16,drug,240,217,0.52341,184,2.59704
16,patient,797,696,1.67877,521,7.35356
16,vaccinated,1642,1509,3.63974,1051,14.83416
16,hospital,942,853,2.05745,616,8.69442
16,mandate,178,175,0.4221,150,2.11715
16,cause,311,307,0.74049,265,3.7403
16,ivermectin,177,153,0.36904,105,1.482
16,related,222,220,0.53064,199,2.80875
16,role,166,166,0.4004,158,2.23006
16,toll,137,134,0.32321,119,1.6796
16,illness,165,163,0.39316,149,2.10303
16,treatment,285,275,0.66331,217,3.06281
16,rate,818,761,1.83555,579,8.17219
17,say,2194,2076,5.00736,1299,18.33451
17,big,616,586,1.41344,500,7.05716
17,people,3866,3460,8.34559,1852,26.13973
17,human,348,327,0.78873,292,4.12138
17,premier,781,705,1.70048,534,7.53705
17,manitoba,490,456,1.09988,286,4.0367
17,lead,271,265,0.63919,238,3.35921
17,didnt,325,305,0.73567,268,3.78264
17,pandemic,6883,6555,15.8108,3019,42.61115
17,ford,931,852,2.05504,556,7.84757
17,vaccine,6667,5507,13.283,2478,34.9753
17,rule,524,485,1.16983,384,5.4199
17,leader,441,432,1.04199,356,5.0247
17,stupid,178,171,0.41246,161,2.27241
17,crime,157,153,0.36904,140,1.97601
18,lost,512,479,1.15536,410,5.78687
18,doctor,680,612,1.47616,475,6.7043
18,read,542,534,1.28802,453,6.39379
18,saying,385,364,0.87798,327,4.61538
18,account,285,266,0.6416,220,3.10515
18,told,482,445,1.07335,366,5.16584
18,wrong,348,327,0.78873,297,4.19195
18,man,279,264,0.63677,231,3.26041
18,fauci,1310,1170,2.82207,562,7.93225
18,check,266,250,0.60301,226,3.18984
18,twitter,240,225,0.5427,191,2.69584
18,dr,1388,1289,3.1091,842,11.88426
18,tweet,230,224,0.54029,193,2.72406
18,interview,182,179,0.43175,152,2.14538
18,got,805,754,1.81866,642,9.0614
19,day,1892,1727,4.16556,1217,17.17713
19,fordnation,939,928,2.23836,532,7.50882
19,onpoli,1253,1253,3.02226,685,9.66831
19,dr,1388,1289,3.1091,842,11.88426
19,blame,252,225,0.5427,210,2.96401
19,bcpoli,511,511,1.23254,196,2.76641
19,bc,916,817,1.97062,409,5.77276
19,absolutely,212,212,0.51135,201,2.83698
19,come,718,701,1.69083,582,8.21454
19,wow,147,146,0.35216,140,1.97601
19,british,207,204,0.49205,157,2.21595
19,hope,338,330,0.79597,307,4.3331
19,article,276,267,0.64401,191,2.69584
19,votefordout2022,133,129,0.31115,77,1.0868
19,line,278,272,0.65607,237,3.3451
20,right,1195,1108,2.67252,810,11.4326
20,trump,851,735,1.77284,491,6.93013
20,medium,670,631,1.52199,463,6.53493
20,state,635,600,1.44721,465,6.56316
20,word,252,243,0.58612,209,2.94989
20,talk,275,270,0.65125,243,3.42978
20,pandemic,6883,6555,15.8108,3019,42.61115
20,called,303,299,0.72119,275,3.88144
20,list,214,209,0.50411,183,2.58292
20,turn,189,181,0.43658,167,2.35709
20,aid,219,205,0.49446,164,2.31475
20,message,187,177,0.42693,155,2.18772
20,biggest,200,198,0.47758,174,2.45589
20,america,336,318,0.76702,255,3.59915
20,president,302,288,0.69466,241,3.40155
21,news,975,930,2.24318,657,9.27311
21,good,974,943,2.27454,744,10.50106
21,cdnpoli,1282,1276,3.07774,724,10.21877
21,alberta,824,759,1.83072,424,5.98447
21,ableg,705,697,1.68118,311,4.38956
21,question,543,516,1.2446,416,5.87156
21,jkenney,384,364,0.87798,230,3.24629
21,kenney,428,392,0.94551,242,3.41567
21,great,580,553,1.33385,479,6.76076
21,abpoli,330,321,0.77426,181,2.55469
21,thread,304,300,0.72361,260,3.66972
21,job,636,590,1.42309,500,7.05716
21,covid19ab,257,257,0.61989,142,2.00423
21,contact,279,258,0.6223,207,2.92167
21,albertans,282,274,0.66089,193,2.72406
22,lockdown,1843,1675,4.04014,879,12.40649
22,end,992,950,2.29142,759,10.71277
22,attack,229,189,0.45587,176,2.48412
22,protest,228,219,0.52823,179,2.52646
22,police,235,196,0.47276,153,2.15949
22,london,138,135,0.32562,108,1.52435
22,comment,129,128,0.30874,116,1.63726
22,victoria,101,98,0.23638,64,0.90332
22,australia,97,91,0.21949,74,1.04446
22,glad,111,77,0.18573,76,1.07269
22,scientific,206,200,0.4824,170,2.39944
22,anti,104,98,0.23638,86,1.21383
22,apply,95,90,0.21708,82,1.15737
22,florida,169,157,0.37869,133,1.87721
22,son,146,136,0.32803,119,1.6796
23,le,990,767,1.85002,481,6.78899
23,shot,919,773,1.86449,587,8.28511
23,et,508,408,0.9841,213,3.00635
23,pour,326,263,0.63436,136,1.91955
23,du,295,258,0.6223,134,1.89132
23,plus,276,246,0.59336,175,2.47001
23,au,225,204,0.49205,94,1.32675
23,une,194,178,0.42934,103,1.45378
23,est,196,176,0.42452,115,1.62315
23,sur,177,155,0.37386,77,1.0868
23,pa,180,154,0.37145,99,1.39732
23,qui,171,152,0.36663,87,1.22795
23,gotten,95,95,0.22914,93,1.31263
23,dans,150,135,0.32562,84,1.1856
23,il,147,121,0.29185,77,1.0868
24,need,1828,1671,4.03049,1194,16.85251
24,know,1402,1327,3.20075,965,13.62032
24,going,800,769,1.85484,640,9.03317
24,yes,249,246,0.59336,216,3.04869
24,vote,325,293,0.70672,254,3.58504
24,hear,210,207,0.49929,191,2.69584
24,post,289,278,0.67054,249,3.51447
24,course,174,166,0.4004,151,2.13126
24,wont,205,200,0.4824,191,2.69584
24,pay,330,301,0.72602,274,3.86733
24,idea,171,168,0.40522,163,2.30064
24,probably,167,164,0.39557,150,2.11715
24,hearing,144,133,0.3208,122,1.72195
24,action,227,216,0.521,200,2.82287
24,shit,134,132,0.31839,126,1.77841
25,home,1103,999,2.40961,789,11.1362
25,stay,813,761,1.83555,624,8.80734
25,outbreak,650,593,1.43033,438,6.18207
25,city,516,447,1.07817,347,4.89767
25,order,621,592,1.42792,469,6.61962
25,place,502,493,1.18913,428,6.04093
25,safe,714,673,1.62329,553,7.80522
25,allowed,264,249,0.60059,225,3.17572
25,live,594,578,1.39415,451,6.36556
25,workplace,192,186,0.44864,171,2.41355
25,went,235,232,0.55959,217,3.06281
25,night,186,183,0.4414,173,2.44178
25,staff,389,367,0.88521,310,4.37544
25,ltc,230,179,0.43175,153,2.15949
25,plan,842,798,1.92479,609,8.59562
