Normalized Token,Number of Occurences,Number of Tweets,Percentage of Tweets,Number of Users,Percentage of Users
obtains,9,9,0.02171,9,0.12703
nuestro,9,9,0.02171,7,0.0988
nuanced,9,9,0.02171,9,0.12703
nowin,9,9,0.02171,9,0.12703
nouvelles,9,9,0.02171,9,0.12703
notably,9,9,0.02171,9,0.12703
normale,9,9,0.02171,9,0.12703
normalcy,9,9,0.02171,8,0.11291
norm,9,9,0.02171,8,0.11291
nonpartisan,9,9,0.02171,9,0.12703
nonicu,9,9,0.02171,6,0.08469
nonelected,9,9,0.02171,9,0.12703
nominated,9,9,0.02171,9,0.12703
nicely,9,9,0.02171,9,0.12703
newsweek,9,9,0.02171,8,0.11291
neglected,9,9,0.02171,9,0.12703
nbpoli,9,9,0.02171,9,0.12703
nbcnews,9,9,0.02171,9,0.12703
navigate,9,9,0.02171,9,0.12703
nada,9,9,0.02171,8,0.11291
mutant,9,9,0.02171,9,0.12703
mtgreenee,9,9,0.02171,7,0.0988
moe,9,9,0.02171,9,0.12703
modified,9,9,0.02171,9,0.12703
mitch,9,9,0.02171,9,0.12703
misrepresenting,9,9,0.02171,9,0.12703
minimal,9,9,0.02171,9,0.12703
mentioning,9,9,0.02171,9,0.12703
menos,9,9,0.02171,9,0.12703
membres,9,9,0.02171,9,0.12703
mdcmartinus,9,9,0.02171,9,0.12703
marmara,9,9,0.02171,8,0.11291
mardi,9,9,0.02171,7,0.0988
marched,9,9,0.02171,8,0.11291
marcgarneau,9,9,0.02171,9,0.12703
manchin,9,8,0.0193,7,0.0988
mal,9,9,0.02171,9,0.12703
majorité,9,9,0.02171,9,0.12703
mailbox,9,9,0.02171,9,0.12703
magnitude,9,9,0.02171,9,0.12703
lui,9,9,0.02171,9,0.12703
lt,9,9,0.02171,8,0.11291
loyal,9,9,0.02171,9,0.12703
lone,9,9,0.02171,9,0.12703
lobby,9,8,0.0193,8,0.11291
lmartinwashdc,9,9,0.02171,1,0.01411
liés,9,8,0.0193,7,0.0988
lhôtel,9,9,0.02171,8,0.11291
leela,9,9,0.02171,8,0.11291
lecture,9,9,0.02171,9,0.12703
lasted,9,9,0.02171,8,0.11291
lakeshore,9,8,0.0193,7,0.0988
labo,9,6,0.01447,4,0.05646
labeled,9,9,0.02171,8,0.11291
korean,9,8,0.0193,6,0.08469
kevin,9,9,0.02171,9,0.12703
junio,9,8,0.0193,7,0.0988
journodale,9,9,0.02171,6,0.08469
journey,9,9,0.02171,9,0.12703
johnibbitson,9,9,0.02171,2,0.02823
joecressy,9,9,0.02171,9,0.12703
jmcelroy,9,9,0.02171,6,0.08469
jimjordan,9,8,0.0193,7,0.0988
jersey,9,8,0.0193,8,0.11291
italian,9,8,0.0193,8,0.11291
intrusion,9,9,0.02171,9,0.12703
intelligent,9,9,0.02171,9,0.12703
institutional,9,9,0.02171,6,0.08469
inquest,9,9,0.02171,9,0.12703
inoculated,9,9,0.02171,9,0.12703
inoculate,9,9,0.02171,9,0.12703
ini,9,7,0.01688,2,0.02823
infinity,9,9,0.02171,8,0.11291
inappropriate,9,9,0.02171,9,0.12703
inadequate,9,9,0.02171,9,0.12703
inaction,9,9,0.02171,9,0.12703
imperative,9,9,0.02171,9,0.12703
impacting,9,9,0.02171,9,0.12703
immeasurable,9,9,0.02171,9,0.12703
idiotic,9,9,0.02171,9,0.12703
icuventilator,9,9,0.02171,7,0.0988
humanrights,9,9,0.02171,8,0.11291
hubei,9,9,0.02171,8,0.11291
howard,9,9,0.02171,9,0.12703
hopeful,9,9,0.02171,8,0.11291
honorarium,9,9,0.02171,9,0.12703
hollywood,9,7,0.01688,7,0.0988
holidaysweekends,9,9,0.02171,7,0.0988
hilllowertown,9,9,0.02171,5,0.07057
heritage,9,9,0.02171,9,0.12703
here⬇️,9,9,0.02171,3,0.04234
hepatitis,9,5,0.01206,4,0.05646
headlined,9,9,0.02171,9,0.12703
hay,9,9,0.02171,9,0.12703
hateful,9,9,0.02171,9,0.12703
halifaxtoday,9,9,0.02171,4,0.05646
haha,9,9,0.02171,9,0.12703
gymnastics,9,9,0.02171,9,0.12703
guangdong,9,8,0.0193,7,0.0988
greece,9,9,0.02171,9,0.12703
grandchild,9,9,0.02171,9,0.12703
gradually,9,9,0.02171,9,0.12703
gottlieb,9,9,0.02171,9,0.12703
googling,9,9,0.02171,9,0.12703
goldenpup,9,9,0.02171,9,0.12703
glassware,9,9,0.02171,9,0.12703
gesture,9,9,0.02171,9,0.12703
gente,9,8,0.0193,8,0.11291
generate,9,7,0.01688,7,0.0988
gee,9,9,0.02171,9,0.12703
gasoline,9,9,0.02171,9,0.12703
gardasil,9,9,0.02171,9,0.12703
garage,9,9,0.02171,9,0.12703
g,9,9,0.02171,8,0.11291
furthermore,9,9,0.02171,9,0.12703
fulltime,9,9,0.02171,9,0.12703
frenchlanguage,9,9,0.02171,9,0.12703
francoisebaylis,9,9,0.02171,6,0.08469
fossil,9,9,0.02171,9,0.12703
forming,9,9,0.02171,9,0.12703
fordmustresign,9,9,0.02171,9,0.12703
foothold,9,9,0.02171,9,0.12703
fm,9,8,0.0193,8,0.11291
float,9,9,0.02171,9,0.12703
flew,9,9,0.02171,9,0.12703
firearm,9,9,0.02171,9,0.12703
federally,9,9,0.02171,9,0.12703
famous,9,9,0.02171,9,0.12703
faites,9,9,0.02171,8,0.11291
fairness,9,9,0.02171,8,0.11291
fairly,9,9,0.02171,9,0.12703
expressing,9,9,0.02171,9,0.12703
existential,9,8,0.0193,8,0.11291
exceptional,9,9,0.02171,9,0.12703
euphoria,9,9,0.02171,9,0.12703
etfoeducators,9,9,0.02171,8,0.11291
esta,9,9,0.02171,8,0.11291
erdogan,9,9,0.02171,7,0.0988
entreprises,9,8,0.0193,7,0.0988
endorsed,9,9,0.02171,7,0.0988
encounter,9,9,0.02171,9,0.12703
embodied,9,9,0.02171,9,0.12703
embarrassed,9,9,0.02171,9,0.12703
election…,9,9,0.02171,9,0.12703
elect,9,9,0.02171,9,0.12703
ein,9,9,0.02171,3,0.04234
eastbyward,9,9,0.02171,5,0.07057
eas,9,9,0.02171,9,0.12703
dépistage,9,9,0.02171,8,0.11291
dystopian,9,9,0.02171,8,0.11291
duggan,9,9,0.02171,7,0.0988
drunk,9,8,0.0193,8,0.11291
drslmd,9,7,0.01688,4,0.05646
drsimonegold,9,9,0.02171,7,0.0988
dropin,9,9,0.02171,9,0.12703
drdagly,9,9,0.02171,9,0.12703
displayed,9,9,0.02171,9,0.12703
disheartened,9,9,0.02171,9,0.12703
discriminated,9,9,0.02171,9,0.12703
discredit,9,8,0.0193,8,0.11291
directive,9,9,0.02171,9,0.12703
dinnertime,9,9,0.02171,9,0.12703
diminishing,9,9,0.02171,9,0.12703
diane,9,9,0.02171,9,0.12703
deuxième,9,9,0.02171,8,0.11291
desk,9,9,0.02171,9,0.12703
design,9,9,0.02171,9,0.12703
describing,9,9,0.02171,9,0.12703
dependent,9,9,0.02171,9,0.12703
depend,9,9,0.02171,9,0.12703
denouncing,9,9,0.02171,8,0.11291
dennyking,9,9,0.02171,7,0.0988
denmark,9,9,0.02171,9,0.12703
delivers,9,9,0.02171,8,0.11291
delaying,9,9,0.02171,8,0.11291
daycare,9,9,0.02171,8,0.11291
dangerously,9,9,0.02171,8,0.11291
dancing,9,9,0.02171,9,0.12703
cétait,9,7,0.01688,7,0.0988
cycled,9,9,0.02171,9,0.12703
cuban,9,8,0.0193,6,0.08469
ctvwinnipeg,9,9,0.02171,7,0.0988
crusty,9,9,0.02171,9,0.12703
crb,9,9,0.02171,8,0.11291
crackdown,9,9,0.02171,9,0.12703
cpsoca,9,9,0.02171,2,0.02823
covidwise,9,9,0.02171,9,0.12703
covididiot,9,9,0.02171,7,0.0988
covidfree,9,9,0.02171,9,0.12703
coviddeniers,9,9,0.02171,9,0.12703
coronaausschuss,9,9,0.02171,2,0.02823
contamination,9,9,0.02171,8,0.11291
consecutive,9,9,0.02171,8,0.11291
conscience,9,9,0.02171,9,0.12703
confronting,9,9,0.02171,8,0.11291
confront,9,9,0.02171,9,0.12703
conditioning,9,9,0.02171,9,0.12703
commerce,9,9,0.02171,9,0.12703
colorado,9,8,0.0193,7,0.0988
coincides,9,9,0.02171,9,0.12703
coercing,9,9,0.02171,9,0.12703
closest,9,9,0.02171,9,0.12703
classic,9,9,0.02171,9,0.12703
clarity,9,9,0.02171,9,0.12703
clarify,9,9,0.02171,9,0.12703
cknw,9,9,0.02171,7,0.0988
cheating,9,9,0.02171,8,0.11291
charles,9,9,0.02171,9,0.12703
cfl,9,7,0.01688,7,0.0988
ceasefire,9,9,0.02171,9,0.12703
caveat,9,9,0.02171,9,0.12703
cathmckenna,9,9,0.02171,6,0.08469
cathedral,9,7,0.01688,7,0.0988
cape,9,9,0.02171,8,0.11291
cansino,9,7,0.01688,6,0.08469
canmericanized,9,9,0.02171,7,0.0988
candle,9,9,0.02171,9,0.12703
canaditude,9,9,0.02171,8,0.11291
calculated,9,9,0.02171,9,0.12703
caa,9,9,0.02171,9,0.12703
bye,9,5,0.01206,5,0.07057
buried,9,9,0.02171,9,0.12703
brushed,9,9,0.02171,8,0.11291
bruh,9,9,0.02171,9,0.12703
broadly,9,9,0.02171,9,0.12703
briton,9,9,0.02171,9,0.12703
breaking—victoria🇦🇺,9,9,0.02171,8,0.11291
bracing,9,9,0.02171,9,0.12703
bow,9,9,0.02171,9,0.12703
bout,9,9,0.02171,9,0.12703
bond,9,9,0.02171,9,0.12703
blunder,9,9,0.02171,9,0.12703
blindness,9,9,0.02171,8,0.11291
blatantly,9,9,0.02171,9,0.12703
blah,9,3,0.00724,3,0.04234
behavioural,9,9,0.02171,4,0.05646
beauty,9,9,0.02171,9,0.12703
bbq,9,8,0.0193,7,0.0988
balcony,9,9,0.02171,9,0.12703
bahrain,9,8,0.0193,8,0.11291
aînés,9,9,0.02171,9,0.12703
awhile,9,9,0.02171,9,0.12703
avenue,9,9,0.02171,9,0.12703
autumn,9,9,0.02171,9,0.12703
auf,9,8,0.0193,3,0.04234
audience,9,9,0.02171,9,0.12703
astounding,9,9,0.02171,9,0.12703
astonishing,9,9,0.02171,9,0.12703
assuring,9,9,0.02171,9,0.12703
assigned,9,9,0.02171,9,0.12703
antivaxx,9,9,0.02171,9,0.12703
antisemitism,9,9,0.02171,9,0.12703
antidote,9,9,0.02171,9,0.12703
anniegirl1138,9,9,0.02171,4,0.05646
analogy,9,8,0.0193,8,0.11291
amitshah,9,7,0.01688,3,0.04234
allowance,9,5,0.01206,5,0.07057
algorithm,9,9,0.02171,8,0.11291
alexpiersonamp,9,9,0.02171,8,0.11291
alaska,9,9,0.02171,8,0.11291
aircanada,9,8,0.0193,8,0.11291
afp,9,9,0.02171,9,0.12703
affordable,9,9,0.02171,9,0.12703
advises,9,9,0.02171,9,0.12703
adrianabarton,9,9,0.02171,4,0.05646
adoption,9,8,0.0193,7,0.0988
adequately,9,9,0.02171,9,0.12703
acyn,9,9,0.02171,3,0.04234
acknowledging,9,9,0.02171,9,0.12703
accidentally,9,9,0.02171,9,0.12703
abysmal,9,9,0.02171,9,0.12703
9am,9,9,0.02171,9,0.12703
9208500,9,9,0.02171,8,0.11291
801,9,9,0.02171,5,0.07057
672,9,9,0.02171,8,0.11291
670,9,9,0.02171,8,0.11291
626,9,9,0.02171,8,0.11291
500k,9,9,0.02171,9,0.12703
4896,9,9,0.02171,8,0.11291
44426,9,9,0.02171,7,0.0988
430,9,9,0.02171,9,0.12703
4267,9,9,0.02171,9,0.12703
406,9,9,0.02171,9,0.12703
38m,9,8,0.0193,8,0.11291
3488884,9,9,0.02171,9,0.12703
3157862,9,9,0.02171,9,0.12703
293,9,9,0.02171,9,0.12703
26x,9,9,0.02171,9,0.12703
26m,9,9,0.02171,9,0.12703
210,9,9,0.02171,9,0.12703
202122,9,9,0.02171,8,0.11291
19th,9,9,0.02171,9,0.12703
1905,9,9,0.02171,9,0.12703
18884445113,9,9,0.02171,9,0.12703
17yearolds,9,9,0.02171,4,0.05646
179,9,9,0.02171,9,0.12703
161,9,9,0.02171,9,0.12703
157,9,9,0.02171,9,0.12703
119,9,9,0.02171,8,0.11291
1189903,9,9,0.02171,5,0.07057
113,9,9,0.02171,9,0.12703
10th,9,9,0.02171,9,0.12703
1062,9,9,0.02171,9,0.12703
1030,9,9,0.02171,8,0.11291
1019,9,9,0.02171,9,0.12703
100m,9,9,0.02171,9,0.12703
08,9,9,0.02171,9,0.12703
050721,9,9,0.02171,9,0.12703
02,9,9,0.02171,9,0.12703
📍wasted,8,8,0.0193,8,0.11291
📍5791,8,8,0.0193,8,0.11291
📌one,8,8,0.0193,8,0.11291
🇨🇦s,8,8,0.0193,8,0.11291
▪️16,8,8,0.0193,8,0.11291
⁦premierscottmoe⁩,8,8,0.0193,8,0.11291
—stanford,8,8,0.0193,7,0.0988
—govrondesantis,8,8,0.0193,8,0.11291
—but,8,8,0.0193,8,0.11291
últimas,8,8,0.0193,5,0.07057
österreich,8,6,0.01447,1,0.01411
état,8,8,0.0193,7,0.0988
zuckerberg,8,8,0.0193,8,0.11291
zu,8,8,0.0193,4,0.05646
yvonbrunet,8,8,0.0193,8,0.11291
yukon,8,6,0.01447,6,0.08469
yegcc,8,8,0.0193,7,0.0988
wwii,8,8,0.0193,8,0.11291
wreaked,8,8,0.0193,8,0.11291
worm,8,8,0.0193,8,0.11291
witnessed,8,8,0.0193,7,0.0988
wireless,8,8,0.0193,8,0.11291
winwin,8,8,0.0193,8,0.11291
whiskey,8,8,0.0193,8,0.11291
whatsupcanada,8,8,0.0193,4,0.05646
weremember,8,8,0.0193,7,0.0988
weed,8,8,0.0193,7,0.0988
weakened,8,8,0.0193,7,0.0988
wale,8,7,0.01688,6,0.08469
véhicules,8,4,0.00965,2,0.02823
vu,8,8,0.0193,8,0.11291
voyage,8,7,0.01688,4,0.05646
viva,8,8,0.0193,8,0.11291
vilify,8,8,0.0193,8,0.11291
view…,8,8,0.0193,4,0.05646
viewing,8,8,0.0193,8,0.11291
viewer,8,7,0.01688,7,0.0988
vers,8,8,0.0193,8,0.11291
verge,8,8,0.0193,7,0.0988
vegan,8,8,0.0193,8,0.11291
varients,8,8,0.0193,8,0.11291
variantcovid,8,8,0.0193,1,0.01411
vanpoli,8,8,0.0193,7,0.0988
vandalized,8,8,0.0193,8,0.11291
vaksin,8,6,0.01447,1,0.01411
vacina,8,8,0.0193,5,0.07057
vaccinequity,8,8,0.0193,6,0.08469
utility,8,8,0.0193,7,0.0988
usatoday,8,8,0.0193,5,0.07057
upwards,8,8,0.0193,8,0.11291
updating,8,8,0.0193,8,0.11291
unwilling,8,8,0.0193,7,0.0988
unrelated,8,8,0.0193,8,0.11291
unpopular,8,8,0.0193,8,0.11291
universe,8,8,0.0193,8,0.11291
unfit,8,8,0.0193,8,0.11291
unequal,8,8,0.0193,8,0.11291
underreported,8,8,0.0193,7,0.0988
uncover,8,8,0.0193,8,0.11291
unchecked,8,8,0.0193,8,0.11291
uncat,8,8,0.0193,6,0.08469
uh,8,8,0.0193,8,0.11291
tylerrdawson,8,8,0.0193,2,0.02823
tx,8,8,0.0193,7,0.0988
turnbullwhitby,8,7,0.01688,2,0.02823
tremendous,8,8,0.0193,8,0.11291
traveled,8,8,0.0193,8,0.11291
transmission—real,8,8,0.0193,8,0.11291
transfusion,8,5,0.01206,5,0.07057
transformation,8,8,0.0193,8,0.11291
trans,8,8,0.0193,8,0.11291
traction,8,8,0.0193,8,0.11291
tobacco,8,8,0.0193,8,0.11291
titanic,8,8,0.0193,8,0.11291
tiananmen,8,8,0.0193,8,0.11291
throat,8,8,0.0193,8,0.11291
threat—airborne,8,8,0.0193,8,0.11291
theresaboyle,8,8,0.0193,8,0.11291
thereds8,8,8,0.0193,8,0.11291
theharperyears,8,8,0.0193,7,0.0988
teeth,8,8,0.0193,8,0.11291
teenage,8,8,0.0193,8,0.11291
technician,8,6,0.01447,5,0.07057
teamstclair,8,8,0.0193,1,0.01411
tbh,8,8,0.0193,8,0.11291
taxation,8,8,0.0193,8,0.11291
taramartinedu,8,8,0.0193,1,0.01411
tank,8,8,0.0193,7,0.0988
tamalama67,8,8,0.0193,7,0.0988
takeaway,8,8,0.0193,8,0.11291
swimming,8,7,0.01688,7,0.0988
sussex,8,8,0.0193,5,0.07057
superspreaders,8,8,0.0193,8,0.11291
succumbed,8,8,0.0193,8,0.11291
succumb,8,8,0.0193,7,0.0988
succeeded,8,8,0.0193,8,0.11291
subpoena,8,8,0.0193,6,0.08469
stymied,8,8,0.0193,8,0.11291
stubbornly,8,8,0.0193,8,0.11291
struck,8,8,0.0193,8,0.11291
stigmatized,8,7,0.01688,5,0.07057
sterility,8,8,0.0193,8,0.11291
stepped,8,8,0.0193,8,0.11291
stepbystep,8,8,0.0193,8,0.11291
steeletalk,8,7,0.01688,7,0.0988
statistician,8,8,0.0193,8,0.11291
stat,8,8,0.0193,8,0.11291
starved,8,8,0.0193,8,0.11291
starelementary,8,8,0.0193,8,0.11291
staged,8,8,0.0193,8,0.11291
split,8,8,0.0193,7,0.0988
splash,8,7,0.01688,7,0.0988
spewing,8,8,0.0193,8,0.11291
soutien,8,7,0.01688,6,0.08469
southeast,8,8,0.0193,8,0.11291
soooyou,8,8,0.0193,8,0.11291
sometime,8,8,0.0193,8,0.11291
sociallydistanced,8,4,0.00965,4,0.05646
soaring,8,8,0.0193,8,0.11291
smuggling,8,8,0.0193,7,0.0988
sludge,8,8,0.0193,8,0.11291
slip,8,8,0.0193,7,0.0988
skeptic,8,6,0.01447,6,0.08469
simulation,8,8,0.0193,8,0.11291
silenced,8,8,0.0193,8,0.11291
sigh,8,8,0.0193,8,0.11291
shortfall,8,8,0.0193,8,0.11291
sheer,8,8,0.0193,8,0.11291
shamble,8,8,0.0193,8,0.11291
seulement,8,8,0.0193,7,0.0988
server,8,5,0.01206,5,0.07057
serrana,8,5,0.01206,5,0.07057
senschumer,8,8,0.0193,7,0.0988
seeded,8,8,0.0193,8,0.11291
seditionists,8,8,0.0193,8,0.11291
scumbag,8,8,0.0193,8,0.11291
script,8,8,0.0193,8,0.11291
screwedup,8,8,0.0193,1,0.01411
scrapping,8,8,0.0193,8,0.11291
scientifiques,8,8,0.0193,7,0.0988
schoolchildren,8,8,0.0193,7,0.0988
scholar,8,8,0.0193,8,0.11291
scchd,8,8,0.0193,1,0.01411
scar,8,8,0.0193,8,0.11291
sane,8,8,0.0193,8,0.11291
sail,8,6,0.01447,5,0.07057
safetycanada,8,8,0.0193,6,0.08469
sacrificing,8,8,0.0193,8,0.11291
régions,8,8,0.0193,8,0.11291
région,8,7,0.01688,6,0.08469
russell,8,6,0.01447,6,0.08469
rpoconnor,8,8,0.0193,6,0.08469
roundtable,8,8,0.0193,8,0.11291
roberta,8,8,0.0193,7,0.0988
rna,8,8,0.0193,8,0.11291
riskier,8,8,0.0193,8,0.11291
reviewing,8,8,0.0193,7,0.0988
restricts,8,8,0.0193,8,0.11291
responder,8,8,0.0193,8,0.11291
repugnant,8,8,0.0193,7,0.0988
reports​,8,8,0.0193,5,0.07057
repmtg,8,8,0.0193,8,0.11291
repmarkpocan,8,8,0.0193,8,0.11291
repkatieporter,8,8,0.0193,8,0.11291
rental,8,8,0.0193,8,0.11291
renewed,8,8,0.0193,8,0.11291
reminds,8,8,0.0193,8,0.11291
reminding,8,8,0.0193,8,0.11291
releasing,8,8,0.0193,8,0.11291
reinstate,8,8,0.0193,8,0.11291
regrettable,8,8,0.0193,8,0.11291
regain,8,8,0.0193,8,0.11291
refreshing,8,8,0.0193,8,0.11291
referring,8,8,0.0193,8,0.11291
redouble,8,8,0.0193,8,0.11291
recoverability,8,8,0.0193,8,0.11291
realtime,8,8,0.0193,8,0.11291
reacted,8,8,0.0193,8,0.11291
raoult,8,7,0.01688,6,0.08469
raisetherates,8,8,0.0193,7,0.0988
rag,8,8,0.0193,8,0.11291
radar,8,8,0.0193,8,0.11291
quo,8,8,0.0193,8,0.11291
questionable,8,8,0.0193,8,0.11291
qampa,8,8,0.0193,8,0.11291
q2,8,8,0.0193,8,0.11291
purely,8,8,0.0193,8,0.11291
psw,8,7,0.01688,7,0.0988
protested,8,8,0.0193,8,0.11291
prospect,8,8,0.0193,8,0.11291
processed,8,8,0.0193,8,0.11291
printing,8,8,0.0193,8,0.11291
prey,8,8,0.0193,8,0.11291
praying,8,8,0.0193,8,0.11291
practically,8,8,0.0193,8,0.11291
poured,8,8,0.0193,8,0.11291
pot,8,8,0.0193,8,0.11291
poster,8,8,0.0193,8,0.11291
pollution,8,8,0.0193,6,0.08469
poilievre,8,8,0.0193,8,0.11291
playground,8,8,0.0193,8,0.11291
phc,8,8,0.0193,8,0.11291
pharmacistmama,8,7,0.01688,3,0.04234
peut,8,8,0.0193,8,0.11291
pearl,8,8,0.0193,8,0.11291
pawn,8,8,0.0193,8,0.11291
pathogenic,8,8,0.0193,8,0.11291
partout,8,8,0.0193,6,0.08469
partnered,8,8,0.0193,8,0.11291
participant,8,8,0.0193,8,0.11291
painted,8,8,0.0193,8,0.11291
oxycontin,8,8,0.0193,8,0.11291
overtime,8,8,0.0193,8,0.11291
oversight,8,8,0.0193,8,0.11291
overreach,8,8,0.0193,7,0.0988
outpatient,8,8,0.0193,8,0.11291
outfit,8,7,0.01688,7,0.0988
orphan,8,7,0.01688,7,0.0988
openinternet,8,8,0.0193,8,0.11291
ontariondp,8,8,0.0193,7,0.0988
onsite,8,8,0.0193,8,0.11291
oneanddone,8,8,0.0193,6,0.08469
oncanada,8,8,0.0193,8,0.11291
oms,8,7,0.01688,6,0.08469
olympian,8,8,0.0193,8,0.11291
oig,8,8,0.0193,8,0.11291
objective,8,8,0.0193,8,0.11291
oakville,8,8,0.0193,8,0.11291
nzpol,8,8,0.0193,1,0.01411
nz,8,8,0.0193,8,0.11291
nuke,8,8,0.0193,8,0.11291
nrc,8,8,0.0193,8,0.11291
nouveaubrunswick,8,5,0.01206,5,0.07057
notion,8,8,0.0193,8,0.11291
normality,8,8,0.0193,7,0.0988
noble,8,8,0.0193,8,0.11291
nobel,8,8,0.0193,8,0.11291
ngrandvaux,8,8,0.0193,5,0.07057
ng,8,7,0.01688,7,0.0988
newsroom,8,8,0.0193,8,0.11291
newspaper,8,8,0.0193,8,0.11291
newsletter,8,7,0.01688,7,0.0988
newsflash,8,8,0.0193,7,0.0988
ncriamppmoimek,8,8,0.0193,1,0.01411
navigating,8,8,0.0193,8,0.11291
nanoparticles,8,7,0.01688,7,0.0988
n1516,8,8,0.0193,8,0.11291
mypillow,8,8,0.0193,8,0.11291
myogiadityanath,8,8,0.0193,2,0.02823
mvankerkhove,8,8,0.0193,8,0.11291
mutated,8,8,0.0193,5,0.07057
mustread,8,8,0.0193,8,0.11291
murderous,8,8,0.0193,8,0.11291
municipality,8,8,0.0193,8,0.11291
munich,8,5,0.01206,5,0.07057
multi,8,8,0.0193,8,0.11291
mrmarkdolan,8,8,0.0193,7,0.0988
mproom31,8,8,0.0193,1,0.01411
mpjulian,8,8,0.0193,6,0.08469
mouse,8,8,0.0193,8,0.11291
mourning,8,8,0.0193,8,0.11291
motorcycle,8,8,0.0193,8,0.11291
morph,8,8,0.0193,8,0.11291
morninglive,8,8,0.0193,3,0.04234
mooring,8,8,0.0193,8,0.11291
mood,8,8,0.0193,8,0.11291
monumental,8,8,0.0193,7,0.0988
monthslong,8,8,0.0193,8,0.11291
moh,8,8,0.0193,8,0.11291
mit,8,7,0.01688,5,0.07057
missile,8,8,0.0193,8,0.11291
miserable,8,8,0.0193,8,0.11291
miraculous,8,8,0.0193,8,0.11291
mia,8,8,0.0193,7,0.0988
merry123459,8,8,0.0193,7,0.0988
mensen,8,5,0.01206,2,0.02823
mengele,8,8,0.0193,5,0.07057
medicaid,8,5,0.01206,5,0.07057
medic,8,8,0.0193,7,0.0988
measured,8,8,0.0193,8,0.11291
mbsk,8,8,0.0193,8,0.11291
maverickparty,8,8,0.0193,8,0.11291
matthancock,8,8,0.0193,8,0.11291
masse,8,8,0.0193,8,0.11291
masker,8,8,0.0193,8,0.11291
maryland,8,8,0.0193,8,0.11291
maple,8,8,0.0193,8,0.11291
malaysia,8,8,0.0193,7,0.0988
mainland,8,8,0.0193,6,0.08469
maharashtra,8,7,0.01688,6,0.08469
macleans,8,8,0.0193,5,0.07057
ma,8,8,0.0193,7,0.0988
lt12,8,8,0.0193,8,0.11291
loses,8,8,0.0193,7,0.0988
loosening,8,8,0.0193,8,0.11291
liquor,8,7,0.01688,7,0.0988
lindell,8,8,0.0193,8,0.11291
liferemember,8,8,0.0193,8,0.11291
lifeline,8,8,0.0193,8,0.11291
licence,8,8,0.0193,7,0.0988
lhsccanada,8,8,0.0193,1,0.01411
lgbtq2,8,6,0.01447,6,0.08469
lens,8,7,0.01688,7,0.0988
legislated,8,8,0.0193,8,0.11291
leftwing,8,8,0.0193,8,0.11291
leahhennelphoto,8,8,0.0193,8,0.11291
launder,8,8,0.0193,8,0.11291
laughed,8,8,0.0193,8,0.11291
latter,8,8,0.0193,7,0.0988
landscape,8,8,0.0193,8,0.11291
lacking,8,8,0.0193,8,0.11291
kushner,8,8,0.0193,8,0.11291
kurteichenwald,8,8,0.0193,4,0.05646
krgmt,8,8,0.0193,1,0.01411
kinsella,8,4,0.00965,4,0.05646
kimmiem1973,8,8,0.0193,6,0.08469
keynote,8,7,0.01688,7,0.0988
kennedy,8,7,0.01688,7,0.0988
kemp,8,8,0.0193,7,0.0988
karnataka,8,7,0.01688,7,0.0988
julius,8,8,0.0193,6,0.08469
julie,8,8,0.0193,8,0.11291
jt,8,8,0.0193,8,0.11291
joseph,8,8,0.0193,8,0.11291
joerogan,8,8,0.0193,8,0.11291
jodikoberinski,8,8,0.0193,1,0.01411
jfrketich,8,8,0.0193,5,0.07057
jarry,8,8,0.0193,8,0.11291
involves,8,8,0.0193,8,0.11291
invermectin,8,8,0.0193,8,0.11291
invent,8,8,0.0193,8,0.11291
introduce,8,8,0.0193,8,0.11291
intent,8,8,0.0193,8,0.11291
insists,8,8,0.0193,8,0.11291
insisting,8,8,0.0193,8,0.11291
inflated,8,7,0.01688,7,0.0988
inconceivable,8,8,0.0193,8,0.11291
inadvertently,8,8,0.0193,8,0.11291
imposes,8,8,0.0193,8,0.11291
ima,8,5,0.01206,3,0.04234
ideological,8,8,0.0193,8,0.11291
hyper,8,8,0.0193,8,0.11291
hungry,8,8,0.0193,8,0.11291
hscoffield,8,8,0.0193,3,0.04234
hpv,8,8,0.0193,8,0.11291
hotline,8,8,0.0193,8,0.11291
horrifying,8,8,0.0193,7,0.0988
horribly,8,8,0.0193,8,0.11291
homophobic,8,8,0.0193,8,0.11291
hmm,8,8,0.0193,8,0.11291
hispanic,8,8,0.0193,7,0.0988
hiatus,8,8,0.0193,8,0.11291
heures,8,8,0.0193,7,0.0988
heinous,8,8,0.0193,8,0.11291
heather,8,8,0.0193,8,0.11291
headache,8,7,0.01688,7,0.0988
hastalığı,8,7,0.01688,1,0.01411
hassanyussuff,8,8,0.0193,6,0.08469
handout,8,7,0.01688,7,0.0988
hack,8,8,0.0193,8,0.11291
gt50,8,8,0.0193,5,0.07057
groupe,8,8,0.0193,8,0.11291
gretchen,8,8,0.0193,8,0.11291
gregscott84,8,8,0.0193,7,0.0988
grasp,8,8,0.0193,8,0.11291
graphicmatt,8,8,0.0193,7,0.0988
graduated,8,8,0.0193,8,0.11291
governmentappointment,8,8,0.0193,8,0.11291
gove,8,6,0.01447,5,0.07057
golfing,8,8,0.0193,8,0.11291
glorious,8,8,0.0193,8,0.11291
globalist,8,8,0.0193,8,0.11291
getvaccinatedasap,8,8,0.0193,8,0.11291
germ,8,8,0.0193,8,0.11291
generated,8,8,0.0193,8,0.11291
gc,8,8,0.0193,5,0.07057
