Document ID,Weight,Is Retweet?,Document Text
1339193134748753922,0.02764,Retweet,"Laura Ingraham says COVID restrictions are a naked power grab by the ""medical cartel” Here are some Fox News sponsors
@WeatherTech
@officedepot
@Disney
@hulu
@legacybox
@BestBuy
@SandalsResorts
@Gabi_Insurance
@Bayer
@NordicTrack
@Playtika_Ltd
@ProcterGamble
@Tampax
@Always"
1339196553894846464,0.02764,Retweet,"Laura Ingraham says COVID restrictions are a naked power grab by the ""medical cartel” Here are some Fox News sponsors
@WeatherTech
@officedepot
@Disney
@hulu
@legacybox
@BestBuy
@SandalsResorts
@Gabi_Insurance
@Bayer
@NordicTrack
@Playtika_Ltd
@ProcterGamble
@Tampax
@Always"
1339205340005453824,0.02764,Retweet,"Laura Ingraham says COVID restrictions are a naked power grab by the ""medical cartel” Here are some Fox News sponsors
@WeatherTech
@officedepot
@Disney
@hulu
@legacybox
@BestBuy
@SandalsResorts
@Gabi_Insurance
@Bayer
@NordicTrack
@Playtika_Ltd
@ProcterGamble
@Tampax
@Always"
1339210545296273408,0.02764,Retweet,"Laura Ingraham says COVID restrictions are a naked power grab by the ""medical cartel” Here are some Fox News sponsors
@WeatherTech
@officedepot
@Disney
@hulu
@legacybox
@BestBuy
@SandalsResorts
@Gabi_Insurance
@Bayer
@NordicTrack
@Playtika_Ltd
@ProcterGamble
@Tampax
@Always"
1339242669483102208,0.02764,Retweet,"Laura Ingraham says COVID restrictions are a naked power grab by the ""medical cartel” Here are some Fox News sponsors
@WeatherTech
@officedepot
@Disney
@hulu
@legacybox
@BestBuy
@SandalsResorts
@Gabi_Insurance
@Bayer
@NordicTrack
@Playtika_Ltd
@ProcterGamble
@Tampax
@Always"
1339253316342042624,0.02764,Retweet,"Laura Ingraham says COVID restrictions are a naked power grab by the ""medical cartel” Here are some Fox News sponsors
@WeatherTech
@officedepot
@Disney
@hulu
@legacybox
@BestBuy
@SandalsResorts
@Gabi_Insurance
@Bayer
@NordicTrack
@Playtika_Ltd
@ProcterGamble
@Tampax
@Always"
1339317867750305794,0.02764,Retweet,"@mishacollins Laura Ingraham says COVID restrictions are a naked power grab by the ""medical cartel” Here are some Fox News sponsors
@WeatherTech
@officedepot
@Disney
@hulu
@legacybox
@BestBuy
@SandalsResorts
@Gabi_Insurance
@Bayer
@NordicTrack
@Playtika_Ltd
@ProcterGamble
@Tampax
@Always"
1339357393298317314,0.02764,Retweet,"Laura Ingraham says COVID restrictions are a naked power grab by the ""medical cartel” Here are some Fox News sponsors
@WeatherTech
@officedepot
@Disney
@hulu
@legacybox
@BestBuy
@SandalsResorts
@Gabi_Insurance
@Bayer
@NordicTrack
@Playtika_Ltd
@ProcterGamble
@Tampax
@Always"
1339365476640632832,0.02764,Retweet,"Laura Ingraham says COVID restrictions are a naked power grab by the ""medical cartel” Here are some Fox News sponsors
@WeatherTech
@officedepot
@Disney
@hulu
@legacybox
@BestBuy
@SandalsResorts
@Gabi_Insurance
@Bayer
@NordicTrack
@Playtika_Ltd
@ProcterGamble
@Tampax
@Always"
1339374176541487104,0.02764,Retweet,"Laura Ingraham says COVID restrictions are a naked power grab by the ""medical cartel” Here are some Fox News sponsors
@WeatherTech
@officedepot
@Disney
@hulu
@legacybox
@BestBuy
@SandalsResorts
@Gabi_Insurance
@Bayer
@NordicTrack
@Playtika_Ltd
@ProcterGamble
@Tampax
@Always"
1339378103416582145,0.02764,Retweet,"@mishacollins Laura Ingraham says COVID restrictions are a naked power grab by the ""medical cartel” Here are some Fox News sponsors
@WeatherTech
@officedepot
@Disney
@hulu
@legacybox
@BestBuy
@SandalsResorts
@Gabi_Insurance
@Bayer
@NordicTrack
@Playtika_Ltd
@ProcterGamble
@Tampax
@Always"
1339455262147665920,0.02764,Retweet,"Laura Ingraham says COVID restrictions are a naked power grab by the ""medical cartel” Here are some Fox News sponsors
@WeatherTech
@officedepot
@Disney
@hulu
@legacybox
@BestBuy
@SandalsResorts
@Gabi_Insurance
@Bayer
@NordicTrack
@Playtika_Ltd
@ProcterGamble
@Tampax
@Always"
1339713477951320067,0.02764,Retweet,"Laura Ingraham says COVID restrictions are a naked power grab by the ""medical cartel” Here are some Fox News sponsors
@WeatherTech
@officedepot
@Disney
@hulu
@legacybox
@BestBuy
@SandalsResorts
@Gabi_Insurance
@Bayer
@NordicTrack
@Playtika_Ltd
@ProcterGamble
@Tampax
@Always"
1339773374541803526,0.02764,Retweet,"Laura Ingraham says COVID restrictions are a naked power grab by the ""medical cartel” Here are some Fox News sponsors
@WeatherTech
@officedepot
@Disney
@hulu
@legacybox
@BestBuy
@SandalsResorts
@Gabi_Insurance
@Bayer
@NordicTrack
@Playtika_Ltd
@ProcterGamble
@Tampax
@Always"
1340015391184199680,0.02764,Retweet,"Laura Ingraham says COVID restrictions are a naked power grab by the ""medical cartel” Here are some Fox News sponsors
@WeatherTech
@officedepot
@Disney
@hulu
@legacybox
@BestBuy
@SandalsResorts
@Gabi_Insurance
@Bayer
@NordicTrack
@Playtika_Ltd
@ProcterGamble
@Tampax
@Always"
