Tweet ID,Weight,Total Times Tweeted,Tweet Text
1405133283852230659,0.04375,3,"[ON] 🚨TORONTO 2ND DOSE TODAY 🚨
📍Don Bosco CSS - 2 St. Andrews Blvd
🗓️June 13-17 (12pm - 8pm)
2nd Doses for M1B M1S M1G M1J M4A M4H M3J M3K M3L M3M M3N M6M M6N M9L M9N M9M M9V M9W
Read poster 👇
https://t.co/BQRnWfyS0r #VHCDose2 #COVID19ON #vhcON"
1405556321743683584,0.04326,5,"[ON] 🚨TORONTO 2ND DOSE🚨STARTING NOW🚨
📍Don Bosco CSS - 2 St. Andrews Blvd
🗓️TODAY! 12pm - 8pm
2nd Doses for M1B M1S M1G M1J M4A M4H M3J M3K M3L M3M M3N M6M M6N M9L M9N M9M M9V M9W
Read poster 👇
https://t.co/BQRnWfyS0r #VHCDose2 #COVID19ON #vhcON"
1404924861185679362,0.04168,7,"[ON] 📣TORONTO ELIGIBILITY CHANGE📣
TEHN/MGH popups incl Thorncliffe Park TOMORROW
DOSE 2 PRIORITY M1B M1G M1J M1S M3J M3K M3L M3M M3N M4A M4H M6M M6N M9L M9M M9N M9V M9W
appointments: above postals ONLY
https://t.co/xNvrbEPoBR
https://t.co/XzlTXcPbQO #VHCDose2 #COVID19ON #vhcON"
1403481795891449858,0.04117,1,"[ON] 🚨2ND DOSES TORONTO🚨
✅LIVE/WORK/SCHOOL in M9W M9V M6M M9L M9M M3J M3K M3M M3N M6N M3L M9N M1G M1B M1S M1J M4H M4A
AND 
✅had 1st dose of Pfizer more than 26 days ago
You can book RIGHT NOW @ Sunnybrook!
✨LET'S GOOO!!✨
https://t.co/E1Vf0pKGZz #VHCDose2 #COVID19ON #vhcON"
1404969637092134912,0.04075,1,@ChrisMasseyFOIs @HouseOfGab @KStateTurk @rapidgator99 @AngelosPantone @Housekeep3r @moravec_tomas @ale_battini @TomahawkVPhD @sense_strand @20manDan @Alex_on_A14 @Chris_F_Carson @xrptlrsem @DanitaDay19 @JavRoJav @NorthernMarlin @Corax_The_Raven @mcfunny @harryetaylor Next trip I make for outbreak response I’ll make sure that you get to come to the head of the line to donate your time processing blood samples to test for virus while the local volunteers have friends and family dying around them. That was my 2014. Virus denialism cost lives 1/n
1406326982606999553,0.03972,2,"[ON] 💉OTTAWA POPUP💉
⭐️ OPH priority neighbourhoods⭐️
1️⃣Ron Kolbus Lakeside Ctr 102 Greenview Ave
🗓June 19-20 9am-7pm
✨1st DOSE 12+
✨ 2nd dose 70+|1st on or b4 Apr 18|8wks post AZ
✨NO OHIP Required
🚨check your eligibility https://t.co/5gSHxBUpyt #VHCDose2 #COVID19ON #vhcON https://t.co/pbXGLbncDj"
1406588308159975425,0.03972,1,"[ON] 💉OTTAWA POPUP💉
⭐️ OPH priority neighbourhoods⭐️
1️⃣Ron Kolbus Lakeside Ctr 102 Greenview Ave
🗓June 19-20 9am-7pm
✨1st DOSE 12+
✨ 2nd dose 70+|1st on or b4 Apr 18|8wks post AZ
✨NO OHIP Required
🚨check your eligibility https://t.co/5gSHxBUpyt #VHCDose2 #COVID19ON #vhcON https://t.co/peLv5rEbxH"
1404846719813234693,0.03858,1,"Check out this mobile #COVID19 vaccine youth clinic. 
Open to all Durham residents 12-17 yrs old and their unimmunized family members. 1st dose only. 💉 

📅 June 17 &amp; 18 - 12pm–8pm
📍 Diane Hamre Rec Complex

Walk-up &amp; drive-up. No appointment required. Proof of age required. https://t.co/uYoIfj0g6P"
1404820707574431746,0.03857,1,"@moravec_tomas @ChrisMasseyFOIs @KStateTurk @HouseOfGab @ale_battini @TomahawkVPhD @sense_strand @Housekeep3r @rapidgator99 @20manDan @Alex_on_A14 @AngelosPantone @Chris_F_Carson @xrptlrsem @DanitaDay19 @JavRoJav @NorthernMarlin @Corax_The_Raven @mcfunny @harryetaylor You would almost say that the burden of proof falls on those claiming SARS-CoV-2 doesn’t exist. Let them read the Coronaviridae chapter in Fields and point out where biological science got it wrong. Until then, we can keep trying to get global transmission under control"
1405927384726085636,0.03851,1,"Check out this mobile #COVID19 vaccine youth clinic. 
Open to all Durham residents 12-17 yrs old &amp; their unimmunized family members 12+. 1st dose only. 💉 

📅 June 18 - 12pm–8pm
📍 Diane Hamre Rec Complex

Walk-up &amp; drive-up. No appointment required. Proof of age required. https://t.co/izQdUiOYGG"
