User ID	Screen Name	Number of Tweets	Number of Topics	Topics Discussed
2557859383	MEEKSVS	1056	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
16272844	johangreg	990	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
274369575	wavetop	845	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
191092262	pairsonnalitesN	831	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
241640955	jmhamiltonblog	779	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
824450408	JoanneCangal	773	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
3091880673	StutterLoudly	727	14	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14
4009632850	lmv6719	725	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
1172345379125260288	kathy19090674	713	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
897599384413765634	SouzaEluam	708	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
1223950760	KSP_Libs	666	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
2339733614	LaceyLaceyp	658	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
495066576	GadflyQuebec	627	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
37552089	suestroud	580	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
1026468656195227649	Percent76	567	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
394245906	1loriking	565	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
1305697758	britjpncdn	558	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
525857359	GeoffyPJohnston	557	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
15677734	mig30m6	541	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
1382793386	mtnbvan	526	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
1031691314536935424	BCWildfireWkly	516	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
513739938	chuddles11	498	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
19042993	Crof	481	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
977204844	MerlinofCanada	473	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
1692796112	PitRko	469	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
807865098	DennisKendel	461	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
110504574	michaelcozens	460	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
232519990	nspector4	460	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
43998427	Frazzling	458	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
704798725747531776	allan_crawshaw	458	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
1096613561147764736	Cherylscotian1	454	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
3618354350	LndOntRetweets	453	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
2915954031	rexglacer	451	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
162536320	Just_Canuck	450	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
12848262	TorontoStar	437	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
208056970	PairsonnalitesU	435	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
386007819	MLGG2	432	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
272626019	UniquelyGillian	429	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
560707426	anik1968	426	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
2245822809	mini_bubbly	421	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
2198212657	norargh1	417	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
138418838	Pairsonnalites	415	13	1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15
1587277334	bobittyboop	415	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
768976342369071105	MoriartyLab	414	14	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15
294344306	patstagepage	409	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
753278309597847552	surveyorX	409	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
15221598	jamesvgingerich	408	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
270500397	RachelleManios	403	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
18360735	suepeac	400	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
2424007068	CodieneC	396	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
49616509	StoneSculptorJN	396	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
2849064914	happyfinko	392	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
1016486686958739457	BeHappyandCivil	385	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
110194870	PaulCogan	384	14	1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15
884586449831686145	eendjekwakk	383	13	1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 13, 14, 15
1589383064	spiderzjay	381	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
4440595215	mschleifer13	380	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
413514250	ghostcatbce	379	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
40654708	Joyuslyfly	379	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
122067157	GBbruins	367	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
318240030	spookybun	365	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
52166639	n_weva	365	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
1105645631568150528	nlo_mph_mom_to3	364	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
1207023905011093504	getoncrossnow	362	14	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14
765296237331357696	proudCanadavet	361	14	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14
832170559	AilsaForshaw	359	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
84734389	ntqrt	357	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
1111450223543500828	BenTuckett1997	353	14	1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15
7922582	accrete	352	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
351686967	smcenturff	349	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
212878119	Melhathnofury	349	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
881215410410065921	DianPink2	349	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
2699710783	daveunger3	347	14	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14
14837621	timethief	347	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
1548449911	mountkidd	346	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
2190688044	BorealJo	344	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
488700754	Jeapam	344	14	1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
718040551	towjoe	340	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
635750362	BasuAshis	339	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
71080496	NEWS1130	336	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
15333188	Real_Dr_Roy	333	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
2619827831	toodamnskippy	332	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
2558166399	forsyth_barb	330	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
214492262	nisobel	329	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
14254409	Ojibray	325	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
2263235551	inky_mark	325	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
1036816881347219457	NorthBelle4	323	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
1160964450	kimber_1959	322	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
271989352	TorontoDDG	319	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
818660875259277313	DawsonMdhoust	319	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
2337446900	patrickmajor56	318	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
103031465	theslimdude	313	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
796243740293664768	delarunwoman	311	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
271590345	KenRoberts112	307	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
257097577	wavetossed	306	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
250843549	TirxieSimone	300	14	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14
222987791	deBeauxOs1	300	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
2884972871	IDefensor	299	13	1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15
4292519659	smittycanada1	295	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
975128014517362689	Cabarfeidh59	294	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
229104898	rosemarytoronto	294	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
1373991758	frawsy2010	294	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
621164749	Debp197	292	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
1032847520425107456	WalkinRobinL	291	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
3191478638	stanspak	291	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
22920024	dezsmom	291	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
245750555	mutalabala	290	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
22237383	wordsleadmeon	289	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
27049579	pmagn	289	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
299626127	desicool21	288	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
1103451206616150017	JackNationalist	287	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
4395821867	eflorian10	286	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
268385171	kurthpedersen	283	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
907646706895937536	LisaMar91564392	283	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
31016461	JdeQuebec	281	4	10, 2, 3, 15
352016398	DavidLepofsky	281	8	1, 4, 5, 6, 7, 9, 11, 12
359087790	IBAConservative	278	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
1122898483181236226	MarkParalovos	277	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
778842486	RobertCTaylor99	277	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
2653909938	bonillal1	277	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
29905232	johnndavis	274	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
825060240383172609	JLCWood2017	274	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
535553301	casualcactii	274	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
555431921	RoxanaSato	273	14	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14
3375072193	jocelyne_jocey	272	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
385678932	bee2216	270	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
2453484217	PaulSweeneyYYZ	269	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
1138253706804310018	FTU07131986	267	9	1, 3, 5, 6, 7, 8, 9, 12, 13
1072715886	srduquette3	267	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
1007838595	guffynicola	266	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
2821395707	DoyenneSolace	264	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
82241627	stewak2	262	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
985938313784807425	mbohl07	260	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
919548186590621696	gail_sloane	258	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
3018960919	RebelNewsOnline	257	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
244650352	Chuckw12	257	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
1056786633477877760	tabburs	255	14	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14
286499066	Tikisrose	254	14	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14
1182947209	DennisKoch10	253	14	1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15
3092438314	marcody8	253	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
2381913646	maryanne_rose	252	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
2925571294	emgfind	251	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
2223448596	kathymahar	251	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
796439446761734144	soyromeh1	248	14	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15
35887395	Gym2Lift	245	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
951614969837060097	carrollev1	244	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
3047671993	BonnieNorthGP	244	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
1110728904	plasercalgary	244	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
23398730	dmrider	242	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
1187143366921850883	CornerView1	241	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
1004022175	Nancy_Crouse	240	15	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
