Topic,Normalized Token,Number of Occurences,Number of Tweets,Percentage of Tweetts,Number of Users,Percentage of Users
4,eligible,2129,2049,1.00952,1336,10.87505
4,clinic,2396,2125,1.04696,1266,10.30525
4,40,3367,3154,1.55394,1690,13.75661
4,shot,4027,3293,1.62242,1932,15.7265
4,hot,2035,1930,0.95089,1133,9.22263
4,age,2822,2522,1.24256,1552,12.63329
4,spot,2142,2026,0.99819,1222,9.94709
4,pharmacy,2145,1862,0.91739,1134,9.23077
4,appointment,2659,2378,1.17161,1288,10.48433
4,blood,1678,1479,0.72869,1041,8.47375
5,pandemic,28011,27020,13.31244,6394,52.04721
5,trudeau,6321,5758,2.8369,1826,14.86365
5,canadian,7377,6869,3.38428,2636,21.45706
5,cdnpoli,9282,9274,4.56919,2282,18.5755
5,canada,15516,13953,6.87448,3962,32.25071
5,world,3983,3828,1.88601,2173,17.68824
5,minister,3947,3678,1.81211,1848,15.04274
5,liberal,2359,2223,1.09525,1103,8.97843
5,response,4173,4010,1.97568,2098,17.07774
5,failure,2339,2135,1.05189,1219,9.92267
5,job,3014,2789,1.37411,1707,13.89499
5,prime,1530,1404,0.69173,946,7.70045
5,country,5347,5009,2.46788,2449,19.93488
5,political,2179,2138,1.05337,1317,10.72039
5,government,12601,11683,5.75608,3748,30.50875
6,day,13615,12124,5.97336,4160,33.86243
6,sick,7319,6432,3.16897,2531,20.60236
6,paid,5299,5013,2.46985,2096,17.06146
6,million,4887,4018,1.97962,2105,17.13472
6,vaccine,34780,28752,14.16578,6287,51.17623
6,got,4361,4013,1.97716,2338,19.03134
6,month,4249,4098,2.01904,2260,18.39642
6,leave,2691,2588,1.27508,1493,12.15303
6,dos,4506,3880,1.91163,1936,15.75906
6,dose,2403,2193,1.08047,1342,10.92389
6,100,2267,2177,1.07258,1427,11.61579
6,second,2043,1954,0.96271,1250,10.17501
6,work,7558,6665,3.28377,3062,24.9247
6,pfizer,1792,1649,0.81244,1094,8.90517
6,worker,8137,7329,3.61091,2745,22.34432
7,people,24716,21985,10.83176,5616,45.71429
7,know,6216,5741,2.82852,2808,22.85714
7,positive,3283,3099,1.52684,1764,14.35897
7,think,4334,4102,2.02101,2241,18.24176
7,virus,4998,4729,2.32992,2334,18.99878
7,test,4322,3827,1.88552,1924,15.66138
7,tested,2133,1962,0.96665,1250,10.17501
7,outside,1847,1656,0.81589,1198,9.75173
7,thought,1368,1357,0.66858,1021,8.31095
7,home,8890,8222,4.05088,3532,28.75051
7,lockdown,8063,7446,3.66856,2821,22.96296
7,dying,2169,2096,1.03268,1336,10.87505
7,rule,1635,1549,0.76317,1114,9.06797
7,man,1199,1158,0.57053,870,7.08181
7,spread,4502,4315,2.12595,2306,18.77086
8,travel,4089,3527,1.73771,1965,15.99512
8,canada,15516,13953,6.87448,3962,32.25071
8,flight,3508,3048,1.50171,1429,11.63207
8,border,3290,3044,1.49974,1540,12.53561
8,le,3807,3022,1.4889,1533,12.47863
8,international,1531,1442,0.71046,982,7.99349
8,outdoor,1873,1511,0.74445,998,8.12373
8,restriction,4910,4722,2.32648,2384,19.40578
8,et,2100,1627,0.8016,603,4.90842
8,coming,2151,2121,1.04499,1410,11.47741
8,stayathome,1669,1648,0.81195,1093,8.89703
8,variant,6395,5581,2.74969,2339,19.03948
8,order,4332,4221,2.07964,2297,18.6976
8,quarantine,1115,1031,0.50796,721,5.86895
8,pour,1344,1106,0.54491,406,3.30484
9,health,16127,14572,7.17946,4423,36.00326
9,public,7176,6721,3.31136,2918,23.75254
9,school,5393,4135,2.03727,1725,14.04151
9,outbreak,3328,3080,1.51748,1626,13.23565
9,care,7279,6556,3.23007,2802,22.8083
9,dr,4500,4232,2.08506,2082,16.9475
9,worker,8137,7329,3.61091,2745,22.34432
9,official,1874,1855,0.91394,1165,9.48311
9,child,4150,3509,1.72884,1862,15.1567
9,testing,2174,1979,0.97503,1180,9.60521
9,workplace,2937,2642,1.30168,1369,11.14367
9,community,4305,3895,1.91902,2135,17.37892
9,student,1600,1435,0.70701,973,7.92023
9,follow,1701,1674,0.82476,1230,10.01221
9,safety,1523,1477,0.7277,1092,8.88889
10,patient,7079,6358,3.13251,2556,20.80586
10,hospital,7412,6803,3.35176,2613,21.26984
10,icu,7317,6224,3.06649,2362,19.2267
10,doctor,3256,3058,1.50664,1727,14.05779
10,care,7279,6556,3.23007,2802,22.8083
10,woman,2349,2041,1.00558,1322,10.76109
10,story,2926,2648,1.30464,1565,12.73911
10,thread,1780,1769,0.87157,1084,8.82377
10,nurse,1794,1644,0.80998,1070,8.70981
10,healthcare,2352,2265,1.11594,1384,11.26577
10,pregnant,1400,1144,0.56364,752,6.12129
10,bed,1649,1507,0.74248,990,8.05861
10,critical,1663,1572,0.77451,948,7.71673
10,oxygen,1432,1169,0.57595,725,5.90151
10,fighting,1577,1517,0.74741,785,6.38991
11,vaccinated,6630,6004,2.9581,2950,24.01302
11,mask,6857,5933,2.92312,2760,22.46642
11,wear,2824,2681,1.3209,1695,13.79731
11,american,2218,2074,1.02184,1205,9.80871
11,fully,1915,1768,0.87107,1212,9.86569
11,social,2011,1954,0.96271,1373,11.17623
11,save,1655,1635,0.80555,1146,9.32845
11,youre,1553,1433,0.70602,1088,8.85633
11,soon,1316,1305,0.64296,981,7.98535
11,cdc,1806,1723,0.8489,1096,8.92145
11,hand,1367,1293,0.63705,971,7.90395
11,wearing,1037,995,0.49023,760,6.18641
11,end,3190,3037,1.49629,1827,14.87179
11,life,5983,5541,2.72999,2681,21.82336
11,hate,1049,863,0.42519,631,5.13635
12,year,9477,8596,4.23515,3758,30.59015
12,home,8890,8222,4.05088,3532,28.75051
12,stay,6288,5879,2.89652,2967,24.1514
12,kid,3291,2645,1.30316,1456,11.85185
12,family,4801,4457,2.19591,2346,19.09646
12,friend,2252,2059,1.01445,1410,11.47741
12,good,4596,4426,2.18064,2429,19.77208
12,old,2375,2163,1.06569,1395,11.35531
12,week,8199,7517,3.70354,3223,26.23525
12,pandemic,28011,27020,13.31244,6394,52.04721
12,great,2362,2285,1.12579,1576,12.82865
12,hope,1801,1760,0.86713,1277,10.39479
12,ago,2686,2624,1.29281,1701,13.84615
12,open,3537,3291,1.62144,2013,16.38584
12,morning,1255,1239,0.61044,933,7.59463
13,death,9701,8573,4.22382,2943,23.95604
13,died,3171,3018,1.48693,1678,13.65893
13,bcpoli,3035,3031,1.49334,709,5.77127
13,bc,5123,4591,2.26193,1526,12.42165
13,2021,2084,2042,1.00607,1319,10.73667
13,people,24716,21985,10.83176,5616,45.71429
13,die,1910,1785,0.87945,1152,9.37729
13,april,4418,4092,2.01608,2027,16.4998
13,13,1741,1596,0.78633,1139,9.27147
13,fordfailedontario,865,865,0.42618,327,2.66178
13,fordmustresign,1030,996,0.49072,416,3.38624
13,thousand,1222,1159,0.57103,853,6.94343
13,2020,1629,1560,0.76859,1087,8.84819
13,covid19bc,945,945,0.46559,328,2.66992
13,event,1042,991,0.48825,767,6.24339
14,lockdown,8063,7446,3.66856,2821,22.96296
14,news,5021,4786,2.35801,2433,19.80464
14,read,2862,2814,1.38643,1718,13.98453
14,ableg,3888,3857,1.9003,779,6.34107
14,question,2226,2061,1.01543,1383,11.25763
14,yes,1543,1482,0.73016,1068,8.69353
14,say,10582,9932,4.89338,3590,29.22263
14,medium,2807,2663,1.31203,1537,12.51119
14,abpoli,1374,1366,0.67301,510,4.1514
14,jkenney,1287,1263,0.62227,479,3.89906
14,lie,1169,1076,0.53013,745,6.06431
14,happening,1242,1223,0.60256,901,7.33415
14,kenney,1574,1436,0.7075,590,4.8026
14,cdnpoli,9282,9274,4.56919,2282,18.5755
14,canadian,7377,6869,3.38428,2636,21.45706
15,india,7246,6143,3.02659,2258,18.38014
15,police,5247,4666,2.29888,2265,18.43712
15,stop,5121,4774,2.35209,2538,20.65934
15,covid19on,2660,2654,1.3076,1007,8.19699
15,toronto,5095,4774,2.35209,2076,16.89866
15,covid19vaccine,2383,2377,1.17112,794,6.46317
15,vhcon,1732,1727,0.85087,537,4.37118
15,variant,6395,5581,2.74969,2339,19.03948
15,check,1498,1482,0.73016,1125,9.15751
15,ottawa,2424,2227,1.09722,1095,8.91331
15,city,2186,2020,0.99523,1232,10.02849
15,drug,1162,1072,0.52816,733,5.96663
15,random,846,834,0.4109,642,5.22589
15,double,891,872,0.42962,678,5.51893
15,new,18031,15778,7.77364,4435,36.10094
