Topic,Normalized Token,Number of Occurences,Number of Tweets,Percentage of Tweetts,Number of Users,Percentage of Users
6,building,766,750,0.59696,575,5.86555
7,death,6629,5898,4.69451,2215,22.59512
7,toll,2534,2509,1.99704,1126,11.48628
7,china,48416,43467,34.59757,6069,61.90962
7,number,3556,3278,2.60912,1626,16.58676
7,rise,1287,1271,1.01165,751,7.66092
7,new,11597,10625,8.45697,3299,33.65296
7,dead,1523,1384,1.1016,898,9.16046
7,total,1422,1303,1.03712,735,7.4977
7,case,22934,18892,15.03709,4119,42.01775
7,died,1270,1212,0.96469,836,8.528
7,hit,1017,950,0.75615,685,6.98766
7,56,771,766,0.6097,571,5.82475
7,infection,2968,2839,2.2597,1524,15.54626
7,infected,4338,4024,3.2029,1764,17.99449
7,virus,13207,12259,9.75755,3728,38.02917
8,people,15745,14098,11.22131,4229,43.13986
8,million,4170,3786,3.01347,1948,19.87147
8,month,1388,1333,1.061,907,9.25227
8,killed,1133,1062,0.8453,795,8.10976
8,trying,980,967,0.76968,725,7.3957
8,kill,1024,838,0.66701,628,6.4062
8,white,701,675,0.53727,548,5.59013
8,gate,1040,1003,0.79834,553,5.64113
8,left,1144,1119,0.89067,799,8.15057
8,thousand,798,783,0.62323,568,5.79414
8,making,759,752,0.59855,630,6.4266
8,excuse,362,362,0.28813,335,3.41732
8,cnn,495,473,0.37648,346,3.52953
8,foundation,639,476,0.37887,355,3.62134
8,infected,4338,4024,3.2029,1764,17.99449
9,citizen,2969,2855,2.27244,1384,14.11813
9,canadian,8399,7283,5.79691,2534,25.84923
9,help,2971,2786,2.21752,1584,16.15832
9,trudeau,3702,3343,2.66086,1139,11.61889
9,china,48416,43467,34.59757,6069,61.90962
9,american,2547,2421,1.927,1422,14.50576
9,minister,2968,2522,2.00739,1372,13.99572
9,want,1982,1921,1.52902,1329,13.55707
9,foreign,1329,1272,1.01245,874,8.91564
9,job,1019,926,0.73705,733,7.4773
9,evacuate,805,799,0.63596,523,5.3351
9,quarantined,1528,1493,1.18835,940,9.5889
9,plane,2080,1992,1.58553,1203,12.27175
9,evacuating,662,661,0.52612,530,5.40651
9,government,5813,5456,4.3427,2330,23.76823
10,racist,2505,2336,1.85934,1341,13.67949
10,year,3696,3491,2.77866,2022,20.62634
10,make,2158,2001,1.5927,1365,13.92431
10,racism,2028,1950,1.5521,1233,12.57778
10,concerned,990,981,0.78083,733,7.4773
10,chinese,11010,10243,8.15292,3414,34.82607
10,sure,883,877,0.69805,683,6.96725
10,canada,14235,13251,10.54714,3671,37.44772
10,asian,1080,1045,0.83177,811,8.27298
10,seriously,651,646,0.51418,513,5.23309
10,related,610,608,0.48394,513,5.23309
10,people,15745,14098,11.22131,4229,43.13986
10,comment,629,622,0.49508,549,5.60033
10,act,626,581,0.46245,477,4.86586
10,head,570,569,0.4529,478,4.87606
11,outbreak,16098,15567,12.39056,4231,43.16026
11,market,2086,1888,1.50275,1057,10.78241
11,amid,1804,1794,1.42793,977,9.96634
11,deadly,2917,2870,2.28438,1570,16.01551
11,animal,1323,1162,0.92489,790,8.05876
11,started,903,835,0.66462,657,6.70203
11,china,48416,43467,34.59757,6069,61.90962
11,stock,739,663,0.52771,426,4.34561
11,talk,630,621,0.49429,547,5.57992
11,bat,1283,1056,0.84052,749,7.64052
11,viral,759,713,0.56751,553,5.64113
11,wildlife,506,460,0.36614,334,3.40712
11,chinese,11010,10243,8.15292,3414,34.82607
11,trade,1208,1117,0.88908,794,8.09956
11,food,794,754,0.60015,552,5.63093
12,trump,4610,4032,3.20927,1813,18.49434
12,deal,1680,1586,1.26238,1122,11.44548
12,china,48416,43467,34.59757,6069,61.90962
12,realdonaldtrump,737,734,0.58423,484,4.93726
12,president,1557,1528,1.21621,1019,10.39478
12,administration,695,653,0.51976,508,5.18209
12,day,6350,5323,4.23684,2435,24.83933
12,iran,968,835,0.66462,685,6.98766
12,personal,826,779,0.62005,587,5.98796
12,donald,447,445,0.3542,398,4.05998
12,got,1123,1082,0.86122,822,8.38519
12,force,525,505,0.40195,373,3.80496
12,tweet,568,542,0.43141,448,4.57003
12,trade,1208,1117,0.88908,794,8.09956
12,taking,1512,1500,1.19393,1055,10.76201
13,spread,8523,8106,6.45197,2966,30.25604
13,virus,13207,12259,9.75755,3728,38.02917
13,prevent,1537,1494,1.18915,1017,10.37438
13,measure,1614,1520,1.20984,992,10.11935
13,contain,1397,1394,1.10955,952,9.71131
13,country,5699,5520,4.39365,2484,25.33918
13,effort,1195,1174,0.93445,798,8.14037
13,warns,683,682,0.54284,504,5.14128
13,stop,2433,2337,1.86014,1382,14.09773
13,continues,783,783,0.62323,610,6.22258
13,china,48416,43467,34.59757,6069,61.90962
13,taking,1512,1500,1.19393,1055,10.76201
13,news,4062,3804,3.02779,1930,19.68785
13,step,659,650,0.51737,510,5.20249
13,xi,915,880,0.70044,618,6.30419
14,thing,2410,2252,1.79248,1564,15.9543
14,public,7829,7017,5.58518,2962,30.21524
14,work,2121,1985,1.57996,1327,13.53667
14,onpoli,1282,1282,1.02041,789,8.04856
14,health,20231,17138,13.64099,4626,47.18964
14,cut,856,832,0.66223,685,6.98766
14,billion,837,816,0.6495,697,7.11007
14,store,586,571,0.45449,494,5.03927
14,important,1327,1301,1.03553,915,9.33388
14,topoli,541,540,0.42981,418,4.264
14,called,673,667,0.5309,545,5.55952
14,beer,488,453,0.36057,419,4.2742
14,ford,523,520,0.41389,411,4.19259
14,set,550,547,0.43538,422,4.3048
14,conservative,764,759,0.60413,572,5.83495
15,doctor,1928,1811,1.44147,1104,11.26186
15,read,1917,1902,1.5139,1197,12.21055
15,today,2964,2909,2.31542,1696,17.30083
15,family,1771,1702,1.35471,1124,11.46588
15,medical,4324,4064,3.23474,1901,19.39202
15,low,2251,2212,1.76064,1334,13.60808
15,risk,3747,3553,2.82801,1831,18.67796
15,remains,1303,1296,1.03155,816,8.32398
15,staff,1248,1189,0.94638,804,8.20157
15,care,1729,1565,1.24566,1106,11.28226
15,ottawa,863,703,0.55955,443,4.51902
15,morning,820,812,0.64631,599,6.11037
15,updated,764,757,0.60253,534,5.44731
15,canadian,8399,7283,5.79691,2534,25.84923
15,worker,1097,1074,0.85485,682,6.95705
16,ontario,4702,4424,3.52128,2091,21.33021
16,positive,1842,1819,1.44783,1155,11.78211
16,officer,2060,2001,1.5927,1116,11.38427
16,chief,1715,1686,1.34197,1013,10.33357
16,dr,2272,2172,1.7288,1167,11.90452
16,say,11447,10623,8.45538,3421,34.89748
16,test,1636,1571,1.25044,1072,10.93543
16,tested,1386,1349,1.07374,865,8.82383
16,province,2973,2749,2.18807,1390,14.17933
16,health,20231,17138,13.64099,4626,47.18964
16,medical,4324,4064,3.23474,1901,19.39202
16,statement,887,885,0.70442,628,6.4062
16,wife,1321,1309,1.0419,947,9.66031
16,cbcnews,853,790,0.6288,422,4.3048
16,result,763,756,0.60174,591,6.02877
17,say,11447,10623,8.45538,3421,34.89748
17,expert,2276,2164,1.72244,1246,12.71039
17,control,2186,2106,1.67627,1284,13.09803
17,new,11597,10625,8.45697,3299,33.65296
17,california,840,805,0.64074,543,5.53912
17,likely,910,888,0.7068,622,6.345
17,wuhan,25615,23738,18.89427,4484,45.7411
17,uk,1177,1109,0.88271,733,7.4773
17,wont,626,622,0.49508,484,4.93726
17,patty,730,674,0.53647,520,5.3045
17,contagious,629,604,0.48075,442,4.50882
17,period,769,731,0.58184,526,5.3657
17,brought,506,483,0.38444,398,4.05998
17,county,479,454,0.36136,323,3.29491
17,drug,675,626,0.49826,497,5.06988
18,chinese,11010,10243,8.15292,3414,34.82607
18,coronaoutbreak,1486,1486,1.18278,908,9.26247
18,husband,1023,728,0.57945,616,6.28379
18,team,1089,1063,0.8461,822,8.38519
18,ship,765,729,0.58025,491,5.00867
18,cruise,719,701,0.55796,465,4.74345
18,facility,1047,746,0.59378,569,5.80435
18,research,1074,1023,0.81426,752,7.67112
18,new,11597,10625,8.45697,3299,33.65296
18,harvard,524,499,0.39718,357,3.64174
18,italy,682,654,0.52055,493,5.02907
18,sending,498,493,0.3924,433,4.41702
18,company,865,813,0.64711,605,6.17158
18,lying,538,533,0.42424,399,4.07018
18,spy,468,465,0.37012,418,4.264
19,2019ncov,5324,5140,4.09118,1694,17.28042
19,novel,4768,4615,3.67331,1945,19.84087
19,disease,3644,3417,2.71976,1917,19.55524
19,information,2352,2171,1.72801,1412,14.40375
19,info,1028,989,0.78719,723,7.37529
19,student,1053,957,0.76172,661,6.74283
19,thread,754,741,0.5898,549,5.60033
19,infectious,1212,1205,0.95912,885,9.02785
19,question,1725,1600,1.27352,1066,10.87422
19,ncov,800,773,0.61527,350,3.57034
19,prevention,715,699,0.55637,532,5.42691
19,visit,721,716,0.5699,562,5.73294
19,centre,596,593,0.472,465,4.74345
19,healthcare,571,558,0.44414,401,4.09058
19,alert,466,428,0.34067,344,3.50913
20,update,4425,4358,3.46875,1906,19.44303
20,live,2839,2796,2.22548,1433,14.61797
20,spreading,2273,2243,1.78532,1372,13.99572
20,watch,1649,1625,1.29342,942,9.6093
20,latest,1886,1873,1.49081,1120,11.42507
20,youtube,797,792,0.63039,335,3.41732
20,follow,792,787,0.62641,603,6.15118
20,trust,713,666,0.5301,528,5.38611
20,handle,510,500,0.39798,414,4.2232
20,press,630,626,0.49826,482,4.91686
20,conference,489,488,0.38842,370,3.77435
20,provide,476,471,0.37489,342,3.48873
20,situation,2228,2147,1.70891,1349,13.76109
20,daily,606,591,0.47041,442,4.50882
20,official,6670,6398,5.09249,2459,25.08416
21,fear,2701,2560,2.03763,1455,14.8424
21,government,5813,5456,4.3427,2330,23.76823
21,community,1622,1534,1.22099,1090,11.11905
21,resident,1255,1219,0.97026,779,7.94655
21,mayor,791,755,0.60094,499,5.09028
21,business,916,866,0.68929,572,5.83495
21,child,843,784,0.62402,603,6.15118
21,chinese,11010,10243,8.15292,3414,34.82607
21,racism,2028,1950,1.5521,1233,12.57778
21,lockdown,1581,1532,1.2194,886,9.03805
21,toronto,6580,5964,4.74705,2556,26.07365
21,plan,1840,1474,1.17323,955,9.74192
21,discrimination,553,506,0.40275,414,4.2232
21,message,595,593,0.472,470,4.79445
21,telling,465,464,0.36932,403,4.11099
22,virus,13207,12259,9.75755,3728,38.02917
22,lab,2399,2164,1.72244,1146,11.6903
22,vaccine,2036,1815,1.44465,1099,11.21085
22,scientist,1513,1468,1.16845,929,9.47669
22,wuhan,25615,23738,18.89427,4484,45.7411
22,study,843,827,0.65825,575,5.86555
22,ebola,736,691,0.55,527,5.37591
22,researcher,504,475,0.37808,363,3.70295
22,china,48416,43467,34.59757,6069,61.90962
22,link,640,621,0.49429,411,4.19259
22,national,2476,2418,1.92461,1289,13.14904
22,winnipeg,409,403,0.32077,291,2.96848
22,laboratory,586,562,0.44732,409,4.17219
22,warned,353,352,0.28017,291,2.96848
22,develop,345,335,0.26664,282,2.87667
23,medium,3650,3355,2.67041,1908,19.46343
23,news,4062,3804,3.02779,1930,19.68785
23,story,1705,1654,1.3165,1149,11.7209
23,social,1652,1597,1.27113,1097,11.19045
23,cbc,1343,1272,1.01245,786,8.01795
23,biological,723,678,0.53965,486,4.95767
23,post,835,817,0.65029,623,6.3552
23,program,756,747,0.59457,557,5.68193
23,reason,965,953,0.75854,786,8.01795
23,originated,814,812,0.64631,650,6.63062
23,warfare,440,426,0.33907,336,3.42752
23,twitter,746,711,0.56592,560,5.71254
23,china,48416,43467,34.59757,6069,61.90962
23,theory,622,591,0.47041,484,4.93726
23,linked,507,503,0.40036,406,4.14159
24,cdc,2151,2008,1.59827,1078,10.99663
24,risk,3747,3553,2.82801,1831,18.67796
24,symptom,2892,2752,2.19045,1450,14.79139
24,travel,4918,4350,3.46238,1979,20.1877
24,transmission,1622,1507,1.1995,855,8.72182
24,illness,1191,1111,0.8843,812,8.28318
24,mean,1056,1012,0.8055,758,7.73233
24,low,2251,2212,1.76064,1334,13.60808
24,warning,648,638,0.50782,488,4.97807
24,wuhan,25615,23738,18.89427,4484,45.7411
24,high,711,675,0.53727,488,4.97807
24,jan,1771,1496,1.19074,922,9.40528
24,january,907,888,0.7068,597,6.08997
24,respiratory,780,767,0.61049,575,5.86555
24,testing,611,591,0.47041,448,4.57003
25,travel,4918,4350,3.46238,1979,20.1877
25,city,5058,4766,3.7935,1969,20.08569
25,hong,2331,2143,1.70572,875,8.92584
25,kong,2210,2053,1.63409,859,8.76262
25,border,1933,1836,1.46136,921,9.39508
25,beijing,1813,1694,1.34834,924,9.42569
25,close,1663,1628,1.29581,945,9.63991
25,china,48416,43467,34.59757,6069,61.90962
25,ban,2012,1794,1.42793,1041,10.6192
25,hubei,1767,1600,1.27352,815,8.31378
25,chinese,11010,10243,8.15292,3414,34.82607
25,province,2973,2749,2.18807,1390,14.17933
25,school,1718,1557,1.23929,1081,11.02724
25,shanghai,1070,996,0.79277,667,6.80404
25,shut,766,738,0.58741,533,5.43711
26,confirms,1595,1589,1.26476,941,9.5991
26,state,3595,3359,2.6736,1696,17.30083
26,france,1028,1000,0.79595,675,6.88565
26,japan,1212,1129,0.89863,709,7.23248
26,united,1326,1310,1.04269,893,9.10946
26,germany,949,883,0.70282,572,5.83495
26,south,886,869,0.69168,614,6.26339
26,taiwan,883,765,0.6089,449,4.58023
26,india,705,628,0.49986,427,4.35581
26,korea,841,798,0.63517,567,5.78394
26,europe,469,458,0.36455,363,3.70295
26,singapore,567,540,0.42981,347,3.53973
26,near,554,513,0.40832,409,4.17219
26,thailand,508,499,0.39718,347,3.53973
26,humantohuman,378,372,0.29609,289,2.94808
27,flu,2758,2160,1.71925,1404,14.32215
27,look,1599,1560,1.24168,1068,10.89462
27,sick,1347,1188,0.94559,888,9.05845
27,tell,1170,1155,0.91932,860,8.77282
27,coronaviruscanada,829,829,0.65984,455,4.64144
27,thought,871,865,0.6885,706,7.20188
27,guy,967,873,0.69486,683,6.96725
27,london,521,509,0.40514,378,3.85596
27,le,855,737,0.58662,536,5.46771
27,right,1929,1858,1.47888,1243,12.67979
27,source,1312,1284,1.022,854,8.71162
27,looking,556,550,0.43777,444,4.52923
27,shot,446,427,0.33987,367,3.74375
27,worry,853,818,0.65109,668,6.81424
27,scared,445,420,0.3343,384,3.91717
28,time,4942,4685,3.72903,2336,23.82944
28,pandemic,2157,2053,1.63409,1199,12.23095
28,good,2090,2039,1.62294,1405,14.33235
28,change,1108,1084,0.86281,787,8.02815
28,think,2340,2271,1.8076,1464,14.9342
28,real,1055,1027,0.81744,753,7.68132
28,climate,1538,1351,1.07533,822,8.38519
28,start,894,872,0.69407,657,6.70203
28,fight,886,867,0.69009,681,6.94685
28,believe,794,774,0.61607,607,6.19198
28,way,1917,1871,1.48922,1293,13.18984
28,seen,1048,1042,0.82938,810,8.26278
28,fact,1309,1241,0.98777,935,9.5379
28,thanks,620,608,0.48394,494,5.03927
28,article,911,879,0.69964,507,5.17189
29,mask,3407,2891,2.30109,1416,14.44456
29,know,3911,3694,2.94024,2163,22.06467
29,need,3441,3287,2.61629,1906,19.44303
29,face,1558,1511,1.20268,924,9.42569
29,wuhancoronavirus,2401,2381,1.89516,791,8.06896
29,hand,1404,1259,1.0021,917,9.35428
29,protect,1994,1954,1.55529,1317,13.43466
29,wuhanpneumonia,665,659,0.52453,238,2.42783
29,supply,860,815,0.6487,513,5.23309
29,wear,585,549,0.43698,403,4.11099
29,wearing,584,559,0.44494,417,4.2538
29,wash,547,502,0.39957,426,4.34561
29,n95,519,489,0.38922,314,3.2031
29,help,2971,2786,2.21752,1584,16.15832
29,wuhanoutbreak,527,527,0.41947,306,3.12149
30,sars,4589,4195,3.33901,2029,20.69775
30,day,6350,5323,4.23684,2435,24.83933
30,epidemic,3824,3739,2.97606,1944,19.83066
30,world,6643,6253,4.97708,2755,28.10364
30,infected,4338,4024,3.2029,1764,17.99449
30,far,2264,2239,1.78213,1405,14.33235
30,14,1288,1235,0.983,792,8.07916
30,rate,1064,957,0.76172,636,6.48781
30,taken,1262,1079,0.85883,809,8.25258
30,economy,845,810,0.64472,626,6.3858
30,2003,767,744,0.59219,527,5.37591
30,thats,1133,1074,0.85485,787,8.02815
30,pay,725,535,0.42583,460,4.69244
30,attention,689,505,0.40195,445,4.53943
30,higher,528,517,0.41151,370,3.77435
