Normalized Token,Number of Occurences,Number of Tweets,Percentage of Tweets,Number of Users,Percentage of Users
mmt,9,9,0.00593,8,0.05609
misrepresentation,9,9,0.00593,9,0.0631
misbranded,9,9,0.00593,9,0.0631
minsanterdc,9,9,0.00593,6,0.04206
minneapolisriots,9,9,0.00593,9,0.0631
ministrybad,9,9,0.00593,1,0.00701
minimizing,9,9,0.00593,9,0.0631
minfitzgibbon,9,9,0.00593,7,0.04907
mileslunn,9,9,0.00593,5,0.03505
mikesmythnews,9,8,0.00527,8,0.05609
mikebethune,9,9,0.00593,1,0.00701
midwife,9,9,0.00593,8,0.05609
micron,9,5,0.00329,5,0.03505
microchipped,9,9,0.00593,9,0.0631
mia,9,9,0.00593,9,0.0631
mettons,9,9,0.00593,7,0.04907
mettent,9,9,0.00593,9,0.0631
mentir,9,9,0.00593,7,0.04907
menstrualhygieneday,9,9,0.00593,9,0.0631
mensaje,9,9,0.00593,7,0.04907
menor,9,9,0.00593,8,0.05609
mempêcher,9,9,0.00593,9,0.0631
memorable,9,9,0.00593,9,0.0631
melissablasius,9,9,0.00593,3,0.02103
melaniejoly,9,9,0.00593,9,0.0631
medios,9,9,0.00593,8,0.05609
mea,9,8,0.00527,8,0.05609
mcconnell—we,9,9,0.00593,9,0.0631
mccomb,9,9,0.00593,9,0.0631
mayores,9,9,0.00593,8,0.05609
mature,9,9,0.00593,9,0.0631
mattp1949,9,9,0.00593,1,0.00701
mattered,9,8,0.00527,8,0.05609
mascarillas,9,9,0.00593,7,0.04907
mascarilla,9,9,0.00593,7,0.04907
martyr,9,9,0.00593,9,0.0631
maritimes,9,9,0.00593,8,0.05609
marisepayne,9,9,0.00593,6,0.04206
mariner,9,9,0.00593,9,0.0631
marina,9,9,0.00593,8,0.05609
mariabartiromo,9,9,0.00593,8,0.05609
marginal,9,9,0.00593,8,0.05609
marcjspearsespn,9,9,0.00593,9,0.0631
marciien,9,9,0.00593,6,0.04206
marché,9,9,0.00593,9,0.0631
mannequin,9,9,0.00593,9,0.0631
manifest,9,9,0.00593,9,0.0631
manger,9,9,0.00593,7,0.04907
malevolent,9,9,0.00593,9,0.0631
magnified,9,9,0.00593,9,0.0631
mag,9,9,0.00593,8,0.05609
macrolide,9,9,0.00593,9,0.0631
macro,9,9,0.00593,8,0.05609
lécole,9,9,0.00593,7,0.04907
lumière,9,9,0.00593,9,0.0631
lth,9,9,0.00593,9,0.0631
ltcretirement,9,9,0.00593,9,0.0631
lrihendry,9,9,0.00593,8,0.05609
louisemensch,9,9,0.00593,7,0.04907
loneliest,9,9,0.00593,9,0.0631
londonmiddlesex,9,9,0.00593,4,0.02804
loading,9,9,0.00593,9,0.0631
lloyd,9,9,0.00593,9,0.0631
llama,9,8,0.00527,8,0.05609
liveable,9,9,0.00593,9,0.0631
litigation,9,9,0.00593,9,0.0631
linformation,9,8,0.00527,7,0.04907
linebacker,9,9,0.00593,9,0.0631
limitless,9,9,0.00593,9,0.0631
lilly,9,9,0.00593,9,0.0631
licked,9,9,0.00593,9,0.0631
libéral,9,9,0.00593,7,0.04907
liaison,9,8,0.00527,8,0.05609
legalize,9,9,0.00593,9,0.0631
lautre,9,9,0.00593,9,0.0631
laurentides,9,9,0.00593,9,0.0631
lapdog,9,9,0.00593,9,0.0631
lang,9,9,0.00593,8,0.05609
laisser,9,9,0.00593,9,0.0631
lagged,9,9,0.00593,9,0.0631
lacked,9,9,0.00593,9,0.0631
laccessibilité,9,8,0.00527,6,0.04206
labeling,9,9,0.00593,9,0.0631
kylie,9,9,0.00593,9,0.0631
kristina,9,9,0.00593,9,0.0631
kr,9,9,0.00593,4,0.02804
koronavirüs,9,7,0.00461,3,0.02103
koopmkoop,9,9,0.00593,2,0.01402
knowledgeable,9,9,0.00593,9,0.0631
kmpact,9,9,0.00593,1,0.00701
klobuchar,9,9,0.00593,8,0.05609
kikkiplanet,9,9,0.00593,9,0.0631
kidsbrainhealth,9,9,0.00593,5,0.03505
kickstarting,9,9,0.00593,2,0.01402
kayuoit,9,9,0.00593,1,0.00701
kayceemaduyeg,9,9,0.00593,7,0.04907
kathleen,9,9,0.00593,9,0.0631
kareem,9,9,0.00593,9,0.0631
kamala,9,7,0.00461,6,0.04206
kaine,9,9,0.00593,9,0.0631
jwickers,9,9,0.00593,1,0.00701
justiceforgeorgeflyod,9,9,0.00593,9,0.0631
justanotweet,9,9,0.00593,1,0.00701
jusquau,9,9,0.00593,9,0.0631
junctionpetticoat,9,9,0.00593,9,0.0631
junction,9,9,0.00593,9,0.0631
juliecareynbc,9,8,0.00527,1,0.00701
julescelt,9,9,0.00593,1,0.00701
jsand1270,9,9,0.00593,1,0.00701
joshjphilipp,9,9,0.00593,9,0.0631
johncornyn,9,9,0.00593,8,0.05609
johncooper4nash,9,9,0.00593,9,0.0631
jogwalk,9,9,0.00593,9,0.0631
joenbc,9,9,0.00593,8,0.05609
jimmy,9,9,0.00593,9,0.0631
jimfish56837379,9,9,0.00593,1,0.00701
jimenez,9,9,0.00593,9,0.0631
jenwagner,9,9,0.00593,1,0.00701
jennifernuzzo,9,8,0.00527,8,0.05609
jennconnormusic,9,9,0.00593,5,0.03505
jedediahbila,9,9,0.00593,9,0.0631
jeane,9,8,0.00527,5,0.03505
jazz,9,9,0.00593,9,0.0631
janlindsay,9,9,0.00593,1,0.00701
janisirwin,9,9,0.00593,9,0.0631
jameslizotte15,9,9,0.00593,7,0.04907
jamesholden007,9,9,0.00593,9,0.0631
için,9,7,0.00461,3,0.02103
ivansemeniuk,9,9,0.00593,9,0.0631
itmbpoli,9,9,0.00593,9,0.0631
itheck,9,9,0.00593,9,0.0631
itd,9,9,0.00593,9,0.0631
irresponsibly,9,9,0.00593,8,0.05609
irresponsable,9,9,0.00593,8,0.05609
iphone,9,9,0.00593,9,0.0631
ipa,9,9,0.00593,6,0.04206
ionian,9,9,0.00593,9,0.0631
in🇨🇦,9,9,0.00593,8,0.05609
involontairement,9,9,0.00593,9,0.0631
invoked,9,9,0.00593,9,0.0631
invention,9,9,0.00593,9,0.0631
invade,9,9,0.00593,9,0.0631
interlocking,9,9,0.00593,9,0.0631
intact,9,9,0.00593,9,0.0631
insumos,9,9,0.00593,8,0.05609
instantly,9,9,0.00593,9,0.0631
inscrivezvous,9,8,0.00527,6,0.04206
innehåller,9,9,0.00593,1,0.00701
injust,9,9,0.00593,9,0.0631
inhabitant,9,8,0.00527,8,0.05609
influencing,9,9,0.00593,7,0.04907
infirmières,9,9,0.00593,9,0.0631
inexplicably,9,9,0.00593,9,0.0631
inevitableet,9,9,0.00593,9,0.0631
indisputable,9,9,0.00593,9,0.0631
indigenoushistorymonth,9,9,0.00593,9,0.0631
incr,9,9,0.00593,9,0.0631
incluso,9,9,0.00593,9,0.0631
improperly,9,9,0.00593,9,0.0631
impoverished,9,9,0.00593,9,0.0631
importe,9,9,0.00593,9,0.0631
importants,9,9,0.00593,8,0.05609
importantespecially,9,9,0.00593,9,0.0631
imperialism,9,9,0.00593,7,0.04907
impactonaxstv,9,9,0.00593,6,0.04206
immunology,9,9,0.00593,9,0.0631
immunesystem,9,9,0.00593,2,0.01402
immensely,9,9,0.00593,9,0.0631
imaging,9,9,0.00593,7,0.04907
imaginary,9,9,0.00593,9,0.0631
illogical,9,9,0.00593,9,0.0631
idol,9,9,0.00593,9,0.0631
idiotsgo,9,9,0.00593,9,0.0631
hysterical,9,9,0.00593,9,0.0631
hypocracy,9,9,0.00593,9,0.0631
hydrated,9,9,0.00593,9,0.0631
hustled,9,9,0.00593,9,0.0631
humane,9,9,0.00593,9,0.0631
hugo,9,8,0.00527,7,0.04907
hoo,9,9,0.00593,8,0.05609
honored,9,9,0.00593,9,0.0631
hongkongprotests,9,9,0.00593,8,0.05609
honey,9,9,0.00593,9,0.0631
hommes,9,9,0.00593,9,0.0631
hoe,9,9,0.00593,7,0.04907
hmmmmm,9,9,0.00593,9,0.0631
hm,9,9,0.00593,8,0.05609
hjälpa,9,9,0.00593,1,0.00701
hishammelhem,9,9,0.00593,8,0.05609
hindutva,9,8,0.00527,6,0.04206
hindsight,9,9,0.00593,9,0.0631
hindi,9,8,0.00527,7,0.04907
hiker,9,8,0.00527,8,0.05609
hijo,9,9,0.00593,8,0.05609
highland,9,6,0.00395,6,0.04206
hideous,9,9,0.00593,9,0.0631
heureux,9,9,0.00593,9,0.0631
hepb,9,8,0.00527,7,0.04907
helo,9,9,0.00593,9,0.0631
heisenburgal2o3,9,9,0.00593,1,0.00701
hefty,9,9,0.00593,9,0.0631
healthline,9,9,0.00593,4,0.02804
hawk,9,9,0.00593,9,0.0631
haul,9,9,0.00593,9,0.0631
hassan,9,9,0.00593,6,0.04206
haryana,9,9,0.00593,8,0.05609
harvardchansph,9,9,0.00593,6,0.04206
harrisonlowman,9,9,0.00593,6,0.04206
haro,9,9,0.00593,9,0.0631
hardy,9,8,0.00527,8,0.05609
happing,9,9,0.00593,9,0.0631
happensunderstand,9,9,0.00593,9,0.0631
happenedpeople,9,9,0.00593,9,0.0631
handler,9,9,0.00593,9,0.0631
hahahaha,9,9,0.00593,9,0.0631
habitantes,9,8,0.00527,7,0.04907
gymnastics,9,9,0.00593,9,0.0631
gupta,9,9,0.00593,9,0.0631
guildwood,9,9,0.00593,7,0.04907
guided,9,9,0.00593,9,0.0631
gtgtgt,9,6,0.00395,6,0.04206
gtfo,9,9,0.00593,9,0.0631
gt80,9,9,0.00593,9,0.0631
groups—are,9,9,0.00593,9,0.0631
grosse,9,9,0.00593,9,0.0631
groleau,9,9,0.00593,4,0.02804
grocer,9,9,0.00593,9,0.0631
grist,9,9,0.00593,8,0.05609
grigio,9,9,0.00593,9,0.0631
greeksteve,9,9,0.00593,1,0.00701
gray,9,9,0.00593,9,0.0631
gombe,9,9,0.00593,9,0.0631
glut,9,9,0.00593,9,0.0631
gloss,9,9,0.00593,9,0.0631
globebusiness,9,9,0.00593,7,0.04907
givingback,9,9,0.00593,7,0.04907
geriatrician,9,9,0.00593,9,0.0631
georgeflyod,9,8,0.00527,7,0.04907
georgefloydwasmurdered,9,9,0.00593,9,0.0631
georgefloydmurder,9,9,0.00593,9,0.0631
genomic,9,9,0.00593,9,0.0631
genomför,9,9,0.00593,1,0.00701
gelten,9,9,0.00593,1,0.00701
gearing,9,9,0.00593,9,0.0631
gcdigital,9,9,0.00593,7,0.04907
gaspricewizard,9,9,0.00593,8,0.05609
garywhall,9,9,0.00593,1,0.00701
gardiner,9,9,0.00593,8,0.05609
gants,9,9,0.00593,9,0.0631
företagen,9,9,0.00593,1,0.00701
fête,9,9,0.00593,9,0.0631
février,9,9,0.00593,9,0.0631
fyredumpster,9,9,0.00593,1,0.00701
fundraise,9,9,0.00593,7,0.04907
frontier,9,9,0.00593,8,0.05609
fridaythoughts,9,9,0.00593,8,0.05609
freeiran,9,9,0.00593,5,0.03505
fraudeurs,9,9,0.00593,8,0.05609
fraserhealth,9,9,0.00593,8,0.05609
franco,9,9,0.00593,9,0.0631
foul,9,9,0.00593,9,0.0631
forgo,9,9,0.00593,9,0.0631
forceful,9,9,0.00593,9,0.0631
foram,9,9,0.00593,5,0.03505
footprint,9,6,0.00395,6,0.04206
folly,9,9,0.00593,9,0.0631
flushing,9,9,0.00593,9,0.0631
float,9,9,0.00593,9,0.0631
flipflop,9,9,0.00593,9,0.0631
flattenthefear,9,9,0.00593,6,0.04206
fitting,9,7,0.00461,7,0.04907
fisa,9,9,0.00593,9,0.0631
firsttime,9,9,0.00593,9,0.0631
fingertip,9,9,0.00593,9,0.0631
filtration,9,9,0.00593,7,0.04907
fife,9,9,0.00593,9,0.0631
fiery,9,9,0.00593,9,0.0631
fiddling,9,9,0.00593,9,0.0631
fera,9,9,0.00593,8,0.05609
feenicks,9,9,0.00593,1,0.00701
façons,9,9,0.00593,9,0.0631
favoured,9,9,0.00593,9,0.0631
fasttracked,9,9,0.00593,9,0.0631
farsi,9,9,0.00593,9,0.0631
farhanmohamed,9,9,0.00593,8,0.05609
fared,9,9,0.00593,9,0.0631
familiarise,9,9,0.00593,9,0.0631
falleció,9,9,0.00593,3,0.02103
faites,9,9,0.00593,8,0.05609
faisait,9,9,0.00593,7,0.04907
failedpresident,9,9,0.00593,9,0.0631
facebooks,9,9,0.00593,9,0.0631
fabrication,9,9,0.00593,9,0.0631
exquisite,9,9,0.00593,9,0.0631
explicit,9,9,0.00593,9,0.0631
exhausting,9,9,0.00593,9,0.0631
exemplary,9,9,0.00593,9,0.0631
excellence,9,9,0.00593,9,0.0631
evolved,9,9,0.00593,9,0.0631
eventual,9,9,0.00593,8,0.05609
evans,9,8,0.00527,7,0.04907
evanmitsui,9,9,0.00593,9,0.0631
evangelicals,9,9,0.00593,8,0.05609
eulogy,9,9,0.00593,9,0.0631
etfoeducators,9,9,0.00593,8,0.05609
eternal,9,9,0.00593,9,0.0631
estudio,9,9,0.00593,8,0.05609
essa,9,8,0.00527,6,0.04206
espera,9,9,0.00593,8,0.05609
escalation,9,9,0.00593,9,0.0631
escalated,9,9,0.00593,9,0.0631
erupting,9,9,0.00593,9,0.0631
erskinedaniel,9,9,0.00593,1,0.00701
ernestofaraujo,9,9,0.00593,6,0.04206
eradication,9,9,0.00593,9,0.0631
equipos,9,9,0.00593,5,0.03505
envoy,9,9,0.00593,9,0.0631
enthusiasm,9,9,0.00593,9,0.0631
entail,9,9,0.00593,9,0.0631
enriquealfaror,9,9,0.00593,6,0.04206
enfermedades,9,9,0.00593,8,0.05609
endlessly,9,9,0.00593,9,0.0631
enacted,9,9,0.00593,9,0.0631
emptier,9,9,0.00593,9,0.0631
empirical,9,9,0.00593,8,0.05609
emphatic,9,9,0.00593,9,0.0631
emphasized,9,9,0.00593,9,0.0631
emmalgraney,9,9,0.00593,8,0.05609
emilleemd,9,9,0.00593,3,0.02103
emiliasuze,9,9,0.00593,5,0.03505
embacubacanada,9,9,0.00593,6,0.04206
emailed,9,9,0.00593,9,0.0631
elli,9,9,0.00593,8,0.05609
ella,9,8,0.00527,7,0.04907
eli,9,9,0.00593,9,0.0631
elevatedmonkey,9,9,0.00593,7,0.04907
eighthgraders,9,9,0.00593,9,0.0631
egregious,9,9,0.00593,9,0.0631
edwardgiugliano,9,9,0.00593,1,0.00701
edo,9,9,0.00593,7,0.04907
eco,9,8,0.00527,8,0.05609
ebonyi23,9,9,0.00593,9,0.0631
eats,9,9,0.00593,9,0.0631
eatonville,9,9,0.00593,9,0.0631
eaten,9,9,0.00593,8,0.05609
easterndmondbk,9,9,0.00593,1,0.00701
dólares,9,9,0.00593,6,0.04206
délais,9,9,0.00593,9,0.0631
défi,9,7,0.00461,7,0.04907
défense,9,9,0.00593,9,0.0631
défend,9,9,0.00593,8,0.05609
dystopia,9,9,0.00593,8,0.05609
dysfunction,9,9,0.00593,9,0.0631
dtes,9,8,0.00527,6,0.04206
drunken,9,9,0.00593,9,0.0631
drtomfrieden,9,9,0.00593,8,0.05609
drrobdavidson,9,9,0.00593,8,0.05609
drfauci,9,7,0.00461,7,0.04907
dragon,9,8,0.00527,8,0.05609
drafted,9,9,0.00593,9,0.0631
douchenozzle,9,9,0.00593,9,0.0631
donny,9,9,0.00593,8,0.05609
domination,9,9,0.00593,9,0.0631
domain,9,9,0.00593,8,0.05609
dod,9,9,0.00593,9,0.0631
djnontario,9,9,0.00593,2,0.01402
diz,9,9,0.00593,6,0.04206
divested,9,9,0.00593,8,0.05609
divest,9,9,0.00593,8,0.05609
ditching,9,9,0.00593,9,0.0631
distinguish,9,9,0.00593,9,0.0631
distancia,9,9,0.00593,9,0.0631
dissonance,9,9,0.00593,7,0.04907
disposition,9,9,0.00593,9,0.0631
dismal,9,9,0.00593,9,0.0631
disinfects,9,9,0.00593,9,0.0631
disent,9,9,0.00593,8,0.05609
discriminatory,9,9,0.00593,8,0.05609
discouraging,9,9,0.00593,9,0.0631
discern,9,8,0.00527,7,0.04907
disbarred,9,9,0.00593,9,0.0631
disallowed,9,9,0.00593,9,0.0631
disaggregated,9,8,0.00527,8,0.05609
disabilityrights,9,9,0.00593,9,0.0631
directory,9,8,0.00527,8,0.05609
dg,9,9,0.00593,9,0.0631
devront,9,9,0.00593,9,0.0631
devistation,9,9,0.00593,9,0.0631
detract,9,9,0.00593,9,0.0631
determining,9,9,0.00593,9,0.0631
detective,9,8,0.00527,8,0.05609
detección,9,9,0.00593,5,0.03505
detalles,9,9,0.00593,8,0.05609
destiny,9,9,0.00593,9,0.0631
descend,9,9,0.00593,9,0.0631
derrière,9,9,0.00593,8,0.05609
derekrhodenizer,9,9,0.00593,1,0.00701
denuncia,9,8,0.00527,5,0.03505
denisedresserg,9,9,0.00593,1,0.00701
demcast,9,9,0.00593,9,0.0631
delegation,9,9,0.00593,8,0.05609
delcares,9,9,0.00593,9,0.0631
deflating,9,9,0.00593,9,0.0631
decisionmakers,9,9,0.00593,9,0.0631
deceptive,9,9,0.00593,9,0.0631
debra,9,9,0.00593,9,0.0631
deadder,9,8,0.00527,6,0.04206
dayoverday,9,9,0.00593,9,0.0631
dataprivacy,9,9,0.00593,3,0.02103
darrennell,9,9,0.00593,1,0.00701
danish,9,9,0.00593,8,0.05609
dan613,9,9,0.00593,1,0.00701
dame,9,9,0.00593,9,0.0631
cymaticwave,9,9,0.00593,1,0.00701
cwecanada,9,5,0.00329,3,0.02103
curing,9,9,0.00593,9,0.0631
curated,9,9,0.00593,7,0.04907
cuba🇨🇺,9,9,0.00593,7,0.04907
ctffce,9,9,0.00593,9,0.0631
csa,9,9,0.00593,9,0.0631
crusade,9,7,0.00461,7,0.04907
crunching,9,9,0.00593,8,0.05609
criticised,9,9,0.00593,9,0.0631
crispaunescu,9,9,0.00593,1,0.00701
creen,9,7,0.00461,6,0.04206
covid–19,9,9,0.00593,8,0.05609
covidupdates,9,9,0.00593,2,0.01402
coviddisability,9,9,0.00593,6,0.04206
covid19quebec,9,9,0.00593,8,0.05609
covert,9,9,0.00593,9,0.0631
couvrevisage,9,9,0.00593,7,0.04907
cottager,9,9,0.00593,9,0.0631
coronavirususa,9,9,0.00593,9,0.0631
coronaprincesse,9,9,0.00593,6,0.04206
cornyn,9,8,0.00527,7,0.04907
cornerstone,9,9,0.00593,9,0.0631
cordero,9,9,0.00593,7,0.04907
contrôles,9,9,0.00593,7,0.04907
contribuer,9,8,0.00527,8,0.05609
contratos,9,7,0.00461,5,0.03505
contradicts,9,9,0.00593,9,0.0631
continuons,9,9,0.00593,8,0.05609
continuez,9,9,0.00593,9,0.0631
contend,9,9,0.00593,9,0.0631
consolidated,9,9,0.00593,8,0.05609
confirmé,9,8,0.00527,5,0.03505
confederation,9,9,0.00593,9,0.0631
confederate,9,9,0.00593,9,0.0631
condemns,9,9,0.00593,9,0.0631
concerted,9,9,0.00593,9,0.0631
compter,9,9,0.00593,9,0.0631
complet,9,9,0.00593,9,0.0631
compañeros,9,9,0.00593,8,0.05609
communal,9,9,0.00593,8,0.05609
colonialist,9,9,0.00593,9,0.0631
colombie,9,9,0.00593,9,0.0631
collision,9,9,0.00593,9,0.0631
cohost,9,9,0.00593,9,0.0631
cogent,9,9,0.00593,9,0.0631
codeine,9,9,0.00593,9,0.0631
coconut,9,7,0.00461,7,0.04907
cnnpolitics,9,9,0.00593,9,0.0631
clotting,9,9,0.00593,9,0.0631
clone,9,9,0.00593,8,0.05609
cliquez,9,9,0.00593,9,0.0631
clergy,9,9,0.00593,9,0.0631
clairement,9,9,0.00593,8,0.05609
ckont,9,9,0.00593,8,0.05609
ciência,9,8,0.00527,7,0.04907
civilization,9,9,0.00593,9,0.0631
citymississauga,9,9,0.00593,6,0.04206
citimmcanada,9,9,0.00593,3,0.02103
cirque,9,8,0.00527,8,0.05609
circulated,9,9,0.00593,9,0.0631
chslds,9,9,0.00593,7,0.04907
choses,9,9,0.00593,9,0.0631
chinadominated,9,9,0.00593,9,0.0631
chiffre,9,7,0.00461,7,0.04907
chiefpeggtfs,9,9,0.00593,7,0.04907
chickfila,9,5,0.00329,5,0.03505
chickenshit,9,9,0.00593,9,0.0631
chick,9,9,0.00593,9,0.0631
chicagosmayor,9,9,0.00593,8,0.05609
changements,9,9,0.00593,9,0.0631
championnats,9,9,0.00593,9,0.0631
chaleur,9,9,0.00593,9,0.0631
chalet,9,7,0.00461,6,0.04206
cessation,9,9,0.00593,9,0.0631
centuriesold,9,9,0.00593,9,0.0631
ceci,9,9,0.00593,9,0.0631
ceba,9,9,0.00593,8,0.05609
cdnfp,9,9,0.00593,8,0.05609
cdhoohdo,9,9,0.00593,4,0.02804
ccps,9,9,0.00593,9,0.0631
cbp,9,8,0.00527,5,0.03505
carpet,9,8,0.00527,8,0.05609
carl,9,9,0.00593,5,0.03505
carehomes,9,9,0.00593,9,0.0631
caravan,9,9,0.00593,9,0.0631
cara,9,9,0.00593,9,0.0631
canned,9,9,0.00593,9,0.0631
candlelight,9,8,0.00527,8,0.05609
canchildca,9,9,0.00593,5,0.03505
canadawide,9,9,0.00593,8,0.05609
cameron,9,9,0.00593,9,0.0631
caller,9,9,0.00593,9,0.0631
calculating,9,9,0.00593,9,0.0631
café,9,9,0.00593,9,0.0631
byxe,9,9,0.00593,6,0.04206
buzz,9,9,0.00593,8,0.05609
buttar,9,9,0.00593,7,0.04907
bussed,9,9,0.00593,9,0.0631
burnt,9,9,0.00593,9,0.0631
bureaucratheavy,9,9,0.00593,9,0.0631
bureaucracy,9,8,0.00527,8,0.05609
bunkerboytrump,9,9,0.00593,8,0.05609
bumbling,9,9,0.00593,9,0.0631
buildingforbetter,9,9,0.00593,9,0.0631
builder,9,8,0.00527,8,0.05609
bucket,9,9,0.00593,9,0.0631
brush,9,9,0.00593,8,0.05609
britannique,9,9,0.00593,9,0.0631
brisée,9,9,0.00593,9,0.0631
brisbane,9,9,0.00593,8,0.05609
breakingnews,9,9,0.00593,7,0.04907
breaker,9,9,0.00593,9,0.0631
brasilia,9,9,0.00593,9,0.0631
brandondarby,9,9,0.00593,1,0.00701
brake,9,9,0.00593,9,0.0631
brainwashing,9,9,0.00593,9,0.0631
braininjury,9,9,0.00593,1,0.00701
bragged,9,9,0.00593,9,0.0631
borrowing,9,8,0.00527,8,0.05609
boredom,9,9,0.00593,8,0.05609
bop,9,9,0.00593,9,0.0631
bookerbeatsmitch,9,9,0.00593,9,0.0631
boeing,9,8,0.00527,8,0.05609
bobzimmermp,9,9,0.00593,9,0.0631
bmj,9,9,0.00593,9,0.0631
bloque,9,9,0.00593,8,0.05609
bleakest,9,9,0.00593,9,0.0631
bk,9,9,0.00593,9,0.0631
bizeducator,9,9,0.00593,1,0.00701
bitcoin,9,9,0.00593,8,0.05609
bistro,9,9,0.00593,9,0.0631
biologist,9,9,0.00593,9,0.0631
billkristol,9,9,0.00593,9,0.0631
billet,9,9,0.00593,8,0.05609
bill184,9,9,0.00593,8,0.05609
bill156,9,9,0.00593,9,0.0631
bilans,9,9,0.00593,6,0.04206
bigotscdnpoli,9,9,0.00593,9,0.0631
bientôt,9,9,0.00593,9,0.0631
benjamin,9,8,0.00527,8,0.05609
beatrice,9,8,0.00527,7,0.04907
beaded,9,9,0.00593,8,0.05609
bchealth,9,9,0.00593,9,0.0631
bbolshevik100,9,9,0.00593,1,0.00701
bassaintlaurent,9,5,0.00329,2,0.01402
basing,9,9,0.00593,9,0.0631
barefoot,9,9,0.00593,9,0.0631
baja,9,9,0.00593,8,0.05609
badgersno,9,9,0.00593,1,0.00701
badger,9,9,0.00593,9,0.0631
backtowork,9,9,0.00593,9,0.0631
backtoschool,9,9,0.00593,8,0.05609
backfired,9,9,0.00593,9,0.0631
awe,9,9,0.00593,9,0.0631
avis,9,8,0.00527,8,0.05609
authorization,9,8,0.00527,8,0.05609
austria,9,9,0.00593,9,0.0631
attributable,9,9,0.00593,9,0.0631
astronomical,9,9,0.00593,9,0.0631
assim,9,9,0.00593,9,0.0631
asshat,9,8,0.00527,8,0.05609
assembled,9,8,0.00527,8,0.05609
asile,9,9,0.00593,8,0.05609
asiadrtedros,9,9,0.00593,9,0.0631
ashleyburkecbc,9,9,0.00593,8,0.05609
arnab,9,6,0.00395,6,0.04206
armées,9,9,0.00593,6,0.04206
armenia,9,9,0.00593,8,0.05609
archived,9,9,0.00593,7,0.04907
ar15s,9,9,0.00593,9,0.0631
após,9,9,0.00593,4,0.02804
appris,9,9,0.00593,9,0.0631
applauds,9,9,0.00593,9,0.0631
appetite,9,8,0.00527,8,0.05609
appellate,9,9,0.00593,9,0.0631
apotex,9,9,0.00593,9,0.0631
antidote,9,9,0.00593,9,0.0631
antic,9,9,0.00593,9,0.0631
ano,9,8,0.00527,8,0.05609
années,9,9,0.00593,9,0.0631
annoying,9,9,0.00593,9,0.0631
annettecann,9,9,0.00593,2,0.01402
annehidalgo,9,9,0.00593,9,0.0631
animation,9,8,0.00527,8,0.05609
anguished,9,9,0.00593,9,0.0631
anguish,9,9,0.00593,9,0.0631
angering,9,9,0.00593,9,0.0631
andyfillmorehfx,9,9,0.00593,9,0.0631
anc,9,7,0.00461,3,0.02103
anand,9,9,0.00593,7,0.04907
analyse,9,9,0.00593,9,0.0631
amygreerkalisz,9,9,0.00593,5,0.03505
amnesty,9,9,0.00593,8,0.05609
ammocrypta,9,9,0.00593,1,0.00701
alyssamilano,9,8,0.00527,7,0.04907
allin,9,9,0.00593,9,0.0631
aligns,9,9,0.00593,9,0.0631
alexismadrigal,9,9,0.00593,8,0.05609
alcool,9,9,0.00593,6,0.04206
ala,9,9,0.00593,9,0.0631
aktuell,9,7,0.00461,1,0.00701
ajoute,9,9,0.00593,9,0.0631
ajafarzadeh,9,9,0.00593,7,0.04907
ait,9,9,0.00593,8,0.05609
aidera,9,9,0.00593,9,0.0631
aident,9,9,0.00593,9,0.0631
ahvaz,9,9,0.00593,7,0.04907
againhmmm,9,9,0.00593,9,0.0631
afterthought,9,9,0.00593,9,0.0631
afrontar,9,9,0.00593,6,0.04206
afghan,9,9,0.00593,9,0.0631
affiliation,9,9,0.00593,9,0.0631
afectadas,9,9,0.00593,5,0.03505
aesthetic,9,9,0.00593,9,0.0631
adversely,9,8,0.00527,8,0.05609
adversary,9,9,0.00593,9,0.0631
admissibles,9,9,0.00593,8,0.05609
adjourn,9,9,0.00593,9,0.0631
adaptive,9,9,0.00593,9,0.0631
adamcc75,9,9,0.00593,4,0.02804
acecordrell,9,9,0.00593,1,0.00701
accumulate,9,9,0.00593,9,0.0631
accompany,9,9,0.00593,8,0.05609
academicchatter,9,9,0.00593,8,0.05609
abundant,9,9,0.00593,9,0.0631
aboutthe,9,9,0.00593,9,0.0631
abled,9,9,0.00593,9,0.0631
abkeg,9,9,0.00593,9,0.0631
abinnovates,9,9,0.00593,8,0.05609
abdocs4patients,9,9,0.00593,9,0.0631
9pm,9,9,0.00593,9,0.0631
999thebay,9,9,0.00593,7,0.04907
970,9,9,0.00593,9,0.0631
961,9,9,0.00593,9,0.0631
908,9,9,0.00593,8,0.05609
8m,9,9,0.00593,9,0.0631
783,9,9,0.00593,8,0.05609
726,9,9,0.00593,9,0.0631
710,9,9,0.00593,8,0.05609
7000000,9,8,0.00527,8,0.05609
600million,9,9,0.00593,9,0.0631
575,9,9,0.00593,9,0.0631
5600,9,8,0.00527,8,0.05609
555,9,9,0.00593,9,0.0631
53066,9,9,0.00593,8,0.05609
4am,9,5,0.00329,5,0.03505
497,9,9,0.00593,9,0.0631
458,9,9,0.00593,9,0.0631
431,9,9,0.00593,9,0.0631
430,9,9,0.00593,8,0.05609
427,9,9,0.00593,8,0.05609
40km,9,9,0.00593,7,0.04907
408,9,9,0.00593,9,0.0631
4045,9,9,0.00593,9,0.0631
3get,9,9,0.00593,1,0.00701
377,9,9,0.00593,9,0.0631
371,9,9,0.00593,9,0.0631
37000,9,9,0.00593,9,0.0631
