Document ID,Weight,Is Retweet?,Document Text
1330539338799734787,0.04143,Original,@kady @LeonaAlleslev @lraitt @DavidLametti @CTVNews @VassyKapelos @CBCNews @globalnews @RobertFife @MercedesGlobal @kateygoalie @Puglaas @JustinTrudeau @HedyFry @geoffregan @BoyerMichel @glen_mcgregor @ToddCTV @liberal_party @Rob_Oliphant @CommrRCMPGRC @CTV_PowerPlay @cafreeland @MinCanadaFA @mbouchardmtl @LoisLeeTV @MerellaCTV @EvanLSolomon @calebmaupin @99freemind @TulsiGabbard @TruNews @realEdwardSzall @OSCE @UN @OPCW @yfblanchet @CPC_HQ @theJagmeetSingh @AndrewScheer @RosieBarton @CBC @FP_Champagne @PattyHajdu @JenniferB_ctv @NDP @AnnamiePaul uspoli cdnpoli pnpcbc UKpolitics auspol polcan eupol nzpol ctvpp We have both a #Plandemic &amp; a #Planpanic. 97% of PCR +tests may be false positives. Only 6% of Covid19 reported deaths may be due to Covid19. PsyOp Cui bono? https://t.co/KOHIHq2l4G https://t.co/FX3S6DnhEl https://t.co/BFl6x611pv
1330891116619599878,0.04143,Retweet,@kady @LeonaAlleslev @lraitt @DavidLametti @CTVNews @VassyKapelos @CBCNews @globalnews @RobertFife @MercedesGlobal @kateygoalie @Puglaas @JustinTrudeau @HedyFry @geoffregan @BoyerMichel @glen_mcgregor @ToddCTV @liberal_party @Rob_Oliphant @CommrRCMPGRC @CTV_PowerPlay @cafreeland @MinCanadaFA @mbouchardmtl @LoisLeeTV @MerellaCTV @EvanLSolomon @calebmaupin @99freemind @TulsiGabbard @TruNews @realEdwardSzall @OSCE @UN @OPCW @yfblanchet @CPC_HQ @theJagmeetSingh @AndrewScheer @RosieBarton @CBC @FP_Champagne @PattyHajdu @JenniferB_ctv @NDP @AnnamiePaul uspoli cdnpoli pnpcbc UKpolitics auspol polcan eupol nzpol ctvpp We have both a #Plandemic &amp; a #Planpanic. 97% of PCR +tests may be false positives. Only 6% of Covid19 reported deaths may be due to Covid19. PsyOp Cui bono? https://t.co/KOHIHq2l4G https://t.co/FX3S6DnhEl https://t.co/BFl6x611pv
1328654064196861953,0.04102,Original,"@kady @LeonaAlleslev @lraitt @DavidLametti @CTVNews @VassyKapelos @CBCNews @globalnews @RobertFife @MercedesGlobal @kateygoalie @Puglaas @JustinTrudeau @HedyFry @geoffregan @BoyerMichel @glen_mcgregor @ToddCTV @liberal_party @Rob_Oliphant @CommrRCMPGRC @CTV_PowerPlay @cafreeland @MinCanadaFA @mbouchardmtl @LoisLeeTV @MerellaCTV @EvanLSolomon @calebmaupin @99freemind @wikileaks @TulsiGabbard @TruNews @realEdwardSzall @OSCE @UN @OPCW @yfblanchet @CPC_HQ @theJagmeetSingh @AndrewScheer @RosieBarton @CBC @FP_Champagne @PattyHajdu @CBCMorningLive @DrPeterLin @JenniferB_ctv @BobRae48 @FatEmperor uspoli cdnpoli pnpcbc UKpolitics auspol polcan eupol nzpol ctvpp Pompeo told us the Covid19 was a ""LiveExercise"" &amp; Trudeau explains it is being used for Social Engineering. #GreatReset #BuildBackBetter Poster Boy in his own words. https://t.co/VxaB7j241n https://t.co/0dOoVN7PNO"
1328793813838561280,0.04078,Original,@kady @LeonaAlleslev @lraitt @DavidLametti @CTVNews @VassyKapelos @CBCNews @globalnews @RobertFife @MercedesGlobal @kateygoalie @Puglaas @JustinTrudeau @HedyFry @geoffregan @BoyerMichel @glen_mcgregor @ToddCTV @liberal_party @Rob_Oliphant @CommrRCMPGRC @CTV_PowerPlay @cafreeland @MinCanadaFA @mbouchardmtl @LoisLeeTV @MerellaCTV @EvanLSolomon @calebmaupin @99freemind @wikileaks @TulsiGabbard @TruNews @realEdwardSzall @OSCE @UN @OPCW @yfblanchet @CPC_HQ @theJagmeetSingh @AndrewScheer @RosieBarton @CBC @FP_Champagne @PattyHajdu @CBCMorningLive @DrPeterLin @JenniferB_ctv @BobRae48 @FatEmperor uspoli cdnpoli pnpcbc UKpolitics auspol polcan eupol nzpol ctvpp Skpoli Included in this article you will find admissions that CBC does undeclared #infomercials for Govt. money disguised as journalism &amp; suppresses contrary information! https://t.co/ccGiPoEMBz
1329056105742233600,0.04048,Original,@kady @LeonaAlleslev @lraitt @DavidLametti @CTVNews @VassyKapelos @CBCNews @globalnews @RobertFife @MercedesGlobal @kateygoalie @Puglaas @JustinTrudeau @HedyFry @geoffregan @BoyerMichel @glen_mcgregor @ToddCTV @liberal_party @Rob_Oliphant @CommrRCMPGRC @CTV_PowerPlay @cafreeland @MinCanadaFA @mbouchardmtl @LoisLeeTV @MerellaCTV @EvanLSolomon @calebmaupin @99freemind @wikileaks @TulsiGabbard @TruNews @realEdwardSzall @OSCE @UN @OPCW @yfblanchet @CPC_HQ @theJagmeetSingh @AndrewScheer @RosieBarton @CBC @FP_Champagne @PattyHajdu @CBCMorningLive @DrPeterLin @JenniferB_ctv @BobRae48 @FatEmperor uspoli cdnpoli pnpcbc UKpolitics auspol polcan eupol nzpol ctvpp Skpoli Should we hear 2nd opinions or just Big Pharma &amp; Govt. approved opinions on Covid19? #GreatReset #BuildBackBetter https://t.co/N2IvW3aGDX
1329367686590042113,0.04041,Original,@kady @LeonaAlleslev @lraitt @DavidLametti @CTVNews @VassyKapelos @CBCNews @globalnews @RobertFife @MercedesGlobal @kateygoalie @Puglaas @JustinTrudeau @HedyFry @geoffregan @BoyerMichel @glen_mcgregor @ToddCTV @liberal_party @Rob_Oliphant @CommrRCMPGRC @CTV_PowerPlay @cafreeland @MinCanadaFA @mbouchardmtl @LoisLeeTV @MerellaCTV @EvanLSolomon @calebmaupin @99freemind @TulsiGabbard @TruNews @realEdwardSzall @OSCE @UN @OPCW @yfblanchet @CPC_HQ @theJagmeetSingh @AndrewScheer @RosieBarton @CBC @FP_Champagne @PattyHajdu @JenniferB_ctv @NDP @AnnamiePaul @Huawei uspoli cdnpoli pnpcbc UKpolitics auspol polcan eupol nzpol ctvpp How excited was Trudeau when the Covid19 virus came out? Listen carefully &amp; he will tell you! https://t.co/yengkkayPZ
1331343992961732608,0.04041,Retweet,@kady @LeonaAlleslev @lraitt @DavidLametti @CTVNews @VassyKapelos @CBCNews @globalnews @RobertFife @MercedesGlobal @kateygoalie @Puglaas @JustinTrudeau @HedyFry @geoffregan @BoyerMichel @glen_mcgregor @ToddCTV @liberal_party @Rob_Oliphant @CommrRCMPGRC @CTV_PowerPlay @cafreeland @MinCanadaFA @mbouchardmtl @LoisLeeTV @MerellaCTV @EvanLSolomon @calebmaupin @99freemind @TulsiGabbard @TruNews @realEdwardSzall @OSCE @UN @OPCW @yfblanchet @CPC_HQ @theJagmeetSingh @AndrewScheer @RosieBarton @CBC @FP_Champagne @PattyHajdu @JenniferB_ctv @NDP @AnnamiePaul @Huawei uspoli cdnpoli pnpcbc UKpolitics auspol polcan eupol nzpol ctvpp How excited was Trudeau when the Covid19 virus came out? Listen carefully &amp; he will tell you! https://t.co/yengkkayPZ
1328649354618359808,0.0399,Original,"@kady @LeonaAlleslev @lraitt @DavidLametti @CTVNews @VassyKapelos @CBCNews @globalnews @RobertFife @MercedesGlobal @kateygoalie @Puglaas @JustinTrudeau @HedyFry @geoffregan @BoyerMichel @glen_mcgregor @ToddCTV @liberal_party @Rob_Oliphant @CommrRCMPGRC @CTV_PowerPlay @cafreeland @MinCanadaFA @mbouchardmtl @LoisLeeTV @MerellaCTV @EvanLSolomon @calebmaupin @99freemind @wikileaks @TulsiGabbard @TruNews @realEdwardSzall @OSCE @UN @OPCW @yfblanchet @CPC_HQ @theJagmeetSingh @AndrewScheer @RosieBarton @CBC @FP_Champagne @PattyHajdu @CBCMorningLive @DrPeterLin @JenniferB_ctv @BobRae48 uspoli cdnpoli pnpcbc UKpolitics auspol polcan eupol nzpol ctvpp Follow Ivor @FatEmperor for statistical analysis of the Covid19 numbers. Why do you suppose Trudeau will not share the Covid19 briefing he received in January, 2020? #GreatReset https://t.co/aLq0m56eE2"
1327807831173545984,0.03964,Retweet,@kady @LeonaAlleslev @lraitt @DavidLametti @CTVNews @VassyKapelos @CBCNews @globalnews @RobertFife @MercedesGlobal @kateygoalie @Puglaas @JustinTrudeau @HedyFry @geoffregan @BoyerMichel @glen_mcgregor @ToddCTV @liberal_party @Rob_Oliphant @CommrRCMPGRC @CTV_PowerPlay @cafreeland @MinCanadaFA @mbouchardmtl @LoisLeeTV @MerellaCTV @EvanLSolomon @calebmaupin @99freemind @wikileaks @TulsiGabbard @TruNews @realEdwardSzall @OSCE @UN @OPCW @yfblanchet @CPC_HQ @theJagmeetSingh @AndrewScheer @RosieBarton @CBC @FP_Champagne @PattyHajdu @CBCMorningLive @DrPeterLin @ryanmeili @DrTam_FanJam @NATO uspoli cdnpoli pnpcbc UKpolitics auspol polcan eupol nzpol CTVppv None of this is new science. What is shocking is that so many doctors have not mastered basic biology &amp; physics! Covid19 is airborne &amp; can travel with air currents for hours. N100 filter masks may catch #virions. https://t.co/VMAgqBTpz1
1330593568914694144,0.03959,Original,"@kady @LeonaAlleslev @lraitt @DavidLametti @CTVNews @VassyKapelos @CBCNews @globalnews @RobertFife @MercedesGlobal @kateygoalie @Puglaas @JustinTrudeau @HedyFry @geoffregan @BoyerMichel @glen_mcgregor @ToddCTV @liberal_party @Rob_Oliphant @CommrRCMPGRC @CTV_PowerPlay @cafreeland @MinCanadaFA @mbouchardmtl @LoisLeeTV @MerellaCTV @EvanLSolomon @calebmaupin @99freemind @TulsiGabbard @TruNews @realEdwardSzall @OSCE @UN @OPCW @yfblanchet @CPC_HQ @theJagmeetSingh @AndrewScheer @RosieBarton @CBC @FP_Champagne @PattyHajdu @JenniferB_ctv @NDP @AnnamiePaul @FatEmperor @BogochIsaac uspoli cdnpoli pnpcbc UKpolitics auspol polcan eupol nzpol ctvpp What is your media telling you about the financial collapse, the Covid19 Plandemic, the #GreatLockDown &amp; Trudeau's #GreatReset? Are they being honest with you?  https://t.co/mkhmkunK1m"
