Word,2020-01-21_2020-02-03,2020-02-04_2020-02-17,2020-02-18_2020-03-03,2020-03-04_2020-03-17,2020-03-18_2020-03-31,2020-04-01_2020-04-14,2020-04-15_2020-04-28,2020-04-29_2020-05-12,2020-05-13_2020-05-26,2020-05-27_2020-06-09,2020-06-10_2020-06-23,2020-06-24_2020-07-07,2020-07-08_2020-07-21,2020-07-22_2020-08-04,2020-08-05_2020-08-18,2020-08-19_2020-09-01,2020-09-02_2020-09-15,2020-09-16_2020-09-29,2020-09-30_2020-10-13,2020-10-14_2020-10-27,2020-10-28_2020-11-10,2020-11-11_2020-11-24,2020-11-25_2020-12-08,2020-12-09_2020-12-22,2020-12-23_2021-01-05,2021-01-06_2021-01-19,2021-01-20_2021-02-02,2021-02-03_2021-02-16,2021-02-17_2021-03-02,2021-03-03_2021-03-16,2021-03-17_2021-03-30,2021-03-31_2021-04-13,2021-04-14_2021-04-27,2021-04-28_2021-05-12,2021-05-13_2021-05-26,2021-05-28_2021-06-10,2021-06-11_2021-06-25,2021-06-26_2021-07-09,2021-07-10_2021-07-23
health,0.05298671623695561,0.0493175167510404,0.04323772258666877,0.035599261147990655,0.028042358191323814,0.021833830525596173,0.017266387016515724,0.014081249132526277,0.011928791051161534,0.01051552879719644,0.00962319194008636,0.009145408920347578,0.009130090705840976,0.009530920950291078,0.010180444479569378,0.011049926578712056,0.01210869858834522,0.013451177880544842,0.015012142014761008,0.01682043120278065,0.01867109584659038,0.020391532694006932,0.021981089057907837,0.023042849959564512,0.02358633771076442,0.023680342640928893,0.023292475803754206,0.022401420983320982,0.021387955613256203,0.020077399367302642,0.01870246702646785,0.017273513382506517,0.015783009028451225,0.014718231403688971,0.014150760088118093,0.01366176002540155,0.013164504375382398,0.012700492050852623,0.012368786367958809
public,0.02330421924342516,0.022902281978986624,0.02196716579483211,0.02025513659965895,0.01809148657937656,0.015975347848636842,0.014226842519184239,0.012925008099114196,0.012029533132178636,0.011451105157406613,0.011079023156995297,0.010819342727727041,0.010645573885993766,0.010539329530557787,0.010460481363336499,0.010508710098510843,0.010754073306891014,0.011244069177882354,0.011904699588578468,0.012708437316548065,0.01356672475215455,0.014452789987896326,0.015289366178269589,0.015756760140000384,0.01591071132051587,0.015764981933933008,0.01530428847390437,0.01445562007263541,0.01351427960009332,0.012412368993095904,0.011293001146281793,0.010165156350509788,0.009062598822124858,0.008269219248100963,0.007805103549052431,0.007423223001539106,0.0070757228441368555,0.0067787809092556455,0.006579370492538606
emergency,0.02025546092738539,0.01663401980451341,0.012408730657694388,0.008632014404434693,0.005697164207063112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ship,0.017620854284200682,0.018046581315090373,0.014160977816319902,0.008946095781910192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cruise,0.01759613444366124,0.016848905503705224,0.012533189621733578,0.007517875027392347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
novel,0.012444167511687235,0.009395318377385792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
official,0.011137191881835476,0.01070268653132897,0.00979593105766229,0.008433650290424654,0.006920456915530568,0.005582982165614979,0.004536914248552886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
update,0.01098293306470223,0.0112744916390309,0.011530116677799952,0.011437760569811014,0.01085486836141182,0.009942726015624225,0.008903743093615028,0.007844172824159022,0.006818328904160962,0.005858044211242399,0.0049832647293183005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004530160353493359,0.005089790623442496,0.005743423582179242,0.006337593757694165,0.0068555514234572654,0.007294321945175978,0.007570504519516631,0.007613427976178902,0.007548924164985564,0.007351662051039525,0.007087704355099732,0.006759819053449902,0.006396951534827093,0.00620808245273625,0.006212393478943242,0.00621823516908333,0.006169887385144994,0.006073718068954094,0.005978779140585804
mask,0.010239833430906552,0.010908244970772307,0.012090311310811359,0.013616168681039693,0.015385916137193461,0.017256677010784448,0.019211273065986013,0.02182125386047595,0.0255687348278701,0.030972688452377935,0.038394745845906686,0.04602206786917186,0.04954402671894966,0.0465088185110398,0.03936532563650799,0.03202908308265495,0.02604105597802896,0.02175585782939706,0.01863008761430493,0.015709805275013946,0.012703962434460458,0.009944844058971886,0.007575535329081171,0.005744901416829349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
who,0.009737845947536277,0.008793290510542437,0.007372933334032468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
