Normalized Token,Number of Occurences,Number of Tweets,Percentage of Tweets,Number of Users,Percentage of Users
blessfirstlady,3,3,0.00254,1,0.00711
blessdtrump,3,3,0.00254,1,0.00711
bleed,3,3,0.00254,3,0.02133
blazingly,3,3,0.00254,3,0.02133
blazingcatfur,3,3,0.00254,3,0.02133
blaring,3,3,0.00254,3,0.02133
blanquer,3,3,0.00254,3,0.02133
blanca,3,3,0.00254,2,0.01422
blanc,3,3,0.00254,3,0.02133
blametrump,3,3,0.00254,2,0.01422
blackwhite,3,3,0.00254,3,0.02133
blackpressmedia,3,3,0.00254,3,0.02133
blackmailing,3,3,0.00254,3,0.02133
blackmailed,3,3,0.00254,3,0.02133
blacklocks,3,3,0.00254,3,0.02133
bizpacreview,3,3,0.00254,3,0.02133
bittersweet,3,3,0.00254,3,0.02133
bitakarma,3,3,0.00254,1,0.00711
bison,3,3,0.00254,3,0.02133
birther,3,3,0.00254,3,0.02133
bipolar,3,3,0.00254,3,0.02133
bipartisanship,3,3,0.00254,3,0.02133
biorxiv,3,3,0.00254,1,0.00711
biologically,3,3,0.00254,3,0.02133
bioethicist,3,3,0.00254,3,0.02133
bioengineered,3,3,0.00254,3,0.02133
bingothagringo,3,3,0.00254,1,0.00711
billion—what,3,3,0.00254,3,0.02133
bikers,3,2,0.0017,2,0.01422
bikebikeyyc,3,3,0.00254,3,0.02133
bigtuna6,3,3,0.00254,3,0.02133
bigm0h,3,3,0.00254,3,0.02133
biggestever,3,3,0.00254,3,0.02133
bigdeck,3,3,0.00254,3,0.02133
bigdaddyliberty,3,3,0.00254,1,0.00711
biens,3,3,0.00254,3,0.02133
bidenbluewave,3,3,0.00254,3,0.02133
bicycling,3,3,0.00254,3,0.02133
bicogmedia,3,3,0.00254,1,0.00711
biakicis,3,3,0.00254,1,0.00711
bhopal,3,3,0.00254,3,0.02133
bh,3,3,0.00254,3,0.02133
bgén,3,3,0.00254,1,0.00711
bewildered,3,3,0.00254,3,0.02133
bevazevedo,3,3,0.00254,3,0.02133
bettypge69,3,3,0.00254,1,0.00711
betterworse,3,3,0.00254,3,0.02133
betterw05759703,3,3,0.00254,1,0.00711
bett,3,3,0.00254,3,0.02133
betsy,3,3,0.00254,3,0.02133
betorontohappy,3,3,0.00254,1,0.00711
bethedifference,3,3,0.00254,3,0.02133
betcha,3,3,0.00254,3,0.02133
betalen,3,3,0.00254,1,0.00711
bestest,3,3,0.00254,3,0.02133
bertambah,3,2,0.0017,1,0.00711
bernieisourhope,3,3,0.00254,2,0.01422
berniegarrett,3,3,0.00254,2,0.01422
bernicecbc,3,3,0.00254,3,0.02133
bernardkerik,3,3,0.00254,2,0.01422
bern,3,3,0.00254,3,0.02133
bermuda,3,3,0.00254,2,0.01422
berkshire,3,3,0.00254,3,0.02133
berkeley,3,3,0.00254,3,0.02133
bergamo,3,3,0.00254,2,0.01422
bereft,3,3,0.00254,3,0.02133
bereavement,3,3,0.00254,3,0.02133
berating,3,3,0.00254,3,0.02133
benefited,3,3,0.00254,3,0.02133
beneficent,3,3,0.00254,3,0.02133
belvoir,3,2,0.0017,2,0.01422
belonged,3,3,0.00254,3,0.02133
bellwether,3,3,0.00254,2,0.01422
bellingham,3,2,0.0017,2,0.01422
bellevue,3,3,0.00254,3,0.02133
bellabella,3,3,0.00254,3,0.02133
belittle,3,3,0.00254,3,0.02133
beholding,3,3,0.00254,3,0.02133
behindnews,3,2,0.0017,2,0.01422
behavioural,3,3,0.00254,3,0.02133
begrudge,3,3,0.00254,3,0.02133
beerdelivery,3,3,0.00254,2,0.01422
bedford,3,3,0.00254,3,0.02133
bebest,3,3,0.00254,3,0.02133
beantowndougish,3,3,0.00254,1,0.00711
beagle,3,3,0.00254,3,0.02133
beachgoers,3,3,0.00254,3,0.02133
bcunion,3,3,0.00254,1,0.00711
bcplace,3,3,0.00254,3,0.02133
bcp,3,3,0.00254,3,0.02133
bcndpcaucus,3,3,0.00254,2,0.01422
bchousing,3,3,0.00254,3,0.02133
bcgreens,3,3,0.00254,2,0.01422
bcgov,3,3,0.00254,3,0.02133
bbchindii,3,3,0.00254,3,0.02133
battisctv,3,3,0.00254,3,0.02133
bathing,3,3,0.00254,3,0.02133
bateau,3,3,0.00254,3,0.02133
batalla,3,3,0.00254,3,0.02133
baskin,3,3,0.00254,3,0.02133
bashed,3,3,0.00254,3,0.02133
basedpoland,3,3,0.00254,3,0.02133
basculer,3,3,0.00254,2,0.01422
baruch,3,3,0.00254,3,0.02133
barthelemy,3,3,0.00254,1,0.00711
barrière,3,3,0.00254,3,0.02133
barrio,3,3,0.00254,3,0.02133
barricaded,3,3,0.00254,3,0.02133
barrett,3,3,0.00254,3,0.02133
baron,3,3,0.00254,3,0.02133
barney,3,3,0.00254,3,0.02133
barneslaw,3,3,0.00254,3,0.02133
barnes,3,3,0.00254,3,0.02133
barghouti,3,3,0.00254,3,0.02133
bargained,3,3,0.00254,3,0.02133
barf,3,3,0.00254,3,0.02133
barbrastreisand,3,3,0.00254,3,0.02133
barbra,3,3,0.00254,3,0.02133
barbmcquade,3,3,0.00254,3,0.02133
barbararkay,3,3,0.00254,3,0.02133
bapujiashram,3,3,0.00254,2,0.01422
bantered,3,3,0.00254,3,0.02133
banter,3,3,0.00254,3,0.02133
banquiers,3,3,0.00254,3,0.02133
bano,3,3,0.00254,3,0.02133
bannons,3,3,0.00254,3,0.02133
bankruptcythis,3,3,0.00254,3,0.02133
bankrolled,3,3,0.00254,3,0.02133
bankofcanada,3,3,0.00254,3,0.02133
banerjee,3,3,0.00254,3,0.02133
bandanna,3,3,0.00254,3,0.02133
bandaid,3,3,0.00254,3,0.02133
banco,3,3,0.00254,3,0.02133
banal,3,3,0.00254,3,0.02133
ballgame,3,2,0.0017,2,0.01422
ballad,3,3,0.00254,3,0.02133
balking,3,3,0.00254,3,0.02133
baldgrrl,3,3,0.00254,2,0.01422
bal,3,3,0.00254,3,0.02133
bakker,3,3,0.00254,3,0.02133
bakedin,3,3,0.00254,3,0.02133
baked,3,3,0.00254,3,0.02133
bait,3,3,0.00254,3,0.02133
bailoutpeople,3,3,0.00254,3,0.02133
bailin,3,3,0.00254,3,0.02133
bahahaha,3,3,0.00254,3,0.02133
badjoke,3,3,0.00254,3,0.02133
backwalk,3,3,0.00254,3,0.02133
backtracks,3,3,0.00254,3,0.02133
backstab,3,3,0.00254,3,0.02133
backfired•designed,3,3,0.00254,1,0.00711
backcountry,3,3,0.00254,3,0.02133
backchanneling,3,3,0.00254,3,0.02133
babysitting,3,3,0.00254,3,0.02133
babysit,3,3,0.00254,3,0.02133
a👉,3,3,0.00254,3,0.02133
año,3,3,0.00254,3,0.02133
aéreo,3,3,0.00254,3,0.02133
azrielshields,3,3,0.00254,2,0.01422
ayannapressleys,3,3,0.00254,3,0.02133
axoncanada,3,2,0.0017,2,0.01422
axis,3,3,0.00254,3,0.02133
axe,3,3,0.00254,3,0.02133
awesomeness,3,3,0.00254,3,0.02133
away…,3,3,0.00254,1,0.00711
awaited,3,3,0.00254,3,0.02133
aw,3,3,0.00254,3,0.02133
avidan,3,3,0.00254,3,0.02133
avgeek,3,3,0.00254,3,0.02133
avenger,3,3,0.00254,3,0.02133
avance,3,3,0.00254,3,0.02133
auxílio,3,3,0.00254,3,0.02133
auxiliary,3,3,0.00254,3,0.02133
autumn,3,3,0.00254,3,0.02133
autoévaluation,3,3,0.00254,3,0.02133
autorise,3,3,0.00254,3,0.02133
autorisation,3,3,0.00254,3,0.02133
autonome,3,3,0.00254,3,0.02133
automotive,3,3,0.00254,3,0.02133
automne,3,3,0.00254,3,0.02133
automaker,3,3,0.00254,3,0.02133
autoisolement,3,3,0.00254,3,0.02133
authorizes,3,3,0.00254,3,0.02133
authackeray,3,3,0.00254,3,0.02133
autarky,3,3,0.00254,3,0.02133
australiawe,3,3,0.00254,3,0.02133
aupe,3,3,0.00254,3,0.02133
aunz,3,3,0.00254,1,0.00711
aumentó,3,3,0.00254,3,0.02133
aumento,3,3,0.00254,3,0.02133
aumentan,3,3,0.00254,3,0.02133
audrawilliams,3,3,0.00254,3,0.02133
audited,3,3,0.00254,3,0.02133
audaciously,3,3,0.00254,3,0.02133
atv,3,3,0.00254,3,0.02133
atulocal113,3,3,0.00254,2,0.01422
atu,3,3,0.00254,3,0.02133
attribuée,3,3,0.00254,3,0.02133
attitudinal,3,3,0.00254,3,0.02133
attire,3,3,0.00254,3,0.02133
attends,3,3,0.00254,3,0.02133
attachment,3,3,0.00254,3,0.02133
attach,3,3,0.00254,3,0.02133
att,3,3,0.00254,3,0.02133
atomskssanakan,3,3,0.00254,1,0.00711
atmospheric,3,3,0.00254,3,0.02133
atl,3,3,0.00254,3,0.02133
athomewithgaultier,3,2,0.0017,2,0.01422
athletic,3,3,0.00254,3,0.02133
athena1944,3,3,0.00254,3,0.02133
atendiendo,3,3,0.00254,3,0.02133
ataques,3,3,0.00254,3,0.02133
asymtomatic,3,3,0.00254,3,0.02133
asymmetric,3,3,0.00254,3,0.02133
asylumseekers,3,3,0.00254,3,0.02133
astronomically,3,3,0.00254,3,0.02133
astrojessica,3,3,0.00254,3,0.02133
astrodrewmorgan,3,3,0.00254,3,0.02133
asthmatic,3,3,0.00254,3,0.02133
assuring,3,3,0.00254,3,0.02133
assim,3,3,0.00254,3,0.02133
assiduously,3,3,0.00254,3,0.02133
assay,3,2,0.0017,2,0.01422
assanges,3,3,0.00254,3,0.02133
assailing,3,3,0.00254,3,0.02133
askhkumed,3,3,0.00254,3,0.02133
asistencia,3,3,0.00254,3,0.02133
asio,3,3,0.00254,3,0.02133
asianamericans,3,3,0.00254,3,0.02133
asi,3,3,0.00254,3,0.02133
ashramnashik,3,3,0.00254,2,0.01422
ashramcanada,3,3,0.00254,2,0.01422
ashley,3,3,0.00254,3,0.02133
asharamjiashrm,3,3,0.00254,2,0.01422
ascribed,3,3,0.00254,3,0.02133
asciende,3,3,0.00254,3,0.02133
asahutchinson,3,3,0.00254,3,0.02133
asaf,3,3,0.00254,3,0.02133
aryavrta,3,3,0.00254,1,0.00711
arungovil12,3,3,0.00254,1,0.00711
artisanal,3,3,0.00254,3,0.02133
article3s,3,3,0.00254,1,0.00711
arrêtez,3,3,0.00254,3,0.02133
arrête,3,3,0.00254,3,0.02133
arrêt,3,3,0.00254,3,0.02133
arrivée,3,3,0.00254,2,0.01422
aroundtheclock,3,3,0.00254,3,0.02133
aroldeoliveira,3,3,0.00254,1,0.00711
arnsflavio,3,3,0.00254,1,0.00711
armée,3,3,0.00254,3,0.02133
armycovid19fight,3,3,0.00254,3,0.02133
armedforces,3,3,0.00254,3,0.02133
armageddon,3,3,0.00254,3,0.02133
armada,3,3,0.00254,3,0.02133
arlenedickinson,3,3,0.00254,3,0.02133
arlene,3,3,0.00254,3,0.02133
arjun,3,2,0.0017,2,0.01422
ario,3,3,0.00254,3,0.02133
arinjay,3,3,0.00254,3,0.02133
arguement,3,3,0.00254,3,0.02133
argh,3,3,0.00254,3,0.02133
argentine,3,3,0.00254,3,0.02133
aremostlydoing,3,3,0.00254,3,0.02133
ardent,3,3,0.00254,3,0.02133
archtoronto,3,3,0.00254,3,0.02133
archie,3,2,0.0017,2,0.01422
arashmadani,3,3,0.00254,2,0.01422
aradwanski,3,3,0.00254,3,0.02133
aquarium,3,3,0.00254,3,0.02133
após,3,3,0.00254,3,0.02133
aprèsmidi,3,3,0.00254,3,0.02133
apron,3,3,0.00254,3,0.02133
april1st,3,3,0.00254,3,0.02133
approvisionner,3,3,0.00254,3,0.02133
approval52,3,3,0.00254,3,0.02133
approuvé,3,3,0.00254,3,0.02133
approuve,3,3,0.00254,3,0.02133
apprehension,3,3,0.00254,3,0.02133
applegoogle,3,3,0.00254,3,0.02133
append,3,3,0.00254,3,0.02133
appeasing,3,3,0.00254,3,0.02133
appareils,3,3,0.00254,3,0.02133
appam,3,3,0.00254,1,0.00711
apoyar,3,3,0.00254,3,0.02133
apologistslobbyists,3,3,0.00254,2,0.01422
apologises,3,3,0.00254,3,0.02133
apologise,3,3,0.00254,3,0.02133
apollo,3,3,0.00254,3,0.02133
apma,3,3,0.00254,3,0.02133
apihtawikosisan,3,3,0.00254,3,0.02133
apatheticny,3,3,0.00254,3,0.02133
aos,3,3,0.00254,3,0.02133
anyplace,3,3,0.00254,3,0.02133
anxiété,3,3,0.00254,3,0.02133
anxiously,3,3,0.00254,3,0.02133
anxietysense,3,3,0.00254,2,0.01422
antivax,3,3,0.00254,3,0.02133
antithesis,3,3,0.00254,3,0.02133
antisocial,3,3,0.00254,3,0.02133
antinepotism,3,3,0.00254,3,0.02133
antilgbtq,3,3,0.00254,3,0.02133
antihydroxycloroquine,3,3,0.00254,3,0.02133
antigen,3,3,0.00254,3,0.02133
antigay,3,3,0.00254,2,0.01422
antifraud,3,3,0.00254,3,0.02133
antiforeigner,3,3,0.00254,3,0.02133
antiflatten,3,3,0.00254,3,0.02133
antielab,3,3,0.00254,3,0.02133
antidepressant,3,3,0.00254,3,0.02133
anticoagulation,3,3,0.00254,3,0.02133
anticipating,3,3,0.00254,3,0.02133
antiabortion,3,3,0.00254,3,0.02133
ant,3,3,0.00254,3,0.02133
answerstand,3,3,0.00254,3,0.02133
anons,3,3,0.00254,3,0.02133
annulés,3,3,0.00254,3,0.02133
annuler,3,3,0.00254,3,0.02133
anniekarni,3,3,0.00254,3,0.02133
annettehunter77,3,3,0.00254,2,0.01422
annalsofsurgery,3,3,0.00254,2,0.01422
annakhait,3,3,0.00254,3,0.02133
annabelleblais,3,3,0.00254,3,0.02133
anjanaomkashyap,3,3,0.00254,3,0.02133
anivaxx,3,3,0.00254,3,0.02133
animaladvocate,3,3,0.00254,3,0.02133
angryevilcommunist,3,3,0.00254,1,0.00711
angriest,3,3,0.00254,3,0.02133
angrier,3,3,0.00254,3,0.02133
anglophone,3,3,0.00254,3,0.02133
anges,3,3,0.00254,3,0.02133
anew,3,3,0.00254,3,0.02133
anemia,3,3,0.00254,3,0.02133
anecdotally,3,3,0.00254,3,0.02133
andylassner,3,3,0.00254,3,0.02133
andrés,3,3,0.00254,3,0.02133
andré,3,3,0.00254,3,0.02133
andrewscheers,3,3,0.00254,3,0.02133
andrewemcameron,3,3,0.00254,1,0.00711
andreelaforest,3,3,0.00254,3,0.02133
andreawoo,3,3,0.00254,3,0.02133
andreasereda,3,3,0.00254,3,0.02133
andreacarterse,3,3,0.00254,2,0.01422
anders,3,3,0.00254,3,0.02133
anda,3,3,0.00254,3,0.02133
anchored,3,2,0.0017,2,0.01422
améliorer,3,3,0.00254,3,0.02133
amymcgrathky,3,3,0.00254,3,0.02133
amymaxmen,3,2,0.0017,2,0.01422
amyklobuchar,3,3,0.00254,3,0.02133
amusing,3,3,0.00254,3,0.02133
amplitude,3,3,0.00254,3,0.02133
amphibious,3,3,0.00254,3,0.02133
amphetamine,3,3,0.00254,3,0.02133
amp8211,3,2,0.0017,2,0.01422
amopolicy,3,3,0.00254,3,0.02133
amolaverma,3,3,0.00254,3,0.02133
ammurican,3,3,0.00254,3,0.02133
amitaryamd,3,3,0.00254,3,0.02133
amit,3,3,0.00254,3,0.02133
aminul,3,3,0.00254,3,0.02133
ameyaw112,3,3,0.00254,1,0.00711
amermedicalassn,3,3,0.00254,3,0.02133
americansociopath,3,3,0.00254,3,0.02133
americanfarmer,3,3,0.00254,3,0.02133
americanewsroom,3,3,0.00254,3,0.02133
amer1patriot,3,3,0.00254,3,0.02133
amd,3,3,0.00254,3,0.02133
ambovent,3,3,0.00254,3,0.02133
ambo,3,3,0.00254,3,0.02133
ambliuxiaoming,3,3,0.00254,3,0.02133
ambiguous,3,3,0.00254,3,0.02133
amanpourcopbs,3,3,0.00254,3,0.02133
amandapresto,3,3,0.00254,2,0.01422
amandaalvaro,3,3,0.00254,3,0.02133
amainsurance,3,3,0.00254,3,0.02133
am800news,3,3,0.00254,3,0.02133
alzheimer,3,3,0.00254,3,0.02133
alvin,3,3,0.00254,3,0.02133
alvarodias,3,3,0.00254,1,0.00711
altright,3,3,0.00254,3,0.02133
altitude,3,3,0.00254,3,0.02133
alternatifs,3,3,0.00254,3,0.02133
alternatereality,3,3,0.00254,3,0.02133
alrighty,3,3,0.00254,3,0.02133
alrededor,3,3,0.00254,3,0.02133
alouette,3,3,0.00254,3,0.02133
alma,3,3,0.00254,3,0.02133
allstar,3,3,0.00254,3,0.02133
allons,3,3,0.00254,3,0.02133
allinwithchris,3,3,0.00254,3,0.02133
allinonamerica,3,3,0.00254,3,0.02133
alligator,3,3,0.00254,3,0.02133
alleviating,3,3,0.00254,3,0.02133
alles,3,3,0.00254,3,0.02133
allbutofficial,3,3,0.00254,3,0.02133
aljazeera,3,3,0.00254,3,0.02133
alison,3,3,0.00254,3,0.02133
alimpardhan,3,3,0.00254,1,0.00711
alimentaire,3,3,0.00254,3,0.02133
aligning,3,3,0.00254,3,0.02133
aliewentworth,3,3,0.00254,3,0.02133
alibabagroup,3,3,0.00254,3,0.02133
aliatra1968,3,3,0.00254,3,0.02133
alguna,3,3,0.00254,3,0.02133
algonquincolleg,3,2,0.0017,2,0.01422
alghammer,3,3,0.00254,3,0.02133
alexpanetta,3,3,0.00254,3,0.02133
alexmunter,3,3,0.00254,3,0.02133
alexisdelancer,3,3,0.00254,3,0.02133
alexandramaej,3,3,0.00254,3,0.02133
alexandra,3,3,0.00254,3,0.02133
alert🚨,3,3,0.00254,3,0.02133
alenesmiles,3,3,0.00254,1,0.00711
alemania,3,3,0.00254,3,0.02133
ale,3,3,0.00254,3,0.02133
alcolumbre,3,2,0.0017,2,0.01422
alcoholdelivery,3,3,0.00254,2,0.01422
alcindor,3,3,0.00254,3,0.02133
albertedwards99,3,3,0.00254,1,0.00711
albertagolf,3,2,0.0017,2,0.01422
albertabased,3,3,0.00254,3,0.02133
albertaa,3,3,0.00254,3,0.02133
albeit,3,3,0.00254,3,0.02133
albaottawa,3,2,0.0017,2,0.01422
alantonelson,3,3,0.00254,3,0.02133
alameda,3,3,0.00254,3,0.02133
alagos,3,3,0.00254,3,0.02133
akbarnia,3,3,0.00254,3,0.02133
ajoke,3,3,0.00254,3,0.02133
ajk,3,1,0.00085,1,0.00711
airbrushed,3,2,0.0017,2,0.01422
aipowered,3,3,0.00254,3,0.02133
ainajkhan,3,3,0.00254,3,0.02133
aid🤬,3,3,0.00254,3,0.02133
aideznous,3,3,0.00254,3,0.02133
aidera,3,3,0.00254,3,0.02133
aidants,3,3,0.00254,3,0.02133
aidanrgallagher,3,3,0.00254,3,0.02133
aibnews,3,3,0.00254,1,0.00711
ahmadi,3,3,0.00254,3,0.02133
aha,3,3,0.00254,3,0.02133
agw,3,3,0.00254,3,0.02133
agtrigor,3,3,0.00254,1,0.00711
agriplex,3,3,0.00254,3,0.02133
agribusiness,3,3,0.00254,3,0.02133
agree🙋‍♀️,3,3,0.00254,3,0.02133
agradecer,3,3,0.00254,3,0.02133
agradecemos,3,3,0.00254,3,0.02133
agnes,3,3,0.00254,3,0.02133
aggregated,3,3,0.00254,3,0.02133
ageold,3,3,0.00254,3,0.02133
agbarr,3,3,0.00254,3,0.02133
agavecorn,3,3,0.00254,2,0.01422
againi,3,3,0.00254,3,0.02133
afterhoursdelivery,3,3,0.00254,2,0.01422
africain,3,3,0.00254,3,0.02133
afoul,3,3,0.00254,3,0.02133
afl,3,3,0.00254,3,0.02133
affliction,3,3,0.00254,3,0.02133
affirmation,3,3,0.00254,3,0.02133
affiliated,3,3,0.00254,3,0.02133
affectée,3,3,0.00254,3,0.02133
aerospace,3,3,0.00254,3,0.02133
aerosolgenerating,3,3,0.00254,3,0.02133
aer,3,3,0.00254,3,0.02133
advirtió,3,3,0.00254,3,0.02133
advertised,3,3,0.00254,3,0.02133
adversely,3,3,0.00254,3,0.02133
advantageont,3,3,0.00254,2,0.01422
advancecareplanning,3,3,0.00254,3,0.02133
adp,3,2,0.0017,2,0.01422
adopter,3,3,0.00254,3,0.02133
admissible,3,3,0.00254,3,0.02133
admet,3,3,0.00254,3,0.02133
adityanath,3,3,0.00254,3,0.02133
adhd,3,3,0.00254,3,0.02133
adept,3,3,0.00254,3,0.02133
adelinacohe,3,3,0.00254,3,0.02133
addlcpwest,3,3,0.00254,2,0.01422
addendum,3,3,0.00254,3,0.02133
adaptive,3,3,0.00254,3,0.02133
adaptable,3,3,0.00254,3,0.02133
adamsyou,3,3,0.00254,3,0.02133
adamserwer,3,3,0.00254,2,0.01422
adamrogers2030,3,3,0.00254,3,0.02133
adampolsen,3,3,0.00254,2,0.01422
acá,3,3,0.00254,3,0.02133
acutely,3,3,0.00254,3,0.02133
actuels,3,3,0.00254,3,0.02133
actnow,3,3,0.00254,2,0.01422
actes,3,3,0.00254,3,0.02133
acrylic,3,3,0.00254,3,0.02133
acre,3,3,0.00254,3,0.02133
acquainted,3,3,0.00254,3,0.02133
acoustic,3,3,0.00254,3,0.02133
acormier,3,3,0.00254,3,0.02133
acogida,3,3,0.00254,2,0.01422
acheté,3,3,0.00254,3,0.02133
acha,3,3,0.00254,3,0.02133
acerca,3,3,0.00254,3,0.02133
ace,3,3,0.00254,3,0.02133
accts,3,3,0.00254,3,0.02133
accrue,3,3,0.00254,3,0.02133
accra,3,3,0.00254,1,0.00711
accompagner,3,3,0.00254,3,0.02133
accompagnement,3,3,0.00254,3,0.02133
acciones,3,3,0.00254,3,0.02133
accessed,3,3,0.00254,3,0.02133
accepter,3,3,0.00254,3,0.02133
acc,3,2,0.0017,2,0.01422
acb,3,3,0.00254,3,0.02133
acata,3,3,0.00254,2,0.01422
ab—this,3,3,0.00254,3,0.02133
abundantly,3,3,0.00254,3,0.02133
absurdly,3,3,0.00254,3,0.02133
absorbing,3,3,0.00254,3,0.02133
abskmb,3,3,0.00254,3,0.02133
abro,3,3,0.00254,2,0.01422
aboriginal,3,3,0.00254,3,0.02133
abled,3,3,0.00254,3,0.02133
ablebodied,3,3,0.00254,3,0.02133
abides,3,3,0.00254,3,0.02133
abi,3,3,0.00254,3,0.02133
abfilm,3,3,0.00254,3,0.02133
abfederal,3,3,0.00254,3,0.02133
aberdeen,3,3,0.00254,3,0.02133
abenomics,3,3,0.00254,3,0.02133
abdullah,3,2,0.0017,2,0.01422
abducted,3,3,0.00254,3,0.02133
abdaniellesmith,3,3,0.00254,3,0.02133
abces,3,3,0.00254,2,0.01422
abcaustralia,3,3,0.00254,2,0.01422
abc7ny,3,3,0.00254,3,0.02133
abby,3,3,0.00254,3,0.02133
abbot,3,3,0.00254,3,0.02133
abasto,3,3,0.00254,3,0.02133
abarts,3,3,0.00254,3,0.02133
aaronwherry,3,3,0.00254,3,0.02133
aarogya,3,3,0.00254,3,0.02133
aap,3,3,0.00254,3,0.02133
aanthanurdc,3,3,0.00254,1,0.00711
aajtak,3,3,0.00254,3,0.02133
aaj,3,3,0.00254,3,0.02133
aaditya,3,3,0.00254,2,0.01422
a4p,3,3,0.00254,2,0.01422
a3,3,3,0.00254,3,0.02133
a2,3,3,0.00254,3,0.02133
a1,3,3,0.00254,3,0.02133
9newssyd,3,2,0.0017,1,0.00711
9m,3,3,0.00254,3,0.02133
9k,3,3,0.00254,3,0.02133
9b,3,2,0.0017,2,0.01422
986,3,3,0.00254,3,0.02133
9843690,3,3,0.00254,3,0.02133
983flyfm,3,3,0.00254,3,0.02133
980,3,3,0.00254,3,0.02133
966,3,3,0.00254,2,0.01422
9634,3,3,0.00254,3,0.02133
9624,3,3,0.00254,3,0.02133
9619,3,3,0.00254,3,0.02133
9600,3,3,0.00254,2,0.01422
955,3,3,0.00254,3,0.02133
9504,3,3,0.00254,3,0.02133
950000,3,3,0.00254,3,0.02133
94000,3,3,0.00254,3,0.02133
93yearolds,3,3,0.00254,3,0.02133
926,3,3,0.00254,3,0.02133
914,3,3,0.00254,3,0.02133
9132,3,3,0.00254,3,0.02133
90dayfiance,3,3,0.00254,2,0.01422
908,3,3,0.00254,3,0.02133
907,3,3,0.00254,3,0.02133
9058254722,3,3,0.00254,3,0.02133
900k,3,3,0.00254,3,0.02133
8n,3,3,0.00254,3,0.02133
89📆,3,3,0.00254,1,0.00711
8966,3,3,0.00254,3,0.02133
88yearold,3,3,0.00254,3,0.02133
88621,3,3,0.00254,3,0.02133
88502,3,3,0.00254,3,0.02133
885,3,3,0.00254,1,0.00711
87m,3,3,0.00254,3,0.02133
879,3,3,0.00254,3,0.02133
86yearold,3,3,0.00254,3,0.02133
865,3,3,0.00254,3,0.02133
860000,3,3,0.00254,3,0.02133
85x,3,3,0.00254,1,0.00711
8580,3,3,0.00254,3,0.02133
854,3,3,0.00254,3,0.02133
8500,3,3,0.00254,3,0.02133
850,3,3,0.00254,3,0.02133
84000,3,2,0.0017,2,0.01422
8400,3,3,0.00254,3,0.02133
83k,3,3,0.00254,3,0.02133
835,3,3,0.00254,3,0.02133
83300,3,3,0.00254,3,0.02133
83014,3,3,0.00254,3,0.02133
82k,3,3,0.00254,3,0.02133
81669,3,3,0.00254,3,0.02133
814,3,3,0.00254,3,0.02133
8098,3,3,0.00254,3,0.02133
7b,3,3,0.00254,3,0.02133
796,3,3,0.00254,3,0.02133
7917,3,3,0.00254,3,0.02133
79091,3,3,0.00254,1,0.00711
788,3,3,0.00254,3,0.02133
7851,3,3,0.00254,3,0.02133
785,3,3,0.00254,3,0.02133
7800,3,3,0.00254,3,0.02133
77877,3,3,0.00254,3,0.02133
77852,3,3,0.00254,3,0.02133
770,3,3,0.00254,3,0.02133
76yearold,3,3,0.00254,3,0.02133
767,3,3,0.00254,3,0.02133
766,3,3,0.00254,3,0.02133
755,3,3,0.00254,3,0.02133
752,3,3,0.00254,3,0.02133
750k,3,3,0.00254,3,0.02133
750day,3,3,0.00254,3,0.02133
749,3,3,0.00254,2,0.01422
745am,3,3,0.00254,3,0.02133
7400,3,3,0.00254,3,0.02133
740,3,3,0.00254,3,0.02133
737,3,3,0.00254,3,0.02133
735,3,3,0.00254,3,0.02133
733,3,3,0.00254,3,0.02133
732,3,3,0.00254,3,0.02133
730000,3,3,0.00254,3,0.02133
720000,3,3,0.00254,3,0.02133
712,3,3,0.00254,3,0.02133
70k,3,3,0.00254,3,0.02133
70daydeadlydelay,3,2,0.0017,2,0.01422
709pm,3,3,0.00254,3,0.02133
7080,3,3,0.00254,3,0.02133
7045535,3,3,0.00254,3,0.02133
701000,3,3,0.00254,3,0.02133
70029,3,3,0.00254,3,0.02133
6💀,3,3,0.00254,1,0.00711
6ix,3,3,0.00254,2,0.01422
6foot,3,3,0.00254,3,0.02133
6days,3,3,0.00254,3,0.02133
696,3,3,0.00254,3,0.02133
6844,3,3,0.00254,3,0.02133
6831bryan,3,3,0.00254,3,0.02133
68150,3,3,0.00254,3,0.02133
679,3,3,0.00254,3,0.02133
678,3,3,0.00254,3,0.02133
6748,3,3,0.00254,3,0.02133
671,3,3,0.00254,3,0.02133
66📆,3,3,0.00254,1,0.00711
667,3,3,0.00254,3,0.02133
666,3,3,0.00254,3,0.02133
6606000,3,3,0.00254,3,0.02133
6600000,3,3,0.00254,3,0.02133
66000,3,3,0.00254,3,0.02133
657,3,3,0.00254,3,0.02133
6560,3,3,0.00254,3,0.02133
656,3,3,0.00254,3,0.02133
647416,3,3,0.00254,3,0.02133
630pm,3,3,0.00254,3,0.02133
62k,3,3,0.00254,3,0.02133
62553,3,3,0.00254,3,0.02133
625,3,3,0.00254,3,0.02133
61yearold,3,3,0.00254,3,0.02133
61850,3,3,0.00254,3,0.02133
618,3,3,0.00254,3,0.02133
6132331979,3,3,0.00254,3,0.02133
611000,3,3,0.00254,3,0.02133
60room,3,3,0.00254,3,0.02133
6010568,3,3,0.00254,3,0.02133
5b,3,3,0.00254,3,0.02133
592,3,3,0.00254,3,0.02133
590vocm,3,3,0.00254,3,0.02133
