Topic,Normalized Token,Number of Occurences,Number of Tweets,Percentage of Tweetts,Number of Users,Percentage of Users
4,trump,4965,4380,1.54685,1644,12.61413
4,death,17214,14988,5.29318,3658,28.06721
4,died,5183,4812,1.69941,2050,15.7293
4,president,4417,3919,1.38404,1561,11.97729
4,life,8703,8172,2.88603,3332,25.56587
4,people,30678,27407,9.67908,5950,45.65334
4,pandemic,46839,45444,16.04905,7849,60.22405
4,million,9938,8148,2.87756,3116,23.90854
4,florida,2221,1959,0.69184,1128,8.65495
4,half,2532,2491,0.87972,1484,11.38648
5,pandemic,46839,45444,16.04905,7849,60.22405
5,canadian,11131,10195,3.60048,3064,23.50955
5,government,12948,12135,4.28561,3649,27.99816
5,trudeau,6694,6153,2.173,1823,13.98757
5,job,5018,4656,1.64432,2393,18.36108
5,canada,21626,19568,6.91065,4592,35.23364
5,liberal,3458,3094,1.09268,1341,10.28927
5,global,4048,3925,1.38616,2019,15.49144
5,cdnpoli,12067,12006,4.24005,2363,18.1309
5,crisis,3395,3242,1.14495,1846,14.16405
5,economy,3048,2891,1.02099,1645,12.62181
5,justintrudeau,3509,3469,1.22512,1469,11.27139
5,benefit,2723,2157,0.76177,1318,10.11279
5,ableg,4968,4966,1.7538,898,6.8902
5,federal,4508,4367,1.54225,2095,16.07458
6,relief,8214,7514,2.65365,1954,14.99271
6,public,12175,11477,4.05323,3723,28.56595
6,health,23581,21559,7.6138,4920,37.75033
6,plan,7290,6581,2.32415,2734,20.97752
6,support,7238,6577,2.32274,2859,21.93662
6,republican,5365,4493,1.58675,1235,9.47595
6,house,4653,4262,1.50517,1672,12.82897
6,toronto,7246,6751,2.38419,2242,17.20249
6,vote,2938,2710,0.95707,1357,10.41203
6,measure,5038,4831,1.70612,2273,17.44034
6,order,4408,4319,1.5253,2200,16.88023
6,voted,2863,2400,0.84759,1159,8.89281
6,business,6031,5164,1.82372,2388,18.32272
6,wage,2626,2334,0.82428,1123,8.61659
6,democrat,2217,2135,0.754,958,7.35057
7,lockdown,16104,14371,5.07528,3658,28.06721
7,canada,21626,19568,6.91065,4592,35.23364
7,cdnpoli,12067,12006,4.24005,2363,18.1309
7,world,7595,7015,2.47742,2887,22.15146
7,people,30678,27407,9.67908,5950,45.65334
7,video,2082,1983,0.70032,1020,7.82629
7,trudeau,6694,6153,2.173,1823,13.98757
7,border,1926,1655,0.58448,1064,8.16389
7,canadian,11131,10195,3.60048,3064,23.50955
7,china,2899,2574,0.90904,1276,9.79053
7,hotel,2407,2146,0.75788,1156,8.86979
7,politician,1642,1608,0.56788,930,7.13573
7,police,2277,2057,0.72645,1197,9.18438
7,restriction,4292,4143,1.46315,2040,15.65257
7,law,1779,1646,0.5813,1036,7.94905
8,mask,10902,9346,3.30064,3257,24.99041
8,school,12526,9939,3.51007,2890,22.17448
8,stay,7250,6688,2.36194,3106,23.83181
8,test,8241,7229,2.553,2778,21.31512
8,home,12520,11477,4.05323,4086,31.35119
8,wear,4541,4210,1.48681,2110,16.18967
8,child,5342,4549,1.60653,1936,14.8546
8,kid,4373,3784,1.33636,1759,13.49651
8,testing,4853,4227,1.49281,1943,14.90831
8,student,2928,2554,0.90197,1398,10.72662
8,flu,2396,2064,0.72892,1266,9.7138
8,spread,6037,5808,2.05116,2624,20.13351
8,cdc,2357,2233,0.78861,1164,8.93117
8,positive,4231,3921,1.38474,1907,14.63209
8,teacher,2626,2295,0.8105,1239,9.50664
9,year,14639,13276,4.68857,4582,35.15691
9,today,14417,13854,4.89269,4332,33.2387
9,dr,7820,7275,2.56925,2678,20.54784
9,health,23581,21559,7.6138,4920,37.75033
9,ago,3563,3445,1.21664,1907,14.63209
9,live,4253,4140,1.46209,2013,15.44541
9,update,4880,4708,1.66268,1761,13.51185
9,alberta,6113,5644,1.99324,1494,11.46321
9,watch,3126,3056,1.07926,1555,11.93125
9,said,6916,6319,2.23162,2747,21.07727
9,public,12175,11477,4.05323,3723,28.56595
9,control,2676,2585,0.91292,1565,12.00798
9,fauci,1735,1643,0.58024,902,6.92089
9,covid19ab,1852,1850,0.65335,576,4.41955
9,old,2221,2099,0.74128,1421,10.90309
10,care,8358,7285,2.57278,2962,22.72692
10,le,7191,5709,2.0162,2199,16.87255
10,fordnation,5809,5699,2.01266,1558,11.95427
10,onpoli,8330,8319,2.93795,1871,14.35587
10,home,12520,11477,4.05323,4086,31.35119
10,ontario,15948,14964,5.2847,2954,22.66554
10,worker,6975,6230,2.20019,2567,19.69616
10,ford,5694,5108,1.80395,1466,11.24837
10,sick,4033,3259,1.15095,1600,12.27653
10,paid,3225,2881,1.01746,1534,11.77012
10,et,3645,2938,1.03759,874,6.70605
10,doug,2574,2504,0.88432,1053,8.07949
10,ltc,2618,2230,0.78755,931,7.14341
10,pour,2288,1892,0.66818,453,3.47579
10,nursing,1549,1406,0.49654,825,6.33009
