Tweet ID,Weight,Total Times Tweeted,Tweet Text
1399095677360222214,0.05621,5,"200 cities—Tens of thousands of protesters poured on to the streets of Brazil’s largest cities to demand the impeachment of Jair Bolsonaro over his catastrophic response to the #COVID19 pandemic that has claimed nearly **half a million Brazilian lives** ✊🏼
https://t.co/aBOGHIO1Rm"
1398794718943793154,0.0543,12,"COVID19 vaccine question du jour:
ARE ""EXPIRED""/""NOT EXPIRED"" doses safe? 
Well, full disclosure, I am trained in microbiology and infectious diseases and I'll eat yogourt reasonably past the stamped date,  it's been refrigerated and at worst will be more yogourty. But this...
1/"
1402004092784873472,0.05346,8,Remember when blue drop off mailboxes were ripped from their moorings on sidewalks? Remember when million dollar sorting machines were dismantled for “parts”? DeJoy wrecked postal delivery in a pandemic because Trump didn’t want mail-in ballots. DeJoy is STILL in his post. STILL.
1403064981180936193,0.05337,5,"Joe Biden is going to buy 500 million doses of the COVID-19 vaccine to donate to the rest of the world.

That actually translates to the US taxpayer buying 500 million vaccines. 

In case anyone forgot, we’re nearly $30 trillion in debt."
1403065573790081026,0.05247,5,".@POTUS on donating 500 million vaccines globally:
 ""These half billion doses of Covid vaccine come with no strings attached. We won’t be asking for favors in return, we just want to save lives."""
1402431108629905411,0.05154,10,"A pretty big vaccination day in Ontario, with over 171,000 #COVID19 vaccines administered as of 8pm.
.
Also there were over 105,000 2nd doses administered (~61% of total doses), the largest number to date.
.
(Philip Cote &amp; Jim Bravo, Photo by Ian Pereira, 149 Roncesvalles Ave) https://t.co/GkuGZW9lNT"
1402778471831638016,0.05114,2,"Confirming WaPo story: Biden administration bought and is donating 500 million Pfizer coronavirus vaccines to rest of world.

Person familiar says 200 million doses will go out this year and 300 million across the first half of next year."
1403065479531438081,0.05059,14,"Canada's procurement minister announces timing of delivery of 7.1M Moderna COVID-19 vaccine doses. Anita Anand says 2.9M doses to arrive mid next week, with the remaining 4.2M doses to arrive later in the week. In all, Canada due to take delivery of 20M vaccine doses in June."
1402839680802975746,0.05017,7,Failed to meet Q1 promise of 9.5M (8.3M delivered) Failed to meet ‘big week’ promise of 4.5M (3.6M delivered) Q2 promise of 50M downgraded by 20% to 40M (on track for 36M) but sure trust us in July! #TrudeauVaccineFail https://t.co/COFovl8x3j
1402732230296940546,0.04957,18,"Update: Canada will receive an additional 7 million doses of Moderna’s COVID-19 vaccine this month - with shipments starting next week. And as previously confirmed, we’ll continue to receive more than 2 million doses of Pfizer’s vaccine every week until the end of August."
1403064500366954498,0.04908,5,"President Biden on his 500 million vaccine dose announcement: ""These half billion doses of COVID vaccine come with no strings attached. We won't be asking for favors in return. We just want to save lives."""
1403064652410474499,0.04876,14,"The United States has become an arsenal of vaccines for the world. Today, @POTUS announced that we will purchase and donate 500 million Pfizer vaccines to low-income nations. This is how we will help end the pandemic."
1402778279300509701,0.04851,14,"SCOOP: The Biden administration is buying 500 million doses of Pfizer’s coronavirus vaccine to donate to the world. Biden will make the announcement at the G7. 

Story with @emilyrauhala. 

https://t.co/k9K5QOzA3D"
1401162485017763847,0.04794,22,"Canada is now set to receive over 2 million doses of Pfizer's #COVID19 vaccine per week through August, plus an additional 3 million in September.

That's 48 million total doses by August, and 51 million this year.

We're in good shape.

 🇨🇦

https://t.co/A4QV96HXTG by @JPTasker"
1399878876428341249,0.04718,10,"Tony Fauci will make millions off of a new book about ""Truth"" while Americans continue to suffer because of his endless stream of lies over the past year.

The highest paid employee of the federal government is set to profit even more off this pandemic. What a disgrace."
